model,model_id,b,seed,method,sequence,nll,tokens_scored,reused_deterministic_run
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,60,2.549776315689087,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,61,2.690882921218872,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,62,1.7846754789352417,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar,63,2.1271467208862305,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,0,2.0213372707366943,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,1,2.6089818477630615,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,2,2.749835968017578,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,3,2.2874691486358643,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,4,2.2007248401641846,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,5,1.879738211631775,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,6,1.9373810291290283,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,7,2.2181460857391357,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,8,2.53547739982605,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,9,2.2012887001037598,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,10,2.159743070602417,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,11,2.514329195022583,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,12,2.3780062198638916,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,13,2.48637056350708,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,14,2.4677248001098633,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,15,2.6310741901397705,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,16,2.3760604858398438,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,17,2.3913044929504395,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,18,2.1497104167938232,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,19,2.3918373584747314,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,20,2.5066304206848145,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,21,2.411332607269287,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,22,2.474489212036133,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,23,2.5208020210266113,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,24,2.5415656566619873,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,25,2.57719349861145,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,26,2.6604244709014893,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,27,2.424342393875122,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,28,2.230567455291748,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,29,2.079251527786255,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,30,1.9992624521255493,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,31,1.998696208000183,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,32,2.268752098083496,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,33,2.1880943775177,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,34,2.420905113220215,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,35,1.6695351600646973,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,36,1.6844185590744019,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,37,1.681454062461853,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,38,1.680899739265442,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,39,1.913993000984192,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,40,2.5279359817504883,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,41,2.9616098403930664,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,42,2.9237594604492188,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,43,2.6282386779785156,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,44,2.5932869911193848,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,45,2.544973611831665,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,46,2.590737819671631,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,47,2.3931992053985596,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,48,2.281134605407715,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,49,2.2047555446624756,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,50,2.065929651260376,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,51,2.0442843437194824,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,52,1.9205081462860107,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,53,2.0569260120391846,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,54,1.8282901048660278,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,55,1.8224858045578003,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,56,2.1941869258880615,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,57,2.033177137374878,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,58,2.4086437225341797,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,59,2.5824992656707764,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,60,2.5523970127105713,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,61,2.691718339920044,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,62,1.785212516784668,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260903,nar_rope,63,2.108236789703369,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,0,1.9781131744384766,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,1,2.592287302017212,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,2,2.73136043548584,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,3,2.2507548332214355,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,4,2.1507749557495117,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,5,1.8327398300170898,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,6,1.9060652256011963,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,7,2.1780622005462646,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,8,2.4934370517730713,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,9,2.1742539405822754,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,10,2.12738299369812,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,11,2.4715871810913086,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,12,2.3475775718688965,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,13,2.4569497108459473,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,14,2.4287075996398926,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,15,2.60744571685791,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,16,2.33980131149292,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,17,2.3734405040740967,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,18,2.1183085441589355,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,19,2.3532488346099854,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,20,2.4696502685546875,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,21,2.3804843425750732,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,22,2.438143730163574,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,23,2.502683401107788,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,24,2.5103704929351807,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,25,2.5432376861572266,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,26,2.6247785091400146,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,27,2.400883913040161,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,28,2.1988980770111084,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,29,2.05600905418396,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,30,1.9598253965377808,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,31,1.9750365018844604,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,32,2.2220656871795654,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,33,2.1708450317382812,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,34,2.389155864715576,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,35,1.6457833051681519,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,36,1.656045913696289,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,37,1.6511930227279663,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,38,1.6546272039413452,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,39,1.8786245584487915,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,40,2.4921376705169678,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,41,2.929567337036133,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,42,2.9020955562591553,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,43,2.582456350326538,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,44,2.5646135807037354,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,45,2.497339963912964,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,46,2.5638887882232666,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,47,2.360602617263794,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,48,2.2489237785339355,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,49,2.1788134574890137,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,50,2.0405194759368896,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,51,2.0159518718719482,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,52,1.8887553215026855,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,53,2.027440309524536,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,54,1.8072794675827026,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,55,1.7959120273590088,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,56,2.1719484329223633,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,57,1.999874472618103,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,58,2.3743059635162354,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,59,2.542909860610962,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,60,2.5306050777435303,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,61,2.6537914276123047,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,62,1.7578774690628052,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,bf16,63,2.098371982574463,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,0,2.0254151821136475,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,1,2.6361653804779053,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,2,2.768937110900879,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,3,2.2963287830352783,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,4,2.204510450363159,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,5,1.9087697267532349,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,6,1.971914529800415,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,7,2.234501361846924,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,8,2.5663046836853027,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,9,2.2185726165771484,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,10,2.171043872833252,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,11,2.5261547565460205,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,12,2.400223731994629,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,13,2.519639492034912,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,14,2.4820144176483154,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,15,2.6463160514831543,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,16,2.4057118892669678,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,17,2.4171042442321777,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,18,2.167656183242798,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,19,2.405148506164551,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,20,2.523019552230835,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,21,2.429262399673462,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,22,2.4933276176452637,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,23,2.5434367656707764,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,24,2.5532500743865967,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,25,2.5998761653900146,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,26,2.6872284412384033,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,27,2.4422049522399902,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,28,2.245241165161133,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,29,2.1116232872009277,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,30,2.020477294921875,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,31,2.0202560424804688,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,32,2.281294822692871,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,33,2.202718496322632,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,34,2.4368298053741455,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,35,1.6925290822982788,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,36,1.7108596563339233,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,37,1.6972708702087402,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,38,1.708642601966858,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,39,1.9226425886154175,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,40,2.534536600112915,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,41,2.969245195388794,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,42,2.9551374912261963,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,43,2.6538398265838623,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,44,2.6033363342285156,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,45,2.5429739952087402,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,46,2.6236650943756104,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,47,2.4077389240264893,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,48,2.3083534240722656,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,49,2.219578742980957,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,50,2.0792689323425293,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,51,2.0582120418548584,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,52,1.936538815498352,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,53,2.0838513374328613,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,54,1.8709629774093628,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,55,1.8535500764846802,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,56,2.201829195022583,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,57,2.0511393547058105,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,58,2.416970729827881,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,59,2.6083638668060303,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,60,2.5734057426452637,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,61,2.7040934562683105,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,62,1.82791268825531,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,identity,63,2.147930860519409,2047,True
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,0,2.0266740322113037,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,1,2.6251461505889893,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,2,2.7498397827148438,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,3,2.2864396572113037,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,4,2.1979994773864746,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,5,1.8804141283035278,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,6,1.966410517692566,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,7,2.229520559310913,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,8,2.5379509925842285,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,9,2.2009263038635254,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,10,2.162029266357422,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,11,2.500129222869873,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,12,2.379650115966797,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,13,2.501175880432129,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,14,2.4589319229125977,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,15,2.646949529647827,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,16,2.38242506980896,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,17,2.4063408374786377,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,18,2.1556122303009033,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,19,2.3887650966644287,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,20,2.500349283218384,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,21,2.42095947265625,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,22,2.4785537719726562,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,23,2.5561559200286865,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,24,2.5399389266967773,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,25,2.5757110118865967,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,26,2.662365198135376,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,27,2.434122323989868,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,28,2.2350614070892334,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,29,2.0919151306152344,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,30,2.000774383544922,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,31,2.0075156688690186,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,32,2.2674403190612793,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,33,2.2030739784240723,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,34,2.424776554107666,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,35,1.6830415725708008,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,36,1.6772841215133667,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,37,1.676397442817688,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,38,1.7013627290725708,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,39,1.9125597476959229,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,40,2.5303330421447754,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,41,2.970079183578491,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,42,2.939917802810669,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,43,2.6298305988311768,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,44,2.600827693939209,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,45,2.523582935333252,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,46,2.6060001850128174,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,47,2.392341375350952,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,48,2.298112392425537,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,49,2.210444688796997,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,50,2.0633695125579834,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,51,2.0548791885375977,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,52,1.9220448732376099,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,53,2.065622091293335,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,54,1.8555867671966553,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,55,1.824504017829895,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,56,2.214876413345337,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,57,2.0515222549438477,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,58,2.406524419784546,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,59,2.584932804107666,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,60,2.554173707962036,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,61,2.682725429534912,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,62,1.7888516187667847,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,hadamard,63,2.1456475257873535,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,0,2.0048279762268066,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,1,2.6145122051239014,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,2,2.746929168701172,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,3,2.2697393894195557,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,4,2.1804442405700684,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,5,1.8434972763061523,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,6,1.930221676826477,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,7,2.2201919555664062,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,8,2.5083327293395996,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,9,2.202543020248413,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,10,2.1495282649993896,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,11,2.5044915676116943,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,12,2.381002902984619,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,13,2.487133264541626,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,14,2.457211494445801,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,15,2.6208336353302,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,16,2.3711941242218018,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,17,2.403507947921753,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,18,2.145275354385376,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,19,2.3716962337493896,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,20,2.4886696338653564,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,21,2.4003076553344727,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,22,2.463005542755127,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,23,2.5203592777252197,2047,False
llama32_1b,unsloth/Llama-3.2-1B,32,20260904,nar,24,2.532853841781616,2047,False
