model,model_id,site,method,seed,sequence,nll,tokens_scored,reused_deterministic_run,weight_fold_max_relative_error
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,4,2.1608850955963135,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,5,1.842878818511963,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,6,1.917195439338684,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,7,2.186635971069336,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,8,2.511223793029785,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,9,2.1806087493896484,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,10,2.141422748565674,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,11,2.4746291637420654,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,12,2.3619861602783203,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,13,2.4743359088897705,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,14,2.438434600830078,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,15,2.619189739227295,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,16,2.349015951156616,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,17,2.3745615482330322,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,18,2.1277573108673096,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,19,2.3647592067718506,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,20,2.4833314418792725,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,21,2.380033254623413,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,22,2.4477035999298096,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,23,2.507420778274536,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,24,2.5161948204040527,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,25,2.555386781692505,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,26,2.634216785430908,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,27,2.412013530731201,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,28,2.2069315910339355,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,29,2.070678949356079,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,30,1.9676796197891235,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,31,1.9807486534118652,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,32,2.236600875854492,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,33,2.1838111877441406,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,34,2.3982579708099365,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,35,1.6556240320205688,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,36,1.66537606716156,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,37,1.659971833229065,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,38,1.6685097217559814,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,39,1.883517861366272,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,40,2.504762649536133,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,41,2.9387826919555664,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,42,2.91483736038208,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,43,2.5918116569519043,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,44,2.570589780807495,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,45,2.5033648014068604,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,46,2.57768177986145,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,47,2.367967128753662,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,48,2.256511926651001,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,49,2.1885876655578613,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,50,2.0432522296905518,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,51,2.0250349044799805,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,52,1.902907371520996,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,53,2.04634690284729,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,54,1.8200020790100098,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,55,1.8057290315628052,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,56,2.1786856651306152,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,57,2.0079729557037354,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,58,2.38386607170105,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,59,2.555659055709839,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,60,2.538092613220215,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,61,2.6730451583862305,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,62,1.7642275094985962,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260903,63,2.1023669242858887,2047,False,0.002367377048358321
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,0,2.021287679672241,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,1,2.6314311027526855,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,2,2.759162187576294,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,3,2.312061309814453,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,4,2.216428279876709,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,5,1.8752620220184326,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,6,1.958479642868042,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,7,2.2405169010162354,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,8,2.5371501445770264,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,9,2.207296371459961,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,10,2.168785572052002,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,11,2.5061237812042236,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,12,2.3830180168151855,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,13,2.512296438217163,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,14,2.4716391563415527,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,15,2.6556317806243896,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,16,2.382420778274536,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,17,2.415756940841675,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,18,2.1445813179016113,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,19,2.391449451446533,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,20,2.5121397972106934,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,21,2.4210376739501953,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,22,2.4778997898101807,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,23,2.5438411235809326,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,24,2.5405614376068115,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,25,2.598567008972168,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,26,2.6630990505218506,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,27,2.4344897270202637,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,28,2.2435085773468018,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,29,2.1012635231018066,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,30,2.0103042125701904,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,31,2.0262632369995117,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,32,2.260357141494751,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,33,2.2135422229766846,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,34,2.4272844791412354,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,35,1.6885654926300049,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,36,1.6982195377349854,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,37,1.693056583404541,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,38,1.7037205696105957,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,39,1.9305137395858765,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,40,2.5521397590637207,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,41,2.9655635356903076,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,42,2.9499270915985107,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,43,2.643240213394165,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,44,2.606391429901123,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,45,2.5410497188568115,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,46,2.5986857414245605,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,47,2.3921773433685303,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,48,2.2930784225463867,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,49,2.213151216506958,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,50,2.080357313156128,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,51,2.061520576477051,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,52,1.93250572681427,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,53,2.080676794052124,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,54,1.8455675840377808,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,55,1.837468147277832,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,56,2.2253146171569824,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,57,2.0406253337860107,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,58,2.4091005325317383,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,59,2.590700626373291,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,60,2.5695300102233887,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,61,2.6966545581817627,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,62,1.8008179664611816,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,both,hadamard,20260903,63,2.144118547439575,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,0,2.003340482711792,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,1,2.6105570793151855,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,2,2.764225721359253,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,3,2.293025016784668,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,4,2.180971384048462,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,5,1.8704843521118164,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,6,1.9512197971343994,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,7,2.2115581035614014,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,8,2.529366970062256,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,9,2.2059102058410645,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,10,2.1645233631134033,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,11,2.5049166679382324,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,12,2.374974489212036,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,13,2.496459722518921,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,14,2.4507453441619873,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,15,2.6396965980529785,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,16,2.370720624923706,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,17,2.401923894882202,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,18,2.1428983211517334,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,19,2.3831565380096436,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,20,2.497969150543213,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,21,2.41176438331604,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,22,2.4633705615997314,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,23,2.533155918121338,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,24,2.5368566513061523,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,25,2.582742929458618,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,26,2.651541233062744,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,27,2.424942970275879,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,28,2.2359554767608643,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,29,2.0852208137512207,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,30,1.9999216794967651,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,31,2.020261287689209,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,32,2.2567930221557617,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,33,2.2039103507995605,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,34,2.415269613265991,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,35,1.6824994087219238,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,36,1.6941384077072144,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,37,1.6758426427841187,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,38,1.6905304193496704,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,39,1.9065583944320679,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,40,2.525700807571411,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,41,2.9575307369232178,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,42,2.9268877506256104,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,43,2.630164623260498,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,44,2.591132164001465,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,45,2.5245513916015625,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,46,2.5998899936676025,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,47,2.389148473739624,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,48,2.270777463912964,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,49,2.1966469287872314,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,50,2.065716505050659,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,51,2.049452304840088,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,52,1.918724775314331,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,53,2.056194543838501,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,54,1.8348474502563477,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,55,1.8171406984329224,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,56,2.1951074600219727,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,57,2.021116018295288,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,58,2.396101236343384,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,59,2.5700740814208984,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,60,2.5496530532836914,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,61,2.6758503913879395,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,62,1.7764592170715332,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,down_only,hadamard,20260903,63,2.132852554321289,2047,False,0.00257793627679348
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,0,1.990087866783142,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,1,2.5995588302612305,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,2,2.7404472827911377,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,3,2.2605950832366943,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,4,2.159393787384033,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,5,1.8462672233581543,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,6,1.912170171737671,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,7,2.188730478286743,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,8,2.4994864463806152,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,9,2.1876277923583984,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,10,2.1416845321655273,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,11,2.480252742767334,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,12,2.352769374847412,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,13,2.47586989402771,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,14,2.431934118270874,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,15,2.6194615364074707,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,16,2.356386661529541,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,17,2.384983539581299,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,18,2.1308305263519287,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,19,2.358145236968994,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,20,2.4772982597351074,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,21,2.3919498920440674,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,22,2.4456703662872314,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,23,2.5105185508728027,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,24,2.5209500789642334,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,25,2.556152582168579,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,26,2.641294479370117,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,27,2.408848762512207,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,28,2.2167093753814697,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,29,2.0643014907836914,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,30,1.9656028747558594,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,31,1.984910249710083,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,32,2.2355055809020996,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,33,2.1831889152526855,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,34,2.4003303050994873,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,35,1.6548621654510498,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,36,1.659411907196045,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,37,1.660434365272522,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,38,1.6651619672775269,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,39,1.8851011991500854,2047,False,0.002345099812373519
llama32_1b,unsloth/Llama-3.2-1B,qkv_only,hadamard,20260904,40,2.503443479537964,2047,False,0.002345099812373519
