model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
qwen3_0.6b_base,down,3,6,1.0124656763893207,0.011824758681511924,0.1483569248069724,0.042170349002716066
qwen3_0.6b_base,down,3,7,0.9257954462977868,0.010812522336514668,0.15916944714348708,0.08042934882473293
qwen3_0.6b_base,down,3,8,0.7754352343983886,0.009056439871228504,0.16822588701471558,0.05985679531312145
qwen3_0.6b_base,down,3,9,0.7502577109215403,0.008762387296158936,0.17698827431087455,0.07670296256330376
qwen3_0.6b_base,down,3,10,0.6261928380691437,0.007313412563935091,0.1843016868748096,0.10367094429674818
qwen3_0.6b_base,down,3,11,0.5604423981509727,0.006545502003244975,0.19084718887805463,0.13567811525701493
qwen3_0.6b_base,down,3,12,0.5120810479237138,0.0059806815759601666,0.19682787045401476,0.1556318211167319
qwen3_0.6b_base,down,3,13,0.492255086073769,0.005749130798515034,0.2025770012525298,0.16245992775987073
qwen3_0.6b_base,down,3,14,0.47937498611200025,0.005598701922363087,0.20817570317489287,0.11529759515987723
qwen3_0.6b_base,down,3,15,0.4644418510749063,0.005424295300696867,0.21359999847558972,0.14461932467421734
qwen3_0.6b_base,down,3,16,0.42481400895345,0.004961474998653275,0.218561473474243,0.17207172097908754
qwen3_0.6b_base,down,3,17,0.407452829672142,0.0047587108356645135,0.22332018430990752,0.13923771366070423
qwen3_0.6b_base,down,3,18,0.3924789546048248,0.004583828404262415,0.22790401271416996,0.1612393553735177
qwen3_0.6b_base,down,3,19,0.3829914702142728,0.004473022461869412,0.23237703517603936,0.1857369699594574
qwen3_0.6b_base,down,3,20,0.3717658340711502,0.004341916349796294,0.23671895152583564,0.1943935368205259
qwen3_0.6b_base,down,3,21,0.353151721947517,0.004124518971232785,0.24084347049706842,0.1921843776401657
qwen3_0.6b_base,down,3,22,0.35130857007378324,0.004102992487295075,0.2449464629843635,0.14286966084997407
qwen3_0.6b_base,down,3,23,0.3375774472638529,0.003942624370686255,0.24888908735504978,0.20250845643673557
qwen3_0.6b_base,down,3,24,0.32798182043739815,0.0038305554144078408,0.25271964276945763,0.2095850098371971
qwen3_0.6b_base,down,4,1,6.638331316896924,0.06142495036298979,0.06142495036298979,0.003083797562340221
qwen3_0.6b_base,down,4,2,1.7615075429526745,0.01629935419380036,0.07772430455679015,0.036522823455669005
qwen3_0.6b_base,down,4,3,1.4424011366183873,0.013346639989900374,0.09107094454669053,0.03812566845660181
qwen3_0.6b_base,down,4,4,1.4023857767413703,0.012976375027688168,0.1040473195743787,0.04948508673883481
