model,model_id,site,method,seed,sequence,nll,tokens_scored,rotation_only_nll,weight_fold_max_relative_error
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k8,20260902,135,2.2526443004608154,2047,2.229428291320801,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k8,20260902,136,1.806546926498413,2047,1.7869855165481567,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k8,20260902,137,1.574263572692871,2047,1.5751802921295166,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k8,20260902,138,1.7771695852279663,2047,1.7621257305145264,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k8,20260902,139,2.4082016944885254,2047,2.3853366374969482,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k8,20260902,140,2.6218910217285156,2047,2.6144800186157227,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k8,20260902,141,2.333008289337158,2047,2.294809103012085,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k8,20260902,142,2.280451774597168,2047,2.271766424179077,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k8,20260902,143,2.2565624713897705,2047,2.2661640644073486,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k8,20260902,144,2.363581418991089,2047,2.3460540771484375,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k8,20260902,145,2.343745470046997,2047,2.3298962116241455,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,0,1.9464607238769531,2047,1.9336392879486084,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,1,2.3695712089538574,2047,2.3548641204833984,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,2,2.5602333545684814,2047,2.5508737564086914,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,3,2.299267053604126,2047,2.2805559635162354,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,4,2.092268943786621,2047,2.064419746398926,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,5,1.6701005697250366,2047,1.6479895114898682,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,6,1.480933427810669,2047,1.4699712991714478,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,7,2.0341250896453857,2047,2.0086917877197266,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,8,2.2049803733825684,2047,2.184439182281494,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,9,2.389641046524048,2047,2.3702356815338135,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,10,2.1873393058776855,2047,2.2010834217071533,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,11,2.275400161743164,2047,2.2395591735839844,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,12,2.163214683532715,2047,2.1521973609924316,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,13,2.364109754562378,2047,2.3410775661468506,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,14,2.3393661975860596,2047,2.3222391605377197,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,15,2.2349209785461426,2047,2.2161033153533936,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,16,2.533686876296997,2047,2.51637601852417,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,17,2.383711814880371,2047,2.3532254695892334,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,18,2.114497423171997,2047,2.0948054790496826,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,19,1.979982852935791,2047,1.9647083282470703,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,20,2.09942889213562,2047,2.0738959312438965,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,21,2.3495118618011475,2047,2.3236541748046875,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,22,2.1869285106658936,2047,2.171466588973999,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,23,2.2999210357666016,2047,2.2674121856689453,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,24,2.274367094039917,2047,2.2484519481658936,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,25,2.3973209857940674,2047,2.3778140544891357,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,26,2.4331562519073486,2047,2.416347026824951,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,27,2.634955406188965,2047,2.6177642345428467,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,28,2.406337022781372,2047,2.3840768337249756,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,29,2.147812604904175,2047,2.0956711769104004,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,30,1.987056851387024,2047,1.969457745552063,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,31,1.942335605621338,2047,1.9111237525939941,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,32,1.6914234161376953,2047,1.6667797565460205,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,33,2.2320878505706787,2047,2.210364580154419,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,34,2.0106663703918457,2047,1.9980696439743042,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,35,2.122819423675537,2047,2.1060454845428467,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,36,1.7494337558746338,2047,1.744458556175232,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,37,1.5552886724472046,2047,1.5487593412399292,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,38,1.8088914155960083,2047,1.7688671350479126,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,39,1.5240719318389893,2047,1.5062949657440186,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,40,1.7805390357971191,2047,1.7764577865600586,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,41,1.9473035335540771,2047,1.9244662523269653,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,42,2.5981605052948,2047,2.574136972427368,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,43,2.8695383071899414,2047,2.842716693878174,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,44,2.6511826515197754,2047,2.626400947570801,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,45,2.3814761638641357,2047,2.352663516998291,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,46,2.3650057315826416,2047,2.344928741455078,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,47,2.4397153854370117,2047,2.423757791519165,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,48,2.517772674560547,2047,2.486053705215454,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,49,1.9168001413345337,2047,1.876264214515686,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,50,2.357964038848877,2047,2.3473165035247803,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,51,2.134730100631714,2047,2.084115505218506,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,52,1.9813485145568848,2047,1.9752932786941528,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,53,2.0022408962249756,2047,1.9301705360412598,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,54,1.8777999877929688,2047,1.822513222694397,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,55,2.00251841545105,2047,1.9776363372802734,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,56,1.854053020477295,2047,1.8342926502227783,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,57,1.5197927951812744,2047,1.61575448513031,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,58,2.018599510192871,2047,2.0079026222229004,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,59,1.9608914852142334,2047,1.9433164596557617,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,60,2.2396984100341797,2047,2.2061495780944824,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,61,2.4136064052581787,2047,2.3988120555877686,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,62,2.4527852535247803,2047,2.4320547580718994,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,63,2.68226957321167,2047,2.6469168663024902,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,64,2.030970811843872,2047,2.0132765769958496,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,65,1.9572635889053345,2047,1.9391685724258423,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,66,2.3150298595428467,2047,2.284036636352539,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,67,2.031336784362793,2047,2.013479232788086,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,68,2.0886056423187256,2047,2.082054615020752,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,69,2.072636842727661,2047,2.0164551734924316,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,70,1.916674256324768,2047,1.8961890935897827,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,71,2.0321083068847656,2047,2.002845287322998,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,72,2.5268378257751465,2047,2.4885592460632324,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,73,2.559128999710083,2047,2.531578302383423,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,74,2.228642702102661,2047,2.175710678100586,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,75,2.0468292236328125,2047,2.025848865509033,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,76,2.1954855918884277,2047,2.186887502670288,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,77,2.169065475463867,2047,2.153111219406128,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,78,2.2478408813476562,2047,2.165727376937866,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,79,2.3225061893463135,2047,2.309298038482666,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,80,2.3193881511688232,2047,2.291405439376831,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,81,2.247213840484619,2047,2.3555030822753906,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,82,1.8381035327911377,2047,1.8042588233947754,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,83,2.0014116764068604,2047,1.9810465574264526,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,84,1.8150029182434082,2047,1.8098481893539429,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,85,2.0360469818115234,2047,2.006437063217163,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,86,2.0466513633728027,2047,2.0218756198883057,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,87,2.020517110824585,2047,2.006237745285034,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,88,2.3001675605773926,2047,2.277510166168213,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,89,2.2427492141723633,2047,2.2143776416778564,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,90,2.3372864723205566,2047,2.3054490089416504,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,91,3.036358118057251,2047,3.018134832382202,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,92,2.994623899459839,2047,2.9870760440826416,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,93,2.439302444458008,2047,2.4473819732666016,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,94,2.7201387882232666,2047,2.6990609169006348,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,95,2.7490015029907227,2047,2.733086347579956,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,96,2.425844192504883,2047,2.4134793281555176,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,97,2.6537673473358154,2047,2.6253321170806885,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,98,2.2867729663848877,2047,2.2616748809814453,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,99,2.384556293487549,2047,2.367361545562744,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,100,2.1117985248565674,2047,2.0601694583892822,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,101,2.2362000942230225,2047,2.1870381832122803,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,102,2.5415704250335693,2047,2.5217387676239014,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,103,2.2167673110961914,2047,2.1811482906341553,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,104,2.4777512550354004,2047,2.4697256088256836,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,105,2.1848108768463135,2047,2.1519243717193604,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,106,2.369460344314575,2047,2.3445723056793213,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,107,2.3127572536468506,2047,2.2711575031280518,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,108,2.0552351474761963,2047,2.0407793521881104,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,109,2.2411537170410156,2047,2.2269070148468018,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,110,2.1131837368011475,2047,2.0882351398468018,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,111,1.9829641580581665,2047,1.959465742111206,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,112,2.0036721229553223,2047,1.9392527341842651,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,113,2.060070753097534,2047,2.051574230194092,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,114,2.348422050476074,2047,2.33661150932312,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,115,2.36049222946167,2047,2.3230655193328857,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,116,2.4854941368103027,2047,2.46219801902771,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,117,2.2957820892333984,2047,2.2738678455352783,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,118,2.1202845573425293,2047,2.0999951362609863,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,119,2.1193900108337402,2047,2.0953171253204346,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,120,2.500352382659912,2047,2.474147081375122,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,121,1.9707218408584595,2047,1.9618043899536133,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,122,1.8846813440322876,2047,1.8592268228530884,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,123,1.9505722522735596,2047,1.9296505451202393,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,124,2.1543965339660645,2047,2.137603521347046,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,125,2.426671266555786,2047,2.399904489517212,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,126,2.262723922729492,2047,2.2549033164978027,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,127,2.2022907733917236,2047,2.198338747024536,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,128,2.1211912631988525,2047,2.106039047241211,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,129,2.1151938438415527,2047,2.103867769241333,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,130,2.0104496479034424,2047,1.9863996505737305,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,131,2.237382411956787,2047,2.222332000732422,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,132,2.0915017127990723,2047,2.084092617034912,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,133,2.1218137741088867,2047,2.110725164413452,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,134,2.53410005569458,2047,2.510590076446533,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,135,2.241365671157837,2047,2.2310612201690674,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,136,1.802183747291565,2047,1.7879656553268433,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,137,1.5781476497650146,2047,1.5757882595062256,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,138,1.7775243520736694,2047,1.7640706300735474,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,139,2.408684015274048,2047,2.3865580558776855,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,140,2.6202945709228516,2047,2.6110310554504395,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,141,2.3140757083892822,2047,2.29608154296875,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,142,2.2810609340667725,2047,2.273484468460083,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,143,2.2994492053985596,2047,2.278059244155884,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,144,2.381899356842041,2047,2.347836494445801,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k16,20260902,145,2.36462140083313,2047,2.3324148654937744,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,0,1.9457429647445679,2047,1.9317842721939087,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,1,2.3826043605804443,2047,2.355757474899292,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,2,2.55767822265625,2047,2.5509376525878906,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,3,2.2930335998535156,2047,2.2795989513397217,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,4,2.060750961303711,2047,2.0624918937683105,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,5,1.6445754766464233,2047,1.647781252861023,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,6,1.4603688716888428,2047,1.4723519086837769,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,7,1.9976471662521362,2047,2.0097522735595703,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,8,2.1936750411987305,2047,2.1815404891967773,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,9,2.3689324855804443,2047,2.369560718536377,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,10,2.2169060707092285,2047,2.203747034072876,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,11,2.2426984310150146,2047,2.237529993057251,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,12,2.151756525039673,2047,2.152273654937744,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,13,2.353196382522583,2047,2.341367483139038,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,14,2.3374054431915283,2047,2.320580005645752,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,15,2.357177257537842,2047,2.2160677909851074,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,16,2.515994071960449,2047,2.5184407234191895,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,17,2.3512656688690186,2047,2.3562960624694824,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,18,2.1008360385894775,2047,2.0958595275878906,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,19,1.965025782585144,2047,1.9633806943893433,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,20,2.0774013996124268,2047,2.0735299587249756,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,21,2.323118209838867,2047,2.325371265411377,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,22,2.1848695278167725,2047,2.1688997745513916,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,23,2.2682487964630127,2047,2.2675254344940186,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,24,2.2539100646972656,2047,2.2485523223876953,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,25,2.363804817199707,2047,2.3785064220428467,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,26,2.4187862873077393,2047,2.4156386852264404,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,27,2.621605396270752,2047,2.6201653480529785,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,28,2.383563995361328,2047,2.3853933811187744,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,29,2.0635130405426025,2047,2.0915324687957764,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,30,1.9875011444091797,2047,1.9683144092559814,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,31,1.9248309135437012,2047,1.9129048585891724,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,32,1.677991509437561,2047,1.668849229812622,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,33,2.20733904838562,2047,2.207037925720215,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,34,2.006472110748291,2047,1.9970593452453613,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,35,2.1140356063842773,2047,2.1084444522857666,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,36,1.7209067344665527,2047,1.7418800592422485,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,37,1.549625039100647,2047,1.5494848489761353,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,38,1.7659701108932495,2047,1.7681081295013428,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,39,1.5232702493667603,2047,1.5066280364990234,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,40,1.7528376579284668,2047,1.7625503540039062,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,41,1.993088960647583,2047,1.9249495267868042,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,42,2.5663812160491943,2047,2.571119785308838,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,43,2.8084216117858887,2047,2.8384597301483154,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,44,2.6162147521972656,2047,2.627920150756836,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,45,2.3657820224761963,2047,2.351057291030884,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,46,2.3547606468200684,2047,2.3433949947357178,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,47,2.4237425327301025,2047,2.4230363368988037,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,48,2.472210645675659,2047,2.4875972270965576,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,49,1.938981294631958,2047,1.8766993284225464,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,50,2.348386287689209,2047,2.347074031829834,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,51,2.065586805343628,2047,2.0886735916137695,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,52,1.9731316566467285,2047,1.9763075113296509,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,53,1.9916749000549316,2047,1.9307423830032349,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,54,1.8212082386016846,2047,1.8216805458068848,0.0
qwen3_8b_base,Qwen/Qwen3-8B-Base,both,nar_k32,20260902,55,1.9774166345596313,2047,1.979314923286438,0.0
