model,row,seed,chunk,nll,tokens,quantized_input_positions,token_sha256,unmasked_bf16_bit_identical
qwen3_4b_base,Q5a_sym,2,33,2.0226283073425293,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,34,1.899846076965332,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,35,2.019766330718994,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,36,1.6538527011871338,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,37,1.4645634889602661,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,38,1.6052777767181396,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,39,1.400444746017456,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,40,1.6326161623001099,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,41,2.0056815147399902,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,42,2.443357467651367,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,43,2.6700873374938965,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,44,2.572158098220825,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,45,2.328803300857544,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,46,2.2845616340637207,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,47,2.386545181274414,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,48,2.40330171585083,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,49,1.9713152647018433,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,50,2.273872137069702,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,51,1.9390864372253418,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,52,1.8553279638290405,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,53,1.7991186380386353,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,54,1.6712801456451416,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,55,1.8430646657943726,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,56,1.6233447790145874,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,57,1.5554450750350952,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,58,1.8907139301300049,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,59,1.8559002876281738,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,60,2.114530086517334,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,61,2.281769275665283,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,62,2.367949962615967,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5a_sym,2,63,2.616798162460327,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,0,1.8136680126190186,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,1,2.268051862716675,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,2,2.4630627632141113,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,3,2.202355146408081,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,4,1.9568268060684204,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,5,1.5321094989776611,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,6,1.2978880405426025,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,7,1.892435908317566,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,8,2.1123714447021484,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,9,2.208010673522949,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,10,2.0784552097320557,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,11,2.143817663192749,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,12,2.1095056533813477,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,13,2.261359930038452,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,14,2.171877145767212,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,15,2.309363842010498,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,16,2.4182004928588867,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,17,2.2399091720581055,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,18,2.0251362323760986,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,19,1.8832745552062988,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,20,2.0468058586120605,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,21,2.313624858856201,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,22,2.0578882694244385,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,23,2.208336591720581,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,24,2.1701772212982178,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,25,2.260084390640259,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,26,2.337674617767334,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,27,2.508808135986328,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,28,2.30167818069458,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,29,1.8877112865447998,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,30,1.8559691905975342,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,31,1.759597897529602,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,32,1.555395483970642,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,33,2.0239555835723877,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,34,1.9060715436935425,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,35,2.0298268795013428,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,36,1.650991439819336,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,37,1.4663615226745605,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,38,1.6005477905273438,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,39,1.406121850013733,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,40,1.619432806968689,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,41,2.0016744136810303,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,42,2.444446563720703,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,43,2.6729302406311035,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,44,2.578843832015991,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,45,2.3448872566223145,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,46,2.2888095378875732,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,47,2.392068862915039,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,48,2.4020233154296875,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,49,1.9672420024871826,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,50,2.259584903717041,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,51,1.9284870624542236,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,52,1.8707666397094727,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,53,1.8086249828338623,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,54,1.6654049158096313,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,55,1.8412680625915527,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,56,1.6219998598098755,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,57,1.5571339130401611,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,58,1.8810276985168457,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,59,1.858237624168396,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,60,2.1155202388763428,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,61,2.2916576862335205,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,62,2.3752453327178955,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,0,63,2.6129095554351807,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,0,1.8073316812515259,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,1,2.282836437225342,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,2,2.4624812602996826,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,3,2.215958595275879,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,4,1.9617880582809448,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,5,1.5352836847305298,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,6,1.3142364025115967,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,7,1.8913203477859497,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,8,2.1144137382507324,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,9,2.2027480602264404,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,10,2.078784227371216,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,11,2.1383039951324463,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,12,2.0985348224639893,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,13,2.259465217590332,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,14,2.177248954772949,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,15,2.3098554611206055,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,16,2.4325413703918457,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,17,2.255966901779175,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,18,2.0271711349487305,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,19,1.8696974515914917,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,20,2.046083927154541,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,21,2.3150131702423096,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,22,2.0571768283843994,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,23,2.213205099105835,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,24,2.16464900970459,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,25,2.2599401473999023,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,26,2.3334197998046875,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,27,2.5172135829925537,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,28,2.3000741004943848,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,29,1.8949613571166992,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,30,1.840018630027771,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,31,1.7506985664367676,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,32,1.5677024126052856,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,33,2.0248115062713623,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,34,1.9183777570724487,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,35,2.030906915664673,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,36,1.6612293720245361,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,37,1.4591617584228516,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,38,1.5962995290756226,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,39,1.4094828367233276,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,40,1.6454381942749023,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,41,2.017918586730957,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,42,2.4375391006469727,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,43,2.6700401306152344,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,44,2.577601671218872,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,45,2.3371689319610596,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,46,2.298631191253662,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,47,2.3968565464019775,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,48,2.4011194705963135,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,49,1.9948283433914185,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,50,2.2557196617126465,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,51,1.936983346939087,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,52,1.8613395690917969,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,53,1.7956647872924805,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,54,1.6662126779556274,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,55,1.8369345664978027,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,56,1.620041847229004,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,57,1.5465741157531738,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,58,1.8874540328979492,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,59,1.8515844345092773,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,60,2.1218948364257812,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,61,2.292897939682007,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,62,2.372990131378174,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,1,63,2.6132149696350098,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,2,0,1.8060168027877808,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,2,1,2.2792606353759766,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,2,2,2.460416555404663,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,2,3,2.2044174671173096,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
qwen3_4b_base,Q5b_sym,2,4,1.9477460384368896,2047,2048,2b8c8fd24c772e7965e98ea13f78d4e9308abd536437bfa8c7b4fee91014bb5e,True
