model,row,seed,site,layer,group,group_class,observations,mean_range,scope
qwen3_4b_base,Q5a_asym,0,down,8,71,anchor,131072,0.5687188307661017,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,8,72,anchor,131072,0.5594282716801899,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,8,73,anchor,131072,0.5657017542116591,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,8,74,anchor,131072,0.5691190239513162,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,8,75,anchor,131072,0.5444956728324541,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,0,anchor,131072,0.9556089400543897,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,1,anchor,131072,0.7094427367974276,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,2,anchor,131072,0.7119377794839465,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,3,anchor,131072,0.6737949386016453,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,4,anchor,131072,0.7289601668745718,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,5,anchor,131072,0.7133402030269735,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,6,anchor,131072,0.692703174038229,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,7,anchor,131072,0.6437786378116925,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,8,anchor,131072,0.6988983374130839,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,9,anchor,131072,0.6932506578209541,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,10,anchor,131072,0.6734859191657279,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,11,anchor,131072,0.6638328064312873,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,12,anchor,131072,0.6419250775988985,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,13,anchor,131072,0.6829810486970018,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,14,anchor,131072,0.669086144043149,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,15,anchor,131072,0.6527432955216455,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,16,anchor,131072,0.6362095471049543,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,17,anchor,131072,0.6906532850924805,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,18,anchor,131072,0.6424519130133604,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,19,anchor,131072,0.6601244001574287,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,20,anchor,131072,0.666683646093361,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,21,anchor,131072,0.6780364638999572,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,22,anchor,131072,0.6790571940485961,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,23,anchor,131072,0.6671060976457284,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,24,anchor,131072,0.6904792284381074,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,25,anchor,131072,0.6468482549253167,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,26,anchor,131072,0.6529218403287587,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,27,anchor,131072,0.6704727595380291,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,28,anchor,131072,0.6519406912902923,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,29,anchor,131072,0.6864438994650754,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,30,anchor,131072,0.652627136567844,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,31,anchor,131072,0.6759594742666195,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,32,anchor,131072,0.6637811078362574,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,33,anchor,131072,0.6738221045052342,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,34,anchor,131072,0.644678820924355,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,35,anchor,131072,0.6669104933231438,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,36,anchor,131072,0.6651115037956288,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,37,anchor,131072,0.6852705156487673,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,38,anchor,131072,0.7005335864973858,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,39,anchor,131072,0.6639399635390646,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,40,anchor,131072,0.6354449290148523,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,41,anchor,131072,0.6600109212904499,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,42,anchor,131072,0.6803893469194691,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,43,anchor,131072,0.648829960482999,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,44,anchor,131072,0.6521731447090815,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,45,anchor,131072,0.6378578133407018,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,46,anchor,131072,0.6411165359940014,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,47,anchor,131072,0.6302168036739886,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,48,anchor,131072,0.6617415363475629,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,49,anchor,131072,0.6183900290118345,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,50,anchor,131072,0.6494629575317958,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,51,anchor,131072,0.652828324770212,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,52,anchor,131072,0.6471649467608813,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,53,anchor,131072,0.6750631991739056,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,54,anchor,131072,0.6673969491243952,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,55,anchor,131072,0.6739261890752459,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,56,anchor,131072,0.6644387685530546,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,57,anchor,131072,0.6533281216187561,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,58,anchor,131072,0.6564622470228869,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,59,anchor,131072,0.628624355528359,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,60,anchor,131072,0.66839423369413,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,61,anchor,131072,0.6180686149535859,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,62,anchor,131072,0.6413832545861169,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,63,anchor,131072,0.6614078949125997,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,64,anchor,131072,0.6604684199170379,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,65,anchor,131072,0.6349902342996074,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,66,anchor,131072,0.6410025576004728,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,67,anchor,131072,0.6321047209944481,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,68,anchor,131072,0.625601409757337,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,69,anchor,131072,0.6269987580983525,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,70,anchor,131072,0.6370580983598302,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,71,anchor,131072,0.6452113546887404,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,72,anchor,131072,0.6460411718455816,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,73,anchor,131072,0.6324855334005406,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,74,anchor,131072,0.6073343548348475,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,9,75,anchor,131072,0.6458698510353997,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,0,anchor,131072,0.9660471968597903,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,1,anchor,131072,0.7177806807092111,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,2,anchor,131072,0.670802307601889,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,3,anchor,131072,0.6907775919543155,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,4,anchor,131072,0.6829696978598463,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,5,anchor,131072,0.6809679404010467,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,6,anchor,131072,0.6051921211029594,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,7,anchor,131072,0.5995489557222982,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,8,anchor,131072,0.6475887598979853,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,9,anchor,131072,0.6216762416569281,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,10,anchor,131072,0.6370885973483382,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,11,anchor,131072,0.6079947140369768,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,12,anchor,131072,0.6202155435785244,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,13,anchor,131072,0.6291098079168478,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,14,anchor,131072,0.6175349044909808,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,15,anchor,131072,0.6458410374219739,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,16,anchor,131072,0.6552609357995607,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,17,anchor,131072,0.6368933054808394,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,18,anchor,131072,0.6391573877087922,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,19,anchor,131072,0.639997076922441,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,20,anchor,131072,0.6587454606089977,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,21,anchor,131072,0.6353405137032269,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,22,anchor,131072,0.6703643561255603,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,23,anchor,131072,0.6484386409330227,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,24,anchor,131072,0.6379634111476662,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,25,anchor,131072,0.6468910953964269,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,26,anchor,131072,0.6252784718546991,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,27,anchor,131072,0.664434213767322,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,28,anchor,131072,0.6235091470791758,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,29,anchor,131072,0.6377733638264544,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,30,anchor,131072,0.6196404759231768,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,31,anchor,131072,0.6272418689848109,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,32,anchor,131072,0.6037436532312199,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,33,anchor,131072,0.6628415090947328,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,34,anchor,131072,0.6419129674831083,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,35,anchor,131072,0.6192194490915881,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,36,anchor,131072,0.6425750343669279,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,37,anchor,131072,0.6369030087638521,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,38,anchor,131072,0.6380882861500368,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,39,anchor,131072,0.6669610594755113,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,40,anchor,131072,0.6514234859789667,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,41,anchor,131072,0.6158865605920028,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,42,anchor,131072,0.6277280036134698,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,43,anchor,131072,0.6348436578929295,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,44,anchor,131072,0.6202265562895946,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,45,anchor,131072,0.6265578936119027,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,46,anchor,131072,0.6146271645403658,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,47,anchor,131072,0.6190003427684587,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,48,anchor,131072,0.6355437972492837,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,49,anchor,131072,0.5942758373192873,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,50,anchor,131072,0.6018879763796576,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,51,anchor,131072,0.5996003287677922,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,52,anchor,131072,0.618196188081356,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,53,anchor,131072,0.6235940606846953,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,54,anchor,131072,0.6088117034137213,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,55,anchor,131072,0.6208344968218853,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,56,anchor,131072,0.6182760553741673,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,57,anchor,131072,0.6059742946982851,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,58,anchor,131072,0.6005812627201976,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,59,anchor,131072,0.6103646083425929,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,60,anchor,131072,0.6215477325443999,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,61,anchor,131072,0.6081242437944638,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,62,anchor,131072,0.6013877632663025,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,63,anchor,131072,0.6317599065857848,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,64,anchor,131072,0.6050630348308914,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,65,anchor,131072,0.6210254531980581,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,66,anchor,131072,0.61751074322774,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,67,anchor,131072,0.6283883259118284,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,68,anchor,131072,0.6091952242381922,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,69,anchor,131072,0.6237336312265143,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,70,anchor,131072,0.5950535967448332,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,71,anchor,131072,0.613920458646021,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,72,anchor,131072,0.6200444982555382,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,73,anchor,131072,0.5965553663251058,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,74,anchor,131072,0.5920923675072345,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,10,75,anchor,131072,0.5965644810031563,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,0,anchor,131072,0.9247924706179447,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,1,anchor,131072,0.6924367233957014,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,2,anchor,131072,0.6536869336636073,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,3,anchor,131072,0.6372670470487947,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,4,anchor,131072,0.6220478590881839,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,5,anchor,131072,0.6559736962025795,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,6,anchor,131072,0.6356769276604837,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,7,anchor,131072,0.6335088045015027,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,8,anchor,131072,0.6632441206857038,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,9,anchor,131072,0.6239478346035412,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,10,anchor,131072,0.6441915227046593,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,11,anchor,131072,0.6706405869509808,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,12,anchor,131072,0.6120456533825518,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,13,anchor,131072,0.5922523070092893,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,14,anchor,131072,0.6046316694190637,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,15,anchor,131072,0.6309410861695142,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,16,anchor,131072,0.6112622585051213,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,17,anchor,131072,0.6142880864744029,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,18,anchor,131072,0.6172783161082407,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,19,anchor,131072,0.6108337623408033,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,20,anchor,131072,0.6149720774926664,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,21,anchor,131072,0.5866192508095764,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,22,anchor,131072,0.6241249411373246,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,23,anchor,131072,0.5987897154930693,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,24,anchor,131072,0.5923371779840636,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,25,anchor,131072,0.6036575416059122,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,26,anchor,131072,0.6093790394457983,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,27,anchor,131072,0.6182804838723541,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,28,anchor,131072,0.6139162257949238,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,29,anchor,131072,0.6119272381085921,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,30,anchor,131072,0.6023416778655246,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,31,anchor,131072,0.5978338702399242,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,32,anchor,131072,0.6254641589259222,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,33,anchor,131072,0.616323202655849,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,34,anchor,131072,0.6110062603316919,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,35,anchor,131072,0.617854038349833,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,36,anchor,131072,0.5975942394044296,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,37,anchor,131072,0.5922442365558709,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,38,anchor,131072,0.5959647891319264,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,39,anchor,131072,0.6020720983251522,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,40,anchor,131072,0.6053006961361689,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,41,anchor,131072,0.6118796369450479,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,42,anchor,131072,0.5979799829832473,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,43,anchor,131072,0.6185906222528956,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,44,anchor,131072,0.5936367715078177,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,45,anchor,131072,0.602006665718136,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,46,anchor,131072,0.6187491243805425,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,47,anchor,131072,0.5893785131271443,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,48,anchor,131072,0.5825272229189977,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,49,anchor,131072,0.5985325468997189,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,50,anchor,131072,0.6044912827954931,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,51,anchor,131072,0.5861603931276704,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,52,anchor,131072,0.6081897235338829,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,53,anchor,131072,0.594407710092355,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,54,anchor,131072,0.5951888489083785,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,55,anchor,131072,0.5851343611437869,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,56,anchor,131072,0.5967830283912008,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,57,anchor,131072,0.603683291739685,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,58,anchor,131072,0.597406463575453,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,59,anchor,131072,0.6208362176572564,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,60,anchor,131072,0.6130066882992651,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,61,anchor,131072,0.5946027601124797,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,62,anchor,131072,0.5784160686972086,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,63,anchor,131072,0.6076276169161474,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,64,anchor,131072,0.5831965920973516,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,65,anchor,131072,0.5933283749701559,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,66,anchor,131072,0.5897345804426095,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,67,anchor,131072,0.5868174323408084,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,68,anchor,131072,0.5801355461791218,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,69,anchor,131072,0.5930922126807445,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,70,anchor,131072,0.591300661560922,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,71,anchor,131072,0.5868743753965191,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,72,anchor,131072,0.5939314427332647,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,73,anchor,131072,0.6070115504669502,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,74,anchor,131072,0.5842933064483304,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,11,75,anchor,131072,0.593997330062848,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,0,anchor,131072,1.018987865452118,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,1,anchor,131072,0.6117133607788219,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,2,anchor,131072,0.6020153407447424,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,3,anchor,131072,0.674972389508639,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,4,anchor,131072,0.6596109926414329,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,5,anchor,131072,0.6588704014029645,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,6,anchor,131072,0.6482001094963152,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,7,anchor,131072,0.641698240130836,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,8,anchor,131072,0.659218670220298,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,9,anchor,131072,0.6414516960751371,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,10,anchor,131072,0.6224026104229097,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,11,anchor,131072,0.6215515955262845,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,12,anchor,131072,0.6274046794529795,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,13,anchor,131072,0.6068803906424591,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,14,anchor,131072,0.6372174103522639,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,15,anchor,131072,0.6050404727895966,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,16,anchor,131072,0.605127273302628,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,17,anchor,131072,0.6117542652360726,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,18,anchor,131072,0.6143707353959371,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,19,anchor,131072,0.5940037985228628,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,20,anchor,131072,0.6125773876085532,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,21,anchor,131072,0.6072666275665597,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,22,anchor,131072,0.6050521869454997,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,23,anchor,131072,0.603830299778906,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,24,anchor,131072,0.5982718351150424,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,25,anchor,131072,0.6045575808109334,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,26,anchor,131072,0.6002991475298813,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,27,anchor,131072,0.6114061621045153,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,28,anchor,131072,0.6033858578419995,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,29,anchor,131072,0.6177500620887031,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,30,anchor,131072,0.6074963448755852,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,31,anchor,131072,0.6120298051636155,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,32,anchor,131072,0.5989296210749444,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,33,anchor,131072,0.609650128167118,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,34,anchor,131072,0.6011970153099355,actual_quantized_forward
qwen3_4b_base,Q5a_asym,0,down,12,35,anchor,131072,0.593906464795964,actual_quantized_forward
