model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
qwen3_4b_base,down,2,24,0.03553514327038246,0.003304891768161135,0.16898189650499973,0.1390731820725467
qwen3_4b_base,down,2,25,0.03486017193495497,0.003242117089212302,0.17222401359421202,0.12596532067801652
qwen3_4b_base,down,2,26,0.033913257469837796,0.0031540507545107124,0.17537806434872275,0.1450706487310167
qwen3_4b_base,down,2,27,0.03339938383938705,0.0031062587217551493,0.1784843230704779,0.15156131767080125
qwen3_4b_base,down,2,28,0.03245068890068615,0.0030180267968251615,0.18150234986730307,0.1776875089278686
qwen3_4b_base,down,2,29,0.032322987133939385,0.0030061500889000023,0.18450849995620305,0.17179633685514306
qwen3_4b_base,down,2,30,0.03149058876127507,0.0029287341486090883,0.18743723410481214,0.18702278039823103
qwen3_4b_base,down,2,31,0.03066470144650558,0.002851923759320878,0.19028915786413303,0.16693379270900494
qwen3_4b_base,down,2,32,0.03046597442806711,0.002833441456256804,0.19312259932038983,0.18055025982423717
qwen3_4b_base,down,2,33,0.029624473581882457,0.0027551789543078043,0.19587777827469766,0.18268037692512357
qwen3_4b_base,down,2,34,0.029390466059878138,0.0027334154418526724,0.1986111937165503,0.1940064188347046
qwen3_4b_base,down,2,35,0.028851340620498305,0.0026832749031455243,0.20129446861969585,0.18866041229771374
qwen3_4b_base,down,2,36,0.028597115383692428,0.002659631072980392,0.20395409969267622,0.1900198454177266
qwen3_4b_base,down,2,37,0.0277800812275614,0.0025836440582001686,0.2065377437508764,0.1753190235319917
qwen3_4b_base,down,2,38,0.02730449112615767,0.0025394125266374936,0.2090771562775139,0.2199073137842261
qwen3_4b_base,down,2,39,0.026665189910509323,0.0024799552927410257,0.21155711157025492,0.19048101556325872
qwen3_4b_base,down,2,40,0.026474795489254115,0.002462247950161248,0.21401935952041615,0.17511046605870062
qwen3_4b_base,down,2,41,0.025854856331140423,0.0024045914548765273,0.21642395097529268,0.19383347650185762
qwen3_4b_base,down,2,42,0.025052145169758094,0.002329936528363972,0.21875388750365665,0.19569326494949
qwen3_4b_base,down,2,43,0.024624281311752372,0.002290143703231469,0.22104403120688812,0.22341331707691983
qwen3_4b_base,down,2,44,0.02449912490920273,0.0022785037230188742,0.22332253492990697,0.20143403376013364
qwen3_4b_base,down,2,45,0.023635430316816097,0.002198177125575184,0.22552071205548216,0.20874766321896512
qwen3_4b_base,down,2,46,0.023536651411389237,0.0021889903442266676,0.22770970239970884,0.22890008925368607
qwen3_4b_base,down,2,47,0.02319861988814971,0.002157552238292129,0.22986725463800098,0.20222470529999997
qwen3_4b_base,down,2,48,0.0229462724356069,0.002134083048586617,0.23200133768658757,0.2139002404531839
qwen3_4b_base,down,2,49,0.02242887188559677,0.002085963000060016,0.2340873006866476,0.23590333457224774
qwen3_4b_base,down,2,50,0.021939207799181036,0.002040422539000209,0.23612772322564782,0.1960017745320817
qwen3_4b_base,down,2,51,0.021558778241266383,0.0020050412685561634,0.238132764494204,0.2162861358668926
qwen3_4b_base,down,2,52,0.0214077234400438,0.001990992647299645,0.24012375714150366,0.25584019632522526
qwen3_4b_base,down,2,53,0.021177517244102405,0.001969582671373629,0.24209333981287728,0.22323956867690298
qwen3_4b_base,down,2,54,0.02070846793003949,0.0019259594557554116,0.2440192992686327,0.23017148597123252
qwen3_4b_base,down,2,55,0.020538052064660597,0.0019101101882747825,0.24592940945690744,0.2436967133092615
