model,source_row,seed,chunk,fp64_mean_of_token_losses,frozen_fp32_chunk_nll,difference,interpretation
qwen3_4b_base,Q2_pq,0,46,2.284061215793185,2.2840614318847656,-2.1609158062929623e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,47,2.3985750074259475,2.3985748291015625,1.783243850361771e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,48,2.39761157709951,2.397611618041992,-4.094248229336017e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,49,1.9662352640019278,1.9662351608276367,1.0317429111061927e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,50,2.27327708525094,2.2732772827148438,-1.9746390389485668e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,51,1.9225061522308338,1.9225062131881714,-6.095733762201405e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,52,1.8693216782724837,1.8693217039108276,-2.5638343892353532e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,53,1.7938193652167438,1.7938193082809448,5.693579896437484e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,54,1.6742467609688159,1.6742467880249023,-2.7056086482346586e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,55,1.846477490304471,1.8464773893356323,1.0096883862331651e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,56,1.6156320514859293,1.6156320571899414,-5.704012151497295e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,57,1.558930735349437,1.5589306354522705,9.989716653890923e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,58,1.8931862761152118,1.893186330795288,-5.468007624465088e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,59,1.8438976178980224,1.8438975811004639,3.679755855579003e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,60,2.118639072152037,2.1186392307281494,-1.585761122413487e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,61,2.2771090014908126,2.277109146118164,-1.4462735142828365e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,62,2.3652355105046152,2.3652355670928955,-5.658828028387575e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_pq,0,63,2.6165002814632974,2.61650013923645,1.4222684718845358e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,0,1.8257078684850787,1.8257079124450684,-4.39599896484566e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,1,2.301122841458173,2.3011229038238525,-6.2365679731613e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,2,2.4909142415953425,2.4909141063690186,1.3522632391627099e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,3,2.2347710571087305,2.2347710132598877,4.384884277897072e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,4,1.9981720566753236,1.9981721639633179,-1.0728799426651392e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,5,1.5622675710204275,1.5622676610946655,-9.007423806828285e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,6,1.333366314346008,1.3333662748336792,3.951232874221944e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,7,1.9222238682507173,1.9222239255905151,-5.733979779876108e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,8,2.13997370152192,2.1399738788604736,-1.7733855361967699e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,9,2.224772645188924,2.2247724533081055,1.9188081834542459e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,10,2.093161066266849,2.0931613445281982,-2.7826134907371625e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,11,2.1476018129966,2.147601842880249,-2.9883648888784364e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,12,2.1349507073792093,2.134950637817383,6.956182652118059e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,13,2.293123246105374,2.293123245239258,8.661160677547741e-10,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,14,2.198844744088925,2.1988446712493896,7.283953529224618e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,15,2.339240506115167,2.339240550994873,-4.487970617361725e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,16,2.451031006537825,2.45103120803833,-2.015005051703156e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,17,2.268277624792082,2.268277645111084,-2.0319002036472966e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,18,2.0610253020832854,2.061025381088257,-7.900497145385543e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,19,1.8952262619594278,1.8952263593673706,-9.740794282286913e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,20,2.0824933818956968,2.082493305206299,7.668939794314156e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,21,2.3355598470142787,2.335559606552124,2.4046215463258136e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,22,2.0689172811440733,2.0689172744750977,6.668975593981941e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,23,2.2252123552773577,2.225212335586548,1.9690809871519832e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,24,2.1881138127970194,2.1881136894226074,1.233744120199276e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,25,2.2793397890538905,2.2793397903442383,-1.2903478285863912e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,26,2.365452281922016,2.3654520511627197,2.3075929611593438e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,27,2.56438074156159,2.564380645751953,9.580963666877551e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,28,2.32106772930536,2.3210678100585938,-8.075323387757294e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,29,1.921585836980734,1.9215859174728394,-8.049210542537821e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,30,1.8766703738229316,1.876670479774475,-1.0595154353865155e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,31,1.7823779466560312,1.7823779582977295,-1.1641698272057965e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,32,1.6053720211245548,1.6053720712661743,-5.014161952310303e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,33,2.0555134805120914,2.055513381958008,9.855408356074236e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,34,1.9381883548654886,1.9381883144378662,4.042762236089459e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,35,2.0512092573813723,2.0512092113494873,4.60318849704322e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,36,1.6646999529557045,1.664699912071228,4.088447647099258e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,37,1.493620421104567,1.4936203956604004,2.5444166551480407e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,38,1.628634072170417,1.6286340951919556,-2.3021538675394027e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,39,1.4243122504932026,1.4243123531341553,-1.0264095262613182e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,40,1.6683474403686112,1.6683474779129028,-3.754429167557305e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,41,2.030444068169289,2.0304441452026367,-7.703334770070569e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,42,2.4810609777844133,2.4810609817504883,-3.966075023953408e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,43,2.6988493639321116,2.6988494396209717,-7.568886006836806e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,44,2.602055033588438,2.602055072784424,-3.919598601243024e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,45,2.354100045176676,2.354099988937378,5.6239298107385594e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,46,2.3265557220660984,2.3265557289123535,-6.846255118375666e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,47,2.4190362485856975,2.4190361499786377,9.860705985076379e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,48,2.4350234157114787,2.435023307800293,1.0791118576491954e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,49,2.008290216870672,2.0082902908325195,-7.396184731334188e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,50,2.2807782600950772,2.280778169631958,9.046311921778738e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,51,1.9700594287513686,1.9700593948364258,3.391494285409635e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,52,1.8970486907645454,1.8970487117767334,-2.1012187989555287e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,53,1.8113651786784402,1.811365008354187,1.703242531458926e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,54,1.697892006702486,1.6978920698165894,-6.311410327697331e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,55,1.862956252696358,1.8629562854766846,-3.278032667530795e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,56,1.641038166230252,1.641038179397583,-1.3167331003316463e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,57,1.580582393857623,1.5805823802947998,1.3562823086843423e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,58,1.8962158881915316,1.8962159156799316,-2.748840000066366e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,59,1.8766291433988649,1.8766292333602905,-8.996142564221543e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,60,2.146653372466681,2.146653175354004,1.9711267729149995e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,61,2.3178037996128,2.3178038597106934,-6.009789332850346e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,62,2.4169571323368904,2.416957139968872,-7.631981713274172e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q2_hadamard,0,63,2.6385060173704424,2.6385061740875244,-1.5671708197828593e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,0,1.8069866738495728,1.806986689567566,-1.571799312927169e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,1,2.2581741410472396,2.258174180984497,-3.9937257501065915e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,2,2.4502382519134187,2.4502382278442383,2.4069180426522507e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,3,2.1935991995448543,2.193598985671997,2.1387285720209093e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,4,1.9479538264224017,1.9479538202285767,6.193825008438125e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,5,1.5254788351745756,1.5254788398742676,-4.699691968923503e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,6,1.2970155452457952,1.2970155477523804,-2.5065851616545842e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,7,1.8821838352105815,1.8821837902069092,4.5003672344279266e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,8,2.0999956369851445,2.0999956130981445,2.3886999933608877e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,9,2.192296306464303,2.1922965049743652,-1.9851006216597966e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,10,2.0639215846201227,2.0639216899871826,-1.0536705996599949e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,11,2.1289466071597207,2.128946542739868,6.441985256344651e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,12,2.0916254883857945,2.091625690460205,-2.0207441053798902e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,13,2.2524929001755156,2.252492904663086,-4.487570315347966e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,14,2.176729578344381,2.176729679107666,-1.0076328482711006e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,15,2.3039672963273503,2.303967237472534,5.885481613177035e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,16,2.4110614818188902,2.4110615253448486,-4.3525958393075825e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,17,2.2379554483636586,2.237955331802368,1.1656129039749885e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,18,2.01770814713292,2.0177080631256104,8.400730955315794e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,19,1.8691733135728135,1.869173288345337,2.5227476552203143e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,20,2.0364480395128615,2.0364482402801514,-2.007672899040358e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,21,2.3015828186268434,2.3015828132629395,5.363903987642971e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,22,2.0481732679418045,2.048173427581787,-1.5963998256651735e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,23,2.1917557758514894,2.191755771636963,4.214526505563754e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,24,2.156981127869164,2.1569807529449463,3.7492421789409036e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,25,2.2528470005453993,2.252847194671631,-1.9412623153414188e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,26,2.3219689830733774,2.3219687938690186,1.8920435884695053e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,27,2.511755407242642,2.5117554664611816,-5.9218539849581475e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,28,2.278410435021692,2.2784104347229004,2.987916580821093e-10,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,29,1.8799215163404706,1.879921555519104,-3.917863344859995e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,30,1.8398081192923155,1.8398081064224243,1.2869891152789137e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,31,1.7548629549972548,1.7548630237579346,-6.876067981664846e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,32,1.5513013718018462,1.5513012409210205,1.3088082573275983e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,33,2.019029393593362,2.019029378890991,1.4702370876307214e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,34,1.897058512762244,1.8970584869384766,2.5823767346722093e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,35,2.021438471717005,2.0214383602142334,1.1150277146043663e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,36,1.6444714794429596,1.6444716453552246,-1.659122650377043e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,37,1.4646060564780814,1.4646061658859253,-1.0940784389568137e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,38,1.5945382436519404,1.5945383310317993,-8.737985890405753e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,39,1.3920432947132138,1.3920433521270752,-5.741386144286764e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,40,1.6273129228101892,1.6273128986358643,2.4174324986248052e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,41,2.0067835595279857,2.0067834854125977,7.411538804902307e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,42,2.4418883341557907,2.4418883323669434,1.7888472925164933e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,43,2.662374114944121,2.662374258041382,-1.4309726070749207e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,44,2.563646069556066,2.563645839691162,2.2986490400001003e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,45,2.3396811535927737,2.3396811485290527,5.063720998066401e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,46,2.27234308819242,2.272343158721924,-7.052950401487124e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,47,2.3820650816711653,2.3820648193359375,2.623352277630886e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,48,2.39549939887053,2.3954994678497314,-6.897920146187175e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,49,1.9602978857707452,1.96029794216156,-5.639081490649289e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,50,2.26100415305449,2.2610042095184326,-5.646394241054509e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,51,1.924382164268338,1.924382209777832,-4.5509493951101376e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,52,1.8642403428412162,1.8642404079437256,-6.510250938340789e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,53,1.8010031773102329,1.8010032176971436,-4.038691070462619e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,54,1.6630169258647338,1.66301691532135,1.0543383721639543e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,55,1.8317927767521174,1.8317927122116089,6.45405084931383e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,56,1.6178502288153107,1.6178503036499023,-7.483459163459827e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,57,1.5444101267989778,1.5444101095199585,1.7279019326466027e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,58,1.8831395578746815,1.8831396102905273,-5.241584588588921e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,59,1.837352799830187,1.8373527526855469,4.7144640191731924e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,60,2.115948854260792,2.1159489154815674,-6.12207755601446e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,61,2.279195867161772,2.27919602394104,-1.5677926823443045e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,62,2.3600222148766536,2.3600220680236816,1.4685297200500713e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_pq,1,63,2.614027426718903,2.614027500152588,-7.343368491063984e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,0,1.8148627026276736,1.8148627281188965,-2.5491222910289935e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,1,2.2886686849011717,2.288668632507324,5.239384748279008e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,2,2.493623339167869,2.4936234951019287,-1.5593405988667541e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,3,2.217733440901944,2.217733383178711,5.7723232860240614e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,4,1.9872372348946152,1.9872372150421143,1.98525009764694e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,5,1.5306009986741538,1.530600905418396,9.325575778262873e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,6,1.337586935249238,1.3375868797302246,5.551901338662901e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,7,1.9114813036875375,1.911481261253357,4.243418061378179e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,8,2.1378837139045412,2.1378836631774902,5.072705100417352e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,9,2.217585740847403,2.217586040496826,-2.996494230522728e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,10,2.0846917538259433,2.0846917629241943,-9.098251041450567e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,11,2.1378792642012607,2.1378791332244873,1.3097677342699399e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,12,2.1211347099991094,2.1211347579956055,-4.79964961108692e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,13,2.267927784150835,2.267927885055542,-1.0090470681234365e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,14,2.1820123268937586,2.1820123195648193,7.328939233275378e-09,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,15,2.317082757518335,2.317082643508911,1.140094236795619e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,16,2.430592845572832,2.4305927753448486,7.02279834285946e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,17,2.256755719370059,2.256755828857422,-1.0948736273164172e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,18,2.045637639584047,2.045637369155884,2.704281634180461e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,19,1.8837689636069481,1.8837690353393555,-7.173240734736908e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,20,2.0638736884888234,2.063873767852783,-7.936395984842193e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,21,2.336305305634485,2.3363053798675537,-7.423306858100887e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,22,2.0613473722013205,2.061347484588623,-1.1238730257545626e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,23,2.1881008670347097,2.188100814819336,5.221537380251107e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,24,2.193008751676875,2.1930086612701416,9.040673321081272e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,25,2.268359069896705,2.2683591842651367,-1.1436843161405363e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,26,2.353414750487755,2.35341477394104,-2.345328509179012e-08,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,27,2.5374156066483566,2.5374157428741455,-1.362257888715135e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
qwen3_4b_base,Q1_hadamard,1,28,2.3010859964194292,2.301086187362671,-1.909432416624668e-07,reduction-order diagnostic; frozen scalar replay is separately bit-identical
