model,row,site,layer,seed,group,m,k,s_meas,s_hadamard,f_calibration,f_test_capture,s_pred,relative_error,observations,groups_measured,f_definition
qwen3_4b_base,E22_kmax,down,20,0,128,1,76,0.045814309450358706,0.05542257255337225,0.20801506100960915,0.20006594390009375,0.04932250687095579,0.07657427259486096,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,20,1,128,1,76,0.04581326863629919,0.055412072453849735,0.20801506100960915,0.20006594387343088,0.04931316246114251,0.07639476354826705,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,20,2,128,1,76,0.045811872113922764,0.05540665775920334,0.20801506100960915,0.20006594391789992,0.049308343732931297,0.07632239106740006,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,21,0,128,1,8,0.1599650879480631,0.2356216675820292,0.5784107537638778,0.5693076242844628,0.15298892308879908,-0.043610546205738496,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,21,1,128,1,8,0.15995636709615332,0.2353310961406237,0.5784107537638778,0.5693076241860275,0.15280025533019614,-0.04473789881496547,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,21,2,128,1,8,0.15995633098215406,0.23731496752334919,0.5784107537638778,0.5693076240428043,0.15408838111890016,-0.0366846990501962,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,21,0,128,1,20,0.1467389338128676,0.2356216675820292,0.6661363921191441,0.6567726239192136,0.13614439503390344,-0.07219991657071123,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,21,1,128,1,20,0.14673759384656931,0.2353310961406237,0.6661363921191441,0.6567726239500897,0.13597650014753646,-0.07333562870251774,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,21,2,128,1,20,0.14674447679017746,0.23731496752334919,0.6661363921191441,0.656772623976546,0.13712279951803982,-0.06556755990138691,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,21,0,128,1,8,0.055201564320839246,0.0635944479162205,0.0751770036304291,0.07502583374413971,0.061157329264203635,0.10789123490683428,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,21,1,128,1,8,0.055197689547005505,0.06359242874423247,0.0751770036304291,0.07502583372633369,0.06115538747258253,0.10793382792777112,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,21,2,128,1,8,0.05519915250955163,0.06360252608049997,0.0751770036304291,0.07502583375938005,0.06116509785043841,0.1080803793111576,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,21,0,128,1,76,0.05186165916744171,0.0635944479162205,0.2078759698770746,0.20153425509612416,0.05659991716836365,0.09136340944326314,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,21,1,128,1,76,0.051858933539968226,0.06359242874423247,0.2078759698770746,0.20153425511172882,0.056598120078035545,0.09138611642321527,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,21,2,128,1,76,0.051861819543950416,0.06360252608049997,0.2078759698770746,0.20153425510728484,0.056607106843627325,0.0914986659049921,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,22,0,128,1,8,0.22930810054168446,0.33255694741328623,0.5590579091508332,0.5498704471119309,0.22082935482303523,-0.03697534321125274,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,22,1,128,1,8,0.22939752217855763,0.33451863849091124,0.5590579091508332,0.5498704471062262,0.22213198578114202,-0.031672253163049835,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,22,2,128,1,8,0.22938946041438885,0.33551354970454667,0.5590579091508332,0.549870447254026,0.22279264135644194,-0.02875816110308573,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,22,0,128,1,20,0.21178697646100897,0.33255694741328623,0.642827946814895,0.6326461726896376,0.19874891214687948,-0.06156216275427994,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,22,1,128,1,20,0.2118648891565776,0.33451863849091124,0.642827946814895,0.6326461725270376,0.19992129471377165,-0.05637363741747275,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,22,2,128,1,20,0.211794314588726,0.33551354970454667,0.642827946814895,0.6326461727109316,0.2005158921892742,-0.0532517712826846,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,22,0,128,1,8,0.06617685438461778,0.08058893133752994,0.11301748922721853,0.11109199871681576,0.0758984531956757,0.1469033078326193,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,22,1,128,1,8,0.06618064600109264,0.08059454735794187,0.11301748922721853,0.11109199871867849,0.07590374234959929,0.14691751948668086,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,22,2,128,1,8,0.06617426780749479,0.08058663141451206,0.11301748922721853,0.11109199870190999,0.07589628713395198,0.14691540456086608,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,22,0,128,1,76,0.061706169577349604,0.08058893133752994,0.26220976277411445,0.2518366101841806,0.06922163433563583,0.12179438149803608,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,22,1,128,1,76,0.06170675105039296,0.08059454735794187,0.26220976277411445,0.25183661026654763,0.06922645820046347,0.12186198466241605,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,22,2,128,1,76,0.06170657462054183,0.08058663141451206,0.26220976277411445,0.25183661023138965,0.06921965882327324,0.12175500340008082,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,23,0,128,1,8,0.2203130646182922,0.3134377365164653,0.5276496304485798,0.5183080468716911,0.21541870567920893,-0.022215473002307376,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,23,1,128,1,8,0.22031079521872848,0.3145927395647476,0.5276496304485798,0.5183080471406181,0.2162125132930648,-0.01860227467108385,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,23,2,128,1,8,0.22031922690274133,0.316475309325142,0.5276496304485798,0.5183080469868836,0.217506361141898,-0.01276722781024034,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,23,0,128,1,20,0.20309255172726814,0.3134377365164653,0.6185318793810183,0.6084899017673036,0.19358888001305907,-0.04679478214923165,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,23,1,128,1,20,0.2030388375340202,0.3145927395647476,0.6185318793810183,0.6084899019351577,0.19430224576478278,-0.04302916562834217,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,23,2,128,1,20,0.20309861217027922,0.316475309325142,0.6185318793810183,0.6084899016884195,0.19546497931279658,-0.037585844511249314,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,23,0,128,1,8,0.07553546793199972,0.09538132628293947,0.11542212564896151,0.11074934453240243,0.08970804519597435,0.18762811235555446,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,23,1,128,1,8,0.07553581149785553,0.09537425844512855,0.11542212564896151,0.1107493444635759,0.08970139775314157,0.1875347067091243,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,23,2,128,1,8,0.07552303186770273,0.09537078679421622,0.11542212564896151,0.11074934452547709,0.08969813259601822,0.1876924214741098,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,23,0,128,1,76,0.0702263656673727,0.09538132628293947,0.2733646624026669,0.2566053826013625,0.08130581627787421,0.1577676774984961,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,23,1,128,1,76,0.07022571491871404,0.09537425844512855,0.2733646624026669,0.2566053826715761,0.08129979144738662,0.15769261361725936,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,23,2,128,1,76,0.0702230026952229,0.09537078679421622,0.2733646624026669,0.2566053825935571,0.08129683211119097,0.15769518520918216,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,24,0,128,1,8,0.2831620188191639,0.4085764422289401,0.51406852221854,0.5045840815526897,0.2848136757734517,0.005832904289831896,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,24,1,128,1,8,0.2831658131375587,0.4100895160462471,0.51406852221854,0.5045840816469415,0.2858684211554243,0.00954425955562917,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,24,2,128,1,8,0.283206820054407,0.40980814914802577,0.51406852221854,0.5045840814199078,0.28567228370783626,0.00870552359210705,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,24,0,128,1,20,0.2605663435440018,0.4085764422289401,0.6080720020633472,0.5984880901461167,0.2557858212276924,-0.018346660782389747,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,24,1,128,1,20,0.2606069036001625,0.4100895160462471,0.6080720020633472,0.5984880900362675,0.25673306827607,-0.014864668857874616,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,24,2,128,1,20,0.2605919247354951,0.40980814914802577,0.6080720020633472,0.5984880899862405,0.2565569209124697,-0.01548399409199268,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,24,0,128,1,8,0.08214739503438516,0.10627282174322947,0.11427291243290803,0.1093197251861266,0.10001662037375422,0.2175263784309823,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,24,1,128,1,8,0.08214189923137087,0.10625700239605006,0.11427291243290803,0.10931972518775061,0.1000017322996874,0.2174265902716754,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,24,2,128,1,8,0.08214259570714587,0.10621858342536522,0.11427291243290803,0.10931972521651531,0.09996557502501353,0.2169760909602858,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,24,0,128,1,76,0.07665118921578402,0.10627282174322947,0.2740727406413306,0.25911100732838266,0.09054589472257743,0.18127188434973696,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,24,1,128,1,76,0.07665402308619419,0.10625700239605006,0.2740727406413306,0.25911100734242387,0.09053241642285045,0.1810523802651636,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,24,2,128,1,76,0.07665738331013824,0.10621858342536522,0.2740727406413306,0.25911100733491393,0.09049968293541766,0.18057359940498666,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,25,0,128,1,8,0.24597286904595989,0.3662267419857983,0.5758491975632782,0.5647179254396022,0.23851198121630474,-0.03033215760174382,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,25,1,128,1,8,0.24599054015663846,0.3629586560614797,0.5758491975632782,0.5647179253143826,0.23638357943884913,-0.03905418765970406,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,25,2,128,1,8,0.2459289055788867,0.36229482049915873,0.5758491975632782,0.5647179255004184,0.23595124417487445,-0.04057132438550092,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,25,0,128,1,20,0.22696494619901345,0.3662267419857983,0.6515906973920683,0.6408671501641776,0.21616975212339834,-0.04756326585405561,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,25,1,128,1,20,0.22703554704395187,0.3629586560614797,0.6515906973920683,0.6408671504148242,0.21424072498478125,-0.05635602981895021,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,25,2,128,1,20,0.22705371517759013,0.36229482049915873,0.6515906973920683,0.6408671501990633,0.21384888803650295,-0.05815728287360994,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,25,0,128,1,8,0.08705858586752172,0.11186110989156081,0.10732158302508958,0.09916848756691883,0.10568823407283483,0.21398978652906345,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,25,1,128,1,8,0.08706877774855272,0.1118320374253402,0.10732158302508958,0.09916848749945677,0.10566076592400296,0.2135322058745597,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,25,2,128,1,8,0.0870511912696302,0.11186042321536567,0.10732158302508958,0.0991684875088379,0.10568758528976344,0.21408545648053615,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,25,0,128,1,76,0.08159466695997694,0.11186110989156081,0.25883383091083256,0.22593104597354943,0.09630235727635612,0.18025308349617336,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,25,1,128,1,76,0.08160425204882205,0.1118320374253402,0.25883383091083256,0.22593104593908844,0.09627732849708158,0.1798077438352226,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,25,2,128,1,76,0.08160456798772737,0.11186042321536567,0.25883383091083256,0.22593104602343222,0.09630176610989674,0.18010263989608644,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,26,0,128,1,8,0.30603661635237367,0.4273683781700498,0.5176253186544042,0.50610541452956,0.2968210089881493,-0.030112760603827365,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,26,1,128,1,8,0.3059776711711226,0.4273869587071829,0.5176253186544042,0.5061054143107115,0.2968339137655289,-0.029883740766429703,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,26,2,128,1,8,0.3060524961021883,0.4294566387640003,0.5176253186544042,0.5061054144296419,0.2982713727684099,-0.02542414596475091,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,26,0,128,1,20,0.28452166118283556,0.4273683781700498,0.5962339954659388,0.583886689742071,0.2715609128384675,-0.04555276491247319,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,26,1,128,1,20,0.2845026757019717,0.4273869587071829,0.5962339954659388,0.5838866897797313,0.27157271939197647,-0.045447573658463164,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,26,2,128,1,20,0.2844411197344261,0.4294566387640003,0.5962339954659388,0.5838866897296026,0.27288784759102463,-0.04061744713348195,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,26,0,128,1,8,0.09157856157216841,0.12128453689457488,0.11376086481257024,0.11592634221072541,0.11417759640269007,0.246772109569689,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,26,1,128,1,8,0.09157276782081541,0.12130558412914849,0.11376086481257024,0.11592634220281327,0.11419741032716937,0.24706736560179793,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,26,2,128,1,8,0.09157551679474403,0.12126636076121142,0.11376086481257024,0.11592634222078384,0.11416048534078166,0.24662671133660358,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,26,0,128,1,76,0.08610737271503191,0.12128453689457488,0.26674482481904044,0.2505163739887743,0.10385633739686412,0.2061259578848321,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,26,1,128,1,76,0.0860946751422675,0.12130558412914849,0.26674482481904044,0.2505163739967512,0.10387436021124026,0.20651317912045836,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,26,2,128,1,76,0.08610977344529543,0.12126636076121142,0.26674482481904044,0.2505163739495783,0.10384077311564988,0.2059115819369651,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,27,0,128,1,8,0.3495156625102139,0.5117742949538154,0.5517028253245301,0.5380124905282356,0.3426584685524092,-0.019619132111437967,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,27,1,128,1,8,0.3495597437879738,0.5122180794892273,0.5517028253245301,0.5380124903063597,0.342955604478873,-0.018892734150493338,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,27,2,128,1,8,0.3495785473403938,0.5119568726776521,0.5517028253245301,0.5380124905965994,0.3427807134636104,-0.019445798171831667,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,27,0,128,1,20,0.3228330930934941,0.5117742949538154,0.6311788707509148,0.6174061842574567,0.31080383239218606,-0.0372615477119761,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,27,1,128,1,20,0.32277661483924297,0.5122180794892273,0.6311788707509148,0.6174061844566322,0.31107334560479244,-0.036258107608815704,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,27,2,128,1,20,0.32271838337980796,0.5119568726776521,0.6311788707509148,0.6174061842318191,0.3109147130222556,-0.03657576068004964,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,27,0,128,1,8,0.10472725899220003,0.14012391602809512,0.10599540276780534,0.09553348005498943,0.13248970772484522,0.2650928612073472,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,27,1,128,1,8,0.10473241842937382,0.1401005163707578,0.10599540276780534,0.09553348005432907,0.13246758292381652,0.2648192881475937,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,27,2,128,1,8,0.10472399812247919,0.14013260399408262,0.10599540276780534,0.0955334800415555,0.132497922354489,0.26521069410974,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,27,0,128,1,76,0.09798755237296286,0.14012391602809512,0.277630886458332,0.24711729098494203,0.11909453970988404,0.21540478178884595,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,27,1,128,1,76,0.09798653636121568,0.1401005163707578,0.277630886458332,0.24711729101282107,0.11907465180281614,0.21521441847746953,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,27,2,128,1,76,0.09798810651549064,0.14013260399408262,0.277630886458332,0.2471172910146889,0.11910192381203893,0.21547326555606494,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,28,0,128,1,8,0.3516281755489876,0.5287172420551599,0.5758373028231537,0.561638490199156,0.34434177154276085,-0.020721900327954946,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,28,1,128,1,8,0.3518250810081202,0.5303585056066538,0.5758373028231537,0.5616384901466387,0.3454106899625445,-0.018231761724308914,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,28,2,128,1,8,0.3518257487019639,0.5317024962403792,0.5758373028231537,0.561638490129719,0.3462860011476971,-0.015745713821985294,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,28,0,128,1,20,0.3228017446173389,0.5287172420551599,0.6601769950853171,0.6462013500376897,0.3082122255028808,-0.045196531176599,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,28,1,128,1,20,0.3228465232799202,0.5303585056066538,0.6601769950853171,0.6462013498602083,0.3091689892540994,-0.042365436947765546,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,28,2,128,1,20,0.32302238902602876,0.5317024962403792,0.6601769950853171,0.6462013498508965,0.3099524597205919,-0.040461372800953806,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,28,0,128,1,8,0.12422460572982956,0.16869671186746102,0.11348983915485822,0.10461732494262657,0.1588358299018303,0.27861810442993157,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,28,1,128,1,8,0.12420601969369892,0.16872973580918882,0.11348983915485822,0.10461732497214932,0.15886692348470396,0.27905977404703375,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,28,2,128,1,8,0.12423165441200934,0.1687143668076426,0.11348983915485822,0.10461732495328324,0.15885245285223973,0.27867936400019183,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,28,0,128,1,76,0.1176171938013506,0.16869671186746102,0.2737158390695352,0.25000119204579224,0.1437672296757296,0.22233174444329176,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,28,1,128,1,76,0.11761326979529227,0.16872973580918882,0.2737158390695352,0.25000119208370686,0.14379537344073023,0.22261181660035748,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,28,2,128,1,76,0.1176098306263861,0.1687143668076426,0.2737158390695352,0.250001192012653,0.14378227562305068,0.22253620175516794,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,29,0,128,1,8,0.4986557665881694,0.689594709782898,0.46303054359562984,0.4487614706179689,0.5053225891562461,0.013369588832174609,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,29,1,128,1,8,0.4984509479684462,0.6907747913303268,0.46303054359562984,0.4487614707338957,0.506187331670222,0.015520852620116914,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,29,2,128,1,8,0.498563544867827,0.6897267166530554,0.46303054359562984,0.4487614709148525,0.5054193214142927,0.013751058650473942,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,29,0,128,1,20,0.4642250187879817,0.689594709782898,0.5474528188241434,0.5333699618979525,0.4639015816191762,-0.0006967249840388838,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,29,1,128,1,20,0.46433537022164584,0.6907747913303268,0.5474528188241434,0.5333699618909694,0.4646954416771575,0.0007754555836221765,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,29,2,128,1,20,0.46411480646437264,0.6897267166530554,0.5474528188241434,0.5333699618589596,0.4639903847886058,-0.0002680838319179291,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,29,0,128,1,8,0.13068590181822612,0.18939756305838903,0.14349921021106987,0.1371986484706233,0.17528238368202526,0.34124937153381213,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,29,1,128,1,8,0.13068540060527245,0.18946094750244308,0.14349921021106987,0.13719864848435237,0.1753410442912894,0.3417033844575853,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,29,2,128,1,8,0.13068955029330606,0.1893393515344366,0.14349921021106987,0.1371986484914295,0.17522851047208854,0.3407997049406311,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,29,0,128,1,76,0.12375000516153999,0.18939756305838903,0.3241594362000378,0.30996149755179087,0.1557028327735643,0.2582046568023488,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,29,1,128,1,76,0.1237486123120826,0.18946094750244308,0.3241594362000378,0.3099614975622153,0.1557549408225467,0.2586398983589981,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,29,2,128,1,76,0.12375618184935591,0.1893393515344366,0.3241594362000378,0.30996149751700713,0.15565497735751196,0.25775516852148317,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,30,0,128,1,8,0.5778808522774398,0.8178039917101728,0.529786900583515,0.5105644611194153,0.560785257447519,-0.02958325191524649,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,30,1,128,1,8,0.5779968300218812,0.8189456019801071,0.529786900583515,0.5105644612897619,0.5615680834249162,-0.028423592905073694,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,30,2,128,1,8,0.5781374707355689,0.8242849422626136,0.529786900583515,0.510564461274415,0.56522938044141,-0.022327025919520113,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,30,0,128,1,20,0.5386612246546228,0.8178039917101728,0.6017271234298733,0.5809933317643282,0.5161068121760317,-0.041871238259357735,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,30,1,128,1,20,0.5388003006865943,0.8189456019801071,0.6017271234298733,0.5809933316137895,0.5168272694532469,-0.04078140120810476,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,30,2,128,1,20,0.5385753827766031,0.8242849422626136,0.6017271234298733,0.5809933316479843,0.5201968664719223,-0.034124315541366024,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,30,0,128,1,8,0.15659881937674267,0.22394726336810458,0.14996251200760966,0.14427019852148296,0.20647372802967556,0.3184884078400663,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,30,1,128,1,8,0.15658571240524444,0.22396478027753763,0.14996251200760966,0.1442701985389002,0.20648987817833023,0.31870191096320216,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,down,30,2,128,1,8,0.15660470316549951,0.2239888749659342,0.14996251200760966,0.1442701986041232,0.20651209287327282,0.3186838498396264,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,30,0,128,1,76,0.14881778222007627,0.22394726336810458,0.32216359357539887,0.2867390925151368,0.18437762023486548,0.23894885062997537,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,30,1,128,1,76,0.1488394200232156,0.22396478027753763,0.32216359357539887,0.28673909246556145,0.18439204205019183,0.23886563130540836,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,down,30,2,128,1,76,0.14884127135304287,0.2239888749659342,0.32216359357539887,0.2867390926137668,0.1844118794049335,0.23898350053406367,131072,9961472,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,31,0,128,1,8,0.6338104464079783,0.8930300368760868,0.49385217554939925,0.4774948239230007,0.6353378862090946,0.0024099315651434504,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,31,1,128,1,8,0.6337447400700611,0.8884176796489556,0.49385217554939925,0.4774948242539874,0.6320564677011823,-0.0026639627315757555,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_k8,qkv,31,2,128,1,8,0.6336014624649777,0.888604412565013,0.49385217554939925,0.47749482404056814,0.6321893170917678,-0.002228759649190266,131072,2621440,saved factor eigenvalue sum / calibration trace
qwen3_4b_base,E22_kmax,qkv,31,0,128,1,20,0.5898741524448858,0.8930300368760868,0.5728596978878197,0.5565541438087593,0.5836484570985951,-0.010554277247929395,131072,2621440,saved factor eigenvalue sum / calibration trace
