model,seed,site,layer,column,selected_directions,group_count,other_groups,changed_target_coordinates,unchanged_G,unchanged_source_order,unchanged_D,original_target_sha256,new_target_sha256,D_sha256,column_sign_transitions,column_crest_factor
qwen3_4b_base,2,down,35,64,76,76,0,152,True,True,True,1c425fe126ff48c0d4ab3dcaf65b859157166433db376ae47b09390b15bff49e,38e65894e9167d9ddca2e29a5ad15eff1539a7c889911d99e4304fa26b96bd45,4bd8f0edbcb51201c5f92d41e85468ea001b0c8d06aaa349c3bdf93dd91d1f62,1,1.0
qwen3_4b_base,0,qkv,0,1,20,20,0,40,True,True,True,3a5e34067e6d0a85eb32a36dcf92c5263f40e98c7efd2275e6cdf738c0829518,2f45997c9c6ebfc28fe55569ed729282e57c57691de3d9cb020255cdf588a3e1,1d344de9ded03471ecc1843d857249348d0c6b47224376a38d56b22bf0877dea,127,1.0
qwen3_4b_base,0,qkv,1,1,20,20,0,40,True,True,True,d839ab57fdeb3f3c2a734fe6e42eb96748a55021b1968f17acc64eaf60a0a1ab,c28d6de6fbf85a24968588c167c279c79c4b3cf1566654631eaf48a64a5573ea,eacdc01dd96543ce40aafea91391b28031d390a2f87858366312356d8b0d24c0,127,1.0
qwen3_4b_base,0,qkv,2,1,20,20,0,40,True,True,True,8911cf4ba4163a4c6f4d2c3eff79f5332d2b75aa0e8faa48bd397fa736b99740,30345573a6ac76b751d7477ca739329e1ad3ab29a893880a757483f5c2377011,9a130ea3d733cc60dce00102f89692717f7d029e9ea362bd3dce2df933ecaa7d,127,1.0
qwen3_4b_base,0,qkv,3,1,20,20,0,40,True,True,True,332a0296399a535ffa86955554942eb359ca86e30a72c43e1884dc7a9e9965d8,d07b37d64a2931814357bf818d47d4656c93f0746d4dfcf533663fb764c46027,af7f3068ffbb29fc7922f8910521bcf9189c0f54bf3fa85d14f7dac631adcc19,127,1.0
qwen3_4b_base,0,qkv,4,1,20,20,0,40,True,True,True,a2ced94894253a6a5c33ce38a438e2c8d725bef3a5945844c4fa08f6b533325e,72878f058515996195cb3979947de30469fead1a3c13f29a94a53395e9e81697,dcc3bacc1a70a6121735bf92f4403ecd9453b02ffd4ea0ca0c904c804146dd9f,127,1.0
qwen3_4b_base,0,qkv,5,1,20,20,0,40,True,True,True,4feb6433864ccb777596985329a890a836acbf2a252505f702560facf94f8247,9a4f0c36eebc2fd3a9bc00d70474c556abcaea7b7d9961e7bd52e89d272947d0,4d4bc6ad8aaf9f03ca638e5c54daeb6a195aa1583ae1a19c012aba5271ec4c08,127,1.0
qwen3_4b_base,0,qkv,6,1,20,20,0,40,True,True,True,8585f20df3e13eee873807caa884dccb0725f1304d2b6d45564988df3935f5b8,9fdeea734c1ea6237af36254b22ae827e2571f376728eff01b637c3a36bfbcb9,48bd0f2c8b1d3e56b9322c29713f23cac86d009b453f37805f2d7fd701ee68d8,127,1.0
qwen3_4b_base,0,qkv,7,1,20,20,0,40,True,True,True,af07d394ad2e4e2588a093c0ffca928851cad125536554c69822ac351b3c36ff,a14aad425562786a0d0d6e41ed639258e068f968a2aaf5b3d9d25d60584ae4f8,0d228d2ca9f539a4dd64bd48eb99a0d75316c9de6a5b218c820d9872f73ae130,127,1.0
qwen3_4b_base,0,qkv,8,1,20,20,0,40,True,True,True,21bc61a296fadb15f52110bddf8a343bfd3f82d59a9a5e52c32b75165f3fb92f,ec6d681b3f4da645c379d3e533f9f2b6c5c409b85110e675457593907d371889,11e1f3b84b2167d8f3cf3114f67d49d6ba31d11e4469cab6afdb1c04fe0b4131,127,1.0
qwen3_4b_base,0,qkv,9,1,20,20,0,40,True,True,True,fb6c87bcbdc66e63b5fb0de0320d62e0e9315c87be06ec69b09944687b6240ee,8825f5d4d204458ca575e706083d774303e2d0bb1023e6c4d5613f8909824ae8,564a5b626ec4e41f917062545d66d08c471a051eb27410bca828a26ff522626a,127,1.0
qwen3_4b_base,0,qkv,10,1,20,20,0,40,True,True,True,bda029167efcb0ac7bc976b4e92b112de8701cc9238ac44963d74bff6bd58122,98873388ab19981985e18e7e7d41ee15595a63bb77949bad3f2be79d60b29d44,52a84352c46161872b2b4f51be7a252014c23bcc798cd0a7aae1f505a4bcd9bd,127,1.0
qwen3_4b_base,0,qkv,11,1,20,20,0,40,True,True,True,b2ae1903609e8b4454bb51a7bef34cb2d20070e94952544eaaba763e95a22dd0,f865c5bbb5c3fbbc29e1ec642becd18273c60093be1d09658066d8167f9bbac8,68405942eccbb806dec51eb51f55503071b0dbce16f6254651d671f467461639,127,1.0
qwen3_4b_base,0,qkv,12,1,20,20,0,40,True,True,True,00b63f195cb5fdb1f4673f14ffb0db71e84692a15585bb5eab46cd3350a47f44,c5a714f822d21f882217e6a6be3c6a01809835df3bafbbb8a8fcc9dbd04636f9,6dd18e515f735d65663d069ec5805a233fe20a70055cd31bd8a11e285567a80d,127,1.0
qwen3_4b_base,0,qkv,13,1,20,20,0,40,True,True,True,d248211581553fb7ad51e1afe74706ced8e852fdd765d03d1995d935a319750a,15f556018afbc3f0fa64f63d010c2d2fa395355dc1909821069dd693fe84fc5a,5ac3b1604e0bc775396cb4bfdc67ac9280079cd53ae80b5fce5d95ccbff96572,127,1.0
qwen3_4b_base,0,qkv,14,1,20,20,0,40,True,True,True,37d7a33c2e56ee4493b50bf955d31688609e017267e2b27e7d9f40903f12c5b1,1f6ac3b354b8769902cbeb6c6bbbe0979e874aabdf08eac238201982f0f8b510,5411e0d95aceb3b24574a83a0b603177a1ddcb933427cd9bfc870f91f3dfc1c2,127,1.0
qwen3_4b_base,0,qkv,15,1,20,20,0,40,True,True,True,94730bf211b517f03e5ae6a70a6a3efa2bf1a87c739ea516ea2c6ae7049ea0d8,395788c26331f9fcf297669c75bd9c1f8a92f7b1c2ae0b65af886478a90952be,ed13edff09339b750d9e0e052507a572a37048f4f363b6b46669eab56ff70c6a,127,1.0
qwen3_4b_base,0,qkv,16,1,20,20,0,40,True,True,True,91ab9a4f8f024359ea3b7759e33cd4a2b84fb70fbed41cb2b13fcf8988cfaf53,27d4ef62c215e0f3b291a40a9d4514ff202a40360feb5e20000ce5ee1f0b748c,c5ef917f0216953fd5787849ed49cb0da0f303459b5ba790a7141369229947a6,127,1.0
qwen3_4b_base,0,qkv,17,1,20,20,0,40,True,True,True,d248f08cc4e86d292eb57ddfed7d9f03e7b32dcdc957447dd95821901bd9a521,87949f82a22c2512a19724d492aaf22a07c210eb3a429aa11fec784fc2a7359c,c991d905dcb45afd740150120b6ec8ed4d4c015031efde0d7622cd1b76350b0d,127,1.0
qwen3_4b_base,0,qkv,18,1,20,20,0,40,True,True,True,4ae70a4514c1035c9cc386c27c76c223d2a8e0e0c1a0c4c68e5bb60f011782b3,493efa30732bf3b3c9e1286b8c6c64fe3ffdea0e934a1207d4ea9a725ea6df5c,15871d49393ae722b5205bd7f82f010d2fee1c2f06f25c90460dd47a9de61999,127,1.0
qwen3_4b_base,0,qkv,19,1,20,20,0,40,True,True,True,b7056f1d4fdb6ae0cbd4a08a7d21fcd4092ff72304ec61b3978e61d9a82a0052,da8dbb5cf1a05fdaf3efa101049c24b126483f006e09a5da484bd87512e56ceb,d55c99fd6a8db283b11fbe71b8db31d05e3d91cbfebf58f79778449f9c166fa3,127,1.0
qwen3_4b_base,0,qkv,20,1,20,20,0,40,True,True,True,d92ccd87102f31cf0ad27eabae1ebe73200dbda7ea234b5f934066922689bdeb,973e4f34ce6d20c8aa9e210fe33f87d814e0eabdd0a3b8e3862ab7db94a01b40,4a826077d93b8662eb4062a5cdccc5314b165e0b4baa7144ce109d070c44eb78,127,1.0
qwen3_4b_base,0,qkv,21,1,20,20,0,40,True,True,True,fc59c1f114873b4d9596e3ca2897aad2fdcfb4f8677e0364292af6558863c0eb,11ffd4bd684be90c99fdb565406867792153930b13e262ed49e916cfc978d3e4,e58da122b332af9188e3b470eb548f11d952454f62153bd355254fa38785263e,127,1.0
qwen3_4b_base,0,qkv,22,1,20,20,0,40,True,True,True,46ca3379a2ed67e7991c9a5eadd4e16e39c04e622ebfab2fe773b9d38c2b77e0,57882a36be1a89b2fdcc28f8edfa2bfc7e005ca25739f271a58c29df8cbddf9b,868d700a0dadef76d5abcc1b4e4424a33954bfa0c930dfdc9ce95cae6220d940,127,1.0
qwen3_4b_base,0,qkv,23,1,20,20,0,40,True,True,True,8a48d7aaba8365db8cb933f15dc563c72cb2f26931437b73036cf0ffdee7d6fd,7d37b5b3e5afd1fdfc497bb13ffb8e22c0efe8d44d936ad5a40abe7c9b53df44,6079992c8ed31ce92ee037afa2494af9a2c2053339c53b6244b61f00957e1524,127,1.0
qwen3_4b_base,0,qkv,24,1,20,20,0,40,True,True,True,5b47cf69bcf279b7c791a7060d71bf1931783b3dc5ad8a1e686303856f7148be,52637bd641a24da678f99cbfd353739b6bb2bd5515aa47c2665565e82bd98c73,352537a568ee6db8d47677866e7f402f7d0fac9f97b460acc4f0bbfbd3d244a1,127,1.0
qwen3_4b_base,0,qkv,25,1,20,20,0,40,True,True,True,1ec5127a9e22e3925db8ec52171e7e1835bcefc7aa95542e945f593aa95eeaeb,312016a525c4accbda2e0ad3921eaf7e7aeb5422a7ab96297b0335911f34cfa1,84ebef2910589efa58c8b1301d9fb76fcf1af31d54fe3d130a440debcc7ae537,127,1.0
qwen3_4b_base,0,qkv,26,1,20,20,0,40,True,True,True,a4b86977ccf8759c56fc241d2bf1d317f5a891979390acd236045caa6ba884ce,75cadf4c32a6bba64a4f1f43360a278296bb82e4e89bc5d43a39bb3006473760,f8538c7b67d52e2f866db251b817bbb0af7e51ca20fe47f08b9df3efb4b9e225,127,1.0
qwen3_4b_base,0,qkv,27,1,20,20,0,40,True,True,True,29a0dfed059cf8b83a12013bdaad3c582a0c8b868338d9e3ac60d419ce99081c,f53bc59713c8fa45f564d6d3be3f5d1cb25f48771f1e818f2d67c6e33ad71f64,d4160adac1d250d8bc5a5d5b4135bbc9e2c2a13159e9411e66212031ce642e10,127,1.0
qwen3_4b_base,0,qkv,28,1,20,20,0,40,True,True,True,4948aaf6adf343015ae6eaaf1f1b82344bf41708204f7a802383e3c68a88536d,310247f50dfbb1031c8cc72426bc3d6c1ecd7525a8e04efe1df7f57eff621c57,fa355cf0d634333ddc02c745ac417a74b8b48bb1af29471714e3484ea35416c0,127,1.0
qwen3_4b_base,0,qkv,29,1,20,20,0,40,True,True,True,d37e4dfe58b4db361c8e05c257e3963207f7597cab0ae2ed07e9c92cced9408c,3cd559919307651033a4e6cb6de7be94ff3c33490df2e4920bbda23f754a89db,9421fdcea6e9868033f63591a734118e6773b597a7eb81434b23c62774f12175,127,1.0
qwen3_4b_base,0,qkv,30,1,20,20,0,40,True,True,True,f15e1c9a0d798484b2d8585ec1c91dd102211b4d0b7494b661ade2882b9fcf34,fa2d0d1340f05b6ba075254d4c06446795d37bdbd3aba5cb5cfb6b043521518c,0839d189d05e661d853ce3ddbda24539c58d0131057ffcea3706cbda586e61c4,127,1.0
qwen3_4b_base,0,qkv,31,1,20,20,0,40,True,True,True,02e33d5fcbaecedb5acf6e1fca686720a626ad1d2c7eb2dcab0a9af97a5517fe,02b0efe7c0f4e5750365f782bb94caac50540a7018a17843719e4810ccdebc81,0cdc26b2c26c217f81824a9383eb52df8fb8add4a3615695cb28cba145393756,127,1.0
qwen3_4b_base,0,qkv,32,1,20,20,0,40,True,True,True,c6a304e5e951b931e6b8f0b76be001bc3a319393940846702c4fc3a35753972c,bbfc220930d79acafa558a5ac2a68e10ccb69f6ad7b745884e879caf9ac27d59,2f0c2098ae264621010d4bf473b2ccaacf394053f68572255b55852b59a32e16,127,1.0
qwen3_4b_base,0,qkv,33,1,20,20,0,40,True,True,True,863478916ce81c12ebd9dfbdf7cb8b9127c91a856b9e77b85275f88661d9a51f,9e70a6b9470395c9762231ef10c40b41a54c4b059a373f085faec9d04b413d25,7772f0e9b555549152ef0527300b831b1658996ddaa259cc94999fba8cc1796a,127,1.0
qwen3_4b_base,0,qkv,34,1,20,20,0,40,True,True,True,834308b9e1a187e3d5f459d487297aab6326ce46750d20ecf5bd5f3c0b2747e9,9d5efd3d990943e42717446e6e3f936c4231acaeb8beb3d90b8320d114419bd7,e6a2bebd2baacd9afc62a71d1eaf2fed5bde8da2d684761d8683a2afb16e5735,127,1.0
qwen3_4b_base,0,qkv,35,1,20,20,0,40,True,True,True,d1b18382424df8ff52a74dcba13f9b9958c691cdfc7b61a3388ca995ed753f97,dcd9e017aa063310a42c437c4923dab2c389a659f701d399a02ca405b95ee1dc,ff68e4c70f1abe1d4dd1990640cc7114051ac8075f0d6affe5f2f957cf45b66f,127,1.0
qwen3_4b_base,0,down,0,1,76,76,0,152,True,True,True,e1b7fec07c5d74178881d1c126a7db497342f792982341c0749dbd9cc8bf34f4,f34e4fc6c29bee6cfa133ac228909518e54b2f45ea3c180a153c2953c700d500,d995ee34fa94f113e3e35622104074179f3e9a92a0b5da215a05960497433ff9,127,1.0
qwen3_4b_base,0,down,1,1,76,76,0,152,True,True,True,1961330c15c9bf7d332edea6bbc45f62069c8ee357b471f763414e93eb23be91,c66ef5be228bcad419ec7c0f831dbc5bed777e3d466762aea523b7ac16303c94,912b82b758fa97b044a492432cb865986b999af2f5d329711f5cebe7b0af74f8,127,1.0
qwen3_4b_base,0,down,2,1,76,76,0,152,True,True,True,ab39bab2f2ac3fc8736283fb4d6426fa74a0d7ad07bc129abbb8d6f6c720c8ce,1fddaa3e2622294375b11df214c72227cc7b9ccb4b06e77faed4f8fa94823ff5,4c6d9edc084c8aedf6ac56f2f902f9a39be3e16a50d9036b524f2a13fdf32fb4,127,1.0
qwen3_4b_base,0,down,3,1,76,76,0,152,True,True,True,f1befab8765799b581e2670547e15cf47ede655fb7dfcfcdb7db4f2513bc6bbd,106d3f24fea8efe494b39cd8acef28e85d3c65c71795897282c4f44b0e6f39e3,d1dd94a71d13dd5603e63cd86c231a5f7c8ddb5f6d2beb55c74c057335cadf4b,127,1.0
qwen3_4b_base,0,down,4,1,76,76,0,152,True,True,True,448c842a72be9fa0892d347c8d24f00357b9ef79047325181e5d11aec8d01cdd,0dfd1fc6a34e9a86dc2ce4bdff29b80eb1f9ebff854e3cd29b3e22838f4e8823,767068a78cc0669a912e9e22e01128fad9686701071fb583d930d64a71c886f4,127,1.0
qwen3_4b_base,0,down,5,1,76,76,0,152,True,True,True,9cb93f6174d7b5725c0f2b13d66c0da8758938b57e7eda77d41a55354a7ae27c,1f805d069600aac54bade876ed2c446bb087c0a7a781492a3eab5c1bdf9b4b62,73949be52e6e0b088b03d3a3b8149dd4a9709cbddabf38412de9efd3f3d0d503,127,1.0
qwen3_4b_base,0,down,6,1,76,76,0,152,True,True,True,0d88441d9b7dc11ae66de11e23b667459c18af2a2323ea091c5c496bbd065fcf,33c5021401e6694c11a00faa804da4788b9bdaeb19fd46be2854f5a7866afd7e,d188d27f1db34a85b1fed88265f036469f5bea97da326a336fa41c1e2127a374,127,1.0
qwen3_4b_base,0,down,7,1,76,76,0,152,True,True,True,9a70a9bc0c64a3e9ecc2ed367ce4179650d39553e689c2f5455bc05945abc1bd,9392f2e84c775c91c04c43ec61624556d5abfd68145f3a004893e9d0b169e6d3,7c0b95d796dcb6ee656fdb0594b63f21dcc8f015e4d5cbaed7ad2b7edb3846c9,127,1.0
qwen3_4b_base,0,down,8,1,76,76,0,152,True,True,True,85c145b1f6710ba765cec01a96e16df8a35986f460fc1d909ab9dc9e4856fcb6,3306dd48be690a3a2475345d3b6f84e27f1ecbc19c5474b04275164b7ff39e8d,e091e40c54ed3b95d999780f12366914adb9730c3162c99347538180937920fe,127,1.0
qwen3_4b_base,0,down,9,1,76,76,0,152,True,True,True,1e14e7233fb30680edcfc14ad178fac0b104e5aeb681ace22d063d3380a6f89e,557c5f66dd37f15670dd12e4d7ef689ec8bd420d48dd29e9923c10b900fad030,daa07a15e2cd1d851019e431086d19dc3d68762f2307693e58054a7a53caf241,127,1.0
qwen3_4b_base,0,down,10,1,76,76,0,152,True,True,True,391cb2cbe63cdde193ed839096c8902abacde26cedfd72b69ed53f9d56177ae1,a48e8d81d650501078b3141804c03d9e0f7171666b892e2d828b186f5dcd5ecb,b9dd902eb2b98e280f6f687c773b5795c728e7d0d7037e16f1483d44abb3a45d,127,1.0
qwen3_4b_base,0,down,11,1,76,76,0,152,True,True,True,30928c92ba520da6a5a7c53a75705e8ff556b4d1814862675a08a062241a9f01,e9e55b7b033ca9f5d59d3cb82f590668fdbc1031e704657ec0002c915d070fcb,3ecefda6083279d329f7842d99a6c32f68540a87bb9ee4b5f15f25fdca0068af,127,1.0
qwen3_4b_base,0,down,12,1,76,76,0,152,True,True,True,564aeb20079bc1e50428be99202bcc488189f6b526960f6754fb9f3900db929a,d4e3cfcdb22df5bf09fc0153e3aefe899198981ed93195f879b889282bc3aaea,3398b369a4ab988a68752036ced61d5f23651951a8d1f5f98609f3fcf7286d37,127,1.0
qwen3_4b_base,0,down,13,1,76,76,0,152,True,True,True,d829af96ae2185b17c502355febeb2d41a576b0e086ac0081aae75a79958b4d3,84fb0d287222cf4d5fbbc8146e3d579b10559751765821799fb85d74fd8d2679,d83c76972ffb51a826023f1a5624e7dabc96ad9e6de3219a5e6b63aafa9014cf,127,1.0
qwen3_4b_base,0,down,14,1,76,76,0,152,True,True,True,419f61406bb57225d63a15456647b3225fa7e70e040fa5fe19b92a081a6f5049,b5b4cfc0485c03b6a3fb0c7220d912b623135d68d10da5f73d77b33eb69e9e50,7ce8b013a5fc06a3ad0db834071a419fa504878ed2634598b016a76db2c4ac1d,127,1.0
qwen3_4b_base,0,down,15,1,76,76,0,152,True,True,True,2d09f63523f3cc33d0f20b876e7146a77d2018f9933ea8487837243b1cf09028,51408b44ee712572ffd4317c10c14163da2fe4277da3a6c4e68f677eb1df9256,94bd728c119bcaac5b02bc3256474de98f969b0d46e7435beed882781dbab03a,127,1.0
qwen3_4b_base,0,down,16,1,76,76,0,152,True,True,True,4ac6de0a3bc1b883b59736aa8f29d5ced3e04dacded6af0b60bb140420561698,1b3909e26ead3562b51f60a5dac497754de149ec954ab955cde98a34af9f06d9,56a348f897aafaddd119c6b3c7411f62f42ab259bada074e0f18f6e091cfbc0c,127,1.0
qwen3_4b_base,0,down,17,1,76,76,0,152,True,True,True,62599ef523240fc50b23c2f2473779f5673ebe2c61f9043a66fdf2b9396e445b,e2f02670ed5fb54b35ba8e84d996b33b062ccad429b8982b85ba6792c3364040,98979bd7dfe5e112756d884aae418ac43779aeef9769bc9cf57d496619fc5c42,127,1.0
qwen3_4b_base,0,down,18,1,76,76,0,152,True,True,True,d5c8ee7b93175c11477621e2207585be89056be6ee33e5aa5e2832b0e29d0062,9355a5a4af2cdde15703291dde989ade53d9348d8ff9084869526ccb92b5bbce,e556b40bdb2775fbd842bdfb374170206d2fe93f0d612e9e2f9464c4c3afaa72,127,1.0
qwen3_4b_base,0,down,19,1,76,76,0,152,True,True,True,005d850f3100c6eae9c6d89ba6cbeaa8220e3539e02be7bd5eb65bb7151343ef,279c03ee14904a39a9661c26abf0606a35ab7f5c476dbcd18873b04e5b3273c1,6cb74672cb4ca141788ab0d816271f36bbf352f6ef76c189020f6248e97e8ea8,127,1.0
qwen3_4b_base,0,down,20,1,76,76,0,152,True,True,True,76436ad300eb0a1650658aad8322d16d182fb8aeef16a7c6929f10dbd28beaf5,08e60ba5a9e461d1c9f8750faf164a291ab71f75762fd3c1f5c2c0517744d73f,7ed752cb6f22587709402a000cb88dc35a2fdb52e640dcf5418045be3b904067,127,1.0
qwen3_4b_base,0,down,21,1,76,76,0,152,True,True,True,cb5c5423b7eb34526926cf7c7b3b1dead1bab3eb97e272d9c51814791f686090,908eb8cc385163bedf17aa2fbda1d1ff6cbb25c1a81c2d8f5eb67b37e5645158,ac9c2de30713b936f98a83ee0cfe3c74a317529aec4a09cd3c344ca4de79cc2d,127,1.0
qwen3_4b_base,0,down,22,1,76,76,0,152,True,True,True,017a39b6548388112737a622cdc00da0fbd7b9f6effcf7d5217b5de3eab681a6,2ea55fd6c69a1a19c1a1248b3d63e9fe4a236dad54d5aa4ed36e18e41cf4fda1,e2401e40219999f8f3e988659885de0b9325c580bc70a52f86da3c35cbb746bc,127,1.0
qwen3_4b_base,0,down,23,1,76,76,0,152,True,True,True,a8693fc9813546160ad112875924c7e18f62db0e39907ed7bafe9e36ee71424b,d4fe90cb6b6317da8a8437f44bb09d0665452246f9a2cd680add2d6c186cee0f,a97fc9034b48019a46b6a9651bfde7a5bf02cac04ca2f84f2651c55c455c718b,127,1.0
qwen3_4b_base,0,down,24,1,76,76,0,152,True,True,True,c2a1bc417d860298902f6ce3ea572a24d441f8b4120ba36d89ff50a43ede1464,572a33afac6587df9a2ad81cf03049f1103e4f04e99690b8f4040ad1b4dacdd5,ebbb08242bec29e748cdfcdaa038add29341deef8e057c269d5829e1db843f88,127,1.0
qwen3_4b_base,0,down,25,1,76,76,0,152,True,True,True,728e11c42f04a3a6cc8115e90f1542ccbea801de9c224814b6d134b109294a09,3e801ea25594aec8d039f2a37b5be2fa18712bbce0ee74e33ff33712e194e6f4,bfe412552c18baf84b3788fab8f847916eb9b848ba43c109b7d38ce6f393a19d,127,1.0
qwen3_4b_base,0,down,26,1,76,76,0,152,True,True,True,37031312532efbab29aeed35162f907ca1be92aba4f3b012591d51273b194ccb,4b651bb7a76a8a2612813fa93ce1025a1fc31339e4c12ae4903cbf31d7170b36,2a636e21e037d45f439947ae56e51c858112be9f6aa4934568aaf19c817a0636,127,1.0
qwen3_4b_base,0,down,27,1,76,76,0,152,True,True,True,d2268d7f7579cb2d546f332032d6b11db7057a4de9de8f12fc3bf8897a3bed00,147e13284936a21fab4a554b9a08429ae0d04eace026d5fbe914dc908cb8de5c,bdbbfa912c3ce133adef8e5d72dd259886cbc9d7c24c53eea5bd0437e4f33d6a,127,1.0
qwen3_4b_base,0,down,28,1,76,76,0,152,True,True,True,873b19ae57ce31f6754a2197e6ba67db37ef6155789156ba4cb4c7392c1251d6,57fa41a84e1b1d1b45f941e8e42dd00d42106ac6faf497dfe833d39ca08ce07a,43ac039c96e8414099e25817570c7e5f42c2bebd967629ae091c4a2c8ffe9df7,127,1.0
qwen3_4b_base,0,down,29,1,76,76,0,152,True,True,True,a4fec797427bb9a03c818bb0925a6bc5510ca13483c0dd9424f34cbb29a2704d,9d299a2fff64aef21430f1d6b50a570a56540e104f013bc8c1d7fb114dcdcb0f,eb5d6591054a961fa30695e5fc29d4183e3b5ca74ccd6a4a6ac2ec0136a4ef6f,127,1.0
qwen3_4b_base,0,down,30,1,76,76,0,152,True,True,True,a1208d5999c961c73e1a8fa545e5f552a9e5ac1bf74145e367d6170665bb7a90,dab8926d037e38ff74f921a79437a36ef6360efa45d2e222946c3e80c2cd21bc,4e6e5ff44eb5281fb2216b8818db253ef723461f0f26254d2b1ee183eb28d917,127,1.0
qwen3_4b_base,0,down,31,1,76,76,0,152,True,True,True,625ecd269f0330c65ba3685123e47cfcba558a1c44efa7b4d5749ffd40b23c74,30b36770d7a252492eab55961dda54a2e618c2bc3f3d3c8cfa8ea6c1c345a657,4b23648a6d0c7d0cc1bc8b179f33e53c2e3e165f465f9aa3f97df9fddcde92ce,127,1.0
qwen3_4b_base,0,down,32,1,76,76,0,152,True,True,True,b05c8127a22f1f96953aefaf0f99eebb7ba75a8d1a0fd2997c928979c189dd6f,082c4a2d39fa1431ac7a708c84d7de3969cbfe4d678c1acf4ccf1abd25f77ee7,1b88a227abe6e6bf9d6e45a44425ef77ace862dcbffa794789e30469ae42fc38,127,1.0
qwen3_4b_base,0,down,33,1,76,76,0,152,True,True,True,5b5b31d27a9af5b973fe11d1805360d06809dc4506814562637fbb25c9c91e06,27a31c601938e23d090b05355a773451f416e20e7a09ab32679f95f0fdab1ea4,1b642c7a8667a93d21971d858e622d10de36dbb3b0cf995c65dda59413dcd040,127,1.0
qwen3_4b_base,0,down,34,1,76,76,0,152,True,True,True,971c1cf050846dda63efbca86c308b85a3a9f889545ded020415f3860b17c217,ca83a60810ccb848cede851cbdd39d0cddaf95bc3da0c2804d72d897cee915de,a0ff7c975e24a1c61c441bbd7b170a85d7d646e8a577692b3a261f1267362924,127,1.0
qwen3_4b_base,0,down,35,1,76,76,0,152,True,True,True,1c425fe126ff48c0d4ab3dcaf65b859157166433db376ae47b09390b15bff49e,9deaaf553d546af9536b17a5620df380b777cbffb745f01a6ab66f94b932c7f1,555adc26306f26425d9fc7cb19fa4407ee4923875f1c140a05c52be4dafee2ed,127,1.0
qwen3_4b_base,1,qkv,0,1,20,20,0,40,True,True,True,3a5e34067e6d0a85eb32a36dcf92c5263f40e98c7efd2275e6cdf738c0829518,2f45997c9c6ebfc28fe55569ed729282e57c57691de3d9cb020255cdf588a3e1,7cb3da13db5087b8cd372397ac8c197042b47c0f3ddda4d41db7708dfaa8b1fd,127,1.0
qwen3_4b_base,1,qkv,1,1,20,20,0,40,True,True,True,d839ab57fdeb3f3c2a734fe6e42eb96748a55021b1968f17acc64eaf60a0a1ab,c28d6de6fbf85a24968588c167c279c79c4b3cf1566654631eaf48a64a5573ea,5c114d0edf72fe97cf249b52c5faf1b538114b52ad0c252065d8456b6cb3cf57,127,1.0
qwen3_4b_base,1,qkv,2,1,20,20,0,40,True,True,True,8911cf4ba4163a4c6f4d2c3eff79f5332d2b75aa0e8faa48bd397fa736b99740,30345573a6ac76b751d7477ca739329e1ad3ab29a893880a757483f5c2377011,795af542380cbf13760aaacc70b541630a7f5e1530da66b44be8533b24d5b221,127,1.0
qwen3_4b_base,1,qkv,3,1,20,20,0,40,True,True,True,332a0296399a535ffa86955554942eb359ca86e30a72c43e1884dc7a9e9965d8,d07b37d64a2931814357bf818d47d4656c93f0746d4dfcf533663fb764c46027,a5a405d52fbbcb5cf228ac66bb660e7ecdce9412eb601db14d6430e123bcf929,127,1.0
qwen3_4b_base,1,qkv,4,1,20,20,0,40,True,True,True,a2ced94894253a6a5c33ce38a438e2c8d725bef3a5945844c4fa08f6b533325e,72878f058515996195cb3979947de30469fead1a3c13f29a94a53395e9e81697,5803ece4f0ff6469929eeb930d581a4be27b2b79beab3a7b8832e228b0fee881,127,1.0
qwen3_4b_base,1,qkv,5,1,20,20,0,40,True,True,True,4feb6433864ccb777596985329a890a836acbf2a252505f702560facf94f8247,9a4f0c36eebc2fd3a9bc00d70474c556abcaea7b7d9961e7bd52e89d272947d0,1b88ca22675a44dfbf5afcda03be3d3ca6a06fbfff3462d9eadc3ed14bc10b20,127,1.0
qwen3_4b_base,1,qkv,6,1,20,20,0,40,True,True,True,8585f20df3e13eee873807caa884dccb0725f1304d2b6d45564988df3935f5b8,9fdeea734c1ea6237af36254b22ae827e2571f376728eff01b637c3a36bfbcb9,8275ea55aa194df50add3759c1e4e09bcc7b9d3a9e5c4292fd6f9a2e959bf6c4,127,1.0
qwen3_4b_base,1,qkv,7,1,20,20,0,40,True,True,True,af07d394ad2e4e2588a093c0ffca928851cad125536554c69822ac351b3c36ff,a14aad425562786a0d0d6e41ed639258e068f968a2aaf5b3d9d25d60584ae4f8,024e95de2c581317d390b317c484c564775290306bec46bf3740f46eaa677375,127,1.0
qwen3_4b_base,1,qkv,8,1,20,20,0,40,True,True,True,21bc61a296fadb15f52110bddf8a343bfd3f82d59a9a5e52c32b75165f3fb92f,ec6d681b3f4da645c379d3e533f9f2b6c5c409b85110e675457593907d371889,f620b4c92419eebd91c34a2219c4114c13fab55137288ade51c3bb2afb124937,127,1.0
qwen3_4b_base,1,qkv,9,1,20,20,0,40,True,True,True,fb6c87bcbdc66e63b5fb0de0320d62e0e9315c87be06ec69b09944687b6240ee,8825f5d4d204458ca575e706083d774303e2d0bb1023e6c4d5613f8909824ae8,45f01756a40bc5059a8bde64266618db4f0d3359d172ec7a5df12e12a0ec640b,127,1.0
