model,row,seed,site,layer,round_trip,anchor_residual
qwen3_4b_base,Q1_sym,1,down,31,1.155804341124167e-07,9.698442937633445e-08
qwen3_4b_base,Q1_sym,1,down,32,1.1630964991127257e-07,9.425360758541501e-08
qwen3_4b_base,Q1_sym,1,down,33,1.161663760740339e-07,9.288083191449914e-08
qwen3_4b_base,Q1_sym,1,down,34,1.1601281357798143e-07,9.449167492903143e-08
qwen3_4b_base,Q1_sym,1,down,35,1.1589666826239409e-07,9.59997592531181e-08
qwen3_4b_base,M1_pq_asym,1,qkv,0,1.1787926723627606e-07,9.326087990757514e-08
qwen3_4b_base,M1_pq_asym,1,qkv,1,1.1582476844296252e-07,9.41519857633466e-08
qwen3_4b_base,M1_pq_asym,1,qkv,2,1.1587196269147171e-07,9.389221133915271e-08
qwen3_4b_base,M1_pq_asym,1,qkv,3,1.1679757960791903e-07,9.074708628986627e-08
qwen3_4b_base,M1_pq_asym,1,qkv,4,1.1600219096408182e-07,9.299287739850115e-08
qwen3_4b_base,M1_pq_asym,1,qkv,5,1.1552911161061274e-07,9.334409156736001e-08
qwen3_4b_base,M1_pq_asym,1,qkv,6,1.1553020584642582e-07,9.208520168613177e-08
qwen3_4b_base,M1_pq_asym,1,qkv,7,1.1497494512013873e-07,9.604034545418472e-08
qwen3_4b_base,M1_pq_asym,1,qkv,8,1.1605455085827998e-07,9.262571865065183e-08
qwen3_4b_base,M1_pq_asym,1,qkv,9,1.154901383415563e-07,9.196688921520035e-08
qwen3_4b_base,M1_pq_asym,1,qkv,10,1.1609040484472644e-07,9.347689911010093e-08
qwen3_4b_base,M1_pq_asym,1,qkv,11,1.1721739667791553e-07,9.128720535045431e-08
qwen3_4b_base,M1_pq_asym,1,qkv,12,1.1686310585901083e-07,9.462223715672735e-08
qwen3_4b_base,M1_pq_asym,1,qkv,13,1.1659719234557997e-07,9.95544340298693e-08
qwen3_4b_base,M1_pq_asym,1,qkv,14,1.1500458185764728e-07,1.0021405927318483e-07
qwen3_4b_base,M1_pq_asym,1,qkv,15,1.1533948907072045e-07,9.835271441716031e-08
qwen3_4b_base,M1_pq_asym,1,qkv,16,1.16070367539578e-07,9.382327448292926e-08
qwen3_4b_base,M1_pq_asym,1,qkv,17,1.1604216609839568e-07,9.450804583366335e-08
qwen3_4b_base,M1_pq_asym,1,qkv,18,1.1534960719927767e-07,1.0394614236020061e-07
qwen3_4b_base,M1_pq_asym,1,qkv,19,1.148515735849287e-07,9.33965296212591e-08
qwen3_4b_base,M1_pq_asym,1,qkv,20,1.1533533239571625e-07,1.0567183750254117e-07
qwen3_4b_base,M1_pq_asym,1,qkv,21,1.1536715760485095e-07,9.470743833617234e-08
qwen3_4b_base,M1_pq_asym,1,qkv,22,1.1575284730724889e-07,9.270085854495846e-08
qwen3_4b_base,M1_pq_asym,1,qkv,23,1.1486422835105259e-07,9.687460078566801e-08
qwen3_4b_base,M1_pq_asym,1,qkv,24,1.1564149104970056e-07,9.718328186636427e-08
qwen3_4b_base,M1_pq_asym,1,qkv,25,1.1553454015711395e-07,9.577102844104957e-08
qwen3_4b_base,M1_pq_asym,1,qkv,26,1.1579246006476751e-07,9.09483688360524e-08
qwen3_4b_base,M1_pq_asym,1,qkv,27,1.1590116599791145e-07,9.3146844903913e-08
qwen3_4b_base,M1_pq_asym,1,qkv,28,1.1692685575326323e-07,9.545370716068646e-08
qwen3_4b_base,M1_pq_asym,1,qkv,29,1.1654822174023138e-07,9.609231454987821e-08
qwen3_4b_base,M1_pq_asym,1,qkv,30,1.1625064644249505e-07,9.691511593246105e-08
qwen3_4b_base,M1_pq_asym,1,qkv,31,1.1624672424659366e-07,9.372361375881155e-08
qwen3_4b_base,M1_pq_asym,1,qkv,32,1.1572611668952959e-07,4.769671235749229e-08
qwen3_4b_base,M1_pq_asym,1,qkv,33,1.1553459700053281e-07,9.704034908963877e-08
qwen3_4b_base,M1_pq_asym,1,qkv,34,1.1713411396385709e-07,9.383167309806595e-08
qwen3_4b_base,M1_pq_asym,1,qkv,35,1.1693173007643054e-07,9.344746132455839e-08
qwen3_4b_base,M1_pq_asym,1,down,0,1.1687637169188747e-07,9.497303210537211e-08
qwen3_4b_base,M1_pq_asym,1,down,1,1.1546192268951927e-07,9.595891015123925e-08
qwen3_4b_base,M1_pq_asym,1,down,2,1.1535367860915358e-07,9.557313518371302e-08
qwen3_4b_base,M1_pq_asym,1,down,3,1.1552089773658736e-07,9.93430759876901e-08
qwen3_4b_base,M1_pq_asym,1,down,4,1.1605037286699371e-07,9.554747748552472e-08
qwen3_4b_base,M1_pq_asym,1,down,5,1.1702579172379046e-07,9.383054333511609e-08
qwen3_4b_base,M1_pq_asym,1,down,6,1.1649026987470279e-07,9.275481716031209e-08
qwen3_4b_base,M1_pq_asym,1,down,7,1.1692787893480272e-07,9.298967285076287e-08
qwen3_4b_base,M1_pq_asym,1,down,8,1.169008854162712e-07,9.336279305216522e-08
qwen3_4b_base,M1_pq_asym,1,down,9,1.1658079301923863e-07,9.30190466874592e-08
qwen3_4b_base,M1_pq_asym,1,down,10,1.1636161900696607e-07,9.492040931036172e-08
qwen3_4b_base,M1_pq_asym,1,down,11,1.1758316986743012e-07,9.368573472556818e-08
qwen3_4b_base,M1_pq_asym,1,down,12,1.1644975472790975e-07,9.252892851918659e-08
qwen3_4b_base,M1_pq_asym,1,down,13,1.160842941771989e-07,9.278461021722251e-08
qwen3_4b_base,M1_pq_asym,1,down,14,1.1661987286970543e-07,9.530013045377927e-08
qwen3_4b_base,M1_pq_asym,1,down,15,1.1756252860095628e-07,9.823372693062993e-08
qwen3_4b_base,M1_pq_asym,1,down,16,1.1700989688279151e-07,9.22891629784317e-08
qwen3_4b_base,M1_pq_asym,1,down,17,1.1687592404996394e-07,9.518275589925906e-08
qwen3_4b_base,M1_pq_asym,1,down,18,1.1679142630782735e-07,9.238531362143476e-08
qwen3_4b_base,M1_pq_asym,1,down,19,1.161752933853677e-07,9.398547007322122e-08
qwen3_4b_base,M1_pq_asym,1,down,20,1.1652176112875168e-07,9.294574709883818e-08
qwen3_4b_base,M1_pq_asym,1,down,21,1.166629317594925e-07,9.275906620587193e-08
qwen3_4b_base,M1_pq_asym,1,down,22,1.1617222384074921e-07,9.32803274622529e-08
qwen3_4b_base,M1_pq_asym,1,down,23,1.1638211816489274e-07,9.318636529087598e-08
qwen3_4b_base,M1_pq_asym,1,down,24,1.1570949709494016e-07,9.413606960606558e-08
qwen3_4b_base,M1_pq_asym,1,down,25,1.1651371778498287e-07,9.31793735503561e-08
qwen3_4b_base,M1_pq_asym,1,down,26,1.1594497095757106e-07,9.510635123888278e-08
qwen3_4b_base,M1_pq_asym,1,down,27,1.1648482711734687e-07,9.506977249884585e-08
qwen3_4b_base,M1_pq_asym,1,down,28,1.1658288912030912e-07,9.489112784422105e-08
qwen3_4b_base,M1_pq_asym,1,down,29,1.1591028226121125e-07,9.409822609995899e-08
qwen3_4b_base,M1_pq_asym,1,down,30,1.1532305421724232e-07,9.56865093826309e-08
qwen3_4b_base,M1_pq_asym,1,down,31,1.155804341124167e-07,9.698442937633445e-08
qwen3_4b_base,M1_pq_asym,1,down,32,1.1630964991127257e-07,9.425360758541501e-08
qwen3_4b_base,M1_pq_asym,1,down,33,1.161663760740339e-07,9.288083191449914e-08
qwen3_4b_base,M1_pq_asym,1,down,34,1.1601281357798143e-07,9.449167492903143e-08
qwen3_4b_base,M1_pq_asym,1,down,35,1.1589666826239409e-07,9.59997592531181e-08
qwen3_4b_base,M1_pq_sym,1,qkv,0,1.1787926723627606e-07,9.326087990757514e-08
qwen3_4b_base,M1_pq_sym,1,qkv,1,1.1582476844296252e-07,9.41519857633466e-08
qwen3_4b_base,M1_pq_sym,1,qkv,2,1.1587196269147171e-07,9.389221133915271e-08
qwen3_4b_base,M1_pq_sym,1,qkv,3,1.1679757960791903e-07,9.074708628986627e-08
qwen3_4b_base,M1_pq_sym,1,qkv,4,1.1600219096408182e-07,9.299287739850115e-08
qwen3_4b_base,M1_pq_sym,1,qkv,5,1.1552911161061274e-07,9.334409156736001e-08
qwen3_4b_base,M1_pq_sym,1,qkv,6,1.1553020584642582e-07,9.208520168613177e-08
qwen3_4b_base,M1_pq_sym,1,qkv,7,1.1497494512013873e-07,9.604034545418472e-08
qwen3_4b_base,M1_pq_sym,1,qkv,8,1.1605455085827998e-07,9.262571865065183e-08
qwen3_4b_base,M1_pq_sym,1,qkv,9,1.154901383415563e-07,9.196688921520035e-08
qwen3_4b_base,M1_pq_sym,1,qkv,10,1.1609040484472644e-07,9.347689911010093e-08
qwen3_4b_base,M1_pq_sym,1,qkv,11,1.1721739667791553e-07,9.128720535045431e-08
qwen3_4b_base,M1_pq_sym,1,qkv,12,1.1686310585901083e-07,9.462223715672735e-08
qwen3_4b_base,M1_pq_sym,1,qkv,13,1.1659719234557997e-07,9.95544340298693e-08
qwen3_4b_base,M1_pq_sym,1,qkv,14,1.1500458185764728e-07,1.0021405927318483e-07
qwen3_4b_base,M1_pq_sym,1,qkv,15,1.1533948907072045e-07,9.835271441716031e-08
qwen3_4b_base,M1_pq_sym,1,qkv,16,1.16070367539578e-07,9.382327448292926e-08
qwen3_4b_base,M1_pq_sym,1,qkv,17,1.1604216609839568e-07,9.450804583366335e-08
qwen3_4b_base,M1_pq_sym,1,qkv,18,1.1534960719927767e-07,1.0394614236020061e-07
qwen3_4b_base,M1_pq_sym,1,qkv,19,1.148515735849287e-07,9.33965296212591e-08
qwen3_4b_base,M1_pq_sym,1,qkv,20,1.1533533239571625e-07,1.0567183750254117e-07
qwen3_4b_base,M1_pq_sym,1,qkv,21,1.1536715760485095e-07,9.470743833617234e-08
qwen3_4b_base,M1_pq_sym,1,qkv,22,1.1575284730724889e-07,9.270085854495846e-08
qwen3_4b_base,M1_pq_sym,1,qkv,23,1.1486422835105259e-07,9.687460078566801e-08
qwen3_4b_base,M1_pq_sym,1,qkv,24,1.1564149104970056e-07,9.718328186636427e-08
qwen3_4b_base,M1_pq_sym,1,qkv,25,1.1553454015711395e-07,9.577102844104957e-08
qwen3_4b_base,M1_pq_sym,1,qkv,26,1.1579246006476751e-07,9.09483688360524e-08
qwen3_4b_base,M1_pq_sym,1,qkv,27,1.1590116599791145e-07,9.3146844903913e-08
qwen3_4b_base,M1_pq_sym,1,qkv,28,1.1692685575326323e-07,9.545370716068646e-08
qwen3_4b_base,M1_pq_sym,1,qkv,29,1.1654822174023138e-07,9.609231454987821e-08
qwen3_4b_base,M1_pq_sym,1,qkv,30,1.1625064644249505e-07,9.691511593246105e-08
qwen3_4b_base,M1_pq_sym,1,qkv,31,1.1624672424659366e-07,9.372361375881155e-08
qwen3_4b_base,M1_pq_sym,1,qkv,32,1.1572611668952959e-07,4.769671235749229e-08
qwen3_4b_base,M1_pq_sym,1,qkv,33,1.1553459700053281e-07,9.704034908963877e-08
qwen3_4b_base,M1_pq_sym,1,qkv,34,1.1713411396385709e-07,9.383167309806595e-08
qwen3_4b_base,M1_pq_sym,1,qkv,35,1.1693173007643054e-07,9.344746132455839e-08
qwen3_4b_base,M1_pq_sym,1,down,0,1.1687637169188747e-07,9.497303210537211e-08
qwen3_4b_base,M1_pq_sym,1,down,1,1.1546192268951927e-07,9.595891015123925e-08
qwen3_4b_base,M1_pq_sym,1,down,2,1.1535367860915358e-07,9.557313518371302e-08
qwen3_4b_base,M1_pq_sym,1,down,3,1.1552089773658736e-07,9.93430759876901e-08
qwen3_4b_base,M1_pq_sym,1,down,4,1.1605037286699371e-07,9.554747748552472e-08
qwen3_4b_base,M1_pq_sym,1,down,5,1.1702579172379046e-07,9.383054333511609e-08
qwen3_4b_base,M1_pq_sym,1,down,6,1.1649026987470279e-07,9.275481716031209e-08
qwen3_4b_base,M1_pq_sym,1,down,7,1.1692787893480272e-07,9.298967285076287e-08
qwen3_4b_base,M1_pq_sym,1,down,8,1.169008854162712e-07,9.336279305216522e-08
qwen3_4b_base,M1_pq_sym,1,down,9,1.1658079301923863e-07,9.30190466874592e-08
qwen3_4b_base,M1_pq_sym,1,down,10,1.1636161900696607e-07,9.492040931036172e-08
qwen3_4b_base,M1_pq_sym,1,down,11,1.1758316986743012e-07,9.368573472556818e-08
qwen3_4b_base,M1_pq_sym,1,down,12,1.1644975472790975e-07,9.252892851918659e-08
qwen3_4b_base,M1_pq_sym,1,down,13,1.160842941771989e-07,9.278461021722251e-08
qwen3_4b_base,M1_pq_sym,1,down,14,1.1661987286970543e-07,9.530013045377927e-08
qwen3_4b_base,M1_pq_sym,1,down,15,1.1756252860095628e-07,9.823372693062993e-08
qwen3_4b_base,M1_pq_sym,1,down,16,1.1700989688279151e-07,9.22891629784317e-08
qwen3_4b_base,M1_pq_sym,1,down,17,1.1687592404996394e-07,9.518275589925906e-08
qwen3_4b_base,M1_pq_sym,1,down,18,1.1679142630782735e-07,9.238531362143476e-08
qwen3_4b_base,M1_pq_sym,1,down,19,1.161752933853677e-07,9.398547007322122e-08
qwen3_4b_base,M1_pq_sym,1,down,20,1.1652176112875168e-07,9.294574709883818e-08
qwen3_4b_base,M1_pq_sym,1,down,21,1.166629317594925e-07,9.275906620587193e-08
qwen3_4b_base,M1_pq_sym,1,down,22,1.1617222384074921e-07,9.32803274622529e-08
qwen3_4b_base,M1_pq_sym,1,down,23,1.1638211816489274e-07,9.318636529087598e-08
qwen3_4b_base,M1_pq_sym,1,down,24,1.1570949709494016e-07,9.413606960606558e-08
qwen3_4b_base,M1_pq_sym,1,down,25,1.1651371778498287e-07,9.31793735503561e-08
qwen3_4b_base,M1_pq_sym,1,down,26,1.1594497095757106e-07,9.510635123888278e-08
qwen3_4b_base,M1_pq_sym,1,down,27,1.1648482711734687e-07,9.506977249884585e-08
qwen3_4b_base,M1_pq_sym,1,down,28,1.1658288912030912e-07,9.489112784422105e-08
qwen3_4b_base,M1_pq_sym,1,down,29,1.1591028226121125e-07,9.409822609995899e-08
qwen3_4b_base,M1_pq_sym,1,down,30,1.1532305421724232e-07,9.56865093826309e-08
qwen3_4b_base,M1_pq_sym,1,down,31,1.155804341124167e-07,9.698442937633445e-08
qwen3_4b_base,M1_pq_sym,1,down,32,1.1630964991127257e-07,9.425360758541501e-08
qwen3_4b_base,M1_pq_sym,1,down,33,1.161663760740339e-07,9.288083191449914e-08
qwen3_4b_base,M1_pq_sym,1,down,34,1.1601281357798143e-07,9.449167492903143e-08
qwen3_4b_base,M1_pq_sym,1,down,35,1.1589666826239409e-07,9.59997592531181e-08
qwen3_4b_base,M2_pq_asym,1,qkv,0,1.1787926723627606e-07,9.326087990757514e-08
qwen3_4b_base,M2_pq_asym,1,qkv,1,1.1582476844296252e-07,9.41519857633466e-08
qwen3_4b_base,M2_pq_asym,1,qkv,2,1.1587196269147171e-07,9.389221133915271e-08
qwen3_4b_base,M2_pq_asym,1,qkv,3,1.1679757960791903e-07,9.074708628986627e-08
qwen3_4b_base,M2_pq_asym,1,qkv,4,1.1600219096408182e-07,9.299287739850115e-08
qwen3_4b_base,M2_pq_asym,1,qkv,5,1.1552911161061274e-07,9.334409156736001e-08
qwen3_4b_base,M2_pq_asym,1,qkv,6,1.1553020584642582e-07,9.208520168613177e-08
qwen3_4b_base,M2_pq_asym,1,qkv,7,1.1497494512013873e-07,9.604034545418472e-08
qwen3_4b_base,M2_pq_asym,1,qkv,8,1.1605455085827998e-07,9.262571865065183e-08
qwen3_4b_base,M2_pq_asym,1,qkv,9,1.154901383415563e-07,9.196688921520035e-08
qwen3_4b_base,M2_pq_asym,1,qkv,10,1.1609040484472644e-07,9.347689911010093e-08
qwen3_4b_base,M2_pq_asym,1,qkv,11,1.1721739667791553e-07,9.128720535045431e-08
qwen3_4b_base,M2_pq_asym,1,qkv,12,1.1686310585901083e-07,9.462223715672735e-08
qwen3_4b_base,M2_pq_asym,1,qkv,13,1.1659719234557997e-07,9.95544340298693e-08
qwen3_4b_base,M2_pq_asym,1,qkv,14,1.1500458185764728e-07,1.0021405927318483e-07
qwen3_4b_base,M2_pq_asym,1,qkv,15,1.1533948907072045e-07,9.835271441716031e-08
qwen3_4b_base,M2_pq_asym,1,qkv,16,1.16070367539578e-07,9.382327448292926e-08
qwen3_4b_base,M2_pq_asym,1,qkv,17,1.1604216609839568e-07,9.450804583366335e-08
qwen3_4b_base,M2_pq_asym,1,qkv,18,1.1534960719927767e-07,1.0394614236020061e-07
qwen3_4b_base,M2_pq_asym,1,qkv,19,1.148515735849287e-07,9.33965296212591e-08
qwen3_4b_base,M2_pq_asym,1,qkv,20,1.1533533239571625e-07,1.0567183750254117e-07
qwen3_4b_base,M2_pq_asym,1,qkv,21,1.1536715760485095e-07,9.470743833617234e-08
qwen3_4b_base,M2_pq_asym,1,qkv,22,1.1575284730724889e-07,9.270085854495846e-08
qwen3_4b_base,M2_pq_asym,1,qkv,23,1.1486422835105259e-07,9.687460078566801e-08
qwen3_4b_base,M2_pq_asym,1,qkv,24,1.1564149104970056e-07,9.718328186636427e-08
qwen3_4b_base,M2_pq_asym,1,qkv,25,1.1553454015711395e-07,9.577102844104957e-08
qwen3_4b_base,M2_pq_asym,1,qkv,26,1.1579246006476751e-07,9.09483688360524e-08
qwen3_4b_base,M2_pq_asym,1,qkv,27,1.1590116599791145e-07,9.3146844903913e-08
qwen3_4b_base,M2_pq_asym,1,qkv,28,1.1692685575326323e-07,9.545370716068646e-08
qwen3_4b_base,M2_pq_asym,1,qkv,29,1.1654822174023138e-07,9.609231454987821e-08
qwen3_4b_base,M2_pq_asym,1,qkv,30,1.1625064644249505e-07,9.691511593246105e-08
qwen3_4b_base,M2_pq_asym,1,qkv,31,1.1624672424659366e-07,9.372361375881155e-08
qwen3_4b_base,M2_pq_asym,1,qkv,32,1.1572611668952959e-07,4.769671235749229e-08
qwen3_4b_base,M2_pq_asym,1,qkv,33,1.1553459700053281e-07,9.704034908963877e-08
qwen3_4b_base,M2_pq_asym,1,qkv,34,1.1713411396385709e-07,9.383167309806595e-08
qwen3_4b_base,M2_pq_asym,1,qkv,35,1.1693173007643054e-07,9.344746132455839e-08
qwen3_4b_base,M2_pq_asym,1,down,0,1.1687637169188747e-07,9.497303210537211e-08
qwen3_4b_base,M2_pq_asym,1,down,1,1.1546192268951927e-07,9.595891015123925e-08
qwen3_4b_base,M2_pq_asym,1,down,2,1.1535367860915358e-07,9.557313518371302e-08
qwen3_4b_base,M2_pq_asym,1,down,3,1.1552089773658736e-07,9.93430759876901e-08
qwen3_4b_base,M2_pq_asym,1,down,4,1.1605037286699371e-07,9.554747748552472e-08
qwen3_4b_base,M2_pq_asym,1,down,5,1.1702579172379046e-07,9.383054333511609e-08
qwen3_4b_base,M2_pq_asym,1,down,6,1.1649026987470279e-07,9.275481716031209e-08
qwen3_4b_base,M2_pq_asym,1,down,7,1.1692787893480272e-07,9.298967285076287e-08
qwen3_4b_base,M2_pq_asym,1,down,8,1.169008854162712e-07,9.336279305216522e-08
qwen3_4b_base,M2_pq_asym,1,down,9,1.1658079301923863e-07,9.30190466874592e-08
qwen3_4b_base,M2_pq_asym,1,down,10,1.1636161900696607e-07,9.492040931036172e-08
qwen3_4b_base,M2_pq_asym,1,down,11,1.1758316986743012e-07,9.368573472556818e-08
qwen3_4b_base,M2_pq_asym,1,down,12,1.1644975472790975e-07,9.252892851918659e-08
qwen3_4b_base,M2_pq_asym,1,down,13,1.160842941771989e-07,9.278461021722251e-08
qwen3_4b_base,M2_pq_asym,1,down,14,1.1661987286970543e-07,9.530013045377927e-08
qwen3_4b_base,M2_pq_asym,1,down,15,1.1756252860095628e-07,9.823372693062993e-08
qwen3_4b_base,M2_pq_asym,1,down,16,1.1700989688279151e-07,9.22891629784317e-08
qwen3_4b_base,M2_pq_asym,1,down,17,1.1687592404996394e-07,9.518275589925906e-08
qwen3_4b_base,M2_pq_asym,1,down,18,1.1679142630782735e-07,9.238531362143476e-08
qwen3_4b_base,M2_pq_asym,1,down,19,1.161752933853677e-07,9.398547007322122e-08
qwen3_4b_base,M2_pq_asym,1,down,20,1.1652176112875168e-07,9.294574709883818e-08
qwen3_4b_base,M2_pq_asym,1,down,21,1.166629317594925e-07,9.275906620587193e-08
qwen3_4b_base,M2_pq_asym,1,down,22,1.1617222384074921e-07,9.32803274622529e-08
qwen3_4b_base,M2_pq_asym,1,down,23,1.1638211816489274e-07,9.318636529087598e-08
qwen3_4b_base,M2_pq_asym,1,down,24,1.1570949709494016e-07,9.413606960606558e-08
qwen3_4b_base,M2_pq_asym,1,down,25,1.1651371778498287e-07,9.31793735503561e-08
qwen3_4b_base,M2_pq_asym,1,down,26,1.1594497095757106e-07,9.510635123888278e-08
qwen3_4b_base,M2_pq_asym,1,down,27,1.1648482711734687e-07,9.506977249884585e-08
qwen3_4b_base,M2_pq_asym,1,down,28,1.1658288912030912e-07,9.489112784422105e-08
qwen3_4b_base,M2_pq_asym,1,down,29,1.1591028226121125e-07,9.409822609995899e-08
qwen3_4b_base,M2_pq_asym,1,down,30,1.1532305421724232e-07,9.56865093826309e-08
qwen3_4b_base,M2_pq_asym,1,down,31,1.155804341124167e-07,9.698442937633445e-08
qwen3_4b_base,M2_pq_asym,1,down,32,1.1630964991127257e-07,9.425360758541501e-08
qwen3_4b_base,M2_pq_asym,1,down,33,1.161663760740339e-07,9.288083191449914e-08
qwen3_4b_base,M2_pq_asym,1,down,34,1.1601281357798143e-07,9.449167492903143e-08
qwen3_4b_base,M2_pq_asym,1,down,35,1.1589666826239409e-07,9.59997592531181e-08
qwen3_4b_base,M2_pq_sym,1,qkv,0,1.1787926723627606e-07,9.326087990757514e-08
qwen3_4b_base,M2_pq_sym,1,qkv,1,1.1582476844296252e-07,9.41519857633466e-08
qwen3_4b_base,M2_pq_sym,1,qkv,2,1.1587196269147171e-07,9.389221133915271e-08
qwen3_4b_base,M2_pq_sym,1,qkv,3,1.1679757960791903e-07,9.074708628986627e-08
qwen3_4b_base,M2_pq_sym,1,qkv,4,1.1600219096408182e-07,9.299287739850115e-08
qwen3_4b_base,M2_pq_sym,1,qkv,5,1.1552911161061274e-07,9.334409156736001e-08
qwen3_4b_base,M2_pq_sym,1,qkv,6,1.1553020584642582e-07,9.208520168613177e-08
qwen3_4b_base,M2_pq_sym,1,qkv,7,1.1497494512013873e-07,9.604034545418472e-08
qwen3_4b_base,M2_pq_sym,1,qkv,8,1.1605455085827998e-07,9.262571865065183e-08
qwen3_4b_base,M2_pq_sym,1,qkv,9,1.154901383415563e-07,9.196688921520035e-08
qwen3_4b_base,M2_pq_sym,1,qkv,10,1.1609040484472644e-07,9.347689911010093e-08
qwen3_4b_base,M2_pq_sym,1,qkv,11,1.1721739667791553e-07,9.128720535045431e-08
qwen3_4b_base,M2_pq_sym,1,qkv,12,1.1686310585901083e-07,9.462223715672735e-08
qwen3_4b_base,M2_pq_sym,1,qkv,13,1.1659719234557997e-07,9.95544340298693e-08
qwen3_4b_base,M2_pq_sym,1,qkv,14,1.1500458185764728e-07,1.0021405927318483e-07
qwen3_4b_base,M2_pq_sym,1,qkv,15,1.1533948907072045e-07,9.835271441716031e-08
qwen3_4b_base,M2_pq_sym,1,qkv,16,1.16070367539578e-07,9.382327448292926e-08
qwen3_4b_base,M2_pq_sym,1,qkv,17,1.1604216609839568e-07,9.450804583366335e-08
qwen3_4b_base,M2_pq_sym,1,qkv,18,1.1534960719927767e-07,1.0394614236020061e-07
qwen3_4b_base,M2_pq_sym,1,qkv,19,1.148515735849287e-07,9.33965296212591e-08
qwen3_4b_base,M2_pq_sym,1,qkv,20,1.1533533239571625e-07,1.0567183750254117e-07
qwen3_4b_base,M2_pq_sym,1,qkv,21,1.1536715760485095e-07,9.470743833617234e-08
qwen3_4b_base,M2_pq_sym,1,qkv,22,1.1575284730724889e-07,9.270085854495846e-08
qwen3_4b_base,M2_pq_sym,1,qkv,23,1.1486422835105259e-07,9.687460078566801e-08
qwen3_4b_base,M2_pq_sym,1,qkv,24,1.1564149104970056e-07,9.718328186636427e-08
qwen3_4b_base,M2_pq_sym,1,qkv,25,1.1553454015711395e-07,9.577102844104957e-08
qwen3_4b_base,M2_pq_sym,1,qkv,26,1.1579246006476751e-07,9.09483688360524e-08
qwen3_4b_base,M2_pq_sym,1,qkv,27,1.1590116599791145e-07,9.3146844903913e-08
qwen3_4b_base,M2_pq_sym,1,qkv,28,1.1692685575326323e-07,9.545370716068646e-08
qwen3_4b_base,M2_pq_sym,1,qkv,29,1.1654822174023138e-07,9.609231454987821e-08
qwen3_4b_base,M2_pq_sym,1,qkv,30,1.1625064644249505e-07,9.691511593246105e-08
qwen3_4b_base,M2_pq_sym,1,qkv,31,1.1624672424659366e-07,9.372361375881155e-08
qwen3_4b_base,M2_pq_sym,1,qkv,32,1.1572611668952959e-07,4.769671235749229e-08
qwen3_4b_base,M2_pq_sym,1,qkv,33,1.1553459700053281e-07,9.704034908963877e-08
qwen3_4b_base,M2_pq_sym,1,qkv,34,1.1713411396385709e-07,9.383167309806595e-08
qwen3_4b_base,M2_pq_sym,1,qkv,35,1.1693173007643054e-07,9.344746132455839e-08
qwen3_4b_base,M2_pq_sym,1,down,0,1.1687637169188747e-07,9.497303210537211e-08
qwen3_4b_base,M2_pq_sym,1,down,1,1.1546192268951927e-07,9.595891015123925e-08
qwen3_4b_base,M2_pq_sym,1,down,2,1.1535367860915358e-07,9.557313518371302e-08
qwen3_4b_base,M2_pq_sym,1,down,3,1.1552089773658736e-07,9.93430759876901e-08
qwen3_4b_base,M2_pq_sym,1,down,4,1.1605037286699371e-07,9.554747748552472e-08
qwen3_4b_base,M2_pq_sym,1,down,5,1.1702579172379046e-07,9.383054333511609e-08
qwen3_4b_base,M2_pq_sym,1,down,6,1.1649026987470279e-07,9.275481716031209e-08
qwen3_4b_base,M2_pq_sym,1,down,7,1.1692787893480272e-07,9.298967285076287e-08
qwen3_4b_base,M2_pq_sym,1,down,8,1.169008854162712e-07,9.336279305216522e-08
qwen3_4b_base,M2_pq_sym,1,down,9,1.1658079301923863e-07,9.30190466874592e-08
qwen3_4b_base,M2_pq_sym,1,down,10,1.1636161900696607e-07,9.492040931036172e-08
qwen3_4b_base,M2_pq_sym,1,down,11,1.1758316986743012e-07,9.368573472556818e-08
qwen3_4b_base,M2_pq_sym,1,down,12,1.1644975472790975e-07,9.252892851918659e-08
qwen3_4b_base,M2_pq_sym,1,down,13,1.160842941771989e-07,9.278461021722251e-08
qwen3_4b_base,M2_pq_sym,1,down,14,1.1661987286970543e-07,9.530013045377927e-08
qwen3_4b_base,M2_pq_sym,1,down,15,1.1756252860095628e-07,9.823372693062993e-08
qwen3_4b_base,M2_pq_sym,1,down,16,1.1700989688279151e-07,9.22891629784317e-08
qwen3_4b_base,M2_pq_sym,1,down,17,1.1687592404996394e-07,9.518275589925906e-08
qwen3_4b_base,M2_pq_sym,1,down,18,1.1679142630782735e-07,9.238531362143476e-08
qwen3_4b_base,M2_pq_sym,1,down,19,1.161752933853677e-07,9.398547007322122e-08
qwen3_4b_base,M2_pq_sym,1,down,20,1.1652176112875168e-07,9.294574709883818e-08
qwen3_4b_base,M2_pq_sym,1,down,21,1.166629317594925e-07,9.275906620587193e-08
qwen3_4b_base,M2_pq_sym,1,down,22,1.1617222384074921e-07,9.32803274622529e-08
qwen3_4b_base,M2_pq_sym,1,down,23,1.1638211816489274e-07,9.318636529087598e-08
qwen3_4b_base,M2_pq_sym,1,down,24,1.1570949709494016e-07,9.413606960606558e-08
qwen3_4b_base,M2_pq_sym,1,down,25,1.1651371778498287e-07,9.31793735503561e-08
qwen3_4b_base,M2_pq_sym,1,down,26,1.1594497095757106e-07,9.510635123888278e-08
qwen3_4b_base,M2_pq_sym,1,down,27,1.1648482711734687e-07,9.506977249884585e-08
