model,row,seed,chunk,source_row,old_nll,replay_nll,float32_bit_identical,per_token_mean_difference,source_sha256
qwen3_4b_base,Had_asym,1,30,Q1_hadamard,1.8498934507369995,1.8498934507369995,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,31,Q1_hadamard,1.773974895477295,1.773974895477295,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,32,Q1_hadamard,1.5707154273986816,1.5707154273986816,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,33,Q1_hadamard,2.047314167022705,2.047314167022705,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,34,Q1_hadamard,1.9294663667678833,1.9294663667678833,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,35,Q1_hadamard,2.034290313720703,2.034290313720703,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,36,Q1_hadamard,1.659609317779541,1.659609317779541,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,37,Q1_hadamard,1.4824566841125488,1.4824566841125488,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,38,Q1_hadamard,1.6111849546432495,1.6111849546432495,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,39,Q1_hadamard,1.4158676862716675,1.4158676862716675,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,40,Q1_hadamard,1.6427466869354248,1.6427466869354248,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,41,Q1_hadamard,2.0116679668426514,2.0116679668426514,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,42,Q1_hadamard,2.469882011413574,2.469882011413574,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,43,Q1_hadamard,2.6914896965026855,2.6914896965026855,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,44,Q1_hadamard,2.576451301574707,2.576451301574707,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,45,Q1_hadamard,2.3570668697357178,2.3570668697357178,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,46,Q1_hadamard,2.2813286781311035,2.2813286781311035,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,47,Q1_hadamard,2.407686948776245,2.407686948776245,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,48,Q1_hadamard,2.4325881004333496,2.4325881004333496,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,49,Q1_hadamard,1.9930135011672974,1.9930135011672974,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,50,Q1_hadamard,2.2764861583709717,2.2764861583709717,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,51,Q1_hadamard,1.9598208665847778,1.9598208665847778,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,52,Q1_hadamard,1.8843333721160889,1.8843333721160889,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,53,Q1_hadamard,1.8074781894683838,1.8074781894683838,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,54,Q1_hadamard,1.6881648302078247,1.6881648302078247,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,55,Q1_hadamard,1.8663049936294556,1.8663049936294556,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,56,Q1_hadamard,1.6304279565811157,1.6304279565811157,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,57,Q1_hadamard,1.5587435960769653,1.5587435960769653,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,58,Q1_hadamard,1.9115962982177734,1.9115962982177734,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,59,Q1_hadamard,1.8607261180877686,1.8607261180877686,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,60,Q1_hadamard,2.1341965198516846,2.1341965198516846,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,61,Q1_hadamard,2.3017852306365967,2.3017852306365967,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,62,Q1_hadamard,2.3821768760681152,2.3821768760681152,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,1,63,Q1_hadamard,2.6269373893737793,2.6269373893737793,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,0,Q1_hadamard,1.8230942487716675,1.8230942487716675,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,1,Q1_hadamard,2.2917728424072266,2.2917728424072266,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,2,Q1_hadamard,2.4673054218292236,2.4673054218292236,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,3,Q1_hadamard,2.2214884757995605,2.2214884757995605,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,4,Q1_hadamard,1.9760031700134277,1.9760031700134277,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,5,Q1_hadamard,1.5408693552017212,1.5408693552017212,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,6,Q1_hadamard,1.333592176437378,1.333592176437378,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,7,Q1_hadamard,1.912415623664856,1.912415623664856,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,8,Q1_hadamard,2.132843017578125,2.132843017578125,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,9,Q1_hadamard,2.216784715652466,2.216784715652466,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,10,Q1_hadamard,2.0900492668151855,2.0900492668151855,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,11,Q1_hadamard,2.1548702716827393,2.1548702716827393,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,12,Q1_hadamard,2.1122608184814453,2.1122608184814453,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,13,Q1_hadamard,2.2684121131896973,2.2684121131896973,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,14,Q1_hadamard,2.1834893226623535,2.1834893226623535,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,15,Q1_hadamard,2.3235695362091064,2.3235695362091064,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,16,Q1_hadamard,2.439216136932373,2.439216136932373,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,17,Q1_hadamard,2.251401662826538,2.251401662826538,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,18,Q1_hadamard,2.0429062843322754,2.0429062843322754,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,19,Q1_hadamard,1.8838729858398438,1.8838729858398438,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,20,Q1_hadamard,2.057317018508911,2.057317018508911,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,21,Q1_hadamard,2.3215224742889404,2.3215224742889404,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,22,Q1_hadamard,2.0644896030426025,2.0644896030426025,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,23,Q1_hadamard,2.2406418323516846,2.2406418323516846,True,-4.76837158203125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,24,Q1_hadamard,2.1845808029174805,2.1845808029174805,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,25,Q1_hadamard,2.2786378860473633,2.2786378860473633,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,26,Q1_hadamard,2.3415420055389404,2.3415420055389404,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,27,Q1_hadamard,2.545098304748535,2.545098304748535,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,28,Q1_hadamard,2.2977819442749023,2.2977819442749023,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,29,Q1_hadamard,1.9163947105407715,1.9163947105407715,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,30,Q1_hadamard,1.8618403673171997,1.8618403673171997,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,31,Q1_hadamard,1.7724618911743164,1.7724618911743164,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,32,Q1_hadamard,1.573789358139038,1.573789358139038,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,33,Q1_hadamard,2.0395138263702393,2.0395138263702393,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,34,Q1_hadamard,1.924604058265686,1.924604058265686,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,35,Q1_hadamard,2.0542328357696533,2.0542328357696533,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,36,Q1_hadamard,1.661730408668518,1.661730408668518,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,37,Q1_hadamard,1.4887921810150146,1.4887921810150146,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,38,Q1_hadamard,1.6080764532089233,1.6080764532089233,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,39,Q1_hadamard,1.426601767539978,1.426601767539978,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,40,Q1_hadamard,1.6473485231399536,1.6473485231399536,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,41,Q1_hadamard,2.0249006748199463,2.0249006748199463,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,42,Q1_hadamard,2.455678939819336,2.455678939819336,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,43,Q1_hadamard,2.6943509578704834,2.6943509578704834,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,44,Q1_hadamard,2.5728185176849365,2.5728185176849365,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,45,Q1_hadamard,2.356898307800293,2.356898307800293,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,46,Q1_hadamard,2.3131818771362305,2.3131818771362305,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,47,Q1_hadamard,2.4151971340179443,2.4151971340179443,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,48,Q1_hadamard,2.414870262145996,2.414870262145996,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,49,Q1_hadamard,1.9866209030151367,1.9866209030151367,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,50,Q1_hadamard,2.2804207801818848,2.2804207801818848,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,51,Q1_hadamard,1.9450507164001465,1.9450507164001465,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,52,Q1_hadamard,1.8863645792007446,1.8863645792007446,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,53,Q1_hadamard,1.831897258758545,1.831897258758545,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,54,Q1_hadamard,1.6730855703353882,1.6730855703353882,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,55,Q1_hadamard,1.8675793409347534,1.8675793409347534,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,56,Q1_hadamard,1.64112389087677,1.64112389087677,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,57,Q1_hadamard,1.5818835496902466,1.5818835496902466,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,58,Q1_hadamard,1.9144597053527832,1.9144597053527832,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,59,Q1_hadamard,1.862313985824585,1.862313985824585,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,60,Q1_hadamard,2.138892650604248,2.138892650604248,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,61,Q1_hadamard,2.306509017944336,2.306509017944336,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,62,Q1_hadamard,2.3945302963256836,2.3945302963256836,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Had_asym,2,63,Q1_hadamard,2.642305612564087,2.642305612564087,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,0,Q2_pq,1.8141200542449951,1.8141200542449951,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,1,Q2_pq,2.2716169357299805,2.2716169357299805,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,2,Q2_pq,2.4546406269073486,2.4546406269073486,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,3,Q2_pq,2.2146499156951904,2.2146499156951904,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,4,Q2_pq,1.9549137353897095,1.9549137353897095,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,5,Q2_pq,1.5287601947784424,1.5287601947784424,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,6,Q2_pq,1.312104344367981,1.312104344367981,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,7,Q2_pq,1.8917927742004395,1.8917927742004395,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,8,Q2_pq,2.114227533340454,2.114227533340454,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,9,Q2_pq,2.207899808883667,2.207899808883667,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,10,Q2_pq,2.0812828540802,2.0812828540802,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,11,Q2_pq,2.1276357173919678,2.1276357173919678,True,4.76837158203125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,12,Q2_pq,2.107218027114868,2.107218027114868,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,13,Q2_pq,2.270216226577759,2.270216226577759,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,14,Q2_pq,2.1862406730651855,2.1862406730651855,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,15,Q2_pq,2.3033714294433594,2.3033714294433594,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,16,Q2_pq,2.4306936264038086,2.4306936264038086,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,17,Q2_pq,2.2439417839050293,2.2439417839050293,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,18,Q2_pq,2.027951955795288,2.027951955795288,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,19,Q2_pq,1.8801709413528442,1.8801709413528442,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,20,Q2_pq,2.036111354827881,2.036111354827881,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,21,Q2_pq,2.321812868118286,2.321812868118286,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,22,Q2_pq,2.058208703994751,2.058208703994751,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,23,Q2_pq,2.185032844543457,2.185032844543457,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,24,Q2_pq,2.1642165184020996,2.1642165184020996,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,25,Q2_pq,2.2624332904815674,2.2624332904815674,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,26,Q2_pq,2.3438053131103516,2.3438053131103516,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,27,Q2_pq,2.523592948913574,2.523592948913574,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,28,Q2_pq,2.2766330242156982,2.2766330242156982,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,29,Q2_pq,1.8843879699707031,1.8843879699707031,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,30,Q2_pq,1.8502140045166016,1.8502140045166016,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,31,Q2_pq,1.7574058771133423,1.7574058771133423,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,32,Q2_pq,1.5602366924285889,1.5602366924285889,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,33,Q2_pq,2.01692795753479,2.01692795753479,True,2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,34,Q2_pq,1.9050238132476807,1.9050238132476807,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,35,Q2_pq,2.029731512069702,2.029731512069702,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,36,Q2_pq,1.643052101135254,1.643052101135254,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,37,Q2_pq,1.4756779670715332,1.4756779670715332,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,38,Q2_pq,1.598768949508667,1.598768949508667,True,-1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,39,Q2_pq,1.4004855155944824,1.4004855155944824,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,40,Q2_pq,1.6173042058944702,1.6173042058944702,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,41,Q2_pq,1.9966094493865967,1.9966094493865967,True,1.1920928955078125e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,42,Q2_pq,2.451277732849121,2.451277732849121,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,43,Q2_pq,2.6623053550720215,2.6623053550720215,True,-2.384185791015625e-07,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
qwen3_4b_base,Q1_sym,0,44,Q2_pq,2.570024013519287,2.570024013519287,True,0.0,5156f203c3fab4a8c976d0a272620e5bec145ccf2e1efde3311d3767999dc069
