model,row,site,layer,group,m,k,s_meas,s_meas_ci90_low,s_meas_ci90_high,s_hadamard,s_hadamard_ci90_low,s_hadamard_ci90_high,s_pred,s_pred_ci90_low,s_pred_ci90_high,relative_error,relative_error_ci90_low,relative_error_ci90_high,f_calibration,f_calibration_ci90_low,f_calibration_ci90_high,f_test_capture,f_test_capture_ci90_low,f_test_capture_ci90_high,seeds,observations_per_seed
llama32_3b,E11_g128_kmax,qkv,22,128,1,24,0.13504995149390217,0.13500990544270838,0.13508999754509596,0.1696854953479827,0.16947825282643184,0.16989273786953354,0.13517075869591288,0.1350056701666038,0.13533584722522196,0.0008945148097586998,-0.000207803818757874,0.0019968334382752737,0.36543507714602486,0.36543507714602486,0.36543507714602486,0.3523640127975904,0.35236401264945044,0.35236401294573033,3,131072
llama32_3b,E11_g128_kmax,qkv,23,128,1,24,0.13301576852758068,0.13295853154747314,0.13307300550768822,0.16951805449107601,0.16933530115744344,0.1697008078247086,0.13319096488658588,0.13304737491373111,0.13333455485944065,0.0013172596691780154,-0.00018602271772438545,0.002820542056080416,0.3826696748921698,0.3826696748921698,0.3826696748921698,0.37027390363790613,0.37027390360257273,0.37027390367323954,3,131072
llama32_3b,E11_g128_kmax,qkv,24,128,1,24,0.14300912765193155,0.14295426391336838,0.14306399139049472,0.1803707120475827,0.18021509471230435,0.18052632938286106,0.14337173321670257,0.14324803726393873,0.14349542916946642,0.0025356272547477758,0.001380735878144097,0.0036905186313514545,0.3681775817844575,0.3681775817844575,0.3681775817844575,0.3552591166172743,0.35525911656141046,0.3552591166731381,3,131072
llama32_3b,E11_g128_kmax,qkv,25,128,1,24,0.1415643297871034,0.1415490515495378,0.14157960802466898,0.17423850560773324,0.17389064555932354,0.17458636565614294,0.14085271554760695,0.14057150886325132,0.14113392223196258,-0.005026776539192449,-0.007040100925125333,-0.0030134521532595646,0.34650514394975024,0.3465051439497501,0.34650514394975035,0.32994258596613996,0.32994258590197517,0.32994258603030474,3,131072
llama32_3b,E11_g128_kmax,qkv,26,128,1,24,0.13670049668967799,0.13665466386294908,0.1367463295164069,0.17142799933621453,0.1712940799608169,0.17156191871161217,0.1366699638000419,0.1365631973659787,0.1367767302341051,-0.00022339115833677105,-0.0006693225544311973,0.00022254023775765525,0.3644018193955501,0.3644018193955501,0.3644018193955501,0.34846636591420105,0.3484663658371764,0.3484663659912257,3,131072
llama32_3b,E11_g128_kmax,qkv,27,128,1,24,0.12312701856280761,0.12307615711373984,0.12317788001187538,0.15256606249177432,0.15217953012341712,0.15295259486013152,0.12232093845449822,0.12201103334671554,0.1226308435622809,-0.006546651056540532,-0.009171323005247345,-0.00392197910783372,0.35718539880586736,0.35718539880586736,0.35718539880586736,0.33660634523195815,0.33660634519628446,0.33660634526763183,3,131072
llama32_3b,E11_g128_kmax,qkv,3,128,1,24,0.094836109965518,0.0948006899373884,0.0948715299936476,0.12074528398985901,0.1206390058125006,0.12085156216721742,0.09635194368471706,0.09626713615748798,0.09643675121194613,0.0159837579382172,0.014986534071053471,0.016980981805380928,0.36323291627695625,0.36323291627695614,0.36323291627695636,0.3593865847155864,0.3593865845587788,0.35938658487239394,3,131072
llama32_3b,E11_g128_kmax,qkv,4,128,1,24,0.08919949669806808,0.0891802287586561,0.08921876463748006,0.11773028659056528,0.11758850555042877,0.1178720676307018,0.09056593639312238,0.0904568690236747,0.09067500376257007,0.01531892859196998,0.0140754402329292,0.016562416951010763,0.40822943247910054,0.40822943247910054,0.40822943247910054,0.4036957360779199,0.40369573601024167,0.40369573614559817,3,131072
llama32_3b,E11_g128_kmax,qkv,5,128,1,24,0.10867533235667615,0.10864928254522524,0.10870138216812705,0.13793430317625402,0.13783452587365047,0.13803408047885757,0.11086894135838958,0.11078874228059299,0.11094914043618617,0.020184953172494052,0.019651870833773857,0.020718035511214247,0.3539364628000144,0.3539364628000144,0.3539364628000144,0.34791559107677833,0.3479155909841598,0.34791559116939685,3,131072
llama32_3b,E11_g128_kmax,qkv,6,128,1,24,0.10230744250656205,0.10228742855734742,0.10232745645577669,0.13028348799472647,0.13011539019930599,0.13045158579014696,0.10277271449360958,0.10264011237340495,0.10290531661381422,0.004547801123327265,0.003205574770256678,0.005890027476397852,0.37773281280677273,0.37773281280677273,0.37773281280677273,0.36876843448091307,0.3687684343269709,0.36876843463485526,3,131072
llama32_3b,E11_g128_kmax,qkv,7,128,1,24,0.10042173042651588,0.1003884344491109,0.10045502640392086,0.12582741459138921,0.1257004572952731,0.12595437188750533,0.10019701350745346,0.10009591676351158,0.10029811025139533,-0.0022376492703311455,-0.003505548418798729,-0.0009697501218635621,0.3658981681142699,0.3658981681142699,0.3658981681142699,0.3567534419279001,0.3567534418562081,0.3567534419995921,3,131072
llama32_3b,E11_g128_kmax,qkv,8,128,1,24,0.11002462829823796,0.11001254425633075,0.11003671234014517,0.14064173878520989,0.14051221249746465,0.14077126507295512,0.10976056697156593,0.1096594811992807,0.10986165274385115,-0.0024000145605308433,-0.003338012536232128,-0.0014620165848295585,0.3909341782552735,0.3909341782552735,0.3909341782552735,0.38062711737655225,0.38062711732312116,0.38062711742998334,3,131072
llama32_3b,E11_g128_kmax,qkv,9,128,1,24,0.11038171623394256,0.11035970188997234,0.11040373057791279,0.14059216858305965,0.14048064387975717,0.14070369328636212,0.10942017061549758,0.10933337309194995,0.10950696813904522,-0.00871104920128155,-0.009694109991185388,-0.007727988411377714,0.39427916046438344,0.3942791604643833,0.39427916046438355,0.3819972436919388,0.3819972436644723,0.38199724371940535,3,131072
llama32_3b,E11_g256_kmax,down,0,256,1,32,0.0037351508049499,0.0037345409126454507,0.0037357606972543496,0.0051032539014761085,0.005100542082533066,0.005105965720419151,0.004305497513774262,0.00430320961473132,0.004307785412817204,0.15269713400183557,0.1518970077572103,0.15349726024646085,0.28820926120639845,0.28820926120639845,0.28820926120639845,0.28006620381671904,0.2800662035613351,0.280066204072103,3,131072
llama32_3b,E11_g256_kmax,down,1,256,1,32,0.004755732039539213,0.0047541800590910534,0.004757284019987373,0.006160820185076891,0.006159048838558091,0.006162591531595691,0.000723008427776803,0.0007228005498606926,0.0007232163056929135,-0.8479711541535213,-0.8480508900196462,-0.8478914182873964,0.986227599203422,0.986227599203422,0.986227599203422,0.9860440976911161,0.9860438899873808,0.9860443053948514,3,131072
llama32_3b,E11_g256_kmax,down,10,256,1,32,0.01638340590830752,0.016381401182942595,0.016385410633672444,0.018752803983695204,0.018751281545479007,0.0187543264219114,0.016796326643308056,0.016794963040851818,0.016797690245764295,0.025203599022399853,0.02505457557338981,0.025352622471409895,0.19777499325897316,0.19777499325897316,0.19777499325897316,0.18826257897511497,0.18826257892223539,0.18826257902799456,3,131072
llama32_3b,E11_g256_kmax,down,11,256,1,32,0.01694349690731815,0.01694198383096287,0.01694500998367343,0.01920901512833706,0.019207956527455314,0.019210073729218805,0.017451134052912105,0.01745017232812963,0.01745209577769458,0.02996059086638238,0.02985144322502665,0.030069738507738114,0.17465198320289751,0.17465198320289751,0.17465198320289751,0.16808282602284774,0.16808282599305494,0.16808282605264055,3,131072
llama32_3b,E11_g256_kmax,down,12,256,1,32,0.018039700043168867,0.018037926593054154,0.01804147349328358,0.020919588415364936,0.020917106170460012,0.02092207066026986,0.018671771859636446,0.018669556332751105,0.018673987386521786,0.03503782805325197,0.034815060406830786,0.03526059569967316,0.20335507608996536,0.20335507608996536,0.20335507608996536,0.19649259233684738,0.19649259227274982,0.19649259240094494,3,131072
llama32_3b,E11_g256_kmax,down,13,256,1,32,0.019308323547103323,0.01930783146807336,0.019308815626133288,0.02261339381050509,0.02260319603110207,0.022623591589908107,0.020342778970286093,0.020333605151702218,0.02035195278886997,0.0535756186029348,0.0531238380904413,0.054027399115428296,0.1907381475809173,0.1907381475809173,0.1907381475809173,0.18561376004828276,0.18561375996982787,0.18561376012673764,3,131072
llama32_3b,E11_g256_kmax,down,14,256,1,32,0.021603146272179297,0.02160144787607393,0.021604844668284662,0.025848364954624243,0.02584750304804042,0.025849226861208066,0.02314721954102887,0.02314644770339215,0.02314799137866559,0.07147446351168722,0.07141868280406317,0.07153024421931127,0.1980791455138495,0.1980791455138495,0.1980791455138495,0.18980592561278523,0.18980592557347717,0.18980592565209328,3,131072
llama32_3b,E11_g256_kmax,down,15,256,1,32,0.02236908419961518,0.02236534382477917,0.022372824574451187,0.027188978822654253,0.02717672888718238,0.027201228758126125,0.024043722308928317,0.024032889461960832,0.0240545551558958,0.07486394372931741,0.07454709907349853,0.0751807883851363,0.21798044319535562,0.21798044319535562,0.21798044319535562,0.20484543897652005,0.20484543896401428,0.20484543898902582,3,131072
llama32_3b,E11_g256_kmax,down,16,256,1,32,0.022024937836644276,0.022019585576070137,0.022030290097218415,0.026820370643557245,0.026804764845343124,0.026835976441771367,0.023802150214390642,0.023788300608870844,0.02381599981991044,0.0806909384424428,0.07995189660755389,0.0814299802773317,0.21240521323431927,0.21240521323431927,0.21240521323431927,0.19642008900615607,0.19642008892079685,0.1964200890915153,3,131072
llama32_3b,E11_g256_kmax,down,17,256,1,32,0.022547657186044012,0.022544265755323915,0.02255104861676411,0.027324184463947798,0.027308801716181007,0.02733956721171459,0.024360768453108955,0.024347054025254253,0.024374482880963656,0.08041242603068283,0.07965897926261775,0.0811658727987479,0.2051456586877803,0.20514565868778026,0.20514565868778037,0.1871373366287563,0.18713733660673532,0.1871373366507773,3,131072
llama32_3b,E11_g256_kmax,down,18,256,1,32,0.023006790102012637,0.02300660166247507,0.023006978541550205,0.02778818056736047,0.027775633665500805,0.027800727469220136,0.02479085209738004,0.02477965854739107,0.02480204564736901,0.07754502076374259,0.07705010345780273,0.07803993806968244,0.2040923405023827,0.2040923405023827,0.2040923405023827,0.18765082660785382,0.187650826522887,0.18765082669282063,3,131072
llama32_3b,E11_g256_kmax,down,19,256,1,32,0.02545275102006006,0.025448776729460117,0.025456725310660004,0.031983346978575224,0.031957721517065066,0.03200897244008538,0.02765992305176619,0.027637761572105797,0.027682084531426586,0.08671641799624354,0.08601062788066469,0.08742220811182239,0.25208177529229325,0.25208177529229325,0.25208177529229325,0.2236696325742299,0.22366963242630417,0.22366963272215562,3,131072
llama32_3b,E11_g256_kmax,down,2,256,1,32,0.006727396047828922,0.006725089835539898,0.006729702260117947,0.008441255133407303,0.008437695550093707,0.008444814716720898,0.007588875296144524,0.00758567515191879,0.007592075440370258,0.128055394091131,0.1275809611569419,0.12852982702532012,0.191759182881302,0.191759182881302,0.191759182881302,0.18520548317310448,0.18520548303021128,0.18520548331599768,3,131072
llama32_3b,E11_g256_kmax,down,20,256,1,32,0.025235056841865,0.025229100711683237,0.025241012972046763,0.03111597161224385,0.031107283537033775,0.031124659687453923,0.027426526073198173,0.02741886814998612,0.027434183996410226,0.08684225889040952,0.08658545097084021,0.08709906680997882,0.2230825592802724,0.22308255928027235,0.22308255928027246,0.20142806760448048,0.20142806756798212,0.20142806764097884,3,131072
llama32_3b,E11_g256_kmax,down,21,256,1,32,0.0257483387288933,0.02574729193495408,0.025749385522832516,0.032030656439064664,0.03201827828264092,0.03204303459548841,0.028095706134882815,0.028084848628854655,0.028106563640910975,0.09116578318196779,0.0907214064371122,0.09161015992682338,0.23060700998758077,0.23060700998758077,0.23060700998758077,0.20992659904947839,0.2099265990100778,0.20992659908887898,3,131072
llama32_3b,E11_g256_kmax,down,22,256,1,32,0.02701848875116941,0.02701484422434429,0.027022133277994534,0.03357252738249635,0.0335448862830764,0.033600168481916305,0.029419747958192827,0.029395525945683683,0.02944396997070197,0.08887466639997249,0.08799661010003446,0.08975272269991053,0.23209088598488561,0.23209088598488561,0.23209088598488561,0.21393025136796914,0.21393025130760004,0.21393025142833824,3,131072
llama32_3b,E11_g256_kmax,down,23,256,1,32,0.029583346393353322,0.02957577633521038,0.029590916451496266,0.03764146017329676,0.03761420482732309,0.03766871551927043,0.03203502371443969,0.03201182786468806,0.032058219564191325,0.08287353434539119,0.0823506095530788,0.08339645913770358,0.275702184259436,0.275702184259436,0.275702184259436,0.25775531434909504,0.2577553142466804,0.2577553144515097,3,131072
llama32_3b,E11_g256_kmax,down,24,256,1,32,0.03274745639142881,0.03274544224376676,0.03274947053909085,0.0434397081509769,0.0433753152173113,0.0435041010846425,0.03564747557034373,0.035594633467404886,0.03570031767328257,0.08855709991365923,0.08689389711634805,0.09022030271097041,0.32658348556994804,0.32658348556994804,0.32658348556994804,0.31032421111257874,0.3103242107410433,0.31032421148411415,3,131072
llama32_3b,E11_g256_kmax,down,25,256,1,32,0.03778253826836268,0.03777849140620844,0.037786585130516914,0.05381744414696691,0.05369927636490372,0.0539356119290301,0.04106053089593951,0.04097037366266287,0.04115068812921614,0.08675952263477883,0.08425779848680018,0.08926124678275749,0.4178927838289456,0.4178927838289456,0.4178927838289456,0.40456080440934095,0.404560804374083,0.4045608044445989,3,131072
llama32_3b,E11_g256_kmax,down,26,256,1,32,0.045494255705159935,0.04548808894789513,0.045500422462424736,0.06811771790303123,0.06803073400910142,0.06820470179696103,0.04970267871809909,0.04963921017178347,0.0497661472644147,0.09250452277334882,0.09101753588336388,0.09399150966333376,0.46759832663669626,0.46759832663669626,0.46759832663669626,0.4566404466470994,0.45664044631215744,0.45664044698204137,3,131072
llama32_3b,E11_g256_kmax,down,27,256,1,32,0.07233672464880551,0.07233083752552995,0.07234261177208108,0.13043051459848462,0.12943031098449123,0.131430718212478,0.07468491833110723,0.07411219863084743,0.07525763803136702,0.03246209925871346,0.024482008145496684,0.04044219037193024,0.6721256781275756,0.6721256781275756,0.6721256781275756,0.6653801408918789,0.6653801405323638,0.665380141251394,3,131072
llama32_3b,E11_g256_kmax,down,3,256,1,32,0.009560178903270303,0.009558375459584626,0.00956198234695598,0.011291470813212912,0.011288315091293615,0.011294626535132208,0.010237665498066454,0.010234804291944675,0.010240526704188234,0.0708654686793234,0.07074617849619186,0.07098475886245495,0.17794506973634774,0.1779450697363477,0.1779450697363478,0.1694149450874204,0.16941494504336904,0.16941494513147173,3,131072
llama32_3b,E11_g256_kmax,down,4,256,1,32,0.011967587990472076,0.011966630776855405,0.011968545204088746,0.013880994543710981,0.013872801958818131,0.013889187128603831,0.012759231135596941,0.012751700617238427,0.012766761653955455,0.06614894293128358,0.06544003885178781,0.06685784701077935,0.1550950730947858,0.1550950730947858,0.1550950730947858,0.14417858482492085,0.14417858476801462,0.14417858488182708,3,131072
llama32_3b,E11_g256_kmax,down,5,256,1,32,0.013591015170503429,0.013588597194381451,0.013593433146625407,0.015767960060054098,0.015762319709056796,0.0157736004110514,0.014425641758806737,0.014420481567978557,0.014430801949634918,0.06141018829321002,0.06091027231673654,0.061910104269683505,0.1630119386756658,0.1630119386756658,0.1630119386756658,0.15217490274512688,0.15217490267677344,0.1521749028134803,3,131072
llama32_3b,E11_g256_kmax,down,6,256,1,32,0.014848917838383232,0.01484802878251296,0.014849806894253505,0.01710657509244092,0.01710531834292448,0.01710783184195736,0.015537332380846564,0.015536190917119847,0.01553847384457328,0.0463612600349424,0.04632675163165761,0.04639576843822719,0.17505161512177056,0.1750516151217705,0.17505161512177062,0.1686235865652341,0.16862358655071516,0.16862358657975304,3,131072
llama32_3b,E11_g256_kmax,down,7,256,1,32,0.015349221531039459,0.015346366868772351,0.015352076193306566,0.01736996843668474,0.017369127748432415,0.017370809124937065,0.015868520636044697,0.015867752616290996,0.015869288655798397,0.033832285004481565,0.033628356906447686,0.03403621310251544,0.16540683562923197,0.16540683562923197,0.16540683562923197,0.15808736397476505,0.15808736394921682,0.15808736400031329,3,131072
llama32_3b,E11_g256_kmax,down,8,256,1,32,0.0157241995254976,0.0157234766216187,0.015724922429376502,0.017734099772025447,0.017732601611739215,0.017735597932311678,0.016204066062236126,0.016202697157777373,0.016205434966694878,0.03051770951210948,0.03039662567021824,0.030638793354000722,0.16510912347039988,0.16510912347039988,0.16510912347039988,0.15489830835725238,0.1548983083383349,0.15489830837616986,3,131072
llama32_3b,E11_g256_kmax,down,9,256,1,32,0.015884944386365302,0.015884062257731115,0.01588582651499949,0.017999741143874076,0.01799809207455289,0.018001390213195263,0.01633204841289823,0.01633055213138093,0.016333544694415534,0.02814640313251986,0.028013360561559987,0.028279445703479733,0.17671766257272517,0.17671766257272517,0.17671766257272517,0.16752049206194838,0.167520492035428,0.16752049208846878,3,131072
llama32_3b,E11_g256_kmax,qkv,0,256,1,12,0.031050822067598263,0.031030504656784103,0.031071139478412422,0.04842038876686259,0.04816536034984254,0.04867541718388264,0.03461450967755294,0.03443219632084911,0.03479682303425677,0.11476936349218518,0.10906435765376042,0.12047436933060994,0.4889541992069806,0.4889541992069806,0.4889541992069806,0.48721468268173346,0.4872146770968464,0.4872146882666205,3,131072
llama32_3b,E11_g256_kmax,qkv,1,256,1,12,0.05477399522519338,0.05474220486268918,0.054805785587697574,0.08450530148522656,0.08424048808584292,0.0847701148846102,0.059426759947782126,0.059240534917641516,0.05961298497792274,0.08494501726867122,0.08128377701242118,0.08860625752492127,0.5054659562733188,0.5054659562733188,0.5054659562733188,0.5045556015275474,0.5045556012775206,0.5045556017775742,3,131072
llama32_3b,E11_g256_kmax,qkv,10,256,1,12,0.13006056420625278,0.13003379468044618,0.13008733373205938,0.1581361891731916,0.1580025091720129,0.15826986917437033,0.1295760074906976,0.12946647076210524,0.12968554421928993,-0.00372564514007457,-0.004421972526121092,-0.0030293177540280485,0.3285917846139371,0.3285917846139371,0.3285917846139371,0.3161291487517646,0.3161291486674949,0.3161291488360343,3,131072
llama32_3b,E11_g256_kmax,qkv,11,256,1,12,0.11899680218305915,0.11897390691397765,0.11901969745214065,0.14325551618142324,0.14315224086883202,0.14335879149401445,0.11849071069354973,0.11840528874602392,0.11857613264107554,-0.0042529764891698395,-0.004989089299401067,-0.003516863678938612,0.3158585544476225,0.3158585544476225,0.3158585544476225,0.3069018092984093,0.30690180918957366,0.306901809407245,3,131072
llama32_3b,E11_g256_kmax,qkv,12,256,1,12,0.14036810476252826,0.14032919713680964,0.14040701238824688,0.17128899335654543,0.1711964582778341,0.17138152843525675,0.14010685078229668,0.1400311611643529,0.14018254040024045,-0.0018612203293381657,-0.0021670576607857577,-0.0015553829978905735,0.3309480686654584,0.3309480686654584,0.3309480686654584,0.3203192030131338,0.32031920293516536,0.3203192030911023,3,131072
llama32_3b,E11_g256_kmax,qkv,13,256,1,12,0.14215717444349552,0.14211158937456295,0.14220275951242808,0.17411597007965915,0.17378450777106946,0.17444743238824884,0.14260760776526338,0.14233612751637698,0.14287908801414978,0.0031684419609663574,0.0015724941054684795,0.004764389816464236,0.32917664294787075,0.32917664294787075,0.32917664294787075,0.31963363943856044,0.3196336392493994,0.31963363962772146,3,131072
llama32_3b,E11_g256_kmax,qkv,14,256,1,12,0.13973477814335272,0.13965197769383872,0.13981757859286673,0.16730752524738238,0.1671823656714427,0.16743268482332205,0.1401297336999593,0.14002490531270959,0.140234562087209,0.0028265135696835717,0.002039865656355869,0.0036131614830112744,0.29849682222268586,0.29849682222268586,0.29849682222268586,0.2900947259997774,0.2900947259336407,0.29009472606591413,3,131072
llama32_3b,E11_g256_kmax,qkv,15,256,1,12,0.14516227285286873,0.14510435982151834,0.14522018588421912,0.17503526473016487,0.1750197686912009,0.17505076076912884,0.14590452568333112,0.14589160861648465,0.1459174427501776,0.005113292151044116,0.004797390836479494,0.005429193465608738,0.30515743515669874,0.30515743515669874,0.30515743515669874,0.295186842714046,0.2951868425417722,0.2951868428863198,3,131072
llama32_3b,E11_g256_kmax,qkv,16,256,1,12,0.14786961550873437,0.14785195087848946,0.14788728013897928,0.17722562427610455,0.17702833166427626,0.17742291688793285,0.1488889219933444,0.14872317460544632,0.14905466938124246,0.00689330836101611,0.005670237945198459,0.008116378776833761,0.29421610958568467,0.29421610958568467,0.29421610958568467,0.28344580791103247,0.28344580787278834,0.2834458079492766,3,131072
llama32_3b,E11_g256_kmax,qkv,17,256,1,12,0.14878649680056336,0.1487212041676121,0.14885178943351463,0.17655939146193747,0.176365180381803,0.17675360254207195,0.14966566104099235,0.14950103241688387,0.14983028966510084,0.005908849019768264,0.005128662406546374,0.0066890356329901545,0.2814405756181487,0.2814405756181487,0.2814405756181487,0.2717324934712253,0.271732493352131,0.2717324935903196,3,131072
llama32_3b,E11_g256_kmax,qkv,18,256,1,12,0.15577477939805026,0.1557269916065114,0.15582256718958912,0.18796284765861218,0.18789137380280735,0.188034321514417,0.1573956214247146,0.15733577091654155,0.15745547193288767,0.010405082903370893,0.009723559552774425,0.011086606253967362,0.29880104344094544,0.29880104344094544,0.29880104344094544,0.289974225127343,0.28997422497971403,0.28997422527497196,3,131072
llama32_3b,E11_g256_kmax,qkv,19,256,1,12,0.15096798386784846,0.15092100929213131,0.1510149584435656,0.1802874536015635,0.18008803343319327,0.18048687376993375,0.15212934807885312,0.15196107424946628,0.15229762190823995,0.007692884354489916,0.006278741797106625,0.009107026911873208,0.28797539939187283,0.28797539939187283,0.28797539939187283,0.27832943952989414,0.2783294394383567,0.2783294396214316,3,131072
llama32_3b,E11_g256_kmax,qkv,2,256,1,12,0.122100816205731,0.12200684466229936,0.12219478774916265,0.15448848551216562,0.15396054575412543,0.15501642527020582,0.127402735459434,0.12696735693197203,0.12783811398689598,0.043421980060166954,0.04064807505424991,0.046195885066084,0.3199117457685464,0.3199117457685464,0.3199117457685464,0.3177769864085734,0.31777698639232976,0.317776986424817,3,131072
llama32_3b,E11_g256_kmax,qkv,20,256,1,12,0.1548254316717611,0.15480257534373512,0.1548482879997871,0.18480235883940566,0.18461229077732227,0.18499242690148904,0.1561905278659599,0.15602988689182026,0.15635116884009956,0.008816990315724985,0.007841839512489932,0.009792141118960037,0.2856774427558035,0.2856774427558035,0.2856774427558035,0.2760004679251237,0.2760004678674055,0.27600046798284195,3,131072
llama32_3b,E11_g256_kmax,qkv,21,256,1,12,0.15658283655473326,0.15652157323188867,0.15664409987757785,0.1882382050239689,0.187922967667442,0.18855344238049582,0.15782629033559278,0.15756198297806404,0.15809059769312153,0.007941340747998122,0.005940075878139969,0.009942605617856273,0.2970197051786709,0.2970197051786709,0.2970197051786709,0.2863020013925393,0.2863020013432073,0.2863020014418713,3,131072
llama32_3b,E11_g256_kmax,qkv,22,256,1,12,0.15436193694305997,0.15425314568851523,0.1544707281976047,0.18472509235787352,0.18444297861587827,0.18500720609986876,0.15480455493906983,0.15456813609789172,0.15504097378024795,0.0028675409729655766,0.0011299956655211143,0.0046050862804100385,0.29771129197634805,0.29771129197634805,0.29771129197634805,0.2845083153225394,0.28450831520935277,0.284508315435726,3,131072
llama32_3b,E11_g256_kmax,qkv,23,256,1,12,0.1525041780010762,0.15242021872616707,0.15258813727598536,0.1845013460027679,0.18428244083956716,0.18472025116596866,0.15336510654157473,0.15318314356729767,0.1535470695158518,0.005645410359272002,0.004146072296528629,0.007144748422015375,0.3090381909714095,0.3090381909714095,0.3090381909714095,0.29824487679643436,0.2982448767175262,0.2982448768753425,3,131072
llama32_3b,E11_g256_kmax,qkv,24,256,1,12,0.1633855815091244,0.16334680634603485,0.16342435667221397,0.19633789574460378,0.19613124513602534,0.19654454635318222,0.16418905936702977,0.16401624622307995,0.16436187251097958,0.004917723016413041,0.003718408106539146,0.006117037926286936,0.30067321040523187,0.30067321040523187,0.30067321040523187,0.28887373585826776,0.28887373580626446,0.28887373591027105,3,131072
llama32_3b,E11_g256_kmax,qkv,25,256,1,12,0.16013795644235843,0.1600413794289328,0.16023453345578406,0.1897522054707379,0.1891976722138089,0.1903067387276669,0.1598555034019149,0.15938834048952832,0.16032266631430148,-0.0017635913233646366,-0.004928313437235464,0.0014011307905061907,0.2902890266258266,0.2902890266258266,0.2902890266258266,0.27558067028327593,0.2755806701883632,0.2755806703781887,3,131072
llama32_3b,E11_g256_kmax,qkv,26,256,1,12,0.15576378919986825,0.15573480564489403,0.15579277275484246,0.18671674997332685,0.18655968168189277,0.18687381826476093,0.15631360256241666,0.15618210975051902,0.1564450953743143,0.00352979660186347,0.002669638044035724,0.004389955159691216,0.29914692028334794,0.29914692028334794,0.29914692028334794,0.2853528029980414,0.2853528029270713,0.28535280306901145,3,131072
llama32_3b,E11_g256_kmax,qkv,27,256,1,12,0.13934757555242705,0.13933702145926796,0.13935812964558614,0.1661186222241058,0.1655693664065897,0.16666787804162192,0.13897271546445614,0.13851321506996161,0.13943221585895066,-0.0026900798137206067,-0.006023432418529918,0.0006432727910887048,0.30012183231944906,0.30012183231944906,0.30012183231944906,0.28398670221423733,0.2839867021060089,0.28398670232246576,3,131072
llama32_3b,E11_g256_kmax,qkv,3,256,1,12,0.10814423237359784,0.10807062991098063,0.10821783483621505,0.13147789440666854,0.13132169851981762,0.13163409029351947,0.10952562182296784,0.10939550526070664,0.10965573838522903,0.012773511451396337,0.012186304617012438,0.013360718285780235,0.3060535244093061,0.3060535244093061,0.3060535244093061,0.3042422494043259,0.30424224935274247,0.3042422494559094,3,131072
llama32_3b,E11_g256_kmax,qkv,4,256,1,12,0.10210197848206647,0.10206892207843143,0.1021350348857015,0.12815952421808183,0.12796638618322637,0.1283526622529373,0.10352728899078646,0.10337127204806147,0.10368330593351145,0.013959635592340487,0.012588227653423554,0.01533104353125742,0.34745884071834715,0.34745884071834715,0.34745884071834715,0.34428334922214826,0.34428334900056745,0.34428334944372907,3,131072
llama32_3b,E11_g256_kmax,qkv,5,256,1,12,0.12398170793869272,0.12392974777849547,0.12403366809888997,0.15019449193123394,0.15007596142752297,0.1503130224349449,0.12630590770692596,0.1262062295984303,0.1264055858154216,0.01874631413927642,0.0180509631424767,0.01944166513607614,0.2928047803861527,0.2928047803861527,0.2928047803861527,0.288059572867526,0.28805957281607847,0.2880595729189735,3,131072
llama32_3b,E11_g256_kmax,qkv,6,256,1,12,0.11626806300833674,0.11625783810552405,0.11627828791114943,0.14185792571242453,0.14167910211862084,0.14203674930622823,0.11690648177534228,0.11675911153074703,0.11705385201993754,0.005490937778709487,0.004171335770013509,0.0068105397874054655,0.3208433281527722,0.3208433281527722,0.3208433281527722,0.31342427112805105,0.31342427105034665,0.31342427120575544,3,131072
llama32_3b,E11_g256_kmax,qkv,7,256,1,12,0.11367869646475824,0.11366163515670963,0.11369575777280685,0.1370192292739255,0.13681617352881348,0.13722228501903755,0.11374372675480994,0.11357516415735258,0.1139122893522673,0.0005720785494632148,-0.0009740365176595759,0.0021181936165860053,0.31088474099441626,0.31088474099441626,0.31088474099441626,0.30397100392480847,0.30397100382217856,0.3039710040274384,3,131072
llama32_3b,E11_g256_kmax,qkv,8,256,1,12,0.12573304781603015,0.12569026051567145,0.12577583511638885,0.1531099815036975,0.1529574165609774,0.15326254644641762,0.12585819320262673,0.12573278303767055,0.1259836033675829,0.0009952814309577033,0.0002899956996554042,0.0017005671622600024,0.32429679706306336,0.32429679706306336,0.32429679706306336,0.3143633348257729,0.3143633346341486,0.31436333501739716,3,131072
llama32_3b,E11_g256_kmax,qkv,9,256,1,12,0.12622542587851626,0.12617544403603267,0.12627540772099985,0.15299448912201777,0.1528184093780302,0.15317056886600533,0.1257129913166191,0.12556830956073384,0.12585767307250434,-0.004059739497955319,-0.004856479804954864,-0.0032629991909557737,0.32483682719133644,0.32483682719133644,0.32483682719133644,0.3136296069576653,0.31362960684356916,0.3136296070717614,3,131072
llama32_3b,E11_g64_kmax,down,0,64,1,128,0.002795153600835078,0.00279446726929963,0.0027958399323705263,0.004278726489636013,0.004277827261215377,0.004279625718056649,0.0033171934735171,0.0033164963234058793,0.003317890623628321,0.1867660802615424,0.18666538466142168,0.18686677586166311,0.39894729938637624,0.39894729938637624,0.39894729938637624,0.3851251971861335,0.3851251938510848,0.38512520052118226,3,131072
