layer,expert,module,routed_tokens,pooled_hessian,relative_weight_error,hessian_diag_max_over_median
42,23,gate_up,92881,False,0.11003455519676208,6.1494566302109295
42,24,gate_up,77158,False,0.11092814058065414,7.246998524191297
42,25,gate_up,17563,False,0.1127074658870697,7.654389335818782
42,26,gate_up,0,True,0.10851579904556274,6.177202569634576
42,27,gate_up,24110,False,0.11228962242603302,5.072054369400878
42,28,gate_up,21397,False,0.11280561983585358,7.35607464438338
42,29,gate_up,189,True,0.10848897695541382,6.177202569634576
42,30,gate_up,8412,False,0.11854346096515656,6.741744830303069
42,31,gate_up,34051,False,0.11207110434770584,6.376172164488272
42,32,gate_up,10891,False,0.11626606434583664,5.842859105909086
42,33,gate_up,11884,False,0.11423534154891968,5.8831388076309326
42,34,gate_up,55,True,0.1083822026848793,6.177202569634576
42,35,gate_up,1699,False,0.13265304267406464,6.615420565809694
42,36,gate_up,3969,False,0.1244603618979454,5.716496452027049
42,37,gate_up,26354,False,0.11212132126092911,6.105891814438712
42,38,gate_up,4127,False,0.12435057014226913,5.35404059523502
42,39,gate_up,17201,False,0.11342792958021164,6.423571361921551
42,40,gate_up,3,True,0.10844817012548447,6.177202569634576
42,41,gate_up,8840,False,0.11599498242139816,5.426796780426423
42,42,gate_up,35,True,0.1085149347782135,6.177202569634576
42,43,gate_up,30196,False,0.11166614294052124,5.805259493144931
42,44,gate_up,2,True,0.10828425735235214,6.177202569634576
42,45,gate_up,8,True,0.10854747891426086,6.177202569634576
42,46,gate_up,17,True,0.10838833451271057,6.177202569634576
42,47,gate_up,3047,False,0.12287990748882294,7.788222996697602
42,48,gate_up,7,True,0.10849151015281677,6.177202569634576
42,49,gate_up,48170,False,0.11225564777851105,8.67797396940251
42,50,gate_up,8341,False,0.11717856675386429,6.612623898651093
42,51,gate_up,0,True,0.10852066427469254,6.177202569634576
42,52,gate_up,11057,False,0.11637511849403381,6.8025479287355415
42,53,gate_up,301,True,0.10845779627561569,6.177202569634576
42,54,gate_up,14,True,0.10835921764373779,6.177202569634576
42,55,gate_up,68261,False,0.1102490946650505,6.822581033824356
42,56,gate_up,10756,False,0.11683038622140884,7.1724354343567605
42,57,gate_up,11,True,0.10845493525266647,6.177202569634576
42,58,gate_up,9127,False,0.11739987134933472,6.270392374153106
42,59,gate_up,22472,False,0.11256936937570572,7.882854361261439
42,60,gate_up,40,True,0.1084560975432396,6.177202569634576
42,61,gate_up,4697,False,0.12415546178817749,6.258620400738799
42,62,gate_up,59,True,0.108441561460495,6.177202569634576
42,63,gate_up,1531,False,0.13745319843292236,6.063820420333696
42,64,gate_up,24457,False,0.11323648691177368,6.198612873042842
42,65,gate_up,34683,False,0.11139865964651108,5.815594398051694
42,66,gate_up,15550,False,0.11299902945756912,6.204817342058986
42,67,gate_up,126,True,0.10845480859279633,6.177202569634576
42,68,gate_up,9943,False,0.11535413563251495,6.124923966821755
42,69,gate_up,38683,False,0.11047589033842087,6.328523154740399
42,70,gate_up,23738,False,0.11147899925708771,6.371276152652378
42,71,gate_up,56359,False,0.11019311100244522,5.698482842216908
42,72,gate_up,12,True,0.10843458026647568,6.177202569634576
42,73,gate_up,34253,False,0.11174415051937103,6.4406348061079735
42,74,gate_up,36751,False,0.11179815232753754,6.247433795312203
42,75,gate_up,45669,False,0.11136600375175476,8.140480035115539
42,76,gate_up,3406,False,0.1266966462135315,6.180719727703109
42,77,gate_up,13406,False,0.11408718675374985,7.505584396368372
42,78,gate_up,522,False,0.12439160794019699,6.062629220193419
42,79,gate_up,7437,False,0.11690174788236618,6.892944960758554
42,80,gate_up,28665,False,0.11209634691476822,5.613103781280683
42,81,gate_up,1654,False,0.12182889878749847,10.942500925664584
42,82,gate_up,65,True,0.10826598852872849,6.177202569634576
42,83,gate_up,366,True,0.1085016280412674,6.177202569634576
42,84,gate_up,5837,False,0.11901617050170898,6.159706655007094
42,85,gate_up,3,True,0.10846370458602905,6.177202569634576
42,86,gate_up,42090,False,0.11110206693410873,6.176550713325888
42,87,gate_up,1535,False,0.13251377642154694,6.964436241484135
42,88,gate_up,798,False,0.12956516444683075,5.6878210378631175
42,89,gate_up,163,True,0.10841760784387589,6.177202569634576
42,90,gate_up,25573,False,0.1134859025478363,9.462949601493468
42,91,gate_up,1807,False,0.1317138671875,6.593495727054773
42,92,gate_up,8814,False,0.1182662695646286,5.519199507243735
42,93,gate_up,33093,False,0.11196623742580414,5.488260960335905
42,94,gate_up,443,True,0.10844986140727997,6.177202569634576
42,95,gate_up,264,True,0.10840523988008499,6.177202569634576
42,96,gate_up,1355,False,0.1412387192249298,5.54498308723998
42,97,gate_up,1528,False,0.14258773624897003,5.998206879939868
42,98,gate_up,30464,False,0.11209673434495926,6.049930811120791
42,99,gate_up,14652,False,0.11687649041414261,7.477335969776928
42,100,gate_up,5023,False,0.12288230657577515,5.751549893464326
42,101,gate_up,41260,False,0.11113227158784866,5.606051304927382
42,102,gate_up,32312,False,0.11203204095363617,5.49775889481558
42,103,gate_up,14,True,0.10847912728786469,6.177202569634576
42,104,gate_up,1523,False,0.12914246320724487,8.21097902873182
42,105,gate_up,11,True,0.10850905627012253,6.177202569634576
42,106,gate_up,25575,False,0.11189263314008713,7.0843100810535145
42,107,gate_up,0,True,0.10841114819049835,6.177202569634576
42,108,gate_up,22038,False,0.11475873738527298,7.314853615664897
42,109,gate_up,7844,False,0.1174364760518074,6.208427699253681
42,110,gate_up,1025,False,0.13318149745464325,4.109257584116266
42,111,gate_up,12836,False,0.11526557803153992,7.57659471334677
42,112,gate_up,1540,False,0.13722126185894012,6.099828542834994
42,113,gate_up,11267,False,0.11512833833694458,6.99790890130439
42,114,gate_up,18632,False,0.11360624432563782,6.557914283884888
42,115,gate_up,103102,False,0.10986515134572983,5.517081109775945
42,116,gate_up,16163,False,0.11331764608621597,5.100020657720848
42,117,gate_up,30111,False,0.11319038271903992,6.874751496935359
42,118,gate_up,157,True,0.10846350342035294,6.177202569634576
42,119,gate_up,13307,False,0.11345228552818298,5.041157454040596
42,120,gate_up,41,True,0.10843250155448914,6.177202569634576
42,121,gate_up,841,False,0.13257674872875214,5.552328815103798
42,122,gate_up,3,True,0.10848098248243332,6.177202569634576
42,123,gate_up,43433,False,0.11092620342969894,6.4485243071007705
42,124,gate_up,29,True,0.1084253266453743,6.177202569634576
42,125,gate_up,33158,False,0.11253274977207184,6.2959449907360945
42,126,gate_up,50337,False,0.11182892322540283,8.875436734819788
