mode,method,layer,site,samples,energy,common_energy,residual_energy,error_energy,elements,token0_energy,remaining_energy,token0_error_energy,remaining_error_energy,degenerate_groups,absmax,rms,absmax_over_rms,rho,rho_sample_mean,rho_sample_sd,rho_sample_min,rho_sample_max,f,f_sample_mean,f_sample_sd,f_sample_min,f_sample_max,nmse,nmse_sample_mean,nmse_sample_sd,nmse_sample_min,nmse_sample_max,token0_absmax,token0_energy_fraction,token0_nmse,remaining_absmax,remaining_energy_fraction,remaining_nmse,range_mean,range_median,range_p95,range_max,step_mean,step_median,step_p95,step_max,token0_range_mean,token0_range_median,token0_range_p95,token0_range_max,remaining_range_mean,remaining_range_median,remaining_range_p95,remaining_range_max
paired_local,hadamard,12,down_proj,8,2153175.37953637,16094.44707405775,2137080.932454392,21270.856869451953,201326592,1641.9774194194727,2151533.4021169506,16.197435422148683,21254.659434029807,0,1.010374903678894,0.10341633238048935,9.769974243154582,0.007474749724067192,0.007521356749713805,0.0010244101469819313,0.006125467448100559,0.009057671989714107,0.9925252502722545,0.9924786432451946,0.0010244101445982933,0.9909423280201606,0.9938745325730498,0.009878831548794728,0.009879595824050489,2.3599865396079835e-05,0.009841180195800162,0.009917701853744002,0.5028055310249329,0.0007625841513072798,0.009864590846733658,1.010374903678894,0.9992374158486929,0.009878842416816205,0.5233519657441263,0.49956560134887695,0.7642943471670148,1.9792332649230957,0.03489012363813041,0.033294677734375,0.05096435546875,0.1319580078125,0.6655110778907934,0.6585403978824615,0.8148543834686279,0.8537571430206299,0.5232825182052174,0.4994986206293106,0.7642349898815155,1.9792332649230957
paired_local,nar_k8,12,down_proj,8,2153175.91317871,282625.4444056143,1870550.4688332442,16444.121822260528,201326592,1641.9774323467375,2151533.9357463634,13.792921606287567,16430.32890065424,0,1.905617117881775,0.10341634519582495,18.426653100855347,0.1312598021721214,0.13278266570787345,0.015751514028918105,0.10331707773965425,0.1571114248183183,0.8687401978558135,0.8672173343150191,0.015751514080514176,0.8428885753073312,0.8966829225132639,0.007637147397763823,0.007637861439766795,0.00011855565442318714,0.00748510203246341,0.007878505238383585,0.7165458798408508,0.000762583968312512,0.008400189512090022,1.905617117881775,0.9992374160316876,0.007636565070006478,0.4531386939712358,0.4261407256126404,0.7008051186800003,3.7834227085113525,0.030209243845699046,0.028411865234375,0.046722412109375,0.252197265625,0.6067072929193577,0.5931586623191833,0.8073244690895081,1.3659636974334717,0.45306367267228703,0.42607825994491577,0.7007234245538712,3.7834227085113525
paired_local,nar_kmax,12,down_proj,8,2153176.0244426215,549944.512104824,1603231.51228501,14201.508080722613,201326592,1641.9774137701975,2151534.0470288517,8.071613107205723,14193.436467615411,0,1.8292009830474854,0.10341634786780983,17.687735263922008,0.25541084698227795,0.251914206170709,0.036422321192165166,0.21125806787307175,0.32416984403654775,0.7445891529932059,0.7480857937925627,0.036422321094849504,0.6758301561403862,0.7887419319851972,0.0065956094251044175,0.0066378339088654145,0.0004070982119878058,0.005808182699788598,0.007126316267184691,0.746872067451477,0.000762583920278996,0.004915788146362033,1.8292009830474854,0.9992374160797212,0.006596891407419629,0.42108756239354267,0.39724040031433105,0.650092601776123,3.5120084285736084,0.02807250543749736,0.0264892578125,0.0433349609375,0.234130859375,0.46945535639921826,0.4554951786994934,0.5765957236289978,0.9974160194396973,0.42106393376921164,0.39718860387802124,0.6501180231571198,3.5120084285736084
paired_local,unrotated,23,q_proj,8,67108851.57396876,549264.4293718493,66559587.14568992,2453054.4560056403,67108864,32768.003971594844,67076083.56999716,3822.841501010625,2449231.6145046293,0,63.762332916259766,0.9999999074188485,63.76233881945052,0.008184679315610678,0.008184679317954116,0.0005379407845381418,0.0076600671573690176,0.009333468497437212,0.9918153207006765,0.9918153206983331,0.0005379408160000929,0.9906665312566217,0.9923399325739757,0.036553366634531556,0.03655336663024471,0.0009847372562995392,0.03498590008652869,0.037549524506851555,62.22100067138672,0.0004882813995926793,0.11666385002652221,63.762332916259766,0.9995117186004072,0.036514231066408886,8.20265877931567,6.643070936203003,22.049724483489985,64.19937133789062,0.5468440572003601,0.44287109375,1.4697265625,4.28125,3.328061867505312,1.2594213485717773,4.107215404510498,64.19937133789062,8.205040116351238,6.644551992416382,22.05285272598266,64.03736114501953
paired_local,hadamard,23,q_proj,8,67108851.5685338,273646.20604639413,66835205.361731276,638105.0129809879,67108864,32768.00344892016,67076083.56508489,118.7869319237146,637986.2260490642,0,5.866209030151367,0.9999999073783549,5.866209573489349,0.004077646981738877,0.004077646982866877,0.0002874112935194983,0.0037339280584819837,0.004522943210854188,0.9959223530069939,0.9959223530058658,0.0002874113025607876,0.9954770567422235,0.9962660719463589,0.00950850741841907,0.00950850741847424,6.415449133814172e-05,0.009387637212220162,0.00958955464523086,1.8083064556121826,0.0004882813918437626,0.003625089093660637,5.866209030151367,0.9995117186081564,0.00951138158550979,5.075639940288056,5.037528991699219,6.040240430831908,8.97042465209961,0.33837596559897065,0.3359375,0.402587890625,0.59814453125,3.0837104097008705,3.059908628463745,3.398223876953125,3.414497137069702,5.076613037274176,5.037842273712158,6.040365076065063,8.97042465209961
paired_local,nar_k8,23,q_proj,8,67108846.87962566,25086815.91588057,42022030.94953804,383738.56366273854,67108864,32768.003286587256,67076078.876339085,78.27037620206238,383660.2932865364,0,6.569046974182129,0.999999872443263,6.569047812108432,0.37382278317014206,0.37382278313751194,0.0244892847548604,0.3470221155395569,0.4050931207101597,0.6261772166181563,0.6261772166507862,0.024489284680405475,0.5949068786258891,0.6529778847373159,0.005718151652211478,0.005718151652676572,0.0002453224848771437,0.005426916325197401,0.00606026572579228,5.336013317108154,0.0004882814235411287,0.0023886220810439298,6.569046974182129,0.999511718576459,0.005719778193860279,3.8998722353092035,3.849737286567688,5.086484766006469,10.743636131286621,0.25999150061397813,0.256591796875,0.339111328125,0.71630859375,1.8945408202707767,1.5367873907089233,3.600586175918579,10.580083847045898,3.9008518793810345,3.850117802619934,5.086539220809936,10.743636131286621
paired_local,nar_kmax,23,q_proj,8,67108847.47777347,31217485.602961242,35891361.8818566,338134.4576651001,67108864,32768.00649912573,67076079.47127434,74.54806156841023,338059.9096035317,0,7.188374996185303,0.9999998768998121,7.188375881075725,0.46517689956306446,0.46517689952741376,0.02137711620260864,0.4390777663545601,0.49065657377411676,0.5348231005419049,0.5348231005775557,0.021377115866646184,0.5093434266377564,0.5609222328397384,0.0050385972993663855,0.0050385972997937616,0.00021211584845002592,0.004782880053395435,0.0053127600565279764,5.698882102966309,0.0004882814670595935,0.0022750258417581558,7.188374996185303,0.9995117185329403,0.0050399473593012774,3.665857905833036,3.6239529848098755,4.726113939285279,10.888505935668945,0.24439052492380142,0.2415771484375,0.315185546875,0.72607421875,1.8707141056656837,1.459125280380249,4.14781379699707,10.888505935668945,3.66673486909643,3.6243040561676025,4.72617130279541,10.723276138305664
paired_local,unrotated,23,down_proj,8,19516433.273074448,153569.52875331478,19362863.745333023,823668.5351065819,201326592,73.64557130864422,19516359.627503138,1.617215358936896,823666.9178912229,0,62.805850982666016,0.31135056240570913,201.72069225565133,0.00786872921934894,0.007870740822412858,8.124397415242113e-05,0.007748661572743761,0.00797496681790606,0.9921312708324992,0.9921292592265403,8.124412705149874e-05,0.9920250333426612,0.9922513390368788,0.04220384552760179,0.04213177651172971,0.0011903584181325209,0.03981375977836292,0.04359605237880706,0.33433401584625244,3.7735159021217375e-06,0.021959438024579135,62.805850982666016,0.9999962264840978,0.0422039219204837,2.668848452538351,2.1796728372573853,5.692822623252865,80.77883911132812,0.17792326527099553,0.145263671875,0.379638671875,5.38671875,0.20684919048411152,0.1972656175494194,0.3226845860481262,0.41954562067985535,2.6700511878886464,2.180285930633545,5.6937748193740845,80.77883911132812
paired_local,hadamard,23,down_proj,8,19516432.572855935,155610.45385611212,19360822.119095236,187555.93840192244,201326592,73.64556863948052,19516358.927287295,0.7309658086514484,187555.2074361138,0,2.5077977180480957,0.3113505568203282,8.054579197349168,0.007973304202763983,0.007986861235471977,0.0014800180067421596,0.005769929280211336,0.010780859922690868,0.9920266958021249,0.9920131387696226,0.0014800180103964106,0.9892191400643847,0.9942300707232737,0.009610154811939407,0.009613399310102869,5.783481958648053e-05,0.009545257097202957,0.009737243051075178,0.12107168883085251,3.7735159007445386e-06,0.009925455423255247,2.5077977180480957,0.9999962264840992,0.009610153622143047,1.565039231939906,1.527868926525116,2.144851529598234,4.161134719848633,0.10433595339297123,0.10186767578125,0.1429443359375,0.27734375,0.14240992038200298,0.1381004899740219,0.17562419176101685,0.19840511679649353,1.5657342145053958,1.5280435681343079,2.1449933648109436,4.161134719848633
paired_local,nar_k8,23,down_proj,8,19516436.236993104,1842068.14790498,17674368.08925269,122975.9515663057,201326592,73.64556941834816,19516362.591423687,0.7092227202757568,122975.24234358543,0,6.493912220001221,0.31135058604777766,20.85723461270348,0.09438547722218713,0.09439600437807433,0.00825606049565712,0.08391786169270445,0.1082769118231576,0.9056145227862451,0.9056039956310373,0.008256060538771773,0.8917230880141207,0.9160821384080087,0.006301147918245785,0.006312632471451962,0.0001883294298027681,0.006102146767097288,0.00669835973284187,0.11850007623434067,3.773515232189477e-06,0.009630215719386645,6.493912220001221,0.9999962264847678,0.006301135355910324,1.2190255415276567,1.133977472782135,1.9399307847022997,12.831534385681152,0.08126838933943266,0.07562255859375,0.1292724609375,0.85546875,0.13934778065110245,0.13502340018749237,0.18430915474891663,0.2255280464887619,1.2195529854753249,1.1341785192489624,1.9401422142982483,12.831534385681152
paired_local,nar_kmax,23,down_proj,8,19516438.287020132,4528080.296652026,14988357.98998394,109009.2653878839,201326592,73.64557017166895,19516364.64144996,0.6803962373661265,109008.58499164654,0,6.869701385498047,0.31135060240007406,22.064198150067277,0.23201366099999568,0.23152500491191635,0.014903252989306958,0.2093287144292435,0.2520193736997501,0.7679863389803201,0.76847499506952,0.01490325298881133,0.7479806263043695,0.7906712854670823,0.005585510213735213,0.005597052037357908,0.00019711004681015898,0.0054293572827998115,0.00597714585889062,0.10248270630836487,3.773514874414799e-06,0.009238793803620672,6.869701385498047,0.9999962264851256,0.0055854964279632244,1.1516832309413942,1.078345000743866,1.8043412327766415,13.339301109313965,0.07677889484875777,0.0718994140625,0.12030029296875,0.88916015625,0.1369980601593852,0.13341766595840454,0.17034000158309937,0.18100842833518982,1.1521789247229195,1.0785043239593506,1.8045770823955536,13.339301109313965
paired_local,unrotated,35,q_proj,8,67108863.33604057,550299.0579579035,66558564.29633139,3362404.5625407216,67108864,32767.99898872661,67076095.33705184,1473.4755527230152,3360931.086987999,0,60.95192337036133,0.9999999950531168,60.95192367188338,0.008200095048583059,0.008200095048415724,0.00045328624934548806,0.0077587045580546875,0.009063198211041009,0.9917999052233442,0.9917999052235116,0.0004532863817231634,0.9909368019860195,0.9922412964217842,0.05010373288106274,0.05010373288052914,0.0014036133407018866,0.04768675199236502,0.051873793739927565,60.95192337036133,0.00048828123976179275,0.044966906683253524,59.64299011230469,0.9995117187602381,0.050106242322240105,6.02871983310115,3.519310474395752,36.5559850692749,64.04336547851562,0.40191470563877374,0.234619140625,2.4375,4.26953125,3.678730547428131,1.538998544216156,5.241931438446045,64.04336547851562,6.029867849361859,3.5198951959609985,36.55718536376951,61.62749099731445
paired_local,hadamard,35,q_proj,8,67108863.33747547,173713.93892368765,66935149.39824766,540939.081486743,67108864,32767.999025967907,67076095.33844951,134.40156705687266,540804.679919686,0,4.965945243835449,0.9999999950638075,4.965945268348311,0.0025885394310751334,0.0025885394311243675,0.00030996877036800884,0.0023325776736724717,0.0032667266855763077,0.9974114605643931,0.9974114605643438,0.00030996876799292694,0.9967332733242624,0.9976674222866938,0.008060620528863397,0.008060620528828605,7.146181500760692e-05,0.007966965809779085,0.008194273715718422,2.117812395095825,0.00048828124030629106,0.00410161044470132,4.965945243835449,0.9995117187596938,0.008062554583580312,4.682609704819242,4.64524507522583,5.423056364059447,8.05150032043457,0.3121740573551506,0.3095703125,0.361572265625,0.53662109375,3.3427647724747658,3.303633213043213,3.66676664352417,3.845062017440796,4.683264245577593,4.645484924316406,5.4232043504714955,8.05150032043457
paired_local,nar_k8,35,q_proj,8,67108859.281469524,32875101.584556203,34233757.70797397,249867.00170957143,67108864,32767.99314134175,67076091.28832818,84.56033127838076,249782.44137829304,0,5.918186664581299,0.9999999648442077,5.918186872639847,0.4898772224196316,0.4898772224105705,0.019000201077257656,0.4526694236183636,0.5101824206233779,0.510122777745185,0.510122777754246,0.019000201129270818,0.4898175793979766,0.547330576673329,0.0037233087312894633,0.00372330873134109,0.00022559742813446634,0.003477437883806581,0.004181379650271123,5.548155784606934,0.00048828118212985083,0.0025805770562035177,5.918186664581299,0.99951171881787,0.0037238669782441148,3.0522273687302004,2.8604671955108643,4.476697301864624,11.082822799682617,0.20348188350908458,0.190673828125,0.29833984375,0.73876953125,2.142385095357895,1.7517306208610535,3.287896156311035,11.082822799682617,3.0526718446820187,2.86083722114563,4.476855826377868,10.409265518188477
paired_local,nar_kmax,35,q_proj,8,67108860.062645085,36961885.14891777,30146974.920331005,230314.94558081334,67108864,32767.992592860766,67076092.07005223,87.16525951529496,230227.780321298,0,6.424488067626953,0.9999999706644195,6.424488256093046,0.5507750409471182,0.5507750409481655,0.01754276674988801,0.5168433163066899,0.5712856153667338,0.44922495915128446,0.4492249591502371,0.01754276679102717,0.42871438507529214,0.48315668419582564,0.003431960330809045,0.0034319603307179196,0.0002129393267710847,0.0032179996426912566,0.0038648081393623706,5.606756210327148,0.000488281168273047,0.002660073218348012,6.424488067626953,0.9995117188317271,0.003432337412872162,2.9271805487626352,2.7299020290374756,4.340429496765136,11.18753433227539,0.19514537858776748,0.1820068359375,0.289306640625,0.74560546875,2.1377704963088036,1.7793333530426025,4.244724273681641,10.661338806152344,2.927566191191777,2.7301846742630005,4.340523004531859,11.18753433227539
paired_local,unrotated,35,down_proj,8,61350728125.45914,494092402.8427465,60856635693.92171,4880043178.796004,201326592,5414094.391573307,61345314031.06757,93680.55142957636,4879949498.244575,0,3663.47998046875,17.456585091376354,209.8623505853117,0.008053570315128983,0.008057641227981003,5.9790557741527274e-05,0.0079843187269955,0.008170129154686156,0.9919464292171556,0.9919423582785445,5.9790595171709126e-05,0.991829871404321,0.992015682214082,0.07954336204154844,0.07943455180443332,0.0029111825773308177,0.07397374884511877,0.08279559808907189,717.5953979492188,8.824824997189533e-05,0.017303087950476845,3663.47998046875,0.9999117517500282,0.07954885512156942,73.03439991702066,25.57185173034668,228.89448547363276,3767.852783203125,4.868956473966439,1.705078125,15.2578125,251.25,38.12716375788053,21.121161460876465,95.79019927978516,719.35107421875,73.05145279252586,25.575252532958984,228.9414939880371,3767.852783203125
