model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
llama32_3b,q_input,4,23,1.4977265855689972,0.004195266649266384,0.40410152566316243,0.16224255642857574
llama32_3b,q_input,4,24,1.4736788618818688,0.004127906815938023,0.40822943247910054,0.17661394475301995
llama32_3b,q_input,5,1,75.68167178524726,0.15476607131386258,0.15476607131386258,0.0005378618132732602
llama32_3b,q_input,5,2,12.44194092273777,0.0254432846250452,0.18020935593890777,0.018003958916238638
llama32_3b,q_input,5,3,9.669012309524236,0.019772753605082828,0.1999821095439906,0.026563801943848556
llama32_3b,q_input,5,4,7.532839431430338,0.01540436326444734,0.21538647280843792,0.04898054165596467
llama32_3b,q_input,5,5,6.61155047015361,0.013520363219017284,0.22890683602745523,0.057244729750569594
llama32_3b,q_input,5,6,5.95120531542584,0.012169983095301738,0.24107681912275697,0.05931860778691793
llama32_3b,q_input,5,7,5.049006230470228,0.01032502110347692,0.2514018402262339,0.07358377924919544
llama32_3b,q_input,5,8,4.65227367842554,0.009513718485631633,0.2609155587118655,0.0822259402545664
llama32_3b,q_input,5,9,4.362551523554179,0.008921247962395022,0.2698368066742605,0.07886503691406807
llama32_3b,q_input,5,10,3.7093051783601543,0.007585384627706818,0.2774221913019674,0.11186191200767297
llama32_3b,q_input,5,11,3.6785770505141304,0.0075225468029947295,0.28494473810496207,0.11536276109434074
llama32_3b,q_input,5,12,3.4181403178477856,0.006989963827621741,0.29193470193258386,0.16812387694744005
llama32_3b,q_input,5,13,3.164218577482406,0.00647070375777232,0.2984054056903562,0.14803270142331498
llama32_3b,q_input,5,14,2.933403116847558,0.005998695130078153,0.3044041008204343,0.15971814124918374
llama32_3b,q_input,5,15,2.8190540740355745,0.005764855790948212,0.31016895661138255,0.15820839277241142
llama32_3b,q_input,5,16,2.6946552735799103,0.005510465088833288,0.3156794217002158,0.14595597798787688
llama32_3b,q_input,5,17,2.6613882806606712,0.0054424353839247295,0.32112185708414054,0.14917757361629136
llama32_3b,q_input,5,18,2.5729945413032373,0.0052616736295080105,0.32638353071364856,0.1789388314687884
llama32_3b,q_input,5,19,2.4838986370686924,0.005079475975264007,0.33146300668891254,0.14453256063442427
llama32_3b,q_input,5,20,2.345127365850439,0.004795694130187665,0.33625870081910014,0.16090442707187227
llama32_3b,q_input,5,21,2.3381275636753345,0.004781379807352816,0.34104008062645297,0.21895341287228634
llama32_3b,q_input,5,22,2.1628755398766137,0.0044229962440233035,0.34546307687047634,0.20189968507257428
llama32_3b,q_input,5,23,2.1454850235475043,0.004387433315418699,0.349850510185895,0.23281731892458624
llama32_3b,q_input,5,24,1.9980588900828646,0.004085952614119456,0.3539364628000144,0.18109553403623377
llama32_3b,q_input,6,1,79.2232531558562,0.1816413967168009,0.1816413967168009,0.0002904579250344699
llama32_3b,q_input,6,2,11.306287895294426,0.0259228173948286,0.20756421411162954,0.013848288119036852
llama32_3b,q_input,6,3,9.766752513354733,0.022393003281788885,0.22995721739341843,0.018274211219351032
llama32_3b,q_input,6,4,7.026695445330075,0.01611065847652573,0.24606787586994414,0.03510794296077181
llama32_3b,q_input,6,5,5.873932561105921,0.013467628153574579,0.2595355040235187,0.04177316647597906
llama32_3b,q_input,6,6,5.030784262148205,0.011534475593419285,0.271069979616938,0.07035277808013116
llama32_3b,q_input,6,7,4.277085418350803,0.009806410849323655,0.28087639046626167,0.06727735598608275
llama32_3b,q_input,6,8,4.164424406059517,0.009548104066744818,0.29042449453300645,0.07313263905948138
llama32_3b,q_input,6,9,3.7372519561594513,0.008568692122045474,0.298993186655052,0.08156673787641236
llama32_3b,q_input,6,10,3.3026573026008204,0.007572262706016012,0.30656544936106794,0.11397186071004682
llama32_3b,q_input,6,11,3.0447611225036955,0.006980963807085267,0.31354641316815324,0.0961178528065007
llama32_3b,q_input,6,12,2.9191207403428434,0.006692898200200468,0.3202393113683537,0.13592758277170391
llama32_3b,q_input,6,13,2.6795712706094634,0.00614366425016892,0.32638297561852264,0.11614836436548943
llama32_3b,q_input,6,14,2.5301195415251767,0.005801004491433627,0.33218398010995626,0.14754548038977386
llama32_3b,q_input,6,15,2.3755933353261933,0.0054467100790581,0.33763069018901437,0.17152369209719695
llama32_3b,q_input,6,16,2.3050340974108434,0.005284933352962248,0.3429156235419766,0.18854657375259418
