model,row,site,layer,seed,round_trip,tolerance
llama32_3b,E20_nar_g64_m1,down,6,2,1.4197460984632926e-07,1e-06
llama32_3b,E20_nar_g128_m1,down,6,0,1.4238204926186881e-07,1e-06
llama32_3b,E20_nar_g128_m1,down,6,1,1.428169156270087e-07,1e-06
llama32_3b,E20_nar_g128_m1,down,6,2,1.427514604301905e-07,1e-06
llama32_3b,E20_nar_g256_m1,down,6,0,1.2832781237648305e-07,1e-06
llama32_3b,E20_nar_g256_m1,down,6,1,1.2938939164541807e-07,1e-06
llama32_3b,E20_nar_g256_m1,down,6,2,1.2867600673871493e-07,1e-06
llama32_3b,E20_nar_g256_m2,down,6,0,1.3984048052861908e-07,1e-06
llama32_3b,E20_nar_g256_m2,down,6,1,1.3845442481397185e-07,1e-06
llama32_3b,E20_nar_g256_m2,down,6,2,1.4012282179010072e-07,1e-06
llama32_3b,E20_nar_g256_m3,down,6,0,1.4360956868131325e-07,1e-06
llama32_3b,E20_nar_g256_m3,down,6,1,1.4433672390623542e-07,1e-06
llama32_3b,E20_nar_g256_m3,down,6,2,1.4533827652485343e-07,1e-06
llama32_3b,E20_nar_g128_m2,down,6,0,1.5344193116106908e-07,1e-06
llama32_3b,E20_nar_g128_m2,down,6,1,1.558345843477582e-07,1e-06
llama32_3b,E20_nar_g128_m2,down,6,2,1.5519484009018925e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,down,6,0,1.5344193116106908e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,down,6,1,1.558345843477582e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,down,6,2,1.5519484009018925e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,down,6,0,1.4360956868131325e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,down,6,1,1.4433672390623542e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,down,6,2,1.4533827652485343e-07,1e-06
llama32_3b,E11_g64_kmax,qkv,7,0,1.4535173420426872e-07,1e-06
llama32_3b,E11_g64_kmax,qkv,7,1,1.4480397680927126e-07,1e-06
llama32_3b,E11_g64_kmax,qkv,7,2,1.4451742913479393e-07,1e-06
llama32_3b,E11_g128_k8,qkv,7,0,1.2261982362815615e-07,1e-06
llama32_3b,E11_g128_k8,qkv,7,1,1.2329661558396765e-07,1e-06
llama32_3b,E11_g128_k8,qkv,7,2,1.223696131091856e-07,1e-06
llama32_3b,E11_g128_k16,qkv,7,0,1.3229060868980014e-07,1e-06
llama32_3b,E11_g128_k16,qkv,7,1,1.3125956854764809e-07,1e-06
llama32_3b,E11_g128_k16,qkv,7,2,1.3204048343595787e-07,1e-06
llama32_3b,E11_g128_k32,qkv,7,0,1.4227411782030686e-07,1e-06
llama32_3b,E11_g128_k32,qkv,7,1,1.4048632124286087e-07,1e-06
llama32_3b,E11_g128_k32,qkv,7,2,1.4128484338016278e-07,1e-06
llama32_3b,E11_g128_kmax,qkv,7,0,1.3989711078465916e-07,1e-06
llama32_3b,E11_g128_kmax,qkv,7,1,1.4067418874219584e-07,1e-06
llama32_3b,E11_g128_kmax,qkv,7,2,1.3876564253223478e-07,1e-06
llama32_3b,E11_g256_kmax,qkv,7,0,1.2196383636364772e-07,1e-06
llama32_3b,E11_g256_kmax,qkv,7,1,1.225937751314632e-07,1e-06
llama32_3b,E11_g256_kmax,qkv,7,2,1.2189681797281082e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,qkv,7,0,1.4796060554544965e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,qkv,7,1,1.4604302123188972e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,qkv,7,2,1.4620255228692258e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,qkv,7,0,1.4796060554544965e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,qkv,7,1,1.4604302123188972e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,qkv,7,2,1.4620255228692258e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,qkv,7,0,1.4796060554544965e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,qkv,7,1,1.4604302123188972e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,qkv,7,2,1.4620255228692258e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,qkv,7,0,1.4796060554544965e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,qkv,7,1,1.4604302123188972e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,qkv,7,2,1.4620255228692258e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,qkv,7,0,1.4796060554544965e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,qkv,7,1,1.4604302123188972e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,qkv,7,2,1.4620255228692258e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,qkv,7,0,1.4796060554544965e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,qkv,7,1,1.4604302123188972e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,qkv,7,2,1.4620255228692258e-07,1e-06
llama32_3b,E20_nar_g64_m1,qkv,7,0,1.4666514402961184e-07,1e-06
llama32_3b,E20_nar_g64_m1,qkv,7,1,1.4512524160181783e-07,1e-06
llama32_3b,E20_nar_g64_m1,qkv,7,2,1.4602238707084325e-07,1e-06
llama32_3b,E20_nar_g128_m1,qkv,7,0,1.4351121535582934e-07,1e-06
llama32_3b,E20_nar_g128_m1,qkv,7,1,1.4326460018310172e-07,1e-06
llama32_3b,E20_nar_g128_m1,qkv,7,2,1.405122560527161e-07,1e-06
llama32_3b,E20_nar_g256_m1,qkv,7,0,1.2987605657599488e-07,1e-06
llama32_3b,E20_nar_g256_m1,qkv,7,1,1.2800396120837831e-07,1e-06
llama32_3b,E20_nar_g256_m1,qkv,7,2,1.3161449885501497e-07,1e-06
llama32_3b,E20_nar_g256_m2,qkv,7,0,1.4098448275490227e-07,1e-06
llama32_3b,E20_nar_g256_m2,qkv,7,1,1.4041806650766375e-07,1e-06
llama32_3b,E20_nar_g256_m2,qkv,7,2,1.3926305086897628e-07,1e-06
llama32_3b,E20_nar_g256_m3,qkv,7,0,1.4712594520460698e-07,1e-06
llama32_3b,E20_nar_g256_m3,qkv,7,1,1.4799610426052823e-07,1e-06
llama32_3b,E20_nar_g256_m3,qkv,7,2,1.5124683727663069e-07,1e-06
llama32_3b,E20_nar_g128_m2,qkv,7,0,1.5959420807121205e-07,1e-06
llama32_3b,E20_nar_g128_m2,qkv,7,1,1.6141090952714876e-07,1e-06
llama32_3b,E20_nar_g128_m2,qkv,7,2,1.606852606528264e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,qkv,7,0,1.5959420807121205e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,qkv,7,1,1.6141090952714876e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,qkv,7,2,1.606852606528264e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,qkv,7,0,1.4712594520460698e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,qkv,7,1,1.4799610426052823e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,qkv,7,2,1.5124683727663069e-07,1e-06
llama32_3b,E11_g64_kmax,down,7,0,1.441335797380816e-07,1e-06
llama32_3b,E11_g64_kmax,down,7,1,1.452063571605322e-07,1e-06
llama32_3b,E11_g64_kmax,down,7,2,1.432703697901161e-07,1e-06
llama32_3b,E11_g128_k8,down,7,0,1.1968283786245593e-07,1e-06
llama32_3b,E11_g128_k8,down,7,1,1.2034149676765082e-07,1e-06
llama32_3b,E11_g128_k8,down,7,2,1.1975980385159346e-07,1e-06
llama32_3b,E11_g128_k16,down,7,0,1.2664713722188026e-07,1e-06
llama32_3b,E11_g128_k16,down,7,1,1.263906597159803e-07,1e-06
llama32_3b,E11_g128_k16,down,7,2,1.2664403925555234e-07,1e-06
llama32_3b,E11_g128_k32,down,7,0,1.2889010747585417e-07,1e-06
llama32_3b,E11_g128_k32,down,7,1,1.2922450309815758e-07,1e-06
llama32_3b,E11_g128_k32,down,7,2,1.2902523849334102e-07,1e-06
llama32_3b,E11_g128_kmax,down,7,0,1.3877858862088033e-07,1e-06
llama32_3b,E11_g128_kmax,down,7,1,1.3986671376642335e-07,1e-06
llama32_3b,E11_g128_kmax,down,7,2,1.376340748038274e-07,1e-06
llama32_3b,E11_g256_kmax,down,7,0,1.2654054160066153e-07,1e-06
llama32_3b,E11_g256_kmax,down,7,1,1.2648251868085936e-07,1e-06
llama32_3b,E11_g256_kmax,down,7,2,1.256355375289786e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,down,7,0,1.4656261271284166e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,down,7,1,1.4815987015026622e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,down,7,2,1.4761330646706483e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,down,7,0,1.4656261271284166e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,down,7,1,1.4815987015026622e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,down,7,2,1.4761330646706483e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,down,7,0,1.4656261271284166e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,down,7,1,1.4815987015026622e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,down,7,2,1.4761330646706483e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,down,7,0,1.4656261271284166e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,down,7,1,1.4815987015026622e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,down,7,2,1.4761330646706483e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,down,7,0,1.4656261271284166e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,down,7,1,1.4815987015026622e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,down,7,2,1.4761330646706483e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,down,7,0,1.4656261271284166e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,down,7,1,1.4815987015026622e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,down,7,2,1.4761330646706483e-07,1e-06
llama32_3b,E20_nar_g64_m1,down,7,0,1.3878600668704166e-07,1e-06
llama32_3b,E20_nar_g64_m1,down,7,1,1.3967984102691844e-07,1e-06
llama32_3b,E20_nar_g64_m1,down,7,2,1.3973745183193387e-07,1e-06
llama32_3b,E20_nar_g128_m1,down,7,0,1.3637991003179195e-07,1e-06
llama32_3b,E20_nar_g128_m1,down,7,1,1.367338740010382e-07,1e-06
llama32_3b,E20_nar_g128_m1,down,7,2,1.3913847851654282e-07,1e-06
llama32_3b,E20_nar_g256_m1,down,7,0,1.249323844376704e-07,1e-06
llama32_3b,E20_nar_g256_m1,down,7,1,1.24737852047474e-07,1e-06
llama32_3b,E20_nar_g256_m1,down,7,2,1.235426196899425e-07,1e-06
llama32_3b,E20_nar_g256_m2,down,7,0,1.3443376190025447e-07,1e-06
llama32_3b,E20_nar_g256_m2,down,7,1,1.3346732430363772e-07,1e-06
llama32_3b,E20_nar_g256_m2,down,7,2,1.3454678082780447e-07,1e-06
llama32_3b,E20_nar_g256_m3,down,7,0,1.4251988034175156e-07,1e-06
llama32_3b,E20_nar_g256_m3,down,7,1,1.432208449614336e-07,1e-06
llama32_3b,E20_nar_g256_m3,down,7,2,1.4331128284084116e-07,1e-06
llama32_3b,E20_nar_g128_m2,down,7,0,1.5432893007982784e-07,1e-06
llama32_3b,E20_nar_g128_m2,down,7,1,1.5617879967066983e-07,1e-06
llama32_3b,E20_nar_g128_m2,down,7,2,1.543722589758545e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,down,7,0,1.5432893007982784e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,down,7,1,1.5617879967066983e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,down,7,2,1.543722589758545e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,down,7,0,1.4251988034175156e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,down,7,1,1.432208449614336e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,down,7,2,1.4331128284084116e-07,1e-06
llama32_3b,E11_g64_kmax,qkv,8,0,1.3702491230560554e-07,1e-06
llama32_3b,E11_g64_kmax,qkv,8,1,1.3607964888251445e-07,1e-06
llama32_3b,E11_g64_kmax,qkv,8,2,1.3446475577438832e-07,1e-06
llama32_3b,E11_g128_k8,qkv,8,0,1.2465804388739343e-07,1e-06
llama32_3b,E11_g128_k8,qkv,8,1,1.234219269008463e-07,1e-06
llama32_3b,E11_g128_k8,qkv,8,2,1.2321793008140958e-07,1e-06
llama32_3b,E11_g128_k16,qkv,8,0,1.3189054470785777e-07,1e-06
llama32_3b,E11_g128_k16,qkv,8,1,1.2926955150760477e-07,1e-06
llama32_3b,E11_g128_k16,qkv,8,2,1.2911688429539936e-07,1e-06
llama32_3b,E11_g128_k32,qkv,8,0,1.3322829772732803e-07,1e-06
llama32_3b,E11_g128_k32,qkv,8,1,1.3569882639785646e-07,1e-06
llama32_3b,E11_g128_k32,qkv,8,2,1.35248470201077e-07,1e-06
llama32_3b,E11_g128_kmax,qkv,8,0,1.3902355533446098e-07,1e-06
llama32_3b,E11_g128_kmax,qkv,8,1,1.3759851924532995e-07,1e-06
llama32_3b,E11_g128_kmax,qkv,8,2,1.392977537761908e-07,1e-06
llama32_3b,E11_g256_kmax,qkv,8,0,1.1988048242983496e-07,1e-06
llama32_3b,E11_g256_kmax,qkv,8,1,1.207543647296916e-07,1e-06
llama32_3b,E11_g256_kmax,qkv,8,2,1.2135831184423296e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,qkv,8,0,1.4713873497385066e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,qkv,8,1,1.474453057426217e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,qkv,8,2,1.4716385976498714e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,qkv,8,0,1.4713873497385066e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,qkv,8,1,1.474453057426217e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,qkv,8,2,1.4716385976498714e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,qkv,8,0,1.4713873497385066e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,qkv,8,1,1.474453057426217e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,qkv,8,2,1.4716385976498714e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,qkv,8,0,1.4713873497385066e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,qkv,8,1,1.474453057426217e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,qkv,8,2,1.4716385976498714e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,qkv,8,0,1.4713873497385066e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,qkv,8,1,1.474453057426217e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,qkv,8,2,1.4716385976498714e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,qkv,8,0,1.4713873497385066e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,qkv,8,1,1.474453057426217e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,qkv,8,2,1.4716385976498714e-07,1e-06
llama32_3b,E20_nar_g64_m1,qkv,8,0,1.387734300806187e-07,1e-06
llama32_3b,E20_nar_g64_m1,qkv,8,1,1.3682928567959607e-07,1e-06
llama32_3b,E20_nar_g64_m1,qkv,8,2,1.4009931703640177e-07,1e-06
llama32_3b,E20_nar_g128_m1,qkv,8,0,1.352675411681048e-07,1e-06
llama32_3b,E20_nar_g128_m1,qkv,8,1,1.3991561331749836e-07,1e-06
llama32_3b,E20_nar_g128_m1,qkv,8,2,1.3685372834970622e-07,1e-06
llama32_3b,E20_nar_g256_m1,qkv,8,0,1.2576010988141206e-07,1e-06
llama32_3b,E20_nar_g256_m1,qkv,8,1,1.2500666457526677e-07,1e-06
llama32_3b,E20_nar_g256_m1,qkv,8,2,1.2511202385212528e-07,1e-06
llama32_3b,E20_nar_g256_m2,qkv,8,0,1.34103061100177e-07,1e-06
llama32_3b,E20_nar_g256_m2,qkv,8,1,1.3376043739299348e-07,1e-06
llama32_3b,E20_nar_g256_m2,qkv,8,2,1.3283305122513411e-07,1e-06
llama32_3b,E20_nar_g256_m3,qkv,8,0,1.4432937689434766e-07,1e-06
llama32_3b,E20_nar_g256_m3,qkv,8,1,1.4429831196594023e-07,1e-06
llama32_3b,E20_nar_g256_m3,qkv,8,2,1.4546628790412797e-07,1e-06
llama32_3b,E20_nar_g128_m2,qkv,8,0,1.5298260791496432e-07,1e-06
llama32_3b,E20_nar_g128_m2,qkv,8,1,1.5510343587266107e-07,1e-06
llama32_3b,E20_nar_g128_m2,qkv,8,2,1.5344870973876823e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,qkv,8,0,1.5298260791496432e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,qkv,8,1,1.5510343587266107e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,qkv,8,2,1.5344870973876823e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,qkv,8,0,1.4432937689434766e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,qkv,8,1,1.4429831196594023e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,qkv,8,2,1.4546628790412797e-07,1e-06
llama32_3b,E11_g64_kmax,down,8,0,1.462647389871563e-07,1e-06
llama32_3b,E11_g64_kmax,down,8,1,1.4624158950482524e-07,1e-06
llama32_3b,E11_g64_kmax,down,8,2,1.464276806473208e-07,1e-06
llama32_3b,E11_g128_k8,down,8,0,1.2038941576975049e-07,1e-06
llama32_3b,E11_g128_k8,down,8,1,1.1988055348410853e-07,1e-06
llama32_3b,E11_g128_k8,down,8,2,1.2035721397296584e-07,1e-06
llama32_3b,E11_g128_k16,down,8,0,1.2915117508782714e-07,1e-06
llama32_3b,E11_g128_k16,down,8,1,1.27048679132713e-07,1e-06
llama32_3b,E11_g128_k16,down,8,2,1.280556460869775e-07,1e-06
llama32_3b,E11_g128_k32,down,8,0,1.3184993008508172e-07,1e-06
llama32_3b,E11_g128_k32,down,8,1,1.3243189300737868e-07,1e-06
llama32_3b,E11_g128_k32,down,8,2,1.303753549564135e-07,1e-06
llama32_3b,E11_g128_kmax,down,8,0,1.4089727073951508e-07,1e-06
llama32_3b,E11_g128_kmax,down,8,1,1.4064035269711894e-07,1e-06
llama32_3b,E11_g128_kmax,down,8,2,1.4002709747273911e-07,1e-06
llama32_3b,E11_g256_kmax,down,8,0,1.284411581536915e-07,1e-06
llama32_3b,E11_g256_kmax,down,8,1,1.278937276083525e-07,1e-06
llama32_3b,E11_g256_kmax,down,8,2,1.2821780615013267e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,down,8,0,1.476245898857087e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,down,8,1,1.4776085777157277e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,down,8,2,1.4803362091697636e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,down,8,0,1.476245898857087e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,down,8,1,1.4776085777157277e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,down,8,2,1.4803362091697636e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,down,8,0,1.476245898857087e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,down,8,1,1.4776085777157277e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,down,8,2,1.4803362091697636e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,down,8,0,1.476245898857087e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,down,8,1,1.4776085777157277e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,down,8,2,1.4803362091697636e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,down,8,0,1.476245898857087e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,down,8,1,1.4776085777157277e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,down,8,2,1.4803362091697636e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,down,8,0,1.476245898857087e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,down,8,1,1.4776085777157277e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,down,8,2,1.4803362091697636e-07,1e-06
llama32_3b,E20_nar_g64_m1,down,8,0,1.3977985702240403e-07,1e-06
llama32_3b,E20_nar_g64_m1,down,8,1,1.3750081961916294e-07,1e-06
llama32_3b,E20_nar_g64_m1,down,8,2,1.3848524815784913e-07,1e-06
llama32_3b,E20_nar_g128_m1,down,8,0,1.3808347887334094e-07,1e-06
llama32_3b,E20_nar_g128_m1,down,8,1,1.395645341517593e-07,1e-06
llama32_3b,E20_nar_g128_m1,down,8,2,1.3645369278947328e-07,1e-06
llama32_3b,E20_nar_g256_m1,down,8,0,1.2443088337477093e-07,1e-06
llama32_3b,E20_nar_g256_m1,down,8,1,1.250541856734344e-07,1e-06
llama32_3b,E20_nar_g256_m1,down,8,2,1.2541222815798392e-07,1e-06
llama32_3b,E20_nar_g256_m2,down,8,0,1.342580588925557e-07,1e-06
llama32_3b,E20_nar_g256_m2,down,8,1,1.340387569825907e-07,1e-06
llama32_3b,E20_nar_g256_m2,down,8,2,1.3288480715800688e-07,1e-06
llama32_3b,E20_nar_g256_m3,down,8,0,1.4122076663625194e-07,1e-06
llama32_3b,E20_nar_g256_m3,down,8,1,1.419181785422552e-07,1e-06
llama32_3b,E20_nar_g256_m3,down,8,2,1.4251891400363093e-07,1e-06
llama32_3b,E20_nar_g128_m2,down,8,0,1.5261721841852705e-07,1e-06
llama32_3b,E20_nar_g128_m2,down,8,1,1.5261892372109287e-07,1e-06
llama32_3b,E20_nar_g128_m2,down,8,2,1.531897453332931e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,down,8,0,1.5261721841852705e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,down,8,1,1.5261892372109287e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,down,8,2,1.531897453332931e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,down,8,0,1.4122076663625194e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,down,8,1,1.419181785422552e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,down,8,2,1.4251891400363093e-07,1e-06
llama32_3b,E11_g64_kmax,qkv,9,0,1.4300705686309811e-07,1e-06
llama32_3b,E11_g64_kmax,qkv,9,1,1.405086038630543e-07,1e-06
llama32_3b,E11_g64_kmax,qkv,9,2,1.4403511272575997e-07,1e-06
llama32_3b,E11_g128_k8,qkv,9,0,1.263586852928711e-07,1e-06
llama32_3b,E11_g128_k8,qkv,9,1,1.2594585996339447e-07,1e-06
llama32_3b,E11_g128_k8,qkv,9,2,1.2499353374550992e-07,1e-06
llama32_3b,E11_g128_k16,qkv,9,0,1.3092245865209406e-07,1e-06
llama32_3b,E11_g128_k16,qkv,9,1,1.3216123306847294e-07,1e-06
llama32_3b,E11_g128_k16,qkv,9,2,1.3052816427716607e-07,1e-06
llama32_3b,E11_g128_k32,qkv,9,0,1.447377400154437e-07,1e-06
llama32_3b,E11_g128_k32,qkv,9,1,1.4463354602867184e-07,1e-06
llama32_3b,E11_g128_k32,qkv,9,2,1.4328965391996462e-07,1e-06
llama32_3b,E11_g128_kmax,qkv,9,0,1.4066084474961826e-07,1e-06
llama32_3b,E11_g128_kmax,qkv,9,1,1.4081018662182032e-07,1e-06
llama32_3b,E11_g128_kmax,qkv,9,2,1.4091422428919032e-07,1e-06
llama32_3b,E11_g256_kmax,qkv,9,0,1.2533632798295002e-07,1e-06
llama32_3b,E11_g256_kmax,qkv,9,1,1.2490912126850162e-07,1e-06
llama32_3b,E11_g256_kmax,qkv,9,2,1.2590115261446044e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,qkv,9,0,1.464953385266199e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,qkv,9,1,1.4542263215844287e-07,1e-06
llama32_3b,E20_hadamard_g64_m1,qkv,9,2,1.4820430749296065e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,qkv,9,0,1.464953385266199e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,qkv,9,1,1.4542263215844287e-07,1e-06
llama32_3b,E20_hadamard_g128_m1,qkv,9,2,1.4820430749296065e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,qkv,9,0,1.464953385266199e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,qkv,9,1,1.4542263215844287e-07,1e-06
llama32_3b,E20_hadamard_g256_m1,qkv,9,2,1.4820430749296065e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,qkv,9,0,1.464953385266199e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,qkv,9,1,1.4542263215844287e-07,1e-06
llama32_3b,E20_hadamard_g256_m2,qkv,9,2,1.4820430749296065e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,qkv,9,0,1.464953385266199e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,qkv,9,1,1.4542263215844287e-07,1e-06
llama32_3b,E20_hadamard_g256_m3,qkv,9,2,1.4820430749296065e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,qkv,9,0,1.464953385266199e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,qkv,9,1,1.4542263215844287e-07,1e-06
llama32_3b,E20_hadamard_g128_m2,qkv,9,2,1.4820430749296065e-07,1e-06
llama32_3b,E20_nar_g64_m1,qkv,9,0,1.4813842597050098e-07,1e-06
llama32_3b,E20_nar_g64_m1,qkv,9,1,1.4805809200879594e-07,1e-06
llama32_3b,E20_nar_g64_m1,qkv,9,2,1.459675473824973e-07,1e-06
llama32_3b,E20_nar_g128_m1,qkv,9,0,1.3722467429033713e-07,1e-06
llama32_3b,E20_nar_g128_m1,qkv,9,1,1.3726899794619385e-07,1e-06
llama32_3b,E20_nar_g128_m1,qkv,9,2,1.3769601991953095e-07,1e-06
llama32_3b,E20_nar_g256_m1,qkv,9,0,1.2229396872953657e-07,1e-06
llama32_3b,E20_nar_g256_m1,qkv,9,1,1.2143711103362875e-07,1e-06
llama32_3b,E20_nar_g256_m1,qkv,9,2,1.2331251753039396e-07,1e-06
llama32_3b,E20_nar_g256_m2,qkv,9,0,1.3249460550923686e-07,1e-06
llama32_3b,E20_nar_g256_m2,qkv,9,1,1.3464602943713544e-07,1e-06
llama32_3b,E20_nar_g256_m2,qkv,9,2,1.350853580106559e-07,1e-06
llama32_3b,E20_nar_g256_m3,qkv,9,0,1.399992157757879e-07,1e-06
llama32_3b,E20_nar_g256_m3,qkv,9,1,1.3995233416608244e-07,1e-06
llama32_3b,E20_nar_g256_m3,qkv,9,2,1.410207772778449e-07,1e-06
llama32_3b,E20_nar_g128_m2,qkv,9,0,1.581261415140034e-07,1e-06
llama32_3b,E20_nar_g128_m2,qkv,9,1,1.6195211571812251e-07,1e-06
llama32_3b,E20_nar_g128_m2,qkv,9,2,1.6036749173053977e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,qkv,9,0,1.581261415140034e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,qkv,9,1,1.6195211571812251e-07,1e-06
llama32_3b,E20_nar_g128_m2_c32,qkv,9,2,1.6036749173053977e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,qkv,9,0,1.399992157757879e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,qkv,9,1,1.3995233416608244e-07,1e-06
llama32_3b,E20_nar_g256_m3_c32,qkv,9,2,1.410207772778449e-07,1e-06
llama32_3b,E11_g64_kmax,down,9,0,1.4390822400400793e-07,1e-06
llama32_3b,E11_g64_kmax,down,9,1,1.433981537957152e-07,1e-06
