model,model_id,site,method,seed,sequence,nll,tokens_scored,nll_dtype,weight_fold_max_relative_error,source,protocol_sha256
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,6,1.6757214069366455,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,7,1.9165852069854736,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,8,2.2569427490234375,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,9,1.9795787334442139,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,10,1.9014432430267334,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,11,2.256526231765747,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,12,2.1221299171447754,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,13,2.2781333923339844,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,14,2.201826333999634,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,15,2.4036221504211426,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,16,2.129424571990967,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,17,2.1515817642211914,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,18,1.9535136222839355,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,19,2.11811900138855,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,20,2.23203182220459,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,21,2.1605589389801025,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,22,2.214559316635132,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,23,2.2544591426849365,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,24,2.2776882648468018,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,25,2.3391201496124268,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,26,2.4281513690948486,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,27,2.2300479412078857,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,28,2.0012080669403076,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,29,1.8058050870895386,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,30,1.6904953718185425,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,31,1.734748125076294,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,32,2.015584707260132,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,33,1.9781831502914429,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,34,2.1570053100585938,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,35,1.475032091140747,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,36,1.4510619640350342,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,37,1.4960365295410156,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,38,1.4734753370285034,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,39,1.6813602447509766,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,40,2.2725906372070312,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,41,2.6936423778533936,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,42,2.6872408390045166,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,43,2.3162126541137695,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,44,2.3012125492095947,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,45,2.2799646854400635,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,46,2.3708279132843018,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,47,2.1637027263641357,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,48,2.031886339187622,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,49,2.037275791168213,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,50,1.7593441009521484,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,51,1.842369556427002,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,52,1.6739953756332397,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,53,1.8993148803710938,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,54,1.6383846998214722,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,55,1.6036854982376099,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,56,1.8231332302093506,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,57,1.8054965734481812,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,58,2.184946060180664,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,59,2.3565409183502197,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,60,2.358459711074829,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,61,2.462703227996826,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,62,1.5056248903274536,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,both,A_full,20260904,63,1.9085785150527954,2047,fp32,0.002598899882286787,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,0,1.8279036283493042,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,1,2.429273843765259,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,2,2.501983165740967,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,3,2.017521858215332,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,4,1.9242205619812012,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,5,1.5506303310394287,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,6,1.6679511070251465,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,7,1.9152867794036865,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,8,2.249063014984131,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,9,1.9688836336135864,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,10,1.8907005786895752,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,11,2.253570795059204,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,12,2.116312026977539,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,13,2.2764604091644287,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,14,2.1916251182556152,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,15,2.401221752166748,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,16,2.1283133029937744,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,17,2.144089937210083,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,18,1.9520083665847778,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,19,2.114218235015869,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,20,2.2320916652679443,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,21,2.154066562652588,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,22,2.2068939208984375,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,23,2.2511708736419678,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,24,2.2759687900543213,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,25,2.334811210632324,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,26,2.4235732555389404,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,27,2.219020128250122,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,28,1.9979348182678223,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,29,1.8010469675064087,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,30,1.69332754611969,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,31,1.7171835899353027,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,32,2.0096850395202637,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,33,1.9780559539794922,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,34,2.1549794673919678,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,35,1.47429358959198,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,36,1.4409475326538086,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,37,1.4892246723175049,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,38,1.4657959938049316,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,39,1.6672109365463257,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,40,2.2718656063079834,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,41,2.6930272579193115,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,42,2.6878085136413574,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,43,2.3052968978881836,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,44,2.303483247756958,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,45,2.280048370361328,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,46,2.364410877227783,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,47,2.157134771347046,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,48,2.0366315841674805,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,49,2.0314388275146484,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,50,1.7542190551757812,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,51,1.839487910270691,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,52,1.6716371774673462,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,53,1.8987327814102173,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,54,1.6310492753982544,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,55,1.6079000234603882,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama32_3b,unsloth/Llama-3.2-3B,down_only,A_full,20260904,56,1.8349846601486206,2047,fp32,0.0024982423055917025,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
