model,layer,rank,eigenvalue,fraction_total,cumulative_fraction
llama32_3b,13,106,1.345073168052875,0.0024769238644665424,0.9578946031701191
llama32_3b,13,107,1.3258427286222993,0.002441511415923893,0.960336114586043
llama32_3b,13,108,1.2900493243263145,0.002375598616979606,0.9627117132030226
llama32_3b,13,109,1.2380659302730528,0.0022798722934273467,0.9649915854964499
llama32_3b,13,110,1.1967102834363552,0.002203716742180606,0.9671953022386305
llama32_3b,13,111,1.184615872159282,0.0021814451389471396,0.9693767473775778
llama32_3b,13,112,1.1838510149640857,0.0021800366705569526,0.9715567840481347
llama32_3b,13,113,1.1687995969312288,0.002152319801761173,0.9737091038498958
llama32_3b,13,114,1.1678269772472507,0.0021505287431306725,0.9758596325930265
llama32_3b,13,115,1.1076675829437872,0.0020397464875915126,0.9778993790806181
llama32_3b,13,116,1.0855344976771104,0.0019989888779733942,0.9798983679585915
llama32_3b,13,117,1.0660104484047415,0.0019630357531008223,0.9818614037116924
llama32_3b,13,118,1.0648530070441786,0.00196090434925173,0.983822308060944
llama32_3b,13,119,1.0593297845347842,0.0019507334515138158,0.9857730415124579
llama32_3b,13,120,1.0105561370207685,0.0018609178085035349,0.9876339593209613
llama32_3b,13,121,0.9713908422234856,0.0017887957443315998,0.9894227550652929
llama32_3b,13,122,0.9351226587213031,0.0017220086494946323,0.9911447637147875
llama32_3b,13,123,0.873916250559143,0.0016092983400215833,0.9927540620548092
llama32_3b,13,124,0.8470360409323328,0.0015597990010355182,0.9943138610558446
llama32_3b,13,125,0.8282912203188358,0.0015252808093003235,0.995839141865145
llama32_3b,13,126,0.7994238022000265,0.0014721220677966777,0.9973112639329416
llama32_3b,13,127,0.7437666041171114,0.0013696305116232112,0.9986808944445649
llama32_3b,13,128,0.7163294414894051,0.001319105555434996,1.0
llama32_3b,14,1,85.32244636607479,0.1663462308742962,0.1663462308742962
llama32_3b,14,2,39.10033710286902,0.07623074560087631,0.2425769764751725
llama32_3b,14,3,32.729034232086825,0.06380913483545167,0.3063861113106242
llama32_3b,14,4,29.097365542473067,0.056728765905223175,0.36311487721584734
llama32_3b,14,5,27.019944380048674,0.05267858690748173,0.41579346412332907
llama32_3b,14,6,18.02575281860426,0.035143343489958644,0.4509368076132877
llama32_3b,14,7,14.867557577736752,0.02898606721556039,0.4799228748288481
llama32_3b,14,8,11.4368871827842,0.022297568304923212,0.5022204431337712
llama32_3b,14,9,8.856889263558461,0.017267556299812997,0.5194879994335843
llama32_3b,14,10,8.844620811030323,0.01724363749621986,0.5367316369298041
llama32_3b,14,11,4.8830615411309015,0.009520107745261852,0.546251744675066
llama32_3b,14,12,4.6894869931499175,0.009142711200492416,0.5553944558755586
llama32_3b,14,13,3.9579230218936363,0.007716440454107664,0.5631108963296662
llama32_3b,14,14,3.809472706286588,0.007427018953376399,0.5705379152830425
llama32_3b,14,15,3.7029069194829383,0.007219256310250999,0.5777571715932937
llama32_3b,14,16,3.5813645631529925,0.006982295068184385,0.5847394666614779
llama32_3b,14,17,3.5333756618204912,0.006888735012179777,0.5916282016736577
llama32_3b,14,18,3.4537141575332817,0.006733425459437947,0.5983616271330957
llama32_3b,14,19,3.396879739071346,0.006622620018458062,0.6049842471515536
llama32_3b,14,20,3.114126360201752,0.0060713587637100915,0.6110556059152638
llama32_3b,14,21,3.0897928966132415,0.006023917789799208,0.6170795237050629
llama32_3b,14,22,3.0835162974160535,0.006011680815080021,0.623091204520143
llama32_3b,14,23,3.0417845118332814,0.0059303197485024856,0.6290215242686455
llama32_3b,14,24,3.008591238085814,0.005865605523659709,0.6348871297923052
llama32_3b,14,25,2.993021110661535,0.005835249713183427,0.6407223795054888
llama32_3b,14,26,2.9791659646226156,0.005808237462363769,0.6465306169678524
llama32_3b,14,27,2.883572265707155,0.005621866206179982,0.6521524831740324
llama32_3b,14,28,2.828731697974739,0.005514948013725045,0.6576674311877575
llama32_3b,14,29,2.808466823004134,0.005475439235975802,0.6631428704237333
llama32_3b,14,30,2.772992784406896,0.0054062783894944216,0.6685491488132277
llama32_3b,14,31,2.7554693421418253,0.005372114360016982,0.6739212631732446
llama32_3b,14,32,2.7533087147036603,0.005367901960514039,0.6792891651337586
llama32_3b,14,33,2.747250648821627,0.005356091042417051,0.6846452561761756
llama32_3b,14,34,2.7360792741555713,0.005334311122260872,0.6899795672984365
llama32_3b,14,35,2.7329402903577904,0.005328191300973798,0.6953077585994103
llama32_3b,14,36,2.715570145731228,0.005294326143428117,0.7006020847428384
llama32_3b,14,37,2.711974850978736,0.005287316689803297,0.7058894014326418
llama32_3b,14,38,2.6959303267650996,0.005256035986509128,0.7111454374191508
llama32_3b,14,39,2.6459075539947663,0.005158510656861116,0.7163039480760119
llama32_3b,14,40,2.5953052317082896,0.005059855426680225,0.7213638035026921
llama32_3b,14,41,2.5151062816334218,0.004903498059618905,0.726267301562311
llama32_3b,14,42,2.4665538300649317,0.004808839295576054,0.7310761408578872
llama32_3b,14,43,2.430531634783012,0.0047386097526108195,0.7358147506104978
llama32_3b,14,44,2.395228186145638,0.004669781491493045,0.7404845321019909
llama32_3b,14,45,2.3665921894779767,0.004613952218940818,0.745098484320932
llama32_3b,14,46,2.338351983656835,0.0045588945875960005,0.7496573789085279
llama32_3b,14,47,2.316920591914752,0.004517111547018492,0.7541744904555463
llama32_3b,14,48,2.2896013406161,0.004463849425766828,0.7586383398813134
llama32_3b,14,49,2.2830765685660057,0.004451128608630498,0.7630894684899439
llama32_3b,14,50,2.2722378180076186,0.004429997178630956,0.7675194656685748
llama32_3b,14,51,2.2453909371957326,0.004377655999679899,0.7718971216682545
llama32_3b,14,52,2.2035972058818736,0.004296174162551073,0.7761932958308058
llama32_3b,14,53,2.2004255245418056,0.004289990593526446,0.7804832864243321
llama32_3b,14,54,2.1951902644093213,0.004279783832846509,0.7847630702571786
llama32_3b,14,55,2.1779623444248313,0.004246195959112461,0.7890092662162911
llama32_3b,14,56,2.1272361803268365,0.004147299284628833,0.79315656550092
llama32_3b,14,57,2.11215787723978,0.004117902344042406,0.7972744678449624
llama32_3b,14,58,2.091663001385774,0.004077945152286286,0.8013524129972487
llama32_3b,14,59,2.084537230713007,0.004064052617039422,0.805416465614288
llama32_3b,14,60,2.0763840088384633,0.004048156943789581,0.8094646225580777
llama32_3b,14,61,2.0484559083645477,0.003993707798843806,0.8134583303569215
llama32_3b,14,62,2.0132456382188786,0.003925061200249246,0.8173833915571708
llama32_3b,14,63,2.0128616779590116,0.003924312624173961,0.8213077041813447
llama32_3b,14,64,1.9792903761571623,0.0038588613887942224,0.8251665655701389
llama32_3b,14,65,1.9705137879531929,0.003841750388936082,0.829008315959075
llama32_3b,14,66,1.9541458162715135,0.0038098390864328385,0.8328181550455078
llama32_3b,14,67,1.9195796883661076,0.0037424483195493733,0.8365606033650571
llama32_3b,14,68,1.9071544570428518,0.003718223857096704,0.8402788272221539
llama32_3b,14,69,1.9061089200251566,0.003716185458650099,0.843995012680804
llama32_3b,14,70,1.8897057692265293,0.003684205570285116,0.8476792182510892
llama32_3b,14,71,1.838424929099208,0.003584227489081867,0.8512634457401709
llama32_3b,14,72,1.807610953372797,0.0035241519879839686,0.8547875977281549
llama32_3b,14,73,1.7635004615723748,0.0034381533514524997,0.8582257510796073
llama32_3b,14,74,1.7506338134111465,0.0034130682945095353,0.8616388193741169
llama32_3b,14,75,1.7337923735277463,0.00338023390958016,0.865019053283697
llama32_3b,14,76,1.6983694993894785,0.0033111728142811115,0.8683302260979782
llama32_3b,14,77,1.6955289220810863,0.0033056347718446494,0.8716358608698228
llama32_3b,14,78,1.685579535277662,0.003286237261989398,0.8749220981318123
llama32_3b,14,79,1.6732065496746973,0.003262114658766274,0.8781842127905785
llama32_3b,14,80,1.6676883511034286,0.0032513562760353326,0.8814355690666139
llama32_3b,14,81,1.6526753007886137,0.003222086553469236,0.884657655620083
llama32_3b,14,82,1.643900615517447,0.0032049792636043364,0.8878626348836876
llama32_3b,14,83,1.6380968177666846,0.003193664071392737,0.8910562989550801
llama32_3b,14,84,1.6332990501226528,0.0031843102542181666,0.8942406092092983
llama32_3b,14,85,1.6314406592898094,0.003180687100831208,0.8974212963101295
llama32_3b,14,86,1.6304176721561339,0.003178692666058561,0.900599988976188
llama32_3b,14,87,1.626454758561693,0.0031709664958912477,0.9037709554720794
llama32_3b,14,88,1.5986430393840139,0.003116744250088638,0.9068876997221679
llama32_3b,14,89,1.5805496302191056,0.0030814690025255807,0.9099691687246936
llama32_3b,14,90,1.5423832248253313,0.00300705906758261,0.9129762277922762
llama32_3b,14,91,1.5361652639956205,0.002994936415317008,0.9159711642075932
llama32_3b,14,92,1.5354243753728012,0.0029934919650562303,0.9189646561726493
llama32_3b,14,93,1.5335114775632475,0.002989762543852088,0.9219544187165014
llama32_3b,14,94,1.532122474868178,0.0029870545183225843,0.924941473234824
llama32_3b,14,95,1.5186649869135906,0.0029608175491119596,0.9279022907839359
llama32_3b,14,96,1.5157108549511522,0.002955058118406603,0.9308573489023427
llama32_3b,14,97,1.5115390804655202,0.0029469247491550345,0.9338042736514977
llama32_3b,14,98,1.475440807480747,0.0028765468836830944,0.9366808205351808
llama32_3b,14,99,1.430501275746487,0.0027889319354527497,0.9394697524706336
llama32_3b,14,100,1.4202092324410074,0.0027688663760978755,0.9422386188467313
llama32_3b,14,101,1.3908031656298174,0.0027115357604484847,0.9449501546071798
llama32_3b,14,102,1.3633995451658305,0.002658109151500403,0.9476082637586802
llama32_3b,14,103,1.3575986094324637,0.002646799539131233,0.9502550632978114
llama32_3b,14,104,1.3569089236207372,0.0026454549148248,0.9529005182126364
llama32_3b,14,105,1.3179638328714731,0.0025695268404069362,0.9554700450530433
llama32_3b,14,106,1.2820792878640863,0.0024995656629811644,0.9579696107160245
llama32_3b,14,107,1.2357782821079621,0.0024092963596354187,0.96037890707566
llama32_3b,14,108,1.225760604582457,0.0023897657089162368,0.962768672784576
llama32_3b,14,109,1.223126088450894,0.002384629407188755,0.9651533021917648
llama32_3b,14,110,1.223023205638769,0.002384428824941672,0.9675377310167065
llama32_3b,14,111,1.2030366397852954,0.002345462643831701,0.9698831936605381
llama32_3b,14,112,1.1624767576908923,0.002266386342126028,0.9721495800026643
llama32_3b,14,113,1.1342736098367823,0.0022114009596840745,0.9743609809623484
llama32_3b,14,114,1.1159474370523075,0.002175671911832247,0.9765366528741806
llama32_3b,14,115,1.0900083081406409,0.002125100502896018,0.9786617533770766
llama32_3b,14,116,1.074325612486822,0.0020945252273024345,0.980756278604379
llama32_3b,14,117,1.0495347649534883,0.0020461925291322953,0.9828024711335113
llama32_3b,14,118,0.9703426797792629,0.0018917981646377664,0.9846942692981491
llama32_3b,14,119,0.9363997866567495,0.0018256224678970293,0.986519891766046
llama32_3b,14,120,0.9196218257119453,0.0017929118426888654,0.9883128036087349
llama32_3b,14,121,0.8824133631989411,0.001720369531031393,0.9900331731397664
llama32_3b,14,122,0.8433314048037256,0.0016441746169013277,0.9916773477566677
llama32_3b,14,123,0.8016205103019077,0.0015628542799643922,0.993240202036632
llama32_3b,14,124,0.7727825803527549,0.001506631314524832,0.9947468333511569
llama32_3b,14,125,0.7466348846776011,0.0014556532799411986,0.9962024866310981
llama32_3b,14,126,0.6931540733117444,0.0013513860938288841,0.997553872724927
llama32_3b,14,127,0.6588042007315631,0.001284416942356014,0.9988382896672829
llama32_3b,14,128,0.5958654249947087,0.0011617103327172264,1.0
llama32_3b,15,1,41.58332885659931,0.08830052225232118,0.08830052225232118
llama32_3b,15,2,35.475688948839455,0.07533119515866488,0.16363171741098606
llama32_3b,15,3,31.154573389273853,0.06615548048853642,0.22978719789952248
llama32_3b,15,4,30.32472552167805,0.06439333199986257,0.2941805298993851
llama32_3b,15,5,28.819757371814298,0.06119759281158473,0.3553781227109698
llama32_3b,15,6,24.31787287739713,0.05163802259661922,0.407016145307589
llama32_3b,15,7,19.306580086805923,0.0409967444032725,0.4480128897108615
llama32_3b,15,8,18.650619880340393,0.03960383935213072,0.4876167290629922
llama32_3b,15,9,6.710547295920752,0.014249576624134716,0.501866305687127
llama32_3b,15,10,6.661587805188704,0.01414561311953517,0.5160119188066621
llama32_3b,15,11,4.340930203078456,0.009217790266732608,0.5252297090733947
llama32_3b,15,12,4.241432654929484,0.009006511234823517,0.5342362203082183
llama32_3b,15,13,3.9498702363428313,0.008387390194294662,0.5426236105025128
llama32_3b,15,14,3.9029153244348667,0.008287683332006579,0.5509112938345195
llama32_3b,15,15,3.6235808438295942,0.007694527824769885,0.5586058216592894
llama32_3b,15,16,3.5369651444543013,0.007510602879355741,0.5661164245386451
llama32_3b,15,17,3.5141340378741073,0.007462121945047145,0.5735785464836922
llama32_3b,15,18,3.3512345991182495,0.007116211554699224,0.5806947580383914
llama32_3b,15,19,3.2327272158486986,0.006864565904358351,0.5875593239427498
llama32_3b,15,20,3.1484388965418266,0.006685583056683181,0.594244906999433
llama32_3b,15,21,3.0685493481161545,0.006515940821622689,0.6007608478210558
llama32_3b,15,22,3.0254096964341057,0.006424335510599024,0.6071851833316547
llama32_3b,15,23,2.985829431874506,0.006340288414620966,0.6135254717462757
llama32_3b,15,24,2.873366618268967,0.006101478164254045,0.6196269499105297
llama32_3b,15,25,2.8403212501257675,0.006031307657339429,0.6256582575678691
llama32_3b,15,26,2.7922302870570936,0.005929188436215383,0.6315874460040846
llama32_3b,15,27,2.7822970947512657,0.005908095702844708,0.6374955417069291
llama32_3b,15,28,2.7712874652750226,0.005884717198542917,0.6433802589054721
llama32_3b,15,29,2.7471882072916185,0.0058335433958594815,0.6492138023013316
llama32_3b,15,30,2.7184225655312804,0.00577246071536701,0.6549862630166987
llama32_3b,15,31,2.6464413218501237,0.0056196114465810396,0.6606058744632797
llama32_3b,15,32,2.5740452107978795,0.005465881223659368,0.666071755686939
llama32_3b,15,33,2.54755802373141,0.005409636749845603,0.6714813924367846
llama32_3b,15,34,2.4865666041901164,0.005280123929528141,0.6767615163663128
llama32_3b,15,35,2.44412845536058,0.00519000823152829,0.6819515245978411
llama32_3b,15,36,2.428749518752632,0.005157351679695941,0.6871088762775369
llama32_3b,15,37,2.387005910369261,0.00506871081033074,0.6921775870878677
llama32_3b,15,38,2.3730934423853007,0.0050391682454957116,0.6972167553333635
llama32_3b,15,39,2.361046091764208,0.005013586182182123,0.7022303415155455
llama32_3b,15,40,2.35161970269059,0.004993569625041533,0.7072239111405871
llama32_3b,15,41,2.3372201743365992,0.004962992807148256,0.7121869039477353
llama32_3b,15,42,2.3036677104247376,0.004891745502814193,0.7170786494505496
llama32_3b,15,43,2.2397729856419155,0.004756067630873065,0.7218347170814227
llama32_3b,15,44,2.226381014775141,0.004727630320680752,0.7265623474021033
llama32_3b,15,45,2.20483658792132,0.004681881598894198,0.7312442290009976
llama32_3b,15,46,2.1786228484509325,0.004626217780025735,0.7358704467810233
llama32_3b,15,47,2.1675914591045795,0.004602793069517089,0.7404732398505404
llama32_3b,15,48,2.155549797253621,0.0045772230860775176,0.7450504629366179
llama32_3b,15,49,2.132954556953761,0.004529243004305452,0.7495797059409234
llama32_3b,15,50,2.127464821214223,0.004517585771800087,0.7540972917127235
llama32_3b,15,51,2.11480561465474,0.004490704457070399,0.7585879961697939
llama32_3b,15,52,2.102563712867796,0.0044647092722001226,0.763052705441994
llama32_3b,15,53,2.081607719461429,0.004420210065114523,0.7674729155071086
llama32_3b,15,54,2.029854794933786,0.004310314816476905,0.7717832303235855
llama32_3b,15,55,2.026839240575676,0.004303911408379885,0.7760871417319655
llama32_3b,15,56,2.018113598826209,0.004285382859929097,0.7803725245918944
llama32_3b,15,57,2.0024870435290514,0.004252200499793808,0.7846247250916882
llama32_3b,15,58,1.998807047284179,0.004244386176139504,0.7888691112678278
llama32_3b,15,59,1.9920200572207896,0.004229974276380702,0.7930990855442085
llama32_3b,15,60,1.9630805656288892,0.004168522432780261,0.7972676079769888
llama32_3b,15,61,1.9572450573027953,0.004156130966128354,0.801423738943117
llama32_3b,15,62,1.9559456305203793,0.004153371685746745,0.805577110628864
llama32_3b,15,63,1.9125445503606304,0.00406121124189107,0.809638321870755
llama32_3b,15,64,1.900223965384415,0.004035048976440759,0.8136733708471957
llama32_3b,15,65,1.8565795198017585,0.003942371755921653,0.8176157426031172
llama32_3b,15,66,1.8491309283499622,0.003926554972289301,0.8215422975754064
llama32_3b,15,67,1.8460783761580073,0.003920073000783806,0.8254623705761904
llama32_3b,15,68,1.8072427032417364,0.0038376070151395895,0.8292999775913299
llama32_3b,15,69,1.7852920234414462,0.003790995631600691,0.8330909732229306
llama32_3b,15,70,1.7567494761417963,0.003730386683200672,0.8368213599061313
llama32_3b,15,71,1.7541528161471633,0.003724872780395331,0.8405462326865266
llama32_3b,15,72,1.7499596925732976,0.0037159688515464,0.8442622015380732
llama32_3b,15,73,1.7466089922088648,0.0037088537744175156,0.8479710553124906
llama32_3b,15,74,1.7406764986372802,0.003696256363507102,0.8516673116759979
llama32_3b,15,75,1.739034096705372,0.003692768789223767,0.8553600804652216
llama32_3b,15,76,1.734343533741323,0.003682808567885759,0.8590428890331072
llama32_3b,15,77,1.7259538660932103,0.0036649934468932464,0.8627078824800005
llama32_3b,15,78,1.7114672213089186,0.0036342316407726232,0.8663421141207731
llama32_3b,15,79,1.692014184134995,0.0035929239006497766,0.8699350380214228
llama32_3b,15,80,1.6893437267707372,0.003587253292105432,0.8735222913135282
llama32_3b,15,81,1.6869314944132436,0.0035821310139517236,0.87710442232748
llama32_3b,15,82,1.6859949539584789,0.0035801423080558743,0.8806845646355359
llama32_3b,15,83,1.6493313814749664,0.0035022886901049342,0.8841868533256407
llama32_3b,15,84,1.6468715151267108,0.003497065263092371,0.8876839185887332
llama32_3b,15,85,1.644133971996092,0.0034912522006279516,0.8911751707893611
llama32_3b,15,86,1.6030612365694088,0.0034040359029377304,0.8945792066922988
llama32_3b,15,87,1.6017401516254686,0.003401230632323348,0.8979804373246222
llama32_3b,15,88,1.5792788635970716,0.0033535349927989884,0.9013339723174213
llama32_3b,15,89,1.5634360728803107,0.0033198934654684463,0.9046538657828896
llama32_3b,15,90,1.5497358740853238,0.003290801645697842,0.9079446674285876
llama32_3b,15,91,1.537191561138834,0.0032641643029230143,0.9112088317315106
llama32_3b,15,92,1.5190855147874363,0.003225716843503242,0.9144345485750138
llama32_3b,15,93,1.4601919420039438,0.0031006587161940768,0.9175352072912079
llama32_3b,15,94,1.4261241136684988,0.003028317056285221,0.9205635243474931
llama32_3b,15,95,1.3777365620526418,0.002925568041339217,0.9234890923888323
llama32_3b,15,96,1.3740412927855286,0.002917721286037969,0.9264068136748703
llama32_3b,15,97,1.371239094447209,0.0029117709308467943,0.9293185846057169
llama32_3b,15,98,1.3570367457187382,0.002881612815938335,0.9322001974216553
llama32_3b,15,99,1.3432251350448048,0.0028522844175347404,0.9350524818391901
llama32_3b,15,100,1.3413357409970905,0.0028482723654518266,0.9379007542046418
llama32_3b,15,101,1.339298664481587,0.0028439467156028886,0.9407447009202448
llama32_3b,15,102,1.2999647335755462,0.002760422699206377,0.9435051236194512
llama32_3b,15,103,1.2962301879128162,0.0027524925420625997,0.9462576161615138
llama32_3b,15,104,1.253717241884261,0.0026622180152263385,0.9489198341767401
llama32_3b,15,105,1.2364882218240687,0.0026256328857756145,0.9515454670625157
llama32_3b,15,106,1.2214594039378075,0.002593719796932529,0.9541391868594483
llama32_3b,15,107,1.2107606000824658,0.0025710013183047197,0.956710188177753
llama32_3b,15,108,1.1760874429346457,0.002497374267068695,0.9592075624448217
llama32_3b,15,109,1.1744507741901804,0.0024938988669777422,0.9617014613117995
llama32_3b,15,110,1.1567035584332472,0.002456213369857828,0.9641576746816574
llama32_3b,15,111,1.1285565904775117,0.0023964444182454714,0.9665541190999027
llama32_3b,15,112,1.1273136859074884,0.0023938051605029917,0.9689479242604058
llama32_3b,15,113,1.0931366569966114,0.0023212316175750024,0.9712691558779808
llama32_3b,15,114,1.0917947866012414,0.002318382209892546,0.9735875380878733
llama32_3b,15,115,1.0861992333191244,0.0023065002781019117,0.9758940383659752
llama32_3b,15,116,1.054210297943196,0.0022385730635748825,0.9781326114295501
llama32_3b,15,117,1.0283990705036878,0.0021837639627753365,0.9803163753923255
llama32_3b,15,118,0.9958442076984589,0.002114635024169495,0.9824310104164949
llama32_3b,15,119,0.976858219259649,0.002074319043204989,0.9845053294597
llama32_3b,15,120,0.9385202039611027,0.0019929098134472355,0.9864982392731472
llama32_3b,15,121,0.8937467858785483,0.0018978352653429979,0.9883960745384901
llama32_3b,15,122,0.8456964349291073,0.0017958022824167258,0.9901918768209068
llama32_3b,15,123,0.8362880245351453,0.0017758239022775135,0.9919677007231844
llama32_3b,15,124,0.8269277227308636,0.0017559476787888245,0.9937236484019731
llama32_3b,15,125,0.7948305941328009,0.0016877907203167743,0.9954114391222899
llama32_3b,15,126,0.7568493855821685,0.0016071391553023268,0.9970185782775923
llama32_3b,15,127,0.7252621558775919,0.0015400649465722698,0.9985586432241645
llama32_3b,15,128,0.6787775573736922,0.001441356775835419,1.0
llama32_3b,16,1,61.59947605388592,0.12291124571152015,0.12291124571152015
llama32_3b,16,2,38.366439532312604,0.07655368484477187,0.199464930556292
llama32_3b,16,3,36.34737458966052,0.07252498520036683,0.2719899157566588
llama32_3b,16,4,32.12039749824569,0.06409077352873882,0.3360806892853977
llama32_3b,16,5,30.367656338482508,0.060593477558755375,0.3966741668441531
llama32_3b,16,6,26.694183454004737,0.05326368910530033,0.4499378559494534
llama32_3b,16,7,16.418443287455325,0.032760202624771785,0.4826980585742252
llama32_3b,16,8,11.758759700588055,0.02346259896037745,0.5061606575346025
llama32_3b,16,9,6.192974032843798,0.012357023172892872,0.5185176807074955
llama32_3b,16,10,6.100052012903851,0.012171613134423411,0.5306892938419189
llama32_3b,16,11,4.408165281558374,0.0087957417946972,0.5394850356366161
llama32_3b,16,12,4.0691720112049,0.008119338555317062,0.5476043741919331
llama32_3b,16,13,4.02965658696736,0.008040492267507625,0.5556448664594407
llama32_3b,16,14,3.8335355133771074,0.00764916612304218,0.5632940325824829
llama32_3b,16,15,3.5635897080861327,0.007110535320827425,0.5704045679033104
llama32_3b,16,16,3.4793534368610746,0.006942456212146236,0.5773470241154566
llama32_3b,16,17,3.38454335889465,0.0067532788759840645,0.5841003029914407
llama32_3b,16,18,3.3733789711693607,0.006731002244901662,0.5908313052363423
llama32_3b,16,19,3.3319808568304246,0.006648399370178256,0.5974797046065207
llama32_3b,16,20,3.272306066092155,0.006529328505666377,0.604009033112187
llama32_3b,16,21,3.206851005614098,0.0063987240989918275,0.6104077572111787
llama32_3b,16,22,3.1330142669593277,0.006251395483414078,0.6166591526945928
llama32_3b,16,23,3.0923811241331243,0.006170318978841638,0.6228294716734345
llama32_3b,16,24,3.04760267745683,0.006080971227617332,0.6289104429010519
llama32_3b,16,25,3.031876583763148,0.006049592490493405,0.6349600353915452
llama32_3b,16,26,3.0132907386412766,0.006012507607262706,0.6409725429988079
llama32_3b,16,27,2.9878842097726173,0.005961813213211028,0.6469343562120189
llama32_3b,16,28,2.945195603520804,0.005876635382030953,0.6528109915940499
llama32_3b,16,29,2.9316682302477464,0.00584964381640884,0.6586606354104587
llama32_3b,16,30,2.9070289870587502,0.005800480410033445,0.6644611158204922
llama32_3b,16,31,2.7720719440473807,0.005531196654120326,0.6699923124746124
llama32_3b,16,32,2.6868249502792274,0.005361100821031743,0.6753534132956442
llama32_3b,16,33,2.667920217222781,0.005323379651329278,0.6806767929469735
llama32_3b,16,34,2.5668437113154567,0.005121698727251786,0.6857984916742254
llama32_3b,16,35,2.540639134326212,0.005069411964320978,0.6908679036385463
llama32_3b,16,36,2.5284928150364365,0.0050451760563173095,0.6959130796948636
llama32_3b,16,37,2.4972280273014644,0.004982792506105777,0.7008958722009694
llama32_3b,16,38,2.4327227070696895,0.0048540831440687954,0.7057499553450381
llama32_3b,16,39,2.4150099517512196,0.004818740362593317,0.7105686957076315
llama32_3b,16,40,2.393237976312424,0.004775298099862996,0.7153439938074945
llama32_3b,16,41,2.341815111241303,0.004672692545257013,0.7200166863527514
llama32_3b,16,42,2.269573477439011,0.004528546689290516,0.724545233042042
llama32_3b,16,43,2.2036293830337184,0.0043969664988424305,0.7289421995408844
llama32_3b,16,44,2.2009285965436933,0.004391577540150648,0.733333777081035
llama32_3b,16,45,2.196660519859527,0.004383061321253197,0.7377168384022883
llama32_3b,16,46,2.1865657618387706,0.004362918953769387,0.7420797573560577
llama32_3b,16,47,2.1763341170380324,0.004342503452068749,0.7464222608081265
llama32_3b,16,48,2.16648027845623,0.004322841798224971,0.7507451026063515
llama32_3b,16,49,2.1599809120331153,0.004309873421307254,0.7550549760276588
llama32_3b,16,50,2.1585545770194137,0.004307027413117466,0.7593620034407761
llama32_3b,16,51,2.117193996520398,0.00422449943076842,0.7635865028715446
llama32_3b,16,52,2.109850696574933,0.004209847128480314,0.767796350000025
llama32_3b,16,53,2.1037374121031345,0.004197649112231599,0.7719939991122565
llama32_3b,16,54,2.099156730647537,0.004188509143842539,0.7761825082560991
llama32_3b,16,55,2.0559305402475974,0.004102258655205716,0.7802847669113048
llama32_3b,16,56,2.053156513196854,0.0040967235574697215,0.7843814904687745
llama32_3b,16,57,2.0478407819362,0.004086116922592778,0.7884676073913672
llama32_3b,16,58,2.0220440605610643,0.004034643965960529,0.7925022513573278
llama32_3b,16,59,2.012185122097237,0.004014972136172201,0.7965172234935
llama32_3b,16,60,2.0029909100306,0.0039966266545084,0.8005138501480085
llama32_3b,16,61,1.9918764147369237,0.003974449575261727,0.8044882997232701
llama32_3b,16,62,1.9847355296442637,0.003960201157280804,0.8084485008805509
llama32_3b,16,63,1.9798291354265753,0.003950411284640972,0.8123989121651919
llama32_3b,16,64,1.9679753862575118,0.003926759150401276,0.8163256713155931
llama32_3b,16,65,1.9536894368713735,0.0038982539755571593,0.8202239252911503
llama32_3b,16,66,1.9399927859831712,0.0038709246453324654,0.8240948499364829
llama32_3b,16,67,1.919774482720835,0.003830582470376738,0.8279254324068595
llama32_3b,16,68,1.903005221662476,0.0037971222707389755,0.8317225546775986
llama32_3b,16,69,1.885160516043926,0.003761516204950158,0.8354840708825487
llama32_3b,16,70,1.8630718142008211,0.0037174419687129637,0.8392015128512617
llama32_3b,16,71,1.8251372516561326,0.003641750020719599,0.8428432628719812
llama32_3b,16,72,1.7910307260040985,0.0035736962672896786,0.846416959139271
llama32_3b,16,73,1.7832171506285213,0.0035581056106088827,0.8499750647498799
llama32_3b,16,74,1.7677601461234804,0.0035272637950547825,0.8535023285449347
llama32_3b,16,75,1.7654889653559689,0.003522732041292353,0.8570250605862271
llama32_3b,16,76,1.7622292204467058,0.0035162277764322295,0.8605412883626591
llama32_3b,16,77,1.7391283103446653,0.003470133851295142,0.8640114222139542
llama32_3b,16,78,1.703602776968615,0.003399248710031979,0.8674106709239863
llama32_3b,16,79,1.7006897705259547,0.0033934363026290352,0.8708041072266152
llama32_3b,16,80,1.698945195439144,0.0033899553006645116,0.8741940625272797
llama32_3b,16,81,1.697490816352324,0.0033870533353110815,0.8775811158625908
llama32_3b,16,82,1.6965099896643412,0.0033850962629823882,0.8809662121255732
llama32_3b,16,83,1.691290871797301,0.003374682403650338,0.8843408945292235
llama32_3b,16,84,1.6766211143533762,0.003345411405303837,0.8876863059345275
llama32_3b,16,85,1.671731970638204,0.003335655953098873,0.8910219618876264
llama32_3b,16,86,1.6712936936049387,0.003334781446048225,0.8943567433336747
llama32_3b,16,87,1.6646737055643324,0.003321572389270623,0.8976783157229452
llama32_3b,16,88,1.661790725880116,0.003315819895141646,0.9009941356180868
llama32_3b,16,89,1.6526618936257662,0.0032976048677395933,0.9042917404858264
llama32_3b,16,90,1.641322219229055,0.0032749784820079427,0.9075667189678344
