model,model_id,site,method,seed,sequence,nll,tokens_scored,reused_deterministic_run,weight_fold_max_relative_error
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,42,2.6777455806732178,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,43,2.3062000274658203,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,44,2.2993764877319336,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,45,2.2739086151123047,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,46,2.3657119274139404,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,47,2.154930830001831,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,48,2.026806592941284,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,49,2.0219807624816895,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,50,1.7414700984954834,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,51,1.8328988552093506,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,52,1.6709952354431152,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,53,1.898261547088623,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,54,1.6250298023223877,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,55,1.6085628271102905,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,56,1.8220378160476685,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,57,1.8017337322235107,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,58,2.179565191268921,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,59,2.345494270324707,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,60,2.3494908809661865,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,61,2.4582676887512207,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,62,1.5056577920913696,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260902,63,1.8979768753051758,2047,False,0.00248436676338315
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,0,1.83022940158844,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,1,2.428285837173462,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,2,2.510592460632324,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,3,2.021071195602417,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,4,1.9257134199142456,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,5,1.5538080930709839,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,6,1.6747446060180664,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,7,1.922563910484314,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,8,2.2515785694122314,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,9,1.9746732711791992,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,10,1.9039756059646606,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,11,2.2570409774780273,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,12,2.1189653873443604,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,13,2.26896595954895,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,14,2.198812246322632,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,15,2.4068939685821533,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,16,2.129277229309082,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,17,2.163710832595825,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,18,1.9560117721557617,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,19,2.1143007278442383,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,20,2.2384250164031982,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,21,2.1613121032714844,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,22,2.2154347896575928,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,23,2.255775213241577,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,24,2.274237632751465,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,25,2.3400487899780273,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,26,2.431807518005371,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,27,2.229646682739258,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,28,2.005035400390625,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,29,1.802232265472412,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,30,1.6993952989578247,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,31,1.7167236804962158,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,32,2.0159900188446045,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,33,1.9902503490447998,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,34,2.1589038372039795,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,35,1.4825681447982788,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,36,1.4460817575454712,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,37,1.4920051097869873,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,38,1.4806880950927734,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,39,1.6711714267730713,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,40,2.271165609359741,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,41,2.692453384399414,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,42,2.691345691680908,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,43,2.3136110305786133,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,44,2.305570363998413,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,45,2.2822632789611816,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,46,2.367661952972412,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,47,2.1665408611297607,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,48,2.0372982025146484,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,49,2.0394651889801025,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,50,1.764657974243164,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,51,1.842456579208374,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,52,1.6770540475845337,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,53,1.9078590869903564,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,54,1.6369513273239136,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,55,1.6054861545562744,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,56,1.8418774604797363,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,57,1.8167753219604492,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,58,2.1845579147338867,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,59,2.3541746139526367,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,60,2.3623480796813965,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,61,2.460113525390625,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,62,1.5190260410308838,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260902,63,1.9045791625976562,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,0,1.8258846998214722,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,1,2.428988456726074,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,2,2.4978771209716797,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,3,2.0171754360198975,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,4,1.9247618913650513,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,5,1.5502047538757324,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,6,1.6628540754318237,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,7,1.9114354848861694,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,8,2.247396469116211,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,9,1.9720350503921509,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,10,1.896519422531128,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,11,2.2491369247436523,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,12,2.115981101989746,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,13,2.2655887603759766,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,14,2.1933281421661377,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,15,2.395841360092163,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,16,2.1327309608459473,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,17,2.1503069400787354,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,18,1.9566110372543335,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,19,2.1088078022003174,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,20,2.2293365001678467,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,21,2.155440092086792,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,22,2.2111353874206543,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,23,2.245647430419922,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,24,2.274651288986206,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,25,2.3411872386932373,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,26,2.4200239181518555,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,27,2.2232601642608643,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,28,1.991876244544983,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,29,1.8026368618011475,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,30,1.6835527420043945,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,31,1.7186144590377808,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,32,2.012958526611328,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,33,1.978753924369812,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,34,2.1567249298095703,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,35,1.4779417514801025,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,36,1.4404734373092651,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,37,1.4856871366500854,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,38,1.469724178314209,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,39,1.6640801429748535,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,40,2.2755913734436035,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,41,2.6926164627075195,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,42,2.691602945327759,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,43,2.309964418411255,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,44,2.294480562210083,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,45,2.2754666805267334,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,46,2.3689486980438232,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,47,2.1568994522094727,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,48,2.02646541595459,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,49,2.0321204662323,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,50,1.7448042631149292,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,51,1.843026876449585,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,52,1.6718639135360718,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,53,1.903169870376587,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,54,1.6344722509384155,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,55,1.607192039489746,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,56,1.8299140930175781,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,57,1.809065341949463,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,58,2.1777637004852295,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,59,2.3476784229278564,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,60,2.3578295707702637,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,61,2.464110851287842,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,62,1.5140342712402344,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,down_only,nar,20260902,63,1.9028921127319336,2047,False,0.002726680599153042
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,0,1.8210190534591675,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,1,2.4262492656707764,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,2,2.4977786540985107,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,3,2.011586904525757,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,4,1.914086937904358,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,5,1.541384220123291,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,6,1.6611204147338867,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,7,1.9094125032424927,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,8,2.242734909057617,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,9,1.9654792547225952,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,10,1.8951772451400757,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,11,2.2463276386260986,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,12,2.1129345893859863,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,13,2.2663583755493164,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,14,2.1893773078918457,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,15,2.396328926086426,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,16,2.1246144771575928,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,17,2.137594699859619,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,18,1.9472182989120483,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,19,2.1110126972198486,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,20,2.219693899154663,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,21,2.1516032218933105,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,22,2.211318254470825,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,23,2.2437283992767334,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,24,2.273427963256836,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,25,2.328341007232666,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,26,2.421278476715088,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,27,2.218993663787842,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,28,1.9961307048797607,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,29,1.7982368469238281,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,30,1.6767017841339111,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,31,1.7038706541061401,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,32,2.009608268737793,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,33,1.9731444120407104,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,34,2.1496427059173584,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,35,1.4748716354370117,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,36,1.4358726739883423,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,37,1.4765468835830688,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,38,1.4689924716949463,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,39,1.6632905006408691,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,40,2.26790714263916,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,41,2.686514377593994,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,42,2.6781117916107178,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,43,2.3039143085479736,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,44,2.296929121017456,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,45,2.275073528289795,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,46,2.359478712081909,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,47,2.156083345413208,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,48,2.027574300765991,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,49,2.023059129714966,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,50,1.74024498462677,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,51,1.8342260122299194,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,52,1.6678059101104736,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,53,1.9009523391723633,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,54,1.6236743927001953,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,55,1.6025745868682861,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,56,1.8192570209503174,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,57,1.7997910976409912,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,58,2.174448251724243,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,59,2.339869976043701,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,60,2.3579416275024414,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,61,2.456110715866089,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,62,1.5032895803451538,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,qkv_only,nar,20260903,63,1.8993980884552002,2047,False,0.0023605148307979107
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,0,1.8296232223510742,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,1,2.428663730621338,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,2,2.5050058364868164,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,3,2.01697039604187,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,4,1.9182449579238892,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,5,1.5559414625167847,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,6,1.6674528121948242,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,7,1.9138401746749878,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,8,2.2525718212127686,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,9,1.9744879007339478,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,10,1.8913942575454712,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,11,2.247161626815796,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,12,2.118070363998413,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,13,2.271962881088257,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,14,2.188314199447632,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,15,2.4019410610198975,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,16,2.1276519298553467,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,17,2.14530873298645,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,18,1.9538732767105103,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,19,2.1148760318756104,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,20,2.2345824241638184,2047,False,0.002612246200442314
llama32_3b,unsloth/Llama-3.2-3B,both,nar,20260903,21,2.1513912677764893,2047,False,0.002612246200442314
