model,row,site,layer,seed,group,m,k,s_meas,s_hadamard,f_calibration,f_test_capture,s_pred,relative_error,observations,groups_measured,f_definition
llama32_3b,E20_hadamard_g256_m2,qkv,3,1,256,2,0,0.1313490064427659,0.13154797442957053,0.0012156447628512979,0.005204760573866444,0.13146799231162853,0.000905875667316019,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m2,qkv,3,2,256,2,0,0.1309278511227916,0.13111296575149822,0.0012156448792666197,0.0052047605741317865,0.1310332481143359,0.0008050005452655861,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m3,qkv,3,0,256,3,0,0.13080425210088245,0.13120436675656322,0.002403110731393099,0.008689987214947844,0.1310466226195232,0.001852925380849495,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m3,qkv,3,1,256,3,0,0.13111047207758494,0.13154797442957053,0.002403110731393099,0.008689987217857006,0.1313898171805496,0.0021306086275042,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m3,qkv,3,2,256,3,0,0.13070111599036238,0.13111296575149822,0.002403110731393099,0.008689987216944854,0.1309553315038851,0.0019450141002734186,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m2,qkv,3,0,128,2,0,0.12016471958349229,0.1205353430149998,0.0031472383998334408,0.011461134939783027,0.12034551681018169,0.001504578276519666,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m2,qkv,3,1,128,2,0,0.12040134840501082,0.12077793412409221,0.0031472383998334408,0.011461134934733646,0.12058772587241208,0.0015479682733644654,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m2,qkv,3,2,128,2,0,0.12010865048073545,0.12048422189333034,0.003147238167002797,0.0114611349340184,0.12029447621113398,0.001547146934502765,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g64_m1,qkv,3,0,64,1,48,0.0793676788069475,0.1090167260863056,0.43000128865242004,0.4249761170825389,0.08230573022439017,0.037018235402715045,131072,6291456,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g64_m1,qkv,3,1,64,1,48,0.07936510413562854,0.10918861799741168,0.43000128865242004,0.4249761170957401,0.08243550562465353,0.0386870466871425,131072,6291456,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g64_m1,qkv,3,2,64,1,48,0.07935916667870717,0.10901067484820537,0.43000128865242004,0.4249761171373087,0.08230116164497597,0.03707189842579547,131072,6291456,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m1,qkv,3,0,128,1,24,0.09171811430575971,0.1205353430149998,0.36638885736465454,0.3628225310280443,0.09594576527283125,0.04609395863698045,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m1,qkv,3,1,128,1,24,0.0917833635459792,0.12077793412409221,0.36638885736465454,0.3628225311435699,0.09613886705549561,0.04745417188088239,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m1,qkv,3,2,128,1,24,0.09178218218101719,0.12048422189333034,0.36638885736465454,0.3628225310096223,0.09590507301595876,0.044920383640587265,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m1,qkv,3,0,256,1,12,0.10408505161070399,0.13120436675656322,0.30605348944664,0.3042422145792012,0.10929776660749298,0.050081302897225274,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m1,qkv,3,1,256,1,12,0.10419081194778694,0.13154797442957053,0.30605348944664,0.3042422147312219,0.10958400366024731,0.05176264213357949,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m1,qkv,3,2,256,1,12,0.10423055999237245,0.13111296575149822,0.3060535192489624,0.30424221477877367,0.10922162406984019,0.047884843733286934,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m2,qkv,3,0,256,2,24,0.09974996041057811,0.13120436675656322,0.36638885736465454,0.3628225651944466,0.10443827561870483,0.047000672369485415,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m2,qkv,3,1,256,2,24,0.09983564786204013,0.13154797442957053,0.36638885736465454,0.3628225651151479,0.10471178627803238,0.0488416564665402,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m2,qkv,3,2,256,2,24,0.09984671921344557,0.13111296575149822,0.36638885736465454,0.3628225650681976,0.10436552069754802,0.045257385717826816,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3,qkv,3,0,256,3,36,0.09716402034533426,0.13120436675656322,0.404089093208313,0.39960589397135066,0.101283559709791,0.04239778623625624,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3,qkv,3,1,256,3,36,0.09717194049561802,0.13154797442957053,0.404089093208313,0.3996058939717379,0.10154880856641138,0.045042509684066034,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3,qkv,3,2,256,3,36,0.09719793556583885,0.13111296575149822,0.404089093208313,0.3996058940428202,0.10121300246095179,0.041308149928691223,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2,qkv,3,0,128,2,48,0.08762597943715929,0.1205353430149998,0.4300011992454529,0.42497607485842603,0.091002092604587,0.03852867824260818,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2,qkv,3,1,128,2,48,0.08762411962547982,0.12077793412409221,0.4300011992454529,0.4249760739184198,0.0911852446828279,0.040640922528738986,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2,qkv,3,2,128,2,48,0.08766277486832645,0.12048422189333034,0.43000122904777527,0.42497607440361085,0.09096349466670538,0.03765246769038238,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2_c32,qkv,3,0,128,2,48,0.08762597943715929,0.1205353430149998,0.4300011992454529,0.42497607485842603,0.091002092604587,0.03852867824260818,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2_c32,qkv,3,1,128,2,48,0.08762411962547982,0.12077793412409221,0.4300011992454529,0.4249760739184198,0.0911852446828279,0.040640922528738986,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2_c32,qkv,3,2,128,2,48,0.08766277486832645,0.12048422189333034,0.43000122904777527,0.42497607440361085,0.09096349466670538,0.03765246769038238,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3_c32,qkv,3,0,256,3,36,0.09716402034533426,0.13120436675656322,0.404089093208313,0.39960589397135066,0.101283559709791,0.04239778623625624,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3_c32,qkv,3,1,256,3,36,0.09717194049561802,0.13154797442957053,0.404089093208313,0.3996058939717379,0.10154880856641138,0.045042509684066034,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3_c32,qkv,3,2,256,3,36,0.09719793556583885,0.13111296575149822,0.404089093208313,0.3996058940428202,0.10121300246095179,0.041308149928691223,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E11_g64_kmax,down,3,0,64,1,128,0.007339513932821458,0.009391482116172134,0.275871976347913,0.2626913172340559,0.007991748593827995,0.08886619290820057,131072,16777216,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g64_kmax,down,3,1,64,1,128,0.007339837086583048,0.009392569705304832,0.275871976347913,0.26269131730950296,0.007992674085546384,0.0889443445763528,131072,16777216,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g64_kmax,down,3,2,64,1,128,0.007338490738144257,0.009389758524361635,0.275871976347913,0.26269131727994466,0.00799028189110126,0.08881814752032066,131072,16777216,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k8,down,3,0,128,1,8,0.008982184969691165,0.01037864468832811,0.10738549438202537,0.1047354405429049,0.009805564804523529,0.09166810053575128,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k8,down,3,1,128,1,8,0.00898250231753328,0.010379864647388326,0.10738549438202537,0.10473544050516685,0.00980671740083866,0.09175784811060539,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k8,down,3,2,128,1,8,0.008983008811915605,0.01037688923697408,0.10738549438202537,0.1047354405304008,0.009803906284309181,0.09138335379396363,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k16,down,3,0,128,1,16,0.008817331373844328,0.01037864468832811,0.13810031588447427,0.13435371029824725,0.00963538350383228,0.092777745930545,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k16,down,3,1,128,1,16,0.00881803145247953,0.010379864647388326,0.13810031588447427,0.13435371028510945,0.009636516096165592,0.09281942892774711,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k16,down,3,2,128,1,16,0.008815769922763367,0.01037688923697408,0.13810031588447427,0.13435371024181084,0.009633753768204332,0.09278643301804343,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k32,down,3,0,128,1,32,0.00863508482048786,0.01037864468832811,0.17794506973634777,0.17066603195670044,0.009410031199660315,0.08974392206707629,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k32,down,3,1,128,1,32,0.008633637844279396,0.010379864647388326,0.17794506973634777,0.17066603192145458,0.00941113730292945,0.09005467598634818,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k32,down,3,2,128,1,32,0.008633680588702536,0.01037688923697408,0.17794506973634777,0.17066603198056357,0.009408439580281586,0.08973681428437932,131072,8388608,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_kmax,down,3,0,128,1,64,0.008481228116651779,0.01037864468832811,0.21895886404167528,0.20660423383525128,0.009172286215513316,0.08148089985986047,131072,8388608,frozen E1c eigenspace paired with activation_factors
llama32_3b,E11_g128_kmax,down,3,1,128,1,64,0.008481548104249809,0.010379864647388326,0.21895886404167528,0.20660423385410964,0.00917336437301919,0.08156721629896037,131072,8388608,frozen E1c eigenspace paired with activation_factors
llama32_3b,E11_g128_kmax,down,3,2,128,1,64,0.00848178567892531,0.01037688923697408,0.21895886404167528,0.20660423377865594,0.009170734808490521,0.0812268967461701,131072,8388608,frozen E1c eigenspace paired with activation_factors
llama32_3b,E11_g256_kmax,down,3,0,256,1,32,0.009560598252307428,0.011291610327032076,0.17794506973634777,0.1694149450811472,0.010237791991402581,0.07083173262004953,131072,4194304,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g256_kmax,down,3,1,256,1,32,0.00956097544739759,0.011293269035700493,0.17794506973634777,0.16941494511611596,0.010239295896853599,0.0709467829080809,131072,4194304,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g256_kmax,down,3,2,256,1,32,0.009558963010105892,0.011289533076906166,0.17794506973634777,0.16941494506499802,0.01023590860594318,0.07081789050983978,131072,4194304,frozen E11 selected eigenvalue fractions
llama32_3b,E20_hadamard_g64_m1,down,3,0,64,1,0,0.009389547523762712,0.009389547523762712,0.004627590533345938,0.015003206823399303,0.009367796840653284,-0.0023164783025360694,131072,16777216,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g64_m1,down,3,1,64,1,0,0.009390043403692733,0.009390043403692733,0.004627590999007225,0.015003206822162335,0.00936829156969684,-0.0023164785359072694,131072,16777216,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g64_m1,down,3,2,64,1,0,0.00939195902203667,0.00939195902203667,0.004627590999007225,0.015003206821398878,0.009370202750552002,-0.002316478535907165,131072,16777216,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m1,down,3,0,128,1,0,0.010375653727615342,0.010375653727615342,0.0024579656310379505,0.007534938066313347,0.010362894382152316,-0.0012297389444547403,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m1,down,3,1,128,1,0,0.010376853060654001,0.010376853060654001,0.0024579656310379505,0.007534938067436473,0.01036409224032443,-0.0012297389444547262,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m1,down,3,2,128,1,0,0.010379253396419708,0.010379253396419708,0.002457965863868594,0.007534938065182088,0.010366489623093974,-0.0012297390610134676,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m1,down,3,0,256,1,0,0.011287368610510384,0.011287368610510384,0.00138279318343848,0.0037614285424858,0.011279561862610544,-0.0006916357717396374,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m1,down,3,1,256,1,0,0.01129084406640768,0.01129084406640768,0.0013827932998538017,0.003761428545396687,0.01128303491410055,-0.0006916358299875338,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m1,down,3,2,256,1,0,0.011291418470339654,0.011291418470339654,0.00138279318343848,0.0037614285420028695,0.011283608921411885,-0.000691635771739659,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m2,down,3,0,256,2,0,0.01126501255739143,0.011287368610510384,0.002457965863868594,0.007534938474485947,0.011273488092433982,0.0007523768836805808,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m2,down,3,1,256,2,0,0.011268299351104294,0.01129084406640768,0.002457966096699238,0.007534938475920406,0.011276959273111361,0.00076852076229397,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m2,down,3,2,256,2,0,0.011269271094627387,0.011291418470339654,0.002457965863868594,0.007534938473700214,0.011277532971992429,0.0007331332519794734,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m3,down,3,0,256,3,0,0.011246117048899773,0.011287368610510384,0.0031051847618073225,0.010678467060615397,0.011269830302497905,0.0021085725406398688,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m3,down,3,1,256,3,0,0.011249401061174114,0.01129084406640768,0.0031051847618073225,0.010678467063228274,0.011273300358233469,0.0021244950668387838,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m3,down,3,2,256,3,0,0.011250468561878502,0.011291418470339654,0.0031051847618073225,0.010678467061015728,0.011273873869656885,0.0020803851545961993,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m2,down,3,0,128,2,0,0.010334693112590387,0.010375653727615342,0.004627590533345938,0.015003205835023105,0.010351618750880694,0.0016377494818580625,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m2,down,3,1,128,2,0,0.010335470931704144,0.010376853060654001,0.004627590533345938,0.015003205829419471,0.010352815305690391,0.001678140657630143,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m2,down,3,2,128,2,0,0.01033808275355036,0.010379253396419708,0.004627590533345938,0.015003205835426628,0.010355210081130379,0.0016567218495264192,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g64_m1,down,3,0,64,1,128,0.007244267355111793,0.009389547523762712,0.27587199211120605,0.26269132157871083,0.007990102251671948,0.10295518649430704,131072,16777216,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g64_m1,down,3,1,64,1,128,0.00724323216674487,0.009390043403692733,0.27587199211120605,0.26269132157946834,0.007990524224225512,0.10317107615459427,131072,16777216,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g64_m1,down,3,2,64,1,128,0.007242941530280461,0.00939195902203667,0.27587199211120605,0.2626913215975978,0.007992154333280767,0.10344040468476555,131072,16777216,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m1,down,3,0,128,1,64,0.008318942859920311,0.010375653727615342,0.22482192516326904,0.21096251081691697,0.009135161080450347,0.09811561808682195,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m1,down,3,1,128,1,64,0.008318153211378285,0.010376853060654001,0.22482192516326904,0.21096251085145,0.009136217023601968,0.0983468074505607,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m1,down,3,2,128,1,64,0.008318693768900931,0.010379253396419708,0.22482192516326904,0.21096251085491427,0.009138330379968954,0.09852948477706898,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m1,down,3,0,256,1,32,0.00939765672565912,0.011287368610510384,0.1779451072216034,0.16941494771208088,0.010233945910563575,0.08898911817251981,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m1,down,3,1,256,1,32,0.009396636258941604,0.01129084406640768,0.1779451072216034,0.16941494770460971,0.010237097010602459,0.08944272487520129,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m1,down,3,2,256,1,32,0.00939938061988127,0.011291418470339654,0.1779451072216034,0.1694149477185147,0.010237617806810458,0.08918004502936877,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m2,down,3,0,256,2,64,0.009184367574508356,0.011287368610510384,0.22482192516326904,0.21096253031573342,0.009937873134392835,0.08204218241176114,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m2,down,3,1,256,2,64,0.009184065868148683,0.01129084406640768,0.22482192516326904,0.21096253064710657,0.009940933071653972,0.08241090758399115,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m2,down,3,2,256,2,64,0.009186157420610186,0.011291418470339654,0.22482194006443024,0.21096253031367035,0.009941438705435846,0.08221950160913859,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3,down,3,0,256,3,96,0.009036722105544126,0.011287368610510384,0.2545260190963745,0.24082639499873107,0.009745608321267937,0.0784450608798628,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3,down,3,1,256,3,96,0.009038650286272681,0.01129084406640768,0.2545260190963745,0.24082639508515902,0.009748609058913853,0.07854698988845837,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3,down,3,2,256,3,96,0.009038607207483007,0.011291418470339654,0.2545260190963745,0.2408263950892493,0.009749105004065674,0.07860699998053354,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2,down,3,0,128,2,128,0.008104941813454017,0.010375653727615342,0.27587199211120605,0.2626912953751489,0.008829236339853563,0.08936455597956713,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2,down,3,1,128,2,128,0.0081053654424907,0.010376853060654001,0.27587199211120605,0.2626912956294485,0.008830256920833472,0.08943353430342305,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2,down,3,2,128,2,128,0.008104852819340286,0.010379253396419708,0.27587199211120605,0.2626912956159046,0.008832299503626498,0.08975445951965168,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2_c32,down,3,0,128,2,128,0.008104941813454017,0.010375653727615342,0.27587199211120605,0.2626912953751489,0.008829236339853563,0.08936455597956713,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2_c32,down,3,1,128,2,128,0.0081053654424907,0.010376853060654001,0.27587199211120605,0.2626912956294485,0.008830256920833472,0.08943353430342305,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g128_m2_c32,down,3,2,128,2,128,0.008104852819340286,0.010379253396419708,0.27587199211120605,0.2626912956159046,0.008832299503626498,0.08975445951965168,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3_c32,down,3,0,256,3,96,0.009036722105544126,0.011287368610510384,0.2545260190963745,0.24082639499873107,0.009745608321267937,0.0784450608798628,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3_c32,down,3,1,256,3,96,0.009038650286272681,0.01129084406640768,0.2545260190963745,0.24082639508515902,0.009748609058913853,0.07854698988845837,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_nar_g256_m3_c32,down,3,2,256,3,96,0.009038607207483007,0.011291418470339654,0.2545260190963745,0.2408263950892493,0.009749105004065674,0.07860699998053354,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E11_g64_kmax,qkv,4,0,64,1,48,0.07575451161999869,0.10654885845703473,0.48156307656701997,0.4750625010679643,0.07671791008877586,0.012717374162608201,131072,6291456,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g64_kmax,qkv,4,1,64,1,48,0.07574136567286753,0.10651511463005647,0.48156307656701997,0.4750625010583886,0.07669361366813224,0.01257236368535439,131072,6291456,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g64_kmax,qkv,4,2,64,1,48,0.07575509132113585,0.10663908206856416,0.48156307656701997,0.47506250108374753,0.0767828734024841,0.013567168403128818,131072,6291456,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k8,qkv,4,0,128,1,8,0.09535460027467124,0.11772652296548121,0.315542614070385,0.3145246678714289,0.09739743608157853,0.021423568459443442,131072,3145728,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k8,qkv,4,1,128,1,8,0.09536421266117638,0.1176481311840476,0.315542614070385,0.3145246679643938,0.0973325810401726,0.020640535102929253,131072,3145728,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k8,qkv,4,2,128,1,8,0.0953679064426538,0.11781620562216706,0.315542614070385,0.31452466788709826,0.09747163228309844,0.022059054444166018,131072,3145728,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k16,qkv,4,0,128,1,16,0.09168964526812336,0.11772652296548121,0.3717844742988034,0.36864964060982713,0.09331009896801701,0.017673246473525344,131072,3145728,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k16,qkv,4,1,128,1,16,0.09171515578883671,0.1176481311840476,0.3717844742988034,0.3686496407928031,0.09324796560418706,0.016712721056479106,131072,3145728,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k16,qkv,4,2,128,1,16,0.09168379527613506,0.11781620562216706,0.3717844742988034,0.3686496407203987,0.09338118148502574,0.01851348107676451,131072,3145728,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k32,qkv,4,0,128,1,24,0.08898394678857713,0.11772652296548121,0.41082735408784926,0.406203715621562,0.0903640328966443,0.01550938296034685,131072,3145728,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k32,qkv,4,1,128,1,24,0.08901352167839842,0.1176481311840476,0.41082735408784926,0.4062037157756721,0.09030386126039908,0.01449599518893986,131072,3145728,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_k32,qkv,4,2,128,1,24,0.08899910478697848,0.11781620562216706,0.41082735408784926,0.40620371569802516,0.09043287113576731,0.0161098962986267,131072,3145728,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g128_kmax,qkv,4,0,128,1,24,0.08918631273004489,0.11772652296548121,0.40822943247910054,0.4036957360622165,0.09056304116335745,0.01543654391767192,131072,3145728,frozen E1c eigenspace paired with activation_factors
llama32_3b,E11_g128_kmax,qkv,4,1,128,1,24,0.08920660197346741,0.1176481311840476,0.40822943247910054,0.40369573612354276,0.09050273701141266,0.014529586479829772,131072,3145728,frozen E1c eigenspace paired with activation_factors
llama32_3b,E11_g128_kmax,qkv,4,2,128,1,24,0.08920557539069189,0.11781620562216706,0.40822943247910054,0.40369573604800063,0.09063203100459706,0.01599065537840825,131072,3145728,frozen E1c eigenspace paired with activation_factors
llama32_3b,E11_g256_kmax,qkv,4,0,256,1,12,0.10212175421965479,0.12817092790229387,0.34745884071834715,0.3442833490723597,0.10353650088914661,0.013853528861723464,131072,1572864,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g256_kmax,qkv,4,1,256,1,12,0.10208254243250774,0.12803968495659981,0.34745884071834715,0.34428334927588167,0.10343048281167816,0.013204416220938257,131072,1572864,frozen E11 selected eigenvalue fractions
llama32_3b,E11_g256_kmax,qkv,4,2,256,1,12,0.10210163879403684,0.12826795979535177,0.34745884071834715,0.34428334931820337,0.10361488327153462,0.014820961694359739,131072,1572864,frozen E11 selected eigenvalue fractions
llama32_3b,E20_hadamard_g64_m1,qkv,4,0,64,1,0,0.10661271007122745,0.10661271007122745,0.0025488389655947685,0.009847294794342976,0.10647675406863606,-0.001275232591879152,131072,6291456,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g64_m1,qkv,4,1,64,1,0,0.10660922863571838,0.10660922863571838,0.0025488389655947685,0.009847294793533646,0.10647327707276702,-0.0012752325918791248,131072,6291456,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g64_m1,qkv,4,2,64,1,0,0.1065902168755386,0.1065902168755386,0.002548838499933481,0.009847294792458211,0.10645428958185262,-0.0012752323587511172,131072,6291456,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m1,qkv,4,0,128,1,0,0.11786125735551185,0.11786125735551185,0.0009497317369095981,0.004409256511846414,0.11780527577215152,-0.0004749786708236815,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m1,qkv,4,1,128,1,0,0.11778447776670475,0.11778447776670475,0.000949731795117259,0.004409256511583349,0.11772853264858187,-0.0004749786999412472,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g128_m1,qkv,4,2,128,1,0,0.11784514093117575,0.11784514093117575,0.0009497317369095981,0.004409256511059269,0.11778916700277323,-0.0004749786708237076,131072,3145728,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m1,qkv,4,0,256,1,0,0.1283258808173997,0.1283258808173997,0.00037357109249569476,0.0019091386642079923,0.12830190915866468,-0.00018680299392710015,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m1,qkv,4,1,256,1,0,0.12812619496048208,0.12812619496048208,0.0003735710633918643,0.0019091386645842055,0.12810226060552782,-0.00018680297937237366,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m1,qkv,4,2,256,1,0,0.12827603057340772,0.12827603057340772,0.0003735710633918643,0.0019091386646913379,0.12825206822871454,-0.0001868029793724118,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
llama32_3b,E20_hadamard_g256_m2,qkv,4,0,256,2,0,0.12815636276096143,0.1283258808173997,0.000949731795117259,0.00440925666013951,0.12826492875736023,0.0008471369978040039,131072,1572864,E11 energy-weighted P_N capture; frozen E20 construction
