model,layer,b,position,method,mean_group_range,relative_quantization_error_nmse,range_reduction_vs_hadamard,nmse_delta_vs_hadamard,sample_vectors
llama32_3b,16,32,1024,identity,9.017769813537598,0.008950562886100171,-0.13170380071813598,0.002981402737542457,65536
llama32_3b,16,32,1024,hadamard,7.968312740325928,0.005969160148557714,0.0,0.0,65536
llama32_3b,16,32,1024,nar,6.404256820678711,0.0039269456464883735,0.19628445451593085,-0.0020422145020693406,65536
llama32_3b,16,32,2048,bf16,9.0313720703125,0.0,-0.12958523340409384,-0.005984499754342727,65536
llama32_3b,16,32,2048,identity,9.0313720703125,0.008970836956528448,-0.12958523340409384,0.002986337202185721,65536
llama32_3b,16,32,2048,hadamard,7.995299339294434,0.005984499754342727,0.0,0.0,65536
llama32_3b,16,32,2048,nar,6.462802410125732,0.003985896573289337,0.19167474088642947,-0.00199860318105339,65536
llama32_3b,16,64,0,bf16,12.161291122436523,0.0,-0.34396947663864036,-0.007890383634027682,65536
llama32_3b,16,64,0,identity,12.161291122436523,0.015228403896913077,-0.34396947663864036,0.007338020262885395,65536
llama32_3b,16,64,0,hadamard,9.048785209655762,0.007890383634027682,0.0,0.0,65536
llama32_3b,16,64,0,nar,7.969300746917725,0.006168872757568546,0.11929606435857741,-0.001721510876459136,65536
llama32_3b,16,64,512,bf16,12.07406997680664,0.0,-0.3279182761431636,-0.007976955106186382,65536
llama32_3b,16,64,512,identity,12.07406997680664,0.015050101520069772,-0.3279182761431636,0.00707314641388339,65536
llama32_3b,16,64,512,hadamard,9.092479705810547,0.007976955106186382,0.0,0.0,65536
llama32_3b,16,64,512,nar,7.848528861999512,0.005997992336199638,0.13681095631328039,-0.0019789627699867435,65536
llama32_3b,16,64,1024,bf16,12.074908256530762,0.0,-0.33826302061258323,-0.007846190331505572,65536
llama32_3b,16,64,1024,identity,12.074908256530762,0.01503952427818121,-0.33826302061258323,0.007193333946675637,65536
llama32_3b,16,64,1024,hadamard,9.022821426391602,0.007846190331505572,0.0,0.0,65536
llama32_3b,16,64,1024,nar,7.76364803314209,0.005862955251381975,0.13955428504508033,-0.0019832350801235977,65536
llama32_3b,16,64,2048,bf16,12.12535285949707,0.0,-0.3530812710521782,-0.00774484714507739,65536
llama32_3b,16,64,2048,identity,12.12535285949707,0.015124822607441493,-0.3530812710521782,0.007379975462364102,65536
llama32_3b,16,64,2048,hadamard,8.961289405822754,0.00774484714507739,0.0,0.0,65536
llama32_3b,16,64,2048,nar,7.930080413818359,0.006080126085647087,0.11507372938255386,-0.0016647210594303036,65536
llama32_3b,17,32,0,bf16,8.75091552734375,0.0,-0.1364313306786053,-0.006138289197411338,65536
llama32_3b,17,32,0,identity,8.75091552734375,0.009256262374628331,-0.1364313306786053,0.0031179731772169933,65536
llama32_3b,17,32,0,hadamard,7.700346946716309,0.006138289197411338,0.0,0.0,65536
llama32_3b,17,32,0,nar,6.173806190490723,0.003966945852550225,0.19824311382184606,-0.002171343344861113,65536
llama32_3b,17,32,512,bf16,8.727703094482422,0.0,-0.15445874536250367,-0.005884458423881347,65536
llama32_3b,17,32,512,identity,8.727703094482422,0.00922302632995944,-0.15445874536250367,0.0033385679060780934,65536
llama32_3b,17,32,512,hadamard,7.559995651245117,0.005884458423881347,0.0,0.0,65536
llama32_3b,17,32,512,nar,6.080545902252197,0.0038339882057343163,0.19569452381222696,-0.002050470218147031,65536
llama32_3b,17,32,1024,bf16,8.769351959228516,0.0,-0.14898362042100638,-0.006020746248490281,65536
llama32_3b,17,32,1024,identity,8.769351959228516,0.009274448936953146,-0.14898362042100638,0.0032537026884628655,65536
llama32_3b,17,32,1024,hadamard,7.632268905639648,0.006020746248490281,0.0,0.0,65536
llama32_3b,17,32,1024,nar,6.056243896484375,0.00383678342472909,0.2064949530264473,-0.002183962823761191,65536
llama32_3b,17,32,2048,bf16,8.693887710571289,0.0,-0.14541051238896857,-0.00591943710058845,65536
llama32_3b,17,32,2048,identity,8.693887710571289,0.009169926186255667,-0.14541051238896857,0.003250489085667217,65536
llama32_3b,17,32,2048,hadamard,7.590193748474121,0.00591943710058845,0.0,0.0,65536
llama32_3b,17,32,2048,nar,6.1302642822265625,0.0039016435284729627,0.192344163354335,-0.0020177935721154877,65536
llama32_3b,17,64,0,bf16,11.787519454956055,0.0,-0.3853317537404185,-0.007610179264608707,65536
llama32_3b,17,64,0,identity,11.787519454956055,0.01585006360537089,-0.3853317537404185,0.008239884340762182,65536
llama32_3b,17,64,0,hadamard,8.508806228637695,0.007610179264608707,0.0,0.0,65536
llama32_3b,17,64,0,nar,7.4409708976745605,0.005918683502252184,0.1254976670369071,-0.0016914957623565229,65536
llama32_3b,17,64,512,bf16,11.76314926147461,0.0,-0.38596216428675606,-0.007633244232988691,65536
llama32_3b,17,64,512,identity,11.76314926147461,0.01577190879249281,-0.38596216428675606,0.008138664559504117,65536
llama32_3b,17,64,512,hadamard,8.48735237121582,0.007633244232988691,0.0,0.0,65536
llama32_3b,17,64,512,nar,7.462682723999023,0.005966248017798753,0.12072900975478318,-0.0016669962151899375,65536
llama32_3b,17,64,1024,bf16,11.826385498046875,0.0,-0.38591516554944355,-0.0076818632630194054,65536
llama32_3b,17,64,1024,identity,11.826385498046875,0.015862581817742555,-0.38591516554944355,0.00818071855472315,65536
llama32_3b,17,64,1024,hadamard,8.533267974853516,0.0076818632630194054,0.0,0.0,65536
llama32_3b,17,64,1024,nar,7.470439910888672,0.005971636543955027,0.124551117707409,-0.0017102267190643788,65536
llama32_3b,17,64,2048,bf16,11.712565422058105,0.0,-0.3743163675435469,-0.007633119166976236,65536
llama32_3b,17,64,2048,identity,11.712565422058105,0.01567939753125303,-0.3743163675435469,0.008046278364276793,65536
llama32_3b,17,64,2048,hadamard,8.522466659545898,0.007633119166976236,0.0,0.0,65536
llama32_3b,17,64,2048,nar,7.562284469604492,0.006096887332294258,0.11266482208715001,-0.001536231834681978,65536
llama32_3b,18,32,0,bf16,9.064998626708984,0.0,-0.1705713255134659,-0.005944028042348421,65536
llama32_3b,18,32,0,identity,9.064998626708984,0.009233463191546061,-0.1705713255134659,0.0032894351491976398,65536
llama32_3b,18,32,0,hadamard,7.744080543518066,0.005944028042348421,0.0,0.0,65536
llama32_3b,18,32,0,nar,6.29803466796875,0.003982521960149489,0.18672918849735914,-0.0019615060821989326,65536
llama32_3b,18,32,512,bf16,8.978839874267578,0.0,-0.1594693433527619,-0.005940097158786947,65536
llama32_3b,18,32,512,identity,8.978839874267578,0.009128850123999126,-0.1594693433527619,0.003188752965212179,65536
llama32_3b,18,32,512,hadamard,7.743921756744385,0.005940097158786947,0.0,0.0,65536
llama32_3b,18,32,512,nar,6.235993385314941,0.0039156899643078,0.19472412284074914,-0.002024407194479147,65536
llama32_3b,18,32,1024,bf16,8.977758407592773,0.0,-0.15255657912666665,-0.0060327179944069465,65536
llama32_3b,18,32,1024,identity,8.977758407592773,0.009113788681955753,-0.15255657912666665,0.003081070687548807,65536
llama32_3b,18,32,1024,hadamard,7.789429664611816,0.0060327179944069465,0.0,0.0,65536
llama32_3b,18,32,1024,nar,6.210411071777344,0.0038757565155785488,0.20271299194190265,-0.0021569614788283977,65536
llama32_3b,18,32,2048,bf16,8.96203899383545,0.0,-0.14972183041253126,-0.00603290668822157,65536
llama32_3b,18,32,2048,identity,8.96203899383545,0.009083577860234898,-0.14972183041253126,0.0030506711720133277,65536
llama32_3b,18,32,2048,hadamard,7.7949628829956055,0.00603290668822157,0.0,0.0,65536
llama32_3b,18,32,2048,nar,6.290268421173096,0.003977750705494467,0.1930342048330903,-0.002055155982727103,65536
llama32_3b,18,64,0,bf16,12.266622543334961,0.0,-0.4234146739853961,-0.007552289066010117,65536
llama32_3b,18,64,0,identity,12.266622543334961,0.015554067545952524,-0.4234146739853961,0.008001778479942406,65536
llama32_3b,18,64,0,hadamard,8.617743492126465,0.007552289066010117,0.0,0.0,65536
llama32_3b,18,64,0,nar,7.7406511306762695,0.0061347082097267325,0.10177749688785051,-0.0014175808562833844,65536
llama32_3b,18,64,512,bf16,12.249367713928223,0.0,-0.41409077867954563,-0.007643166216598118,65536
llama32_3b,18,64,512,identity,12.249367713928223,0.01553184076784952,-0.41409077867954563,0.007888674551251402,65536
llama32_3b,18,64,512,hadamard,8.662363052368164,0.007643166216598118,0.0,0.0,65536
llama32_3b,18,64,512,nar,7.669380187988281,0.006040900043238384,0.11463186873799013,-0.0016022661733597334,65536
llama32_3b,18,64,1024,bf16,12.262118339538574,0.0,-0.3935644704525396,-0.00790836983085227,65536
llama32_3b,18,64,1024,identity,12.262118339538574,0.01555068579841118,-0.3935644704525396,0.00764231596755891,65536
llama32_3b,18,64,1024,hadamard,8.799103736877441,0.00790836983085227,0.0,0.0,65536
llama32_3b,18,64,1024,nar,7.688014030456543,0.006072481789309126,0.12627305457989674,-0.0018358880415431447,65536
llama32_3b,18,64,2048,bf16,12.197249412536621,0.0,-0.40753657990351744,-0.007652660508513863,65536
llama32_3b,18,64,2048,identity,12.197249412536621,0.015401783808786077,-0.40753657990351744,0.0077491233002722135,65536
llama32_3b,18,64,2048,hadamard,8.665671348571777,0.007652660508513863,0.0,0.0,65536
llama32_3b,18,64,2048,nar,7.64586877822876,0.005996776278833961,0.1176830425851651,-0.0016558842296799025,65536
llama32_3b,19,32,0,bf16,9.394842147827148,0.0,-0.18600835570019741,-0.005788822584773196,65536
llama32_3b,19,32,0,identity,9.394842147827148,0.00974887634493867,-0.18600835570019741,0.003960053760165474,65536
llama32_3b,19,32,0,hadamard,7.921396255493164,0.005788822584773196,0.0,0.0,65536
llama32_3b,19,32,0,nar,6.338295936584473,0.0037414943360902135,0.19985117116327517,-0.0020473282486829824,65536
llama32_3b,19,32,512,bf16,9.26858901977539,0.0,-0.1634885526121095,-0.005870555911571914,65536
llama32_3b,19,32,512,identity,9.26858901977539,0.009586344046273046,-0.1634885526121095,0.0037157881347011324,65536
llama32_3b,19,32,512,hadamard,7.966205596923828,0.005870555911571914,0.0,0.0,65536
llama32_3b,19,32,512,nar,6.285316467285156,0.0036913749072087923,0.21100247905825475,-0.0021791810043631215,65536
llama32_3b,19,32,1024,bf16,9.318038940429688,0.0,-0.1753934530395846,-0.005792583261336612,65536
llama32_3b,19,32,1024,identity,9.318038940429688,0.009648656096613445,-0.1753934530395846,0.0038560728352768333,65536
llama32_3b,19,32,1024,hadamard,7.927591323852539,0.005792583261336612,0.0,0.0,65536
llama32_3b,19,32,1024,nar,6.287290573120117,0.003707845598402545,0.20691035697022933,-0.0020847376629340667,65536
llama32_3b,19,32,2048,bf16,9.348770141601562,0.0,-0.17694201695160258,-0.005810643762413622,65536
llama32_3b,19,32,2048,identity,9.348770141601562,0.009671462142961954,-0.17694201695160258,0.003860818380548332,65536
llama32_3b,19,32,2048,hadamard,7.943271636962891,0.005810643762413622,0.0,0.0,65536
llama32_3b,19,32,2048,nar,6.3128767013549805,0.0037138053110415668,0.20525483832393418,-0.002096838451372055,65536
llama32_3b,19,64,0,bf16,12.653125762939453,0.0,-0.4255966192515914,-0.007467886539687498,65536
llama32_3b,19,64,0,identity,12.653125762939453,0.0164600026869293,-0.4255966192515914,0.008992116147241802,65536
llama32_3b,19,64,0,hadamard,8.875670433044434,0.007467886539687498,0.0,0.0,65536
llama32_3b,19,64,0,nar,7.845645904541016,0.005807988266824713,0.11605033515762374,-0.0016598982728627844,65536
llama32_3b,19,64,512,bf16,12.594344139099121,0.0,-0.4113515992920012,-0.007536595521822947,65536
llama32_3b,19,64,512,identity,12.594344139099121,0.016364210423685046,-0.4113515992920012,0.0088276149018621,65536
llama32_3b,19,64,512,hadamard,8.923604965209961,0.007536595521822947,0.0,0.0,65536
llama32_3b,19,64,512,nar,7.918806552886963,0.005928276965344552,0.11260005527366557,-0.0016083185564783947,65536
llama32_3b,19,64,1024,bf16,12.596680641174316,0.0,-0.39250897057936723,-0.007766324150106819,65536
llama32_3b,19,64,1024,identity,12.596680641174316,0.016362003278262108,-0.39250897057936723,0.008595679128155289,65536
llama32_3b,19,64,1024,hadamard,9.046031951904297,0.007766324150106819,0.0,0.0,65536
llama32_3b,19,64,1024,nar,7.804766654968262,0.0057540068078259605,0.13721655014436845,-0.0020123173422808586,65536
llama32_3b,19,64,2048,bf16,12.602972030639648,0.0,-0.4115328243550774,-0.007530414801001236,65536
llama32_3b,19,64,2048,identity,12.602972030639648,0.016365014634641135,-0.4115328243550774,0.008834599833639899,65536
llama32_3b,19,64,2048,hadamard,8.928571701049805,0.007530414801001236,0.0,0.0,65536
llama32_3b,19,64,2048,nar,7.961346626281738,0.0059908099275634745,0.10832920506807846,-0.0015396048734377613,65536
llama32_3b,20,32,0,bf16,8.996925354003906,0.0,-0.15766354674568034,-0.005918157738465303,65536
llama32_3b,20,32,0,identity,8.996925354003906,0.009327441282153247,-0.15766354674568034,0.0034092835436879444,65536
llama32_3b,20,32,0,hadamard,7.771623611450195,0.005918157738465303,0.0,0.0,65536
llama32_3b,20,32,0,nar,6.191065311431885,0.003800616758582123,0.20337555947635197,-0.00211754097988318,65536
llama32_3b,20,32,512,bf16,8.886709213256836,0.0,-0.1304811574342039,-0.006066287806964876,65536
llama32_3b,20,32,512,identity,8.886709213256836,0.009161043227335441,-0.1304811574342039,0.003094755420370565,65536
llama32_3b,20,32,512,hadamard,7.860997200012207,0.006066287806964876,0.0,0.0,65536
llama32_3b,20,32,512,nar,6.154561519622803,0.003758380506982047,0.21707623561890524,-0.002307907299982829,65536
llama32_3b,20,32,1024,bf16,8.94288444519043,0.0,-0.14625943889444257,-0.005948015972792655,65536
llama32_3b,20,32,1024,identity,8.94288444519043,0.009219390382821413,-0.14625943889444257,0.003271374410028758,65536
llama32_3b,20,32,1024,hadamard,7.801797866821289,0.005948015972792655,0.0,0.0,65536
llama32_3b,20,32,1024,nar,6.120909690856934,0.0037196700841536008,0.2154488240604989,-0.002228345888639054,65536
llama32_3b,20,32,2048,bf16,8.946619033813477,0.0,-0.14093483049755978,-0.006038215936607179,65536
llama32_3b,20,32,2048,identity,8.946619033813477,0.009203204334442784,-0.14093483049755978,0.0031649883978356044,65536
llama32_3b,20,32,2048,hadamard,7.8414812088012695,0.006038215936607179,0.0,0.0,65536
llama32_3b,20,32,2048,nar,6.176003932952881,0.003761874565608191,0.21239319861903883,-0.0022763413709989883,65536
llama32_3b,20,64,0,bf16,12.238304138183594,0.0,-0.41369325058215406,-0.007499763149761627,65536
llama32_3b,20,64,0,identity,12.238304138183594,0.016033528065010905,-0.41369325058215406,0.008533764915249278,65536
llama32_3b,20,64,0,hadamard,8.656972885131836,0.007499763149761627,0.0,0.0,65536
llama32_3b,20,64,0,nar,7.640398979187012,0.005933333055841815,0.11742833429578692,-0.0015664300939198118,65536
llama32_3b,20,64,512,bf16,12.131765365600586,0.0,-0.41143961408830226,-0.007409231068580966,65536
llama32_3b,20,64,512,identity,12.131765365600586,0.01581744707912362,-0.41143961408830226,0.008408216010542653,65536
llama32_3b,20,64,512,hadamard,8.59531307220459,0.007409231068580966,0.0,0.0,65536
llama32_3b,20,64,512,nar,7.671548843383789,0.0059902628657841,0.10747301710371171,-0.0014189682027968657,65536
llama32_3b,20,64,1024,bf16,12.13885498046875,0.0,-0.40070164318318874,-0.007544173749026233,65536
llama32_3b,20,64,1024,identity,12.13885498046875,0.015828168166694256,-0.40070164318318874,0.008283994417668023,65536
llama32_3b,20,64,1024,hadamard,8.666267395019531,0.007544173749026233,0.0,0.0,65536
llama32_3b,20,64,1024,nar,7.644433975219727,0.005914111290594737,0.11790928818871296,-0.0016300624584314957,65536
llama32_3b,20,64,2048,bf16,12.134428024291992,0.0,-0.399288009824589,-0.00754501364072075,65536
llama32_3b,20,64,2048,identity,12.134428024291992,0.01582340928077098,-0.399288009824589,0.008278395640050229,65536
llama32_3b,20,64,2048,hadamard,8.671858787536621,0.00754501364072075,0.0,0.0,65536
llama32_3b,20,64,2048,nar,7.705578804016113,0.00600439621831979,0.1114270893005391,-0.00154061742240096,65536
llama32_3b,21,32,0,bf16,9.054847717285156,0.0,-0.1926902766187913,-0.005825987224635128,65536
llama32_3b,21,32,0,identity,9.054847717285156,0.009391537140538612,-0.1926902766187913,0.0035655499159034845,65536
llama32_3b,21,32,0,hadamard,7.591952323913574,0.005825987224635128,0.0,0.0,65536
llama32_3b,21,32,0,nar,6.086685657501221,0.0038072329935268027,0.19827135395344578,-0.002018754231108325,65536
llama32_3b,21,32,512,bf16,8.975316047668457,0.0,-0.1938781671771767,-0.005713325271233539,65536
llama32_3b,21,32,512,identity,8.975316047668457,0.009273907454816942,-0.1938781671771767,0.0035605821835834033,65536
llama32_3b,21,32,512,hadamard,7.517782211303711,0.005713325271233539,0.0,0.0,65536
llama32_3b,21,32,512,nar,6.1014556884765625,0.003826654122250786,0.18839685468642134,-0.0018866711489827531,65536
llama32_3b,21,32,1024,bf16,9.021322250366211,0.0,-0.19055002361392848,-0.005788638381034276,65536
llama32_3b,21,32,1024,identity,9.021322250366211,0.00933169393438124,-0.19055002361392848,0.0035430555533469636,65536
llama32_3b,21,32,1024,hadamard,7.5774407386779785,0.005788638381034276,0.0,0.0,65536
llama32_3b,21,32,1024,nar,6.052695274353027,0.0037904723458702274,0.20122169435679024,-0.0019981660351640483,65536
llama32_3b,21,32,2048,bf16,8.992876052856445,0.0,-0.18981192326123839,-0.005760322102357293,65536
llama32_3b,21,32,2048,identity,8.992876052856445,0.009279020532140561,-0.18981192326123839,0.0035186984297832687,65536
llama32_3b,21,32,2048,hadamard,7.558233261108398,0.005760322102357293,0.0,0.0,65536
llama32_3b,21,32,2048,nar,6.140446186065674,0.003861653405852396,0.18758180993673237,-0.0018986686965048968,65536
llama32_3b,21,64,0,bf16,12.40416431427002,0.0,-0.45993212123443405,-0.007496286365021009,65536
llama32_3b,21,64,0,identity,12.40416431427002,0.016542109404829763,-0.45993212123443405,0.009045823039808755,65536
llama32_3b,21,64,0,hadamard,8.496397972106934,0.007496286365021009,0.0,0.0,65536
llama32_3b,21,64,0,nar,7.731985569000244,0.006225438539148445,0.08996899693448926,-0.0012708478258725633,65536
llama32_3b,21,64,512,bf16,12.40037727355957,0.0,-0.4612592728282112,-0.007460083565899867,65536
llama32_3b,21,64,512,identity,12.40037727355957,0.016558684463326184,-0.4612592728282112,0.009098600897426316,65536
llama32_3b,21,64,512,hadamard,8.486089706420898,0.007460083565899867,0.0,0.0,65536
llama32_3b,21,64,512,nar,7.569270133972168,0.0059613453025152904,0.10803793079809537,-0.0014987382633845766,65536
llama32_3b,21,64,1024,bf16,12.444031715393066,0.0,-0.45847119599101616,-0.007570586741863913,65536
llama32_3b,21,64,1024,identity,12.444031715393066,0.016580894352414638,-0.45847119599101616,0.009010307610550725,65536
llama32_3b,21,64,1024,hadamard,8.532243728637695,0.007570586741863913,0.0,0.0,65536
llama32_3b,21,64,1024,nar,7.606019496917725,0.006027503782654967,0.10855576342846182,-0.001543082959208946,65536
llama32_3b,21,64,2048,bf16,12.427946090698242,0.0,-0.4706141707545442,-0.007426578557351866,65536
llama32_3b,21,64,2048,identity,12.427946090698242,0.016667655269065947,-0.4706141707545442,0.009241076711714081,65536
llama32_3b,21,64,2048,hadamard,8.450854301452637,0.007426578557351866,0.0,0.0,65536
llama32_3b,21,64,2048,nar,7.658857345581055,0.006111875237794665,0.09371797544012135,-0.0013147033195572005,65536
llama32_3b,22,32,0,bf16,9.124101638793945,0.0,-0.21614420070665485,-0.005730273008231729,65536
llama32_3b,22,32,0,identity,9.124101638793945,0.010132279634847793,-0.21614420070665485,0.0044020066266160646,65536
llama32_3b,22,32,0,hadamard,7.502483367919922,0.005730273008231729,0.0,0.0,65536
llama32_3b,22,32,0,nar,5.823315620422363,0.003574384867175623,0.223814924359254,-0.002155888141056106,65536
llama32_3b,22,32,512,bf16,9.122943878173828,0.0,-0.22276450282475332,-0.005639708610774969,65536
llama32_3b,22,32,512,identity,9.122943878173828,0.010111373345224243,-0.22276450282475332,0.004471664734449274,65536
llama32_3b,22,32,512,hadamard,7.460916519165039,0.005639708610774969,0.0,0.0,65536
llama32_3b,22,32,512,nar,5.821853160858154,0.0035554170859683513,0.2196865966931251,-0.0020842915248066177,65536
llama32_3b,22,32,1024,bf16,9.086344718933105,0.0,-0.21289921702202308,-0.005723529331729825,65536
llama32_3b,22,32,1024,identity,9.086344718933105,0.010102639318084073,-0.21289921702202308,0.004379109986354248,65536
llama32_3b,22,32,1024,hadamard,7.49142599105835,0.005723529331729825,0.0,0.0,65536
llama32_3b,22,32,1024,nar,5.790852069854736,0.003534949412904129,0.22700269925023514,-0.0021885799188256956,65536
llama32_3b,22,32,2048,bf16,9.130865097045898,0.0,-0.2262701681125385,-0.005629752160596831,65536
llama32_3b,22,32,2048,identity,9.130865097045898,0.010118720901320963,-0.2262701681125385,0.0044889687407241325,65536
llama32_3b,22,32,2048,hadamard,7.446046829223633,0.005629752160596831,0.0,0.0,65536
llama32_3b,22,32,2048,nar,5.863447189331055,0.00358427580670844,0.2125422625172489,-0.002045476353888391,65536
llama32_3b,22,64,0,bf16,12.732455253601074,0.0,-0.5120925412010328,-0.007435100175678273,65536
llama32_3b,22,64,0,identity,12.732455253601074,0.018258929543367913,-0.5120925412010328,0.01082382936768964,65536
llama32_3b,22,64,0,hadamard,8.42042064666748,0.007435100175678273,0.0,0.0,65536
llama32_3b,22,64,0,nar,7.258584022521973,0.005602117916515549,0.1379784541530385,-0.0018329822591627238,65536
llama32_3b,22,64,512,bf16,12.786409378051758,0.0,-0.521835047993769,-0.007425001352496859,65536
llama32_3b,22,64,512,identity,12.786409378051758,0.018462266665250554,-0.521835047993769,0.011037265312753695,65536
llama32_3b,22,64,512,hadamard,8.401968002319336,0.007425001352496859,0.0,0.0,65536
llama32_3b,22,64,512,nar,7.162168979644775,0.005471797785290543,0.1475605503772828,-0.0019532035672063155,65536
llama32_3b,22,64,1024,bf16,12.652552604675293,0.0,-0.5161323204881733,-0.007263614806835619,65536
llama32_3b,22,64,1024,identity,12.652552604675293,0.01819079835945672,-0.5161323204881733,0.0109271835526211,65536
llama32_3b,22,64,1024,hadamard,8.345282554626465,0.007263614806835619,0.0,0.0,65536
llama32_3b,22,64,1024,nar,7.16096830368042,0.005413435465747569,0.14191421838550977,-0.0018501793410880497,65536
llama32_3b,22,64,2048,bf16,12.701211929321289,0.0,-0.4936490521046105,-0.007575746544730988,65536
llama32_3b,22,64,2048,identity,12.701211929321289,0.01832556765655275,-0.4936490521046105,0.010749821111821763,65536
llama32_3b,22,64,2048,hadamard,8.503478050231934,0.007575746544730988,0.0,0.0,65536
llama32_3b,22,64,2048,nar,7.171958923339844,0.005479199248359349,0.15658523712609249,-0.002096547296371639,65536
llama32_3b,23,32,0,bf16,9.07906723022461,0.0,-0.169887245833085,-0.005844982321967473,65536
llama32_3b,23,32,0,identity,9.07906723022461,0.009374134689463446,-0.169887245833085,0.0035291523674959727,65536
llama32_3b,23,32,0,hadamard,7.760634422302246,0.005844982321967473,0.0,0.0,65536
llama32_3b,23,32,0,nar,6.30961799621582,0.003881794170874831,0.18697136691770255,-0.001963188151092642,65536
llama32_3b,23,32,512,bf16,8.930354118347168,0.0,-0.14667217706754834,-0.0058848243529604815,65536
llama32_3b,23,32,512,identity,8.930354118347168,0.00915988470721815,-0.14667217706754834,0.003275060354257669,65536
llama32_3b,23,32,512,hadamard,7.78806209564209,0.0058848243529604815,0.0,0.0,65536
llama32_3b,23,32,512,nar,6.190053939819336,0.0037451315012884444,0.205186879123234,-0.002139692851672037,65536
llama32_3b,23,32,1024,bf16,9.004796981811523,0.0,-0.13947582403764022,-0.00607839258438586,65536
llama32_3b,23,32,1024,identity,9.004796981811523,0.009255256421033932,-0.13947582403764022,0.0031768638366480714,65536
llama32_3b,23,32,1024,hadamard,7.902578353881836,0.00607839258438586,0.0,0.0,65536
llama32_3b,23,32,1024,nar,6.209478855133057,0.0037708920034672713,0.21424646778947906,-0.002307500580918589,65536
llama32_3b,23,32,2048,bf16,9.03780746459961,0.0,-0.16037423329822678,-0.005873720727677245,65536
llama32_3b,23,32,2048,identity,9.03780746459961,0.009294732920111346,-0.16037423329822678,0.003421012192434102,65536
llama32_3b,23,32,2048,hadamard,7.788700580596924,0.005873720727677245,0.0,0.0,65536
llama32_3b,23,32,2048,nar,6.264243125915527,0.0038392831142239165,0.1957268017824563,-0.002034437613453328,65536
llama32_3b,23,64,0,bf16,12.44063949584961,0.0,-0.4166097812755808,-0.007674449856023748,65536
llama32_3b,23,64,0,identity,12.44063949584961,0.016436212765314838,-0.4166097812755808,0.00876176290929109,65536
llama32_3b,23,64,0,hadamard,8.781980514526367,0.007674449856023748,0.0,0.0,65536
llama32_3b,23,64,0,nar,7.780625343322754,0.0060452420277536415,0.11402384343113277,-0.0016292078282701067,65536
llama32_3b,23,64,512,bf16,12.315103530883789,0.0,-0.3995395604733844,-0.007738041897936903,65536
llama32_3b,23,64,512,identity,12.315103530883789,0.01614583885242,-0.3995395604733844,0.008407796954483095,65536
llama32_3b,23,64,512,hadamard,8.799396514892578,0.007738041897936903,0.0,0.0,65536
llama32_3b,23,64,512,nar,7.774529457092285,0.006026571971248443,0.1164701529321644,-0.0017114699266884597,65536
llama32_3b,23,64,1024,bf16,12.335176467895508,0.0,-0.40904429353385474,-0.007595580920687739,65536
llama32_3b,23,64,1024,identity,12.335176467895508,0.016157342493738767,-0.40904429353385474,0.008561761573051028,65536
llama32_3b,23,64,1024,hadamard,8.75428581237793,0.007595580920687739,0.0,0.0,65536
llama32_3b,23,64,1024,nar,7.6560258865356445,0.005855532486236393,0.12545397184650114,-0.0017400484344513457,65536
llama32_3b,23,64,2048,bf16,12.350395202636719,0.0,-0.42587697470701447,-0.007470049344346665,65536
llama32_3b,23,64,2048,identity,12.350395202636719,0.016162477807367955,-0.42587697470701447,0.00869242846302129,65536
llama32_3b,23,64,2048,hadamard,8.661613464355469,0.007470049344346665,0.0,0.0,65536
llama32_3b,23,64,2048,nar,7.806639194488525,0.00607442312321263,0.09870843040795564,-0.0013956262211340352,65536
llama32_3b,24,32,0,bf16,8.984146118164062,0.0,-0.16375146958125844,-0.005847815663847516,65536
llama32_3b,24,32,0,identity,8.984146118164062,0.009209752283167913,-0.16375146958125844,0.0033619366193203964,65536
llama32_3b,24,32,0,hadamard,7.719986915588379,0.005847815663847516,0.0,0.0,65536
llama32_3b,24,32,0,nar,6.232434272766113,0.0038815998479600294,0.19268849275101288,-0.001966215815887487,65536
llama32_3b,24,32,512,bf16,8.908502578735352,0.0,-0.15058644392763898,-0.005876566625327907,65536
llama32_3b,24,32,512,identity,8.908502578735352,0.009108817760754562,-0.15058644392763898,0.0032322511354266545,65536
llama32_3b,24,32,512,hadamard,7.742575645446777,0.005876566625327907,0.0,0.0,65536
llama32_3b,24,32,512,nar,6.0985107421875,0.003724674093719412,0.21234082539782642,-0.0021518925316084954,65536
llama32_3b,24,32,1024,bf16,8.93643569946289,0.0,-0.13827258902468698,-0.006046040909001313,65536
llama32_3b,24,32,1024,identity,8.93643569946289,0.009124000729246382,-0.13827258902468698,0.003077959820245069,65536
llama32_3b,24,32,1024,hadamard,7.850874900817871,0.006046040909001313,0.0,0.0,65536
llama32_3b,24,32,1024,nar,6.125331878662109,0.0037514181195253955,0.2197899016294352,-0.002294622789475918,65536
llama32_3b,24,32,2048,bf16,8.92136287689209,0.0,-0.16186225811010976,-0.0057611956799555305,65536
llama32_3b,24,32,2048,identity,8.92136287689209,0.009116555726577226,-0.16186225811010976,0.003355360046621695,65536
llama32_3b,24,32,2048,hadamard,7.678503036499023,0.0057611956799555305,0.0,0.0,65536
llama32_3b,24,32,2048,nar,6.1998772621154785,0.0038313169465411254,0.19256693229852745,-0.001929878733414405,65536
