model,row,seed,site,layer,group,group_class,observations,mean_range,scope
llama32_3b,Q5a_asym,1,down,0,6,anchor,131072,0.061069343027675416,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,7,anchor,131072,0.060194132860722505,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,8,anchor,131072,0.05624595351601869,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,9,anchor,131072,0.05549994521881274,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,10,anchor,131072,0.059450697663798735,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,11,anchor,131072,0.05791254749185981,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,12,anchor,131072,0.054639656081405974,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,13,anchor,131072,0.05685176958926519,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,14,anchor,131072,0.05715204759463788,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,15,anchor,131072,0.05676538863834679,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,16,anchor,131072,0.05464131957222662,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,17,anchor,131072,0.05408910613556728,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,18,anchor,131072,0.05654820507362146,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,19,anchor,131072,0.05539063350201445,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,20,anchor,131072,0.05599180333073406,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,21,anchor,131072,0.054714987462062936,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,22,anchor,131072,0.056512205653255876,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,23,anchor,131072,0.055244445937805864,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,24,anchor,131072,0.055014732704105285,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,25,anchor,131072,0.05617252528190875,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,26,anchor,131072,0.05338620295773211,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,27,anchor,131072,0.0537542167949141,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,28,anchor,131072,0.05381743846719189,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,29,anchor,131072,0.05359786618537754,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,30,anchor,131072,0.05459352252397309,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,31,anchor,131072,0.05476315344925098,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,32,anchor,131072,0.056287978358103175,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,33,anchor,131072,0.05365062123740216,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,34,anchor,131072,0.052475503006572666,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,35,anchor,131072,0.05412465048777193,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,36,anchor,131072,0.054868812186612104,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,37,anchor,131072,0.05161828164297333,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,38,anchor,131072,0.05193881379493703,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,39,anchor,131072,0.05300397811615909,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,40,anchor,131072,0.0528067020685441,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,41,anchor,131072,0.050879990340977344,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,42,anchor,131072,0.05265667838965982,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,43,anchor,131072,0.05498629103315267,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,44,anchor,131072,0.05136752034932002,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,45,anchor,131072,0.053039663907576085,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,46,anchor,131072,0.05285317127544431,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,47,anchor,131072,0.052599738671915475,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,48,anchor,131072,0.05197604086190921,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,49,anchor,131072,0.05127639817818874,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,50,anchor,131072,0.05088711679286462,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,51,anchor,131072,0.052302566256862804,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,52,anchor,131072,0.05272086515292074,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,53,anchor,131072,0.05081569061729141,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,54,anchor,131072,0.05466000559063389,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,55,anchor,131072,0.052762409242347985,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,56,anchor,131072,0.05387976436334441,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,57,anchor,131072,0.05220314918162927,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,58,anchor,131072,0.05132276933340307,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,59,anchor,131072,0.05186058178701103,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,60,anchor,131072,0.053061147474579684,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,61,anchor,131072,0.05180233103952503,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,62,anchor,131072,0.05163364390302405,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,0,63,anchor,131072,0.05138552991432732,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,0,anchor,131072,0.1223911889351399,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,1,anchor,131072,0.09246345769042819,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,2,anchor,131072,0.07133511984874019,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,3,anchor,131072,0.07632163788373703,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,4,anchor,131072,0.06706327181755967,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,5,anchor,131072,0.07551304126859293,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,6,anchor,131072,0.06596812387876128,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,7,anchor,131072,0.0686240749954834,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,8,anchor,131072,0.07040403181626687,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,9,anchor,131072,0.06978948361981452,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,10,anchor,131072,0.06880975525386646,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,11,anchor,131072,0.06846223595248091,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,12,anchor,131072,0.06909269110754224,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,13,anchor,131072,0.06869127637581585,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,14,anchor,131072,0.06852515207073395,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,15,anchor,131072,0.07001648104621694,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,16,anchor,131072,0.06809096101361689,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,17,anchor,131072,0.06759005186598444,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,18,anchor,131072,0.06942153508254023,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,19,anchor,131072,0.0676174701578347,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,20,anchor,131072,0.06811939400084555,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,21,anchor,131072,0.06551049923978525,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,22,anchor,131072,0.06755843006894935,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,23,anchor,131072,0.06852820424292361,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,24,anchor,131072,0.06365063244516733,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,25,anchor,131072,0.0660507512471753,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,26,anchor,131072,0.06803647010308822,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,27,anchor,131072,0.06677941093010276,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,28,anchor,131072,0.06610296788969805,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,29,anchor,131072,0.06489967661048723,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,30,anchor,131072,0.06647186563616003,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,31,anchor,131072,0.06509266124444224,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,32,anchor,131072,0.06693796705096133,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,33,anchor,131072,0.06564821849253377,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,34,anchor,131072,0.06773345448161905,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,35,anchor,131072,0.06572067547035232,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,36,anchor,131072,0.06656943221474876,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,37,anchor,131072,0.06621664992067622,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,38,anchor,131072,0.06743065858051267,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,39,anchor,131072,0.06617003184000936,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,40,anchor,131072,0.06558129525389234,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,41,anchor,131072,0.06579060159448602,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,42,anchor,131072,0.06560183156805977,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,43,anchor,131072,0.06520221867528875,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,44,anchor,131072,0.06595421305517135,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,45,anchor,131072,0.0650739827938267,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,46,anchor,131072,0.06612183136100214,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,47,anchor,131072,0.06582528385717978,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,48,anchor,131072,0.0640254442021515,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,49,anchor,131072,0.06406272718147932,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,50,anchor,131072,0.0662199969394095,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,51,anchor,131072,0.06531041863659226,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,52,anchor,131072,0.06624329247970451,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,53,anchor,131072,0.06426895690512424,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,54,anchor,131072,0.06579944931316106,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,55,anchor,131072,0.06515548963435691,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,56,anchor,131072,0.06410836930282215,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,57,anchor,131072,0.06506218545452214,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,58,anchor,131072,0.06549560739821914,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,59,anchor,131072,0.06429599197502256,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,60,anchor,131072,0.06529413137754148,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,61,anchor,131072,0.06484457734581639,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,62,anchor,131072,0.0661577330262304,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,1,63,anchor,131072,0.06587083343215028,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,0,anchor,131072,0.16462772133718317,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,1,anchor,131072,0.11366275356814981,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,2,anchor,131072,0.09869178885909946,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,3,anchor,131072,0.10085434230570911,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,4,anchor,131072,0.10476608113380337,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,5,anchor,131072,0.10338205339915874,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,6,anchor,131072,0.09759989833916904,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,7,anchor,131072,0.09681302509709155,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,8,anchor,131072,0.09728409196084442,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,9,anchor,131072,0.09744519539950147,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,10,anchor,131072,0.10320455757602076,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,11,anchor,131072,0.1003912043113786,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,12,anchor,131072,0.09960924349405786,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,13,anchor,131072,0.10176743791370768,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,14,anchor,131072,0.09480898993449216,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,15,anchor,131072,0.09378747356717554,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,16,anchor,131072,0.0977505275919981,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,17,anchor,131072,0.09603899950569428,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,18,anchor,131072,0.0960904649117964,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,19,anchor,131072,0.09522778502056894,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,20,anchor,131072,0.09535340166210915,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,21,anchor,131072,0.09675060329169582,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,22,anchor,131072,0.09553413402790056,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,23,anchor,131072,0.0973640434236529,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,24,anchor,131072,0.09464198980964511,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,25,anchor,131072,0.09470576168399703,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,26,anchor,131072,0.09321163095874851,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,27,anchor,131072,0.09291870532008772,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,28,anchor,131072,0.09512718813907384,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,29,anchor,131072,0.09908941159565643,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,30,anchor,131072,0.09581555349747362,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,31,anchor,131072,0.09476047971833168,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,32,anchor,131072,0.09654942799799926,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,33,anchor,131072,0.09298730122500842,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,34,anchor,131072,0.09331960861706534,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,35,anchor,131072,0.09496878254810781,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,36,anchor,131072,0.09363688635451695,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,37,anchor,131072,0.09552997248782447,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,38,anchor,131072,0.09041972145452348,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,39,anchor,131072,0.09030356789696725,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,40,anchor,131072,0.09529108427990707,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,41,anchor,131072,0.09436090028846422,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,42,anchor,131072,0.09321917470857954,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,43,anchor,131072,0.0953166149177207,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,44,anchor,131072,0.09026108843453073,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,45,anchor,131072,0.09648299697092,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,46,anchor,131072,0.09379943413441083,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,47,anchor,131072,0.09315643435884624,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,48,anchor,131072,0.09180901635666316,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,49,anchor,131072,0.09303771095696334,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,50,anchor,131072,0.0941299273881242,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,51,anchor,131072,0.09382220811549757,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,52,anchor,131072,0.09474526970832642,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,53,anchor,131072,0.09440133657363958,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,54,anchor,131072,0.08965854649639482,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,55,anchor,131072,0.08993717225405362,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,56,anchor,131072,0.0890238635795555,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,57,anchor,131072,0.09358794212768373,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,58,anchor,131072,0.09123908279298121,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,59,anchor,131072,0.09111384759030727,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,60,anchor,131072,0.08887246957735329,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,61,anchor,131072,0.09180793530565268,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,62,anchor,131072,0.09227126206410219,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,2,63,anchor,131072,0.0923086254072274,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,0,anchor,131072,0.22335896422760015,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,1,anchor,131072,0.1539213657792402,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,2,anchor,131072,0.15087030851736927,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,3,anchor,131072,0.15348545635484356,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,4,anchor,131072,0.13818972455715084,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,5,anchor,131072,0.14398920803711235,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,6,anchor,131072,0.14045259853466519,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,7,anchor,131072,0.1430063778383328,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,8,anchor,131072,0.1431804923117852,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,9,anchor,131072,0.14211299432915325,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,10,anchor,131072,0.1359627259316767,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,11,anchor,131072,0.13984021827036486,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,12,anchor,131072,0.14150986958154022,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,13,anchor,131072,0.14319156392875243,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,14,anchor,131072,0.13657414865855344,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,15,anchor,131072,0.13636949781763974,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,16,anchor,131072,0.1389690818857332,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,17,anchor,131072,0.13784976752384637,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,18,anchor,131072,0.14083225715643266,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,19,anchor,131072,0.13750707295136522,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,20,anchor,131072,0.1381852894356257,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,21,anchor,131072,0.13629386005885635,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,22,anchor,131072,0.1358847168718853,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,23,anchor,131072,0.13408303573979197,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,24,anchor,131072,0.13741912808660572,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,25,anchor,131072,0.14088393994859416,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,26,anchor,131072,0.1340627289564793,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,27,anchor,131072,0.1314081029663896,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,28,anchor,131072,0.133805140073747,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,29,anchor,131072,0.13558350486141535,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,30,anchor,131072,0.13347743950686208,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,31,anchor,131072,0.1319274549894942,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,32,anchor,131072,0.1318426195269069,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,33,anchor,131072,0.13350711465139398,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,34,anchor,131072,0.13257037891708023,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,35,anchor,131072,0.13257985847644704,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,36,anchor,131072,0.1335622752843051,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,37,anchor,131072,0.13287414996489133,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,38,anchor,131072,0.13442534080971313,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,39,anchor,131072,0.12972847345585592,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,40,anchor,131072,0.1338700628794811,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,41,anchor,131072,0.13253772695421162,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,42,anchor,131072,0.13163828196073268,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,43,anchor,131072,0.12886223154455934,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,44,anchor,131072,0.13154027718115913,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,45,anchor,131072,0.13096136158449667,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,46,anchor,131072,0.13101800296928445,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,47,anchor,131072,0.129585684971687,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,48,anchor,131072,0.13248062831212337,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,49,anchor,131072,0.13200909903730462,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,50,anchor,131072,0.13095532971814805,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,51,anchor,131072,0.1298134232341681,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,52,anchor,131072,0.13234825405370998,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,53,anchor,131072,0.1362054520685092,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,54,anchor,131072,0.12748860297148212,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,55,anchor,131072,0.13417470389467212,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,56,anchor,131072,0.13341683739733412,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,57,anchor,131072,0.1306541220370434,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,58,anchor,131072,0.13035786790584325,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,59,anchor,131072,0.1321425931945157,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,60,anchor,131072,0.12968001472097512,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,61,anchor,131072,0.13211947371155475,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,62,anchor,131072,0.13034984703440955,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,3,63,anchor,131072,0.1285049068399644,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,0,anchor,131072,0.24205793365075579,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,1,anchor,131072,0.1970642919135912,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,2,anchor,131072,0.18419713708772179,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,3,anchor,131072,0.18655559536500732,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,4,anchor,131072,0.1709032133994981,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,5,anchor,131072,0.17753760715277167,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,6,anchor,131072,0.18230196986803548,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,7,anchor,131072,0.17955998312950783,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,8,anchor,131072,0.1799815277631467,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,9,anchor,131072,0.17970818379424713,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,10,anchor,131072,0.17411921568336197,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,11,anchor,131072,0.1808886350017076,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,12,anchor,131072,0.17040229003555396,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,13,anchor,131072,0.17090894415474622,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,14,anchor,131072,0.17530926208323194,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,15,anchor,131072,0.16996624648589886,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,16,anchor,131072,0.16983519461433616,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,17,anchor,131072,0.17445987610767588,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,18,anchor,131072,0.17468564600676473,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,19,anchor,131072,0.17067818569623228,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,20,anchor,131072,0.17500839469022367,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,21,anchor,131072,0.17004154424520834,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,22,anchor,131072,0.17099509072886576,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,23,anchor,131072,0.17113257659588044,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,24,anchor,131072,0.17011335326901644,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,25,anchor,131072,0.17000303724091737,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,26,anchor,131072,0.1669502440836368,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,27,anchor,131072,0.16891061473432956,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,28,anchor,131072,0.17071788284405898,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,29,anchor,131072,0.17124882030944377,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,30,anchor,131072,0.16741342467051368,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,31,anchor,131072,0.16732515750592825,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,32,anchor,131072,0.16885272102484805,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,33,anchor,131072,0.1664566165517556,actual_quantized_forward
llama32_3b,Q5a_asym,1,down,4,34,anchor,131072,0.16502781110082765,actual_quantized_forward
