model,model_id,b,seed,method,sequence,nll,tokens_scored,reused_deterministic_run
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,58,2.185110330581665,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,59,2.354111433029175,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,60,2.3611690998077393,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,61,2.4647040367126465,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,62,1.5089889764785767,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar,63,1.8999974727630615,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,0,1.8324739933013916,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,1,2.430840015411377,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,2,2.5035650730133057,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,3,2.020225763320923,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,4,1.922427773475647,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,5,1.5612566471099854,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,6,1.6764127016067505,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,7,1.9263908863067627,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,8,2.260666847229004,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,9,1.9742525815963745,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,10,1.9050875902175903,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,11,2.263509511947632,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,12,2.129103183746338,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,13,2.288067579269409,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,14,2.203409433364868,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,15,2.406550168991089,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,16,2.1343562602996826,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,17,2.1507837772369385,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,18,1.9562090635299683,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,19,2.115443706512451,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,20,2.2354683876037598,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,21,2.166779041290283,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,22,2.2177343368530273,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,23,2.262012243270874,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,24,2.2778093814849854,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,25,2.351102828979492,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,26,2.433654308319092,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,27,2.233552932739258,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,28,2.0044972896575928,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,29,1.8151686191558838,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,30,1.6886180639266968,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,31,1.7158522605895996,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,32,2.021613359451294,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,33,1.980046272277832,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,34,2.165834426879883,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,35,1.4817005395889282,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,36,1.456653356552124,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,37,1.491681694984436,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,38,1.48496413230896,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,39,1.6747219562530518,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,40,2.280139923095703,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,41,2.6888489723205566,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,42,2.695085048675537,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,43,2.3080708980560303,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,44,2.3100426197052,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,45,2.276911973953247,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,46,2.374483108520508,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,47,2.1622753143310547,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,48,2.0458922386169434,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,49,2.034446954727173,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,50,1.7580080032348633,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,51,1.8406380414962769,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,52,1.6839714050292969,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,53,1.904542088508606,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,54,1.6303298473358154,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,55,1.6092798709869385,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,56,1.8387068510055542,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,57,1.807284951210022,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,58,2.18086576461792,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,59,2.3484628200531006,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,60,2.3668792247772217,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,61,2.4618945121765137,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,62,1.5158427953720093,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260903,nar_rope,63,1.9028055667877197,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,0,1.8216310739517212,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,1,2.422093391418457,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,2,2.4934418201446533,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,3,2.006392478942871,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,4,1.9162824153900146,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,5,1.5415668487548828,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,6,1.658081293106079,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,7,1.9076058864593506,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,8,2.2404816150665283,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,9,1.963624358177185,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,10,1.8902149200439453,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,11,2.2447712421417236,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,12,2.1086490154266357,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,13,2.266572952270508,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,14,2.188810110092163,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,15,2.3954899311065674,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,16,2.1191818714141846,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,17,2.1362526416778564,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,18,1.9429833889007568,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,19,2.1033782958984375,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,20,2.22058367729187,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,21,2.148164749145508,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,22,2.2033169269561768,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,23,2.240523099899292,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,24,2.2721359729766846,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,25,2.328476667404175,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,26,2.415692090988159,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,27,2.2168664932250977,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,28,1.988470435142517,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,29,1.795961618423462,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,30,1.67539381980896,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,31,1.7089183330535889,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,32,2.003620147705078,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,33,1.9721918106079102,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,34,2.149472236633301,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,35,1.469483494758606,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,36,1.4370046854019165,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,37,1.4802957773208618,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,38,1.4637380838394165,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,39,1.6601002216339111,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,40,2.261674404144287,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,41,2.6822218894958496,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,42,2.677302360534668,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,43,2.2998499870300293,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,44,2.2922868728637695,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,45,2.270751714706421,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,46,2.362161159515381,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,47,2.152296543121338,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,48,2.025193929672241,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,49,2.0214173793792725,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,50,1.7352807521820068,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,51,1.8334615230560303,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,52,1.6676701307296753,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,53,1.8950088024139404,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,54,1.6218514442443848,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,55,1.6004024744033813,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,56,1.8132766485214233,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,57,1.796682596206665,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,58,2.1732418537139893,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,59,2.34091854095459,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,60,2.348818778991699,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,61,2.454902172088623,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,62,1.499998688697815,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,bf16,63,1.8961306810379028,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,0,1.855975866317749,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,1,2.441941022872925,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,2,2.515507698059082,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,3,2.0311620235443115,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,4,1.9359360933303833,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,5,1.564179539680481,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,6,1.6852333545684814,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,7,1.9344573020935059,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,8,2.2688095569610596,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,9,1.9931344985961914,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,10,1.9129897356033325,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,11,2.27473521232605,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,12,2.1256237030029297,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,13,2.299345016479492,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,14,2.2185771465301514,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,15,2.4162652492523193,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,16,2.1507885456085205,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,17,2.1540277004241943,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,18,1.9655147790908813,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,19,2.1387155055999756,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,20,2.246730089187622,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,21,2.165900230407715,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,22,2.2243430614471436,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,23,2.2697243690490723,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,24,2.2990262508392334,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,25,2.3480114936828613,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,26,2.4423580169677734,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,27,2.242539882659912,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,28,2.020665168762207,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,29,1.8228554725646973,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,30,1.6980160474777222,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,31,1.7272530794143677,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,32,2.0220870971679688,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,33,1.992224097251892,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,34,2.1727230548858643,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,35,1.4884001016616821,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,36,1.4549806118011475,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,37,1.5037800073623657,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,38,1.4842090606689453,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,39,1.6776540279388428,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,40,2.2760698795318604,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,41,2.7054967880249023,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,42,2.692765712738037,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,43,2.323417901992798,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,44,2.3226873874664307,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,45,2.293682813644409,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,46,2.39170503616333,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,47,2.1682145595550537,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,48,2.050400972366333,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,49,2.0513501167297363,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,50,1.7777278423309326,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,51,1.8456251621246338,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,52,1.6830732822418213,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,53,1.9131982326507568,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,54,1.653434157371521,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,55,1.6143615245819092,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,56,1.8372188806533813,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,57,1.8248989582061768,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,58,2.1947267055511475,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,59,2.370124578475952,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,60,2.380742311477661,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,61,2.492398738861084,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,62,1.5320008993148804,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,identity,63,1.9137680530548096,2047,True
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,0,1.8296757936477661,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,1,2.434488296508789,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,2,2.504525661468506,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,3,2.020772695541382,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,4,1.9296363592147827,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,5,1.5667109489440918,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,6,1.6684174537658691,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,7,1.9320991039276123,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,8,2.2601828575134277,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,9,1.9815943241119385,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,10,1.9124675989151,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,11,2.2674765586853027,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,12,2.1263349056243896,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,13,2.2729098796844482,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,14,2.20159912109375,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,15,2.4096014499664307,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,16,2.1367716789245605,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,17,2.1554880142211914,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,18,1.9566376209259033,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,19,2.1149075031280518,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,20,2.2311551570892334,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,21,2.1580255031585693,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,22,2.216989040374756,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,23,2.2644548416137695,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,24,2.281484603881836,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,25,2.350858688354492,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,26,2.4300849437713623,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,27,2.2326712608337402,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,28,2.0092203617095947,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,29,1.81320321559906,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,30,1.689797282218933,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,31,1.7193210124969482,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,32,2.021779775619507,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,33,1.9756016731262207,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,34,2.1628053188323975,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,35,1.4847747087478638,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,36,1.4442532062530518,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,37,1.4973852634429932,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,38,1.4772582054138184,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,39,1.6736702919006348,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,40,2.2714173793792725,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,41,2.69927978515625,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,42,2.6976985931396484,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,43,2.3052284717559814,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,44,2.3081774711608887,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,45,2.2848217487335205,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,46,2.387162923812866,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,47,2.173043727874756,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,48,2.047761917114258,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,49,2.0357940196990967,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,50,1.7642805576324463,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,51,1.8350931406021118,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,52,1.6759778261184692,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,53,1.902421236038208,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,54,1.6384148597717285,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,55,1.6135610342025757,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,56,1.83059823513031,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,57,1.809693694114685,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,58,2.185514450073242,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,59,2.3597700595855713,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,60,2.364781141281128,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,61,2.4701998233795166,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,62,1.517655849456787,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,hadamard,63,1.8977383375167847,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,0,1.8255900144577026,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,1,2.4266366958618164,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,2,2.5075669288635254,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,3,2.01878023147583,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,4,1.9339981079101562,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,5,1.5520496368408203,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,6,1.6709944009780884,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,7,1.925624966621399,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,8,2.249648332595825,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,9,1.9819574356079102,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,10,1.9030835628509521,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,11,2.260380506515503,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,12,2.118137836456299,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,13,2.2760536670684814,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,14,2.1868531703948975,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,15,2.4094831943511963,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,16,2.1327896118164062,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,17,2.1617772579193115,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,18,1.9485735893249512,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,19,2.117582321166992,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,20,2.231621742248535,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,21,2.1628262996673584,2047,False
llama32_3b,unsloth/Llama-3.2-3B,64,20260904,nar,22,2.224106788635254,2047,False
