model,site,layer,n,b,k,dc_slots,mean_group_range,relative_quantization_error_nmse,range_reduction_vs_k0,range_reduction_vs_hadamard,range_reduction_vs_identity,nmse_delta_vs_hadamard,absorbed_energy_fraction,sqrt_one_minus_absorbed_energy_fraction,normalized_range_vs_k0,evaluation_tokens,anchor_mapping_max_abs_error
llama32_3b,down_input,18,8192,128,57,64,0.2997550368309021,0.006252559975374608,0.12437911514680462,0.2148567952862572,0.48938793421349747,-0.0034154047861842665,0.2425581117617341,0.8703113743013278,0.8756208848531953,8192,3.5762786865234375e-07
llama32_3b,down_input,18,8192,128,58,64,0.29951581358909607,0.006237967683525802,0.1250779153033665,0.21548338860291782,0.4897954345343399,-0.003429997078033073,0.24374938394791779,0.8696267107512753,0.8749220846966335,8192,3.5762786865234375e-07
llama32_3b,down_input,18,8192,128,59,64,0.2993622422218323,0.006234022463754674,0.12552651592710679,0.21588563543993688,0.49005703278440854,-0.0034339422978042003,0.2449213628373061,0.868952609273195,0.8744734840728932,8192,3.5762786865234375e-07
llama32_3b,down_input,18,8192,128,60,64,0.2991609573364258,0.0062228325823190855,0.126114493534858,0.21641285747316547,0.4903999077273473,-0.003445132179239789,0.24607438968549178,0.8682888979564971,0.873885506465142,8192,3.5762786865234375e-07
llama32_3b,down_input,18,8192,128,61,64,0.2990890145301819,0.00622249443878465,0.12632464721343534,0.2166012960263508,0.49052245734420463,-0.003445470322774224,0.2471974321270016,0.8676419583405348,0.8736753527865646,8192,3.5762786865234375e-07
llama32_3b,down_input,18,8192,128,62,64,0.2989209294319153,0.006216473958412148,0.1268156442089516,0.21704155842898762,0.4908087787357022,-0.003451490803146726,0.24830998584655423,0.8670005848633816,0.8731843557910484,8192,3.5762786865234375e-07
llama32_3b,down_input,18,8192,128,63,64,0.29872483015060425,0.006206810172138551,0.12738847403705392,0.2175551978987306,0.49114282035911605,-0.0034611545894203235,0.24939694930170156,0.8663735053072078,0.8726115259629461,8192,3.5762786865234375e-07
llama32_3b,down_input,18,8192,128,64,64,0.29853951930999756,0.006199685004805808,0.1279297895189901,0.21804057939156674,0.4914584846166217,-0.003468279756753067,0.2504644995324364,0.8657571833184889,0.8720702104810099,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,0,64,0.3830912709236145,0.007731008103099654,0.0,0.12681639696021701,0.44083628457436835,-0.001945656734721842,0.0,1.0,1.0,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,1,64,0.3662562072277069,0.007080359357371943,0.043945307485913396,0.165188718887458,0.46540890598371354,-0.0025963054804495527,0.0914948642183332,0.9531553576315179,0.9560546925140866,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,2,64,0.3631591498851776,0.0069665419827949085,0.052029692533535184,0.17224787135170136,0.46992940076387313,-0.0027101228550265874,0.10810788977877327,0.9444003971945515,0.9479703074664648,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,3,64,0.3609228730201721,0.006873470349253134,0.05786714442747664,0.17734503862902457,0.47319349205350786,-0.002803194488568362,0.11973616692045493,0.9382237649300645,0.9421328555725234,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,4,64,0.35950469970703125,0.006816204612066439,0.06156906462451408,0.18057749464483944,0.47526347150509246,-0.0028604602257550566,0.12978510456067985,0.9328530942433113,0.9384309353754859,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,5,64,0.3581129014492035,0.006762721209234947,0.06520213685420023,0.18374983374446058,0.47729495367145347,-0.0029139436285865487,0.13934399170890172,0.9277154780918007,0.9347978631457998,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,6,64,0.3565439283847809,0.006701915707669804,0.06929769627699754,0.18732600907772226,0.47958504189505125,-0.002974749130151692,0.1476227636146668,0.9232427830128612,0.9307023037230024,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,7,64,0.3550587296485901,0.00664818327464106,0.07317457588485198,0.19071123678226007,0.48175285230083703,-0.003028481563180436,0.15533767310322108,0.9190551272349112,0.926825424115148,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,8,64,0.3534005880355835,0.006590001679754531,0.07750289589331599,0.19449065484235986,0.48417309179832085,-0.003086663158066965,0.1623249926736596,0.9152458726081972,0.9224971041066841,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,9,64,0.3520057201385498,0.00653835658688559,0.08114398093728145,0.19766999060002388,0.48620905443968526,-0.003138308250935906,0.1690715912539701,0.9115527460032304,0.9188560190627185,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,10,64,0.3509107232093811,0.0064981168474939986,0.08400229959990385,0.20016582758848836,0.4878073225229476,-0.0031785479903274974,0.17515758828841427,0.9082083525885378,0.9159977004000962,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,11,64,0.3497367203235626,0.0064531817863341095,0.08706685098732653,0.20284174361065868,0.4895209084628517,-0.0032234830514873865,0.18097072039907716,0.9050023644173107,0.9129331490126734,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,12,64,0.3486817479133606,0.006417731747253598,0.08982069188706444,0.20524635232969013,0.4910607563720402,-0.003258933090567898,0.18640522376359747,0.9019948870345122,0.9101793081129356,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,13,64,0.34808069467544556,0.006385643332223181,0.09138964759953977,0.2066163387317192,0.4919380594775662,-0.003291021505598315,0.19119472080430672,0.8993360212933168,0.9086103524004603,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,14,64,0.3471018075942993,0.006356756065236559,0.09394487961718974,0.2088475254314934,0.4933668525063299,-0.003319908772584937,0.19564273746760386,0.8968596671343829,0.9060551203828102,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,15,64,0.34633496403694153,0.00632979828448196,0.09594660509506076,0.21059539929655735,0.49448614476179836,-0.003346866553339536,0.1997035214170941,0.8945929122136537,0.9040533949049392,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,16,64,0.34543681144714355,0.006294067752291179,0.09829109231773375,0.2126425670969317,0.4957970969479961,-0.0033825970855303165,0.2037189379697151,0.8923458197527935,0.9017089076822662,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,17,64,0.3446507453918457,0.006271877617687563,0.10034299512774215,0.2144342549856623,0.4969444465469327,-0.003404787220133933,0.2074709475258931,0.8902410080838261,0.8996570048722579,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,18,64,0.34389206767082214,0.0062386496156734104,0.10232340496374397,0.21616351638175776,0.49805181986889696,-0.0034380152221480855,0.21109270445176553,0.888204534748745,0.8976765950362561,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,19,64,0.34328389167785645,0.006216306949183488,0.1039109535171198,0.2175497377475951,0.4989395194164212,-0.0034603578886380076,0.2146562394319789,0.886196231411543,0.8960890464828802,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,20,64,0.34252822399139404,0.0061916239462121376,0.1058835061274691,0.2192721383430854,0.5000424992628966,-0.0034850408916093584,0.21807825708611728,0.8842633900110773,0.8941164938725309,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,21,64,0.3420312702655792,0.006174979693090421,0.10718072630326868,0.220404849730126,0.5007678577161218,-0.0035016851447310753,0.2212753897411933,0.8824537439768765,0.8928192736967313,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,22,64,0.34144407510757446,0.006152441680329486,0.10871350766001707,0.22174324927788375,0.5016249334344963,-0.00352422315749201,0.22438583268334356,0.8806895975976192,0.8912864923399829,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,23,64,0.34087276458740234,0.006130996998920125,0.1102048246477279,0.22304544281848754,0.5024588237822221,-0.003545667838901371,0.22739406483870744,0.8789800539041217,0.8897951753522721,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,24,64,0.3404191732406616,0.006110190627149581,0.11138885409754318,0.22407931791958244,0.5031208900885542,-0.003566474210671915,0.23026921153747668,0.8773430278189502,0.8886111459024568,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,25,64,0.3398933410644531,0.006095238765508789,0.11276145696301891,0.22527785223520128,0.5038883998066175,-0.0035814260723127066,0.23310953663499448,0.8757228233665065,0.8872385430369811,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,26,64,0.3393937349319458,0.006074482089703326,0.11406560083271033,0.2264166092782207,0.5046176297382436,-0.0036021827481181696,0.2359113465252298,0.874121646840284,0.8859343991672897,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,27,64,0.33890557289123535,0.006060584166176579,0.1153398716860595,0.2275292816931967,0.505330155763061,-0.0036160806716449166,0.2385106969016415,0.872633544564016,0.8846601283139405,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,28,64,0.3386059105396271,0.006046787547827512,0.11612209350720881,0.2282123049613642,0.5057675458228619,-0.003629877289993984,0.2410030189088195,0.8712043279800558,0.8838779064927912,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,29,64,0.33837181329727173,0.006035540761686489,0.11673316783889731,0.2287458850480331,0.50610923641657,-0.003641124076135007,0.24346517675777135,0.869790102980155,0.8832668321611027,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,30,64,0.33783137798309326,0.006015857930230475,0.11814388991793479,0.2299777044358948,0.5068980610157175,-0.0036608069075910214,0.24590768023209025,0.868384891489891,0.8818561100820652,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,31,64,0.337506502866745,0.0060054086834363815,0.11899192572821311,0.2307181954002204,0.5073722518702068,-0.0036712561543851144,0.2483159592589577,0.8669971399843499,0.8810080742717868,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,32,64,0.33716198801994324,0.005989030216620288,0.11989122799101631,0.2315034513902767,0.5078751090647665,-0.003687634621201208,0.25068014288865714,0.865632634037871,0.8801087720089837,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,33,64,0.3367564082145691,0.0059773055758675624,0.12094993080195823,0.23242789332528332,0.5084670972620644,-0.0036993592619539335,0.25299594638496603,0.8642939625006263,0.8790500691980417,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,34,64,0.3364506959915161,0.005964912303504643,0.12174794486872599,0.23312470612338002,0.5089133177726002,-0.0037117525343168534,0.255278146932452,0.8629726838478423,0.878252055131274,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,35,64,0.3360142111778259,0.005949177142004322,0.12288732038265467,0.23411959013984757,0.5095504152182335,-0.0037274876958171737,0.2574867646718286,0.8616920768628266,0.8771126796173453,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,36,64,0.33566880226135254,0.005936979788323697,0.1237889564748596,0.23490688399146978,0.5100545774055126,-0.0037396850494977986,0.2596144312923729,0.8604566047788971,0.8762110435251405,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,37,64,0.33528071641921997,0.005923327118929679,0.12480199402384085,0.23579145176850383,0.5106210312452667,-0.0037533377188918166,0.261730346644416,0.8592261945236446,0.8751980059761592,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,38,64,0.3350810408592224,0.0059126231756275495,0.1253232159235624,0.23624657418488595,0.5109124796192762,-0.0037640416621939465,0.2637966752636387,0.8580229162069981,0.8746767840764376,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,39,64,0.3347402811050415,0.0059023933809326445,0.12621271610287832,0.23702327115636554,0.5114098558444142,-0.0037742714568888515,0.265823669188805,0.8568409016913204,0.8737872838971217,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,40,64,0.334349662065506,0.005887962650396511,0.1272323661684978,0.2379136128745029,0.5119800071635401,-0.003788702187424985,0.26783782643506654,0.8556647553597925,0.8727676338315021,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,41,64,0.33400702476501465,0.005874620713391563,0.12812676738955736,0.23869458935527088,0.5124801238733889,-0.0038020441244299326,0.26980689878557496,0.8545133709980348,0.8718732326104427,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,42,64,0.3336794376373291,0.005864201689969152,0.12898188248235432,0.239441261833013,0.5129582732057938,-0.0038124631478523444,0.2717598240973299,0.8533698939514271,0.8710181175176457,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,43,64,0.33317703008651733,0.005846912910117765,0.1302933390175045,0.24058640417560553,0.5136915921146076,-0.003829751927703731,0.2736440233184957,0.8522652032563012,0.8697066609824955,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,44,64,0.3329373896121979,0.005838626433296236,0.13091888309148378,0.24113261900398295,0.5140413736631764,-0.00383803840452526,0.2755094627088894,0.8511700989174318,0.8690811169085162,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,45,64,0.33267438411712646,0.005829000529998107,0.13160541790716182,0.24173208994794895,0.51442525902148,-0.003847664307823389,0.2773591573543523,0.8500828445778962,0.8683945820928382,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,46,64,0.332278311252594,0.005817331320380339,0.13263930433213192,0.24263486262163825,0.5150033707961943,-0.003859333517441157,0.279143684947214,0.84903257596678,0.8673606956678681,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,47,64,0.3320172429084778,0.005805707384204428,0.13332078251743953,0.24322991819887818,0.5153844286702725,-0.003870957453617068,0.2808830411416558,0.8480076408018645,0.8666792174825605,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,48,64,0.33178848028182983,0.005797430587221388,0.133917931667031,0.2437513390448706,0.5157183328074213,-0.003879234250600108,0.2826013443497853,0.8469938935141237,0.866082068332969,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,49,64,0.3315131962299347,0.005786722821082365,0.13463651773982627,0.24437879662100814,0.5161201400657386,-0.0038899420167391313,0.2843064767858537,0.8459867157433066,0.8653634822601738,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,50,64,0.33124929666519165,0.005776075264624416,0.13532538638490604,0.24498030542654006,0.5165053304167616,-0.0039005895731970804,0.28598551151138646,0.8449937801478857,0.864674613615094,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,51,64,0.33082836866378784,0.005762948245947977,0.13642415326724447,0.2459397306517611,0.5171197209890765,-0.003913716591873519,0.2876109580539986,0.8440314223688603,0.8635758467327556,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,52,64,0.33060315251350403,0.005753107182712948,0.13701204489354238,0.24645306798020883,0.517448448655105,-0.0039235576551085475,0.28921159109703976,0.843082682127299,0.8629879551064576,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,53,64,0.33029431104660034,0.00574126976827186,0.1378182273632162,0.24715701329378614,0.5178992366401588,-0.0039353950695496355,0.2907776770526094,0.842153384454038,0.8621817726367837,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,54,64,0.33012351393699646,0.005734437880888354,0.13826406657326162,0.24754631278159,0.5181485337493302,-0.003942226956933142,0.2923005817235561,0.8412487255719582,0.8617359334267384,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,55,64,0.32982873916625977,0.0057251206716693835,0.13903353012701478,0.24821819573986398,0.5185787898489315,-0.0039515441661521124,0.29381235136378,0.8403497180556556,0.8609664698729852,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,56,64,0.32955047488212585,0.005716554300244735,0.13975989563114916,0.24885244618788785,0.5189849470829803,-0.003960110537576761,0.29531005319765463,0.8394581268904038,0.8602401043688509,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,57,64,0.3292960524559021,0.0057052004753651514,0.14042402568457052,0.2494323536608213,0.5193563045111771,-0.0039714643624563445,0.29677797547263385,0.8385833438170389,0.8595759743154295,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,58,64,0.32907408475875854,0.005699950157852581,0.14100343773070875,0.24993828675891297,0.5196802907036582,-0.003976714679968915,0.29821311430961156,0.8377272143665792,0.8589965622692912,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,59,64,0.32882529497146606,0.005688297673146222,0.14165286465889917,0.2505053557039813,0.5200434266777225,-0.003988367164675274,0.2995957578611629,0.8369015725512989,0.8583471353411009,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,60,64,0.3285386562347412,0.005679089892633332,0.1424010903650965,0.2511586941220057,0.5204618073435768,-0.003997574945188164,0.3009750009353267,0.8360771489908532,0.8575989096349035,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,61,64,0.32840651273727417,0.0056730574560152035,0.14274603035067343,0.25145989006144426,0.5206546852675109,-0.0040036073818062925,0.3023155575622153,0.8352750699247432,0.8572539696493265,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,62,64,0.328247994184494,0.005665746889617762,0.14315981830360164,0.25182120291707655,0.5208860604766686,-0.0040109179482037335,0.30363067653846365,0.8344874615364429,0.8568401816963983,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,63,64,0.32800188660621643,0.005659004229739652,0.14380224374358683,0.25238215827744725,0.5212452814725747,-0.004017660608081844,0.3049178169637408,0.8337158886792666,0.8561977562564131,8192,3.5762786865234375e-07
llama32_3b,down_input,19,8192,128,64,64,0.3277551233768463,0.005649593493311809,0.14444638065846663,0.2529446080696329,0.5216054594631416,-0.0040270713445096865,0.3061754844135541,0.8329612929701151,0.8555536193415334,8192,3.5762786865234375e-07
llama32_3b,down_input,20,8192,128,0,64,0.374650239944458,0.007827873433892825,0.0,0.12035570970787346,0.4441712772111734,-0.0018537469164531962,0.0,1.0,1.0,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,1,64,0.3602284789085388,0.00726329035326979,0.03849393246900688,0.15421667761512606,0.46556731053054085,-0.002418329997076232,0.07372331321539892,0.9624326920801273,0.9615060675309931,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,2,64,0.35769718885421753,0.007160981979772244,0.04525034093866795,0.1601599137483448,0.46932271642087214,-0.002520638370573778,0.09163968178437251,0.953079387152837,0.954749659061332,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,3,64,0.3557511568069458,0.007090239660531684,0.05044460438705178,0.16472901793298872,0.47220983723921606,-0.0025913806898143375,0.10228449147679129,0.9474785002960271,0.9495553956129482,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,4,64,0.353331595659256,0.007006029186207534,0.05690279095607285,0.1704099248740694,0.47579948283140694,-0.0026755911641384873,0.11213691310915665,0.942264870878058,0.9430972090439271,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,5,64,0.35172608494758606,0.006943650830104505,0.06118814978010013,0.17417951629547798,0.4781814083532579,-0.0027379695202415164,0.1201363521276025,0.9380104732210602,0.9388118502198999,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,6,64,0.35026514530181885,0.006885717827654548,0.0650876258513921,0.17760966815672075,0.4803488491575097,-0.0027959025226914737,0.12742053614550336,0.9341196196711086,0.934912374148608,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,7,64,0.3489629030227661,0.00683456007169344,0.06856351386696041,0.18066721320331022,0.48228084755376,-0.0028470602786525813,0.1343282544247514,0.9304148244601698,0.9314364861330395,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,8,64,0.34772437810897827,0.00679216687704429,0.07186933028381752,0.18357515573915256,0.484118315270516,-0.0028894534733017313,0.14046608437712121,0.927110519637696,0.9281306697161825,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,9,64,0.3467969298362732,0.006750209504757785,0.07434483456440352,0.18575271894516376,0.4854942716530524,-0.0029314108455882363,0.1458388902676379,0.924208369217874,0.9256551654355964,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,10,64,0.3458649516105652,0.00671012815744772,0.07683242999700267,0.18794091806400637,0.48687694864516934,-0.0029714921928983016,0.15084598331919763,0.9214955326428894,0.9231675700029973,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,11,64,0.34514230489730835,0.00668663880930375,0.07876128693131017,0.18963762605306034,0.4879490627314078,-0.0029949815410422716,0.1556948868176255,0.9188607692041131,0.9212387130686899,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,12,64,0.3442406952381134,0.006650589841127408,0.0811678239171896,0.19175452257206602,0.4892866851106133,-0.003031030509218613,0.1603312302008829,0.9163344202850382,0.9188321760828104,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,13,64,0.3434418737888336,0.0066199418268734185,0.08330000311824447,0.19363008183215355,0.4904718115526925,-0.003061678523472603,0.16458114289326642,0.9140125038021819,0.9166999968817555,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,14,64,0.3427083492279053,0.006588931109844233,0.08525789472679406,0.19535233000662505,0.4915600639448316,-0.0030926892405017887,0.16863931600952253,0.9117898244609212,0.914742105273206,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,15,64,0.3419986963272095,0.006563141526364716,0.08715206914611648,0.19701852971939943,0.49261290049306283,-0.003118478823981305,0.1724165741865466,0.9097161237514994,0.9128479308538835,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,16,64,0.3413808047771454,0.006538700399195656,0.08880131819012001,0.19846928222422688,0.493529600482752,-0.003142919951150365,0.17609276141451394,0.9076933615409369,0.91119868180988,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,17,64,0.3407198488712311,0.00651026443863712,0.09056551272530111,0.20002114587406353,0.4945101904779928,-0.003171355911708902,0.17963987448342542,0.9057373380382276,0.9094344872746989,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,18,64,0.34015944600105286,0.006489805697548526,0.0920613155046115,0.20133692024828698,0.4953416006263608,-0.003191814652797495,0.18300852169713624,0.903875809114761,0.9079386844953885,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,19,64,0.3395945131778717,0.006469771614662734,0.09356920943593502,0.20266333053534188,0.4961797313843094,-0.0032118487356832875,0.186255460074,0.9020779012513276,0.906430790564065,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,20,64,0.33901190757751465,0.006446405238425766,0.09512427476952037,0.20403123487706143,0.4970440813625293,-0.0032352151119202557,0.18943861083747185,0.9003118288473878,0.9048757252304797,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,21,64,0.33842968940734863,0.006421033259859866,0.09667830599142037,0.20539822956834147,0.49790785655177194,-0.0032605870904861556,0.1925624819785984,0.898575271205146,0.9033216940085796,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,22,64,0.33779752254486084,0.006403532500195767,0.09836565807367584,0.20688249919321003,0.49884573530454707,-0.0032780878501502547,0.19565254188917935,0.8968542011446569,0.9016343419263242,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,23,64,0.33730822801589966,0.006380640388563239,0.09967166158520094,0.20803131772522454,0.4995716495683158,-0.0033009799617827826,0.19858370247515433,0.8952185752791582,0.9003283384147991,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,24,64,0.3368121385574341,0.00636288282503246,0.10099580182474575,0.20919609012648618,0.5003076447464553,-0.0033187375253135613,0.20139999574061704,0.8936442268931093,0.8990041981752542,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,25,64,0.336309015750885,0.006341579306640197,0.10233871516873203,0.21037737618188082,0.5010540745552592,-0.0033400410437058247,0.20412325549181673,0.8921192434356425,0.897661284831268,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,26,64,0.33584368228912354,0.006323603046080153,0.1035807628498718,0.211469936332866,0.50174444033151,-0.003358017304265868,0.20677223233845796,0.8906333519813537,0.8964192371501282,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,27,64,0.3353821039199829,0.0063055443851058966,0.1048127876023691,0.21255367987189883,0.5024292350761348,-0.003376075965240125,0.20938832333068658,0.8891634701613159,0.8951872123976309,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,28,64,0.3348667621612549,0.006290786349932862,0.10618831523796977,0.213763654902694,0.5031937928449914,-0.0033908340004131596,0.2119281811200527,0.8877340924398179,0.8938116847620302,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,29,64,0.3344566822052002,0.006271096131868521,0.10728288268337027,0.2147264849063802,0.5038021848701746,-0.0034105242184775007,0.21440584877632013,0.8863374928455187,0.8927171173166297,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,30,64,0.33400869369506836,0.006252696226372463,0.10847863397982814,0.21577832070691874,0.5044668177860578,-0.0034289241239735587,0.21683185831988702,0.8849678760724103,0.8915213660201718,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,31,64,0.33363333344459534,0.006239756154763993,0.10948052910881209,0.21665963203660096,0.5050236998759694,-0.003441864195582028,0.21923032177364227,0.883611723680915,0.8905194708911879,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,32,64,0.3332114815711975,0.006222614086789237,0.11060651764003622,0.2176501014190267,0.5056495566431546,-0.0034590062635567846,0.22154145021684427,0.8823029807175967,0.8893934823599637,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,33,64,0.33282750844955444,0.00620762345146026,0.1116314018672557,0.21855163497771077,0.5062192167341764,-0.003473996898885762,0.2238218422797906,0.8810097375853512,0.8883685981327443,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,34,64,0.3322630226612091,0.006190173022657454,0.11313810259278846,0.21987699566810467,0.5070566842740742,-0.003491447327688567,0.2260778859474207,0.8797284319905656,0.8868618974072116,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,35,64,0.33190006017684937,0.006177782892953055,0.11410690614784169,0.22072919818372197,0.5075951731167128,-0.0035038374573929665,0.228289862415381,0.8784703396157545,0.8858930938521583,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,36,64,0.3314397931098938,0.006162171409389041,0.1153354308300194,0.22180986290588253,0.5082780224217222,-0.0035194489409569804,0.23037974789676954,0.8772800306078046,0.8846645691699806,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,37,64,0.3310237526893616,0.006143966081411713,0.11644590768596351,0.22278668753171532,0.5088952573542481,-0.0035376542689343083,0.2323741059690989,0.8761426219691067,0.8835540923140365,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,38,64,0.3307141065597534,0.006133891184791302,0.11727240156370414,0.22351370815223126,0.5093546463907055,-0.0035477291655547196,0.23433459635343756,0.8750230874934458,0.8827275984362959,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,39,64,0.33041664958000183,0.006122911097222222,0.11806636069688309,0.2242121097704574,0.5097959516816468,-0.0035587092531238,0.23626566424581077,0.8739189526232906,0.8819336393031169,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,40,64,0.3300110697746277,0.006109341704174308,0.11914891653732317,0.22516437383442292,0.5103976673117863,-0.0035722786461717133,0.23815747410652516,0.8728359100618368,0.8808510834626768,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,41,64,0.3297780752182007,0.006097294312579961,0.11977081539547295,0.22571142361413357,0.5107433365598154,-0.0035843260377660608,0.24002833750929134,0.8717635358804064,0.880229184604527,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,42,64,0.3294299244880676,0.0060858635630777775,0.12070008406532531,0.22652884949371654,0.5112598507777072,-0.003595756787268244,0.24183901247157075,0.87072440388933,0.8792999159346747,8192,2.384185791015625e-07
