model,seed,site,layer,column,selected_directions,group_count,other_groups,changed_target_coordinates,unchanged_G,unchanged_source_order,unchanged_D,original_target_sha256,new_target_sha256,D_sha256,column_sign_transitions,column_crest_factor
llama32_3b,2,down,25,0,64,64,0,0,True,True,True,c8b3a36e0211805eab885a160c3e9d4fe7eaae1991cd007a24856a8427ecf84b,c8b3a36e0211805eab885a160c3e9d4fe7eaae1991cd007a24856a8427ecf84b,83d192cb2ec89c8c0fcf55843db984e33825ce86bb83c36b66750c86ff1eb074,0,1.0
llama32_3b,2,down,26,0,64,64,0,0,True,True,True,25cf297802926c484caa39b4450888237947d28e556b3988fa3f6897dc82f09f,25cf297802926c484caa39b4450888237947d28e556b3988fa3f6897dc82f09f,3b354e7574165ef6327f7241de72d51388a0d6d2278c3475f5f6e97eb534e129,0,1.0
llama32_3b,2,down,27,0,64,64,0,0,True,True,True,570d053eff3b903a0b99d7d80def5ca9f4e822fe4cb0f0b5ac9692cc2368d651,570d053eff3b903a0b99d7d80def5ca9f4e822fe4cb0f0b5ac9692cc2368d651,fcc6ed8722de16e0ac5f70f1c7cab1111756794880c2b255468a137680fe078d,0,1.0
llama32_3b,0,qkv,0,64,24,24,0,48,True,True,True,5abf485a3546fed9ee3f54f4b4ce98c90807fc9150a6d5a790c102da8bd54208,297da5163b8ccde468e71b96b34c46e17f594cf72497058f95c8150028fcf659,edb24a012704b1fceb3cab3fe6b39406e03536c1881b173e4679610b45e21afa,1,1.0
llama32_3b,0,qkv,1,64,24,24,0,48,True,True,True,3f3bb807eddb3a71734ae1a3e9a1b6ef3cae0e471ca72ca7b69c1f02d3e45e84,bec58bb0dd9ae8f11fdfee3f14355dc7fc310c9048cd8382fc3c3aeea4ba9147,882883eb12289be9daaf5ba8917978ad4bb0f3299ed243959a0a89dfc38ae6a4,1,1.0
llama32_3b,0,qkv,2,64,24,24,0,48,True,True,True,e6eb0f6df3063b70071f86ac393592080b01731ede2abb5cd0c035619cfbcdc1,d6ca1fcced453a3c7bf8fa774d172035c0c488b62381644ca602ea52554cbc79,d4668f26722553374d52740174f539447402a39d94d538921aa90bb5e87415a9,1,1.0
llama32_3b,0,qkv,3,64,24,24,0,48,True,True,True,a52068676fe0aa410d95d70352cab474cf35c25f990cf190efe3286b55e34cce,60677e42e49a0c88e3a674adef6da803eb97f4d2520b94d6ab53ad4a0eb93e8b,ed5835f8c172415333cd13ceb03d2a47401d3f84b1643faf500d0d634d04e34e,1,1.0
llama32_3b,0,qkv,4,64,24,24,0,48,True,True,True,5fa9a2bbd99d0ac2c58a9b492f5ee37af6b03ec5beb81035d06de117027f2777,368b0dc5dc80ace63b14252acb2ce34d190d4f4e288ca60ace13a96aa92955e3,ff56c080b92c626013cc7b1a2246ed217c0a8e150e0b4270b7c83e20abc0dfeb,1,1.0
llama32_3b,0,qkv,5,64,24,24,0,48,True,True,True,49fedc3099b2c671de3c5bf8eade244cf0b4d05e6937acfa17766975b7ed09c0,8f96b2e26cb054caa9806547d2e93da0c91187dc5528a5fdcbcb1d5f5bd17051,f937c7d3fb2ef9d2a57239dbb27db26d7606dbfd1d75ae50515d112f80c8829e,1,1.0
llama32_3b,0,qkv,6,64,24,24,0,48,True,True,True,5b776b57f22e1bb20fd28891def2faa41c887fe3006ed4fadd27167f1265ae99,343cabb22ffd8b94435e91bc2cf75c41ea080700b60c6e5c371e7e863be40c11,58ec9719994992a273d964cd85696b98b0d1940e6cc040ab64a0fd04cad0ccb8,1,1.0
llama32_3b,0,qkv,7,64,24,24,0,48,True,True,True,83a949526d2097c9ee3dbed36912319f5d1d03ab11400e1bb3cfb1f87bc0a55d,3359de80bb6aba3a3fcd6fd3170fe33272d46a03c9773e6ee0eec9928b8d230e,6be80bd39bda6e1c23fed669ea007d2c6ee61f1cb64421ce3648e5d119ba8d8f,1,1.0
llama32_3b,0,qkv,8,64,24,24,0,48,True,True,True,9742951d2db7462c3f8d5e8643b71e7197a36a97bc36704fdb4f81fb4fd1eb47,346fdd59c3910b7d7d7f7ccc91096ca1aaefaa167272a7e7698238bca539208f,0de874adf9de80961f91d714ef01e38966508ee380277ef392f34726d5683183,1,1.0
llama32_3b,0,qkv,9,64,24,24,0,48,True,True,True,7311b7629693e269563b6c521f1fca2b4b69a4c3c8aaede14aed9d4d8063fa47,39efc161ba18e5d56f1717ee3341bfca24285b1ce1940295a1e29606ae4dfb07,ea758a415ac8f5267857908673c5e0606cb24a7a04c2165556ccd5c51307d0be,1,1.0
llama32_3b,0,qkv,10,64,24,24,0,48,True,True,True,8b6093dd48a30240bf3427638697e2b4e1d8f2ec54efa3feba2931a0c7bdab0d,129a7214603dcbe21d430bca6de9755417897bc47a167b7ba3bd2d2d2b50f7f2,4750d8b666a331aab7cf15f6dc5f1f308d5a7df5b82f2d0ae164db1ef347b71c,1,1.0
llama32_3b,0,qkv,11,64,24,24,0,48,True,True,True,0a58191b54036a0f183912dbdb1f5ac063157d8e5f159a0040ae10fb2280de99,b33c347d83eb4613d065568dee44556a6b7bbde34cf9704165fb00e7afd21bc6,f4bac678d504f615fd727139c2b7d86ef32c20bf77f45b9a6f751cefd2384ab9,1,1.0
llama32_3b,0,qkv,12,64,24,24,0,48,True,True,True,05492b64def7df3a25f4f14ebf1f0837cfd28c9dd9a72fd734a1a3bd3b2e3cf4,692b7f85c68c789273aebc72b37cd48f34baff4a54667cafea380e7f7852bd8b,a3cfd931a32a2b24e3ece44981fdf9c08b6bcfa48f8f97fc55ed470d69441c4e,1,1.0
llama32_3b,0,qkv,13,64,24,24,0,48,True,True,True,6f176dad87fe384469556a432118d94eaa4ca8998988645df69d82b0ddf3f686,4de861c818641ad45514bb3f14ac79f12fa4437240ebd159b3b24a9a60e91c25,41079b6164a32d85e040a317502eda6014d6cca337ace6585996bc639e47c9cc,1,1.0
llama32_3b,0,qkv,14,64,24,24,0,48,True,True,True,fe96fbfd36e28c7a72a256e0d564bec26cab0e034b296a73c1ee02f4c6ddfc10,bd91011338d41dadcaaf211211ab2fc65b2492011ee89850e94d0514dec5a22d,70523a10b8212af12d77e65b3a6d40ca54670c854cd6ce6cb31d37e7ca321761,1,1.0
llama32_3b,0,qkv,15,64,24,24,0,48,True,True,True,c98ca2e9b618ad80d4a37bb38fc2ed091a57709907f74c460f836805aa122cfb,a9cf45dc925f275df4a758df7fade5a7ea7cf68ee352a832f9a08834df11103f,4d7e2a31087ae9549d5da4d0c0d160abd5076b52b7d4ab33a10d51f77018e1fe,1,1.0
llama32_3b,0,qkv,16,64,24,24,0,48,True,True,True,cbac853f3ade81d7de0881b79c85d527ac8a24debc49d66b70426a3eeb618795,b017b107c84caa3b6923084ed336bf39b82a0f50d7bdfcc9a0fa6ceda8b9b9f9,df4fb56a716a1afbb60acbb617d8fa7e2a17f0ec37306efab647080aa32c9f0a,1,1.0
llama32_3b,0,qkv,17,64,24,24,0,48,True,True,True,4188e20f019febe9767c531df097d95b01654df5200a6575017f08536ad34e62,b314973529e9b2cd8de24c152dbb00bf49abf4f8901e849f36fbdf57450effce,38008640c54f06a4cb81ef4f324f9936481eb7f14e64970e41a7e698c93219e5,1,1.0
llama32_3b,0,qkv,18,64,24,24,0,48,True,True,True,01e3411c3908416f7aaa239ed3ec08f264c40e8941ceb7172aa9bcafcf5d0848,c765ee1ab5668c27498a556fa20b658e590db7a418f02e6521b2a9d7533b1186,70c7ce51a9e6447bec1d387f580402db7bf6aca486dca3b533e88867fdc3303e,1,1.0
llama32_3b,0,qkv,19,64,24,24,0,48,True,True,True,451b13eae2b2e00476b60c588d2dcd0086386f8671fd74c943888cf5dc769a13,eb93caf2a55ae59a978af9c9339cf5977492c349f92c4aab3d2b3393981af27c,66475adc221d73fff84caf72c119b144d1e6b92e5b43c4ca02e06929a8e54811,1,1.0
llama32_3b,0,qkv,20,64,24,24,0,48,True,True,True,41fb5941a4c21ee9fd94e36663c9fbec944049740a35dfc464d037f9f1c7f564,7062b80f38becd9dc1376dc129cf1931185615e6fefe58da1c38719c7f017107,381ed61628e2639a6397a994776c92e6109049a38dd1d36e9b5510a2a3d1fd94,1,1.0
llama32_3b,0,qkv,21,64,24,24,0,48,True,True,True,ec3aac63910405452d82ac96b68c4d016516b242b8f0686b24d6c4dd403aa95a,13fff97e8ea2586e750e94dd6f59397d09158b0ba6874d2432ecb2377a125e42,d8ccc637b29db40835da445db2089bb3513277fa164954b73bdad9f27c6727ef,1,1.0
llama32_3b,0,qkv,22,64,24,24,0,48,True,True,True,da686c1ab58352d695478faaa9aae4fb781424f884ae3aecf7ec15cb285eadee,6c201e56408b33ae2f557e5cb18e01b55bedb2e7015f6a5f1f15dfd674f2eeb3,4e4c4d32210172a7658c64bfb70af87caf078310a31ac716e25b7cacede1ddfe,1,1.0
llama32_3b,0,qkv,23,64,24,24,0,48,True,True,True,b2ffc729c2cb07d48e7b9fc651e444be6dcd89a4ff927805d0b7a39c168c05da,1f803e432e3c5bc0077b0d5d8ff3cf50a401ff6fee4df1bd96770000bd6b0654,83bf02af10e43dd1afb94f7082a80124e0775d5e0288aeafe10a9f7cac771c48,1,1.0
llama32_3b,0,qkv,24,64,24,24,0,48,True,True,True,f1da3cea55777f031a8731f9c92e6555c612a222d40aa3088d0901b22a5f8a3d,28715a92acd2ee0a654447afde1a8eb31567a7cad59fdc2556017fb1fbf582a5,797efd3f60427dd4f925126cca02e869cd9460cf297cea9fa020aff5f65608aa,1,1.0
llama32_3b,0,qkv,25,64,24,24,0,48,True,True,True,16e53a4df839fd9d11f4b0026c136344097daafd7ab27c16a8c40b876dada8b3,8a40ab9328b0a9331f75292167c7f068825dce819363a6cab666ee977cf72e61,e0310f55fc5a15d6fff98db406d4b61f3f09568031929b8951dd465421bcc45e,1,1.0
llama32_3b,0,qkv,26,64,24,24,0,48,True,True,True,a0273603314eb48f49730c833207554e304e1b52f06334bab87333e52d8e2128,de2f3f67b214cdc54a2ae9dcc1de4068bdc1b368ccf061b548d60a30c006883f,f86e31b8b6930a203397ad621337f9b41ed8d028980e24158e10bfc1362babb0,1,1.0
llama32_3b,0,qkv,27,64,24,24,0,48,True,True,True,8b3c290a85deaf7ccbfda30e582be8813357f0b52c0e1bcbb851eccc610a7447,41b33712c05d35f8fc1968b5d8520b3efdedf4c36cf249b4de81e8b061c760af,3e9ff3012f0694654847ed197275e15293f1f8d594f294c90f540c1f6455943d,1,1.0
llama32_3b,0,down,0,64,64,64,0,128,True,True,True,ad07164981979ace6f1312051012aef50bd07d18d9e481e8c46da4d331f7c38a,4b1e95a9391f9f3139bab3058d97ca6741e87d5e69dd6c8105e204ed13cb2f2e,29ce1d1bd738d4926475c6ff425726ce1ef9e724b36ac8dc4372b96820a37046,1,1.0
llama32_3b,0,down,1,64,64,64,0,128,True,True,True,1a890d873c6e3e3ad09f464c1c22e1e56f7e1018134ce12339cbc114f4b5792f,668250ac5df28a1a07cb4025130066a1df749fe7c1dde4464ca97a7de7a34362,ff09a7a134a9eeee17a963df9e8c4d51e352777fd6b64282e87e731367e96f68,1,1.0
llama32_3b,0,down,2,64,64,64,0,128,True,True,True,49a89e8e42c60bff9c8222defbba8adfe53175a96c13f77030ca643da33a861c,fd706d71a9a119a2fa0e998bba1d5fa031f4c6699aba880d920181972395ab2d,3e211db4ef8519f7338684e4264467352f73837ee5d17df4c44bcc27e09f10a8,1,1.0
llama32_3b,0,down,3,64,64,64,0,128,True,True,True,957f34ed05c81953a266d9c377a47e87b6bc7199d8a3c65f6e9f665dd4922ea7,1c03d311e6ef75ace177647fde70e101ad890b05dfcc405ab9f59ca1c206be17,98c0ef922fe8f28921f875c0e2ad010337f449cd59c1724b95a3bf07fdbc680b,1,1.0
llama32_3b,0,down,4,64,64,64,0,128,True,True,True,5b0b7e7c8cbd9502bd12ead893b3a65deca743dd2b6baa589d63945e5db44d3a,733b502929b37a5198d71d33f16f592954ff3600ffbc1f6b049e8bd50a25560b,4945e23cb3539e546fbca028b4d11a2f75fdb388fab6e3d2efb9f9a80a1e1b16,1,1.0
llama32_3b,0,down,5,64,64,64,0,128,True,True,True,3a32a3ffb9b47d10934c1043fc9b3fedc4ed556a4c84320575534111e5e7beac,5bbe93b7b0acb8ff7c2e31a6a271c4bb7bdc54ef44e0b11d52fcdfc72d11617e,366a50aaf8130ff57244f8f2c94a19d38f04789c9eabd499fdc9685179fd7ecc,1,1.0
llama32_3b,0,down,6,64,64,64,0,128,True,True,True,11cdd48251d51e6b6dafe49f9c07022d6937c08436a4d9aca307a817b469aa48,9b5014d96ba8d61e32f28e9824fe036d82fab59fd671b57ce3212c6f2fc953a1,d3ba0ec8f77c73d45d144627a94c6a2c564a96c855ff32973008788a9dc947f7,1,1.0
llama32_3b,0,down,7,64,64,64,0,128,True,True,True,d79d4a24bb807aaed225b0dc25d192a961fada465356d897049690fb84f7ae2b,6a1bd008ec7ff2b35342ca92b818b66fd14f112743d5b77739cccfc73241e15f,819b776f9cfda389ce3396875e38e43b06748daba938b51f93bd806c4bd7841b,1,1.0
llama32_3b,0,down,8,64,64,64,0,128,True,True,True,d0669df6a8c128ae2f4d31dea75372288c182e19171da3452bf5fa1842c93a12,387884637423bcce968cef3505558356bfb7ab89b45663f8651c02ea12471d62,bf93b96fbd5332dc10307c876b740917cb22eee83728b0e09bd037471ae651bb,1,1.0
llama32_3b,0,down,9,64,64,64,0,128,True,True,True,9a14c3b31065c098de0fd8b309092d278cb37a9623bc5760a56b05c8b612ebaa,cbd288b2cdad3de9429b33f0443444e466afcdc42aaeee554849b8d021650ca0,c9179ebfd147d9964708a19642aa4b0c221a9cd4a98c00adf4e75f2eeb7ca72e,1,1.0
llama32_3b,0,down,10,64,64,64,0,128,True,True,True,fc06200a6e58cde646b6aab9125ac0b7eb9a09025e5fd9e02f52fac1bd54ee1c,e28320c3166c60435defb5f45f553b44915e521c8db1555ee681253d5c7d09ec,299434c696b6512e5e3dcf486b9c7a583f2a9b75b718673d6ee61443d4efbf42,1,1.0
llama32_3b,0,down,11,64,64,64,0,128,True,True,True,5309b0c9af555a4a72fe4a373ff64633909264dacecf273e6854602f8e13edad,feef1ecc997d3c7ae2e153f5b5b39a0cfe015713fa4534be1559a92b357d5b5b,44170617c41d448218c4451e52f3ee7338ca165e13e63f6fb175ee72d5540d01,1,1.0
llama32_3b,0,down,12,64,64,64,0,128,True,True,True,6cc8f8a1b626c03fc1ffa173cf2511d6648a3e8f8edafc8188bd6d3edb62c77f,090f69f9bb3e0e83408f9fa5e40fa98d1696f2a498c58dce313342d282f6e25e,00a8cf45d579a7426baf52db4a002584a468517cefad20ed22c980d5d7366ea7,1,1.0
llama32_3b,0,down,13,64,64,64,0,128,True,True,True,1bae49a693956974924e47fefff387f6828f9a91886df3e1be9a83861e7f5b23,b920a13ff747ff427229c46d7c1bc6e2fc68afa2bd2da092c625497ba189fa60,c665d054edb206a0710acf4d2e42422cf2080caa607d1d823ac4ffda1ae3eb80,1,1.0
llama32_3b,0,down,14,64,64,64,0,128,True,True,True,47e3349eeaa80cc75bf7346b8806bfce49dee358b4f60fe975c0d44f57e32f4d,b56c50ad5eca3d60f05adceb5c4432cbcf9ce76d20ec3549262f6c0283115ab7,632009d6099c84f2c377be29d83724844414a1a8a0b48bb18f9b3c1b70e25e23,1,1.0
llama32_3b,0,down,15,64,64,64,0,128,True,True,True,c7ef8f5abd4a67e72be5551f35fdcec027bb0c6c6a16c1ed12167e66b9e80e2c,368eb8564a2a8fb87a4202bc159ed654afbeedeb29960c1becd62127607d6c46,d08f778f17235a5e51100b380bba217496304f571fe68e5ce42329aa600e9a41,1,1.0
llama32_3b,0,down,16,64,64,64,0,128,True,True,True,8781b06aff658195b598aac51adc18f3228c7c7ee4addf273d8edea4bc62780e,8b0b12d01da3943218b634bea01646cf299c1cd8bd8269d4a130409b7912e862,8fc933b8bb7a0634c9506ce73f4fc151bb94d27376f1843865ffa1adbcf186bc,1,1.0
llama32_3b,0,down,17,64,64,64,0,128,True,True,True,012c61ba7be5da40f7c0e0a414db6ba2c98da703f6a7a73d1d984a65784fdea3,b3f4173a71c7fbb3f27aceb0d427c3b6d47c1261de8bcf99b83731daf59f0d55,2d468aaee1cc8b83ba0928d9e963eea963bd3a7df75fb2c8a5d63b72ac717667,1,1.0
llama32_3b,0,down,18,64,64,64,0,128,True,True,True,db6c762ed313af086142569bac5a3b18c679716f165a729fb4136bb7a96c367e,fb90a8f111d8ab551ca3449317b3d24243b7baf81661d5a7ea016840cde62c1a,ed5320b942d97910d28c78c2ccf64d2b1ed400d5f2d75176a442ffba188802df,1,1.0
llama32_3b,0,down,19,64,64,64,0,128,True,True,True,c2ae5f22d02abc102d5a2e6c40f68683ad8cd2af192e0789cfeaba17425ac98f,41820331e6e6e80acf195314eff8dbca142a725240206a7eb71168811b986b01,f1066e89779daa70f428be25515cd23c40e8dc725fd941d9e483d2b1d53c55db,1,1.0
llama32_3b,0,down,20,64,64,64,0,128,True,True,True,0b7a3d5ed080df9c0a8b91421c4755ca67a385a9a17b43b4380183f47281634a,27090f3ede1c42edf670912418bd875bf1071c4f3f9c9ae1f1253df84e22fce7,b733782edfa33b02e90c7f7cb1bf60b7ecd85aea51798caacd5116d570e2cdd8,1,1.0
llama32_3b,0,down,21,64,64,64,0,128,True,True,True,45269c533b08c9c4241ff946bcd684327aaa77e948390f2d091d127e2eb366c7,c8e2c217db9f4a209217cd8f7bbb5abc207c263335436ac196496aef51c64a77,9e1d14110e37844fd583468e6df63a67286b6d3f4bcfe923657cb87216ee8bbe,1,1.0
llama32_3b,0,down,22,64,64,64,0,128,True,True,True,f0a929b2608399d7ed078d265b8a3da7611befb85269bb3024c7d220f9268c3f,89316656f33b4e007bbe7d769e517e1f7a9e09ec98cc11a98948b1d28ff4e8f2,16d50ba745e7de8211a6351cff38baf2a77dab8d339ba0877ad84f6877b75217,1,1.0
llama32_3b,0,down,23,64,64,64,0,128,True,True,True,e6f90c2174b43178e2faddf43f16a6dce38fafa5e0b19a08341fcf8f996c0ad1,38e279fbd6bec7dc24fd3ab6c611f4b8e4977488099cd72baa56d167bffc5be3,d2f65517dc7ee67925f90b67b017aa49f5077f1ed92b331b0161317a5535881f,1,1.0
llama32_3b,0,down,24,64,64,64,0,128,True,True,True,f1fa0a4d8a869216ec203ddb6f916e2bb0f4c5954e8b26c2be2dc3bf83fab676,d4b5ec969354fed34ba075f2699e61832cc8fd896f375776af22fa19fc2ed8a2,502d02f34c1a92ca688fd5e22d894e901f0919b19206ce6739a773585bdfa659,1,1.0
llama32_3b,0,down,25,64,64,64,0,128,True,True,True,c8b3a36e0211805eab885a160c3e9d4fe7eaae1991cd007a24856a8427ecf84b,54723c7aa9b19297cfe638eb7640809dcbd87c0c0c69cab0ce36a6fe305c1a5f,5af149e45411e417b3aa6db080e06c07bbffdd1b236721b883751ed03fbd3469,1,1.0
llama32_3b,0,down,26,64,64,64,0,128,True,True,True,25cf297802926c484caa39b4450888237947d28e556b3988fa3f6897dc82f09f,7fc039ae2a2cff230df8f682d41de06d680390d4ebd6336d8fc9f84a4244db2a,115e39dc1bdedd396d4b4a2b8bd4f04caf9b0cdbd43e3c11e000bd5be3943c3b,1,1.0
llama32_3b,0,down,27,64,64,64,0,128,True,True,True,570d053eff3b903a0b99d7d80def5ca9f4e822fe4cb0f0b5ac9692cc2368d651,e4b7ec1dc76ff6407556464cbb2a177be24e9433f06ab2b235017ed7a88f075c,d3eaa6f024af093356163be89d0f32baf22226483759f5e40e82f03b11176e10,1,1.0
llama32_3b,1,qkv,0,64,24,24,0,48,True,True,True,5abf485a3546fed9ee3f54f4b4ce98c90807fc9150a6d5a790c102da8bd54208,297da5163b8ccde468e71b96b34c46e17f594cf72497058f95c8150028fcf659,7e28972324a433a39b3179124ab4a5ef7002ea33bb524f7d26abee9623254197,1,1.0
llama32_3b,1,qkv,1,64,24,24,0,48,True,True,True,3f3bb807eddb3a71734ae1a3e9a1b6ef3cae0e471ca72ca7b69c1f02d3e45e84,bec58bb0dd9ae8f11fdfee3f14355dc7fc310c9048cd8382fc3c3aeea4ba9147,0191a949c50636d52b79bf4b531ed2d1062e55168b488ef0994fd40b407dcae5,1,1.0
llama32_3b,1,qkv,2,64,24,24,0,48,True,True,True,e6eb0f6df3063b70071f86ac393592080b01731ede2abb5cd0c035619cfbcdc1,d6ca1fcced453a3c7bf8fa774d172035c0c488b62381644ca602ea52554cbc79,379f3c42ea55c1a8fb7d582e005e6333ac42228963b55160b89b79f5dcd27224,1,1.0
llama32_3b,1,qkv,3,64,24,24,0,48,True,True,True,a52068676fe0aa410d95d70352cab474cf35c25f990cf190efe3286b55e34cce,60677e42e49a0c88e3a674adef6da803eb97f4d2520b94d6ab53ad4a0eb93e8b,7000c85b168dc67635a10703158c8dd53cdb9bfb280431cf94de90a376880ad3,1,1.0
llama32_3b,1,qkv,4,64,24,24,0,48,True,True,True,5fa9a2bbd99d0ac2c58a9b492f5ee37af6b03ec5beb81035d06de117027f2777,368b0dc5dc80ace63b14252acb2ce34d190d4f4e288ca60ace13a96aa92955e3,3a6233906323a5ad2b96d24898a56efda2b464784058e947e33933c3599ec0b0,1,1.0
llama32_3b,1,qkv,5,64,24,24,0,48,True,True,True,49fedc3099b2c671de3c5bf8eade244cf0b4d05e6937acfa17766975b7ed09c0,8f96b2e26cb054caa9806547d2e93da0c91187dc5528a5fdcbcb1d5f5bd17051,a5e47311264bf72a3e9238fd89c44a1c4f7a5108a3cd22845001fc56fc198256,1,1.0
llama32_3b,1,qkv,6,64,24,24,0,48,True,True,True,5b776b57f22e1bb20fd28891def2faa41c887fe3006ed4fadd27167f1265ae99,343cabb22ffd8b94435e91bc2cf75c41ea080700b60c6e5c371e7e863be40c11,81aeee2a3a593f4fa2579015e124198ef9764f712cce19d31684b75891a78954,1,1.0
llama32_3b,1,qkv,7,64,24,24,0,48,True,True,True,83a949526d2097c9ee3dbed36912319f5d1d03ab11400e1bb3cfb1f87bc0a55d,3359de80bb6aba3a3fcd6fd3170fe33272d46a03c9773e6ee0eec9928b8d230e,ac0b40569256576faa53996ddd0227c58f55317194a9a67ede8608e5d7e34164,1,1.0
llama32_3b,1,qkv,8,64,24,24,0,48,True,True,True,9742951d2db7462c3f8d5e8643b71e7197a36a97bc36704fdb4f81fb4fd1eb47,346fdd59c3910b7d7d7f7ccc91096ca1aaefaa167272a7e7698238bca539208f,893245b8056405a1cdc51c0a638a7f1e489a1a0d95179f541a7055453c6b6ed6,1,1.0
llama32_3b,1,qkv,9,64,24,24,0,48,True,True,True,7311b7629693e269563b6c521f1fca2b4b69a4c3c8aaede14aed9d4d8063fa47,39efc161ba18e5d56f1717ee3341bfca24285b1ce1940295a1e29606ae4dfb07,c246ac8c5d7f3b3030e0098262d5e936e6967f579d6f97d25725e717058ffc2a,1,1.0
llama32_3b,1,qkv,10,64,24,24,0,48,True,True,True,8b6093dd48a30240bf3427638697e2b4e1d8f2ec54efa3feba2931a0c7bdab0d,129a7214603dcbe21d430bca6de9755417897bc47a167b7ba3bd2d2d2b50f7f2,296c6f33c7a70707320c33f548aab89a36c144d2edb7405b441429497d1d7d52,1,1.0
llama32_3b,1,qkv,11,64,24,24,0,48,True,True,True,0a58191b54036a0f183912dbdb1f5ac063157d8e5f159a0040ae10fb2280de99,b33c347d83eb4613d065568dee44556a6b7bbde34cf9704165fb00e7afd21bc6,11c18d36565ebd3afc47801f81c0702cb5356ebfbc337328903f71d1859ab165,1,1.0
llama32_3b,1,qkv,12,64,24,24,0,48,True,True,True,05492b64def7df3a25f4f14ebf1f0837cfd28c9dd9a72fd734a1a3bd3b2e3cf4,692b7f85c68c789273aebc72b37cd48f34baff4a54667cafea380e7f7852bd8b,ab67404e9169fad4ad2fcaf810166e1596071eb4788adc8f4b4db35f1372661b,1,1.0
llama32_3b,1,qkv,13,64,24,24,0,48,True,True,True,6f176dad87fe384469556a432118d94eaa4ca8998988645df69d82b0ddf3f686,4de861c818641ad45514bb3f14ac79f12fa4437240ebd159b3b24a9a60e91c25,8507d103980ddab60a32ec6f0262e7f4b157413de4f146f35e81ddbd97e6aed5,1,1.0
llama32_3b,1,qkv,14,64,24,24,0,48,True,True,True,fe96fbfd36e28c7a72a256e0d564bec26cab0e034b296a73c1ee02f4c6ddfc10,bd91011338d41dadcaaf211211ab2fc65b2492011ee89850e94d0514dec5a22d,26d52347ddc8359b0899f2a109e8dafffbaa028b27fb25de5cf384be039f689d,1,1.0
llama32_3b,1,qkv,15,64,24,24,0,48,True,True,True,c98ca2e9b618ad80d4a37bb38fc2ed091a57709907f74c460f836805aa122cfb,a9cf45dc925f275df4a758df7fade5a7ea7cf68ee352a832f9a08834df11103f,4d3c1f674d385bb1966c923f8da651dfe2aa8e0268384af1e5fee8c761873504,1,1.0
llama32_3b,1,qkv,16,64,24,24,0,48,True,True,True,cbac853f3ade81d7de0881b79c85d527ac8a24debc49d66b70426a3eeb618795,b017b107c84caa3b6923084ed336bf39b82a0f50d7bdfcc9a0fa6ceda8b9b9f9,9ec11a2ff58e7c34d11e6e8661810f609cfd1f2cf9f48dd315110ead9951ccee,1,1.0
llama32_3b,1,qkv,17,64,24,24,0,48,True,True,True,4188e20f019febe9767c531df097d95b01654df5200a6575017f08536ad34e62,b314973529e9b2cd8de24c152dbb00bf49abf4f8901e849f36fbdf57450effce,57b35a39e6e7c3bab30c7fbf6dc79022cdca566af0a6f2b0085838177228fa84,1,1.0
llama32_3b,1,qkv,18,64,24,24,0,48,True,True,True,01e3411c3908416f7aaa239ed3ec08f264c40e8941ceb7172aa9bcafcf5d0848,c765ee1ab5668c27498a556fa20b658e590db7a418f02e6521b2a9d7533b1186,2a34489579970949440c374c9c5f24a2f7544278a8fd4305c269231ebc7bd81c,1,1.0
llama32_3b,1,qkv,19,64,24,24,0,48,True,True,True,451b13eae2b2e00476b60c588d2dcd0086386f8671fd74c943888cf5dc769a13,eb93caf2a55ae59a978af9c9339cf5977492c349f92c4aab3d2b3393981af27c,b70740d9c5d528745a46d11bf20dc5c508773a39af3a1f563253ca4ca923377b,1,1.0
llama32_3b,1,qkv,20,64,24,24,0,48,True,True,True,41fb5941a4c21ee9fd94e36663c9fbec944049740a35dfc464d037f9f1c7f564,7062b80f38becd9dc1376dc129cf1931185615e6fefe58da1c38719c7f017107,d2cc72d4739b43244f9a3d48902424a8e3db6fac641f9141be0ebd2f4f9726b6,1,1.0
llama32_3b,1,qkv,21,64,24,24,0,48,True,True,True,ec3aac63910405452d82ac96b68c4d016516b242b8f0686b24d6c4dd403aa95a,13fff97e8ea2586e750e94dd6f59397d09158b0ba6874d2432ecb2377a125e42,5ed81bb6cc1bbc04ac3659a670595d0aa56ffc3623c4f6f1686b710daf0e59f5,1,1.0
llama32_3b,1,qkv,22,64,24,24,0,48,True,True,True,da686c1ab58352d695478faaa9aae4fb781424f884ae3aecf7ec15cb285eadee,6c201e56408b33ae2f557e5cb18e01b55bedb2e7015f6a5f1f15dfd674f2eeb3,dcd585416d708c0c064c241ee4eaded75872a14a64738969f4df7afdee783e9f,1,1.0
llama32_3b,1,qkv,23,64,24,24,0,48,True,True,True,b2ffc729c2cb07d48e7b9fc651e444be6dcd89a4ff927805d0b7a39c168c05da,1f803e432e3c5bc0077b0d5d8ff3cf50a401ff6fee4df1bd96770000bd6b0654,7b08ffdd70c232ac473d0936f2e5710ee41fbbceb18247c844232d1f449b2aba,1,1.0
llama32_3b,1,qkv,24,64,24,24,0,48,True,True,True,f1da3cea55777f031a8731f9c92e6555c612a222d40aa3088d0901b22a5f8a3d,28715a92acd2ee0a654447afde1a8eb31567a7cad59fdc2556017fb1fbf582a5,a576d57699ebd3f70401b732791d8829269605bbc58400e9e933a319ac7d56ad,1,1.0
