model,site,layer,method,seed,n,k,group_size,evaluation_tokens,evaluation_rule,f,subspace_projection_fraction,selected_numerical_rank,top8_angles_include_null_completion,sqrt_one_minus_f,mean_group_range,relative_quantization_error_nmse,paired_hadamard_range,range_over_paired_hadamard,range_reduction_vs_hadamard,nmse_delta_vs_hadamard,angle_1_degrees_vs_A_top8,angle_2_degrees_vs_A_top8,angle_3_degrees_vs_A_top8,angle_4_degrees_vs_A_top8,angle_5_degrees_vs_A_top8,angle_6_degrees_vs_A_top8,angle_7_degrees_vs_A_top8,angle_8_degrees_vs_A_top8,angles_mean_degrees_vs_A_top8,factor_file
llama32_3b,down,25,C_top1pct,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3427446286310051,0.34274462193794375,-1,False,0.8107128785019977,0.5374004254869362,0.00540351095601556,0.7426245481348701,0.7236502305729563,0.2763497694270437,-0.0043829074300447204,6.986930990500414,15.682775699696892,38.98646987907775,66.41761480937822,75.52198670263401,79.46712736287796,87.69410925455257,89.10905820381653,57.483259112816796,activations/llama32_3b/e27/factors/C_top1pct/down_layer_25.pt
llama32_3b,down,25,C_top1pct,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.34274462857898724,0.34274462193794375,-1,False,0.8107128785340793,0.5374324576102651,0.005406431405897022,0.7414232135107,0.7248659710362698,0.2751340289637302,-0.004348487946409645,6.986930990500414,15.682775699696892,38.98646987907775,66.41761480937822,75.52198670263401,79.46712736287796,87.69410925455257,89.10905820381653,57.483259112816796,activations/llama32_3b/e27/factors/C_top1pct/down_layer_25.pt
llama32_3b,down,25,C_top1pct_no_bos,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.34273313321419097,0.3427331236400818,-1,False,0.8107199681676831,0.5374908723683802,0.005407758210435105,0.7418624138280734,0.7245155737097954,0.27548442629020464,-0.004356897940782543,6.987131830133048,15.682701018306771,38.98638023293428,66.41656181356679,75.52191607289012,79.46656494908822,87.69337272401569,89.109557771377,57.483023301538985,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_25.pt
llama32_3b,down,25,C_top1pct_no_bos,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.34273313319046766,0.3427331236400818,-1,False,0.8107199681823141,0.5374028546866327,0.0054036967983399275,0.7426245481348701,0.7236535016736796,0.2763464983263204,-0.004382721587720353,6.987131830133048,15.682701018306771,38.98638023293428,66.41656181356679,75.52191607289012,79.46656494908822,87.69337272401569,89.109557771377,57.483023301538985,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_25.pt
llama32_3b,down,25,C_top1pct_no_bos,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3427331328337742,0.3427331236400818,-1,False,0.8107199684022998,0.5374367559086295,0.005406614520734379,0.7414232135107,0.7248717683977309,0.27512823160226907,-0.004348304831572288,6.987131830133048,15.682701018306771,38.98638023293428,66.41656181356679,75.52191607289012,79.46656494908822,87.69337272401569,89.109557771377,57.483023301538985,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_25.pt
llama32_3b,down,25,hadamard,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.005429353800400669,nan,-1,False,0.9972816283275248,0.7418624138280734,0.009764656151217648,0.7418624138280734,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,25,hadamard,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.005429353806969231,nan,-1,False,0.9972816283242316,0.7426245481348701,0.00978641838606028,0.7426245481348701,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,25,hadamard,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.005429353798018259,nan,-1,False,0.9972816283287192,0.7414232135107,0.009754919352306667,0.7414232135107,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,26,A_full,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.5338169125829892,0.5338169442739163,64,False,0.6827760155548895,0.5840338904147018,0.0038769241027259496,0.94573075358187,0.617547740942891,0.382452259057109,-0.005661641310600735,0.0,0.0,8.537736462515939e-07,8.537736462515939e-07,2.0913097891518726e-06,3.1945284701301985e-06,3.91248236030638e-06,4.00455336570039e-06,1.8638026597240036e-06,activations/llama32_3b/activation_factors/down_layer_26.pt
llama32_3b,down,26,A_full,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.533816915505071,0.5338169442739163,64,False,0.6827760134150357,0.5842168252747513,0.003878713795376952,0.9456205180608777,0.6178131862798056,0.38218681372019436,-0.00565683333304901,0.0,0.0,8.537736462515939e-07,8.537736462515939e-07,2.0913097891518726e-06,3.1945284701301985e-06,3.91248236030638e-06,4.00455336570039e-06,1.8638026597240036e-06,activations/llama32_3b/activation_factors/down_layer_26.pt
llama32_3b,down,26,A_full,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.5338169092126503,0.5338169442739163,64,False,0.6827760180230041,0.5841667819693441,0.0038779391064894305,0.9451283962225148,0.618081928660846,0.381918071339154,-0.005654168430713343,0.0,0.0,8.537736462515939e-07,8.537736462515939e-07,2.0913097891518726e-06,3.1945284701301985e-06,3.91248236030638e-06,4.00455336570039e-06,1.8638026597240036e-06,activations/llama32_3b/activation_factors/down_layer_26.pt
llama32_3b,down,26,B_top1,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.0667385584920688,0.06673855510847895,1,True,0.966054574808241,0.8209482698796754,0.007574671058632361,0.94573075358187,0.8680570730838644,0.13194292691613563,-0.0019638943546943233,84.58035854455632,87.54036975629145,88.05574137347406,88.60659472769811,88.8910856908887,89.2515510033953,89.89882662627863,89.91008118828503,88.34182611385845,activations/llama32_3b/e27/factors/B_top1/down_layer_26.pt
llama32_3b,down,26,B_top1,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.06673855849194518,0.06673855510847895,1,True,0.9660545748083049,0.8197812422693631,0.007552509654464655,0.9456205180608777,0.8669241271862788,0.13307587281372124,-0.0019830374739613077,84.58035854455632,87.54036975629145,88.05574137347406,88.60659472769811,88.8910856908887,89.2515510033953,89.89882662627863,89.91008118828503,88.34182611385845,activations/llama32_3b/e27/factors/B_top1/down_layer_26.pt
llama32_3b,down,26,B_top1,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.06673855849990519,0.06673855510847895,1,True,0.9660545748041851,0.8186604002166984,0.007532132209365482,0.9451283962225148,0.8661896134839635,0.1338103865160365,-0.0019999753278372914,84.58035854455632,87.54036975629145,88.05574137347406,88.60659472769811,88.8910856908887,89.2515510033953,89.89882662627863,89.91008118828503,88.34182611385845,activations/llama32_3b/e27/factors/B_top1/down_layer_26.pt
llama32_3b,down,26,B_top1_no_bos,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.24841995022918606,0.24841995023318914,128,False,0.8669371659877168,0.7111326337243895,0.0057422874007294926,0.94573075358187,0.7519398423187982,0.24806015768120182,-0.0037962780125971917,22.108236896248595,31.45815168326829,66.94971860647065,81.94445777820118,85.24380462858575,87.46199786906824,88.669812421338,89.88450197984302,69.21508523287797,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_26.pt
llama32_3b,down,26,B_top1_no_bos,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.24841995023920246,0.24841995023318914,128,False,0.8669371659819398,0.7110703675502066,0.005736850650405502,0.9456205180608777,0.7519616526599404,0.24803834734005958,-0.0037986964780204607,22.108236896248595,31.45815168326829,66.94971860647065,81.94445777820118,85.24380462858575,87.46199786906824,88.669812421338,89.88450197984302,69.21508523287797,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_26.pt
llama32_3b,down,26,B_top1_no_bos,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.24841995041186185,0.24841995023318914,128,False,0.8669371658823598,0.7109908061817691,0.005728598385955807,0.9451283962225148,0.7522690134202445,0.24773098657975545,-0.0038035091512469664,22.108236896248595,31.45815168326829,66.94971860647065,81.94445777820118,85.24380462858575,87.46199786906824,88.669812421338,89.88450197984302,69.21508523287797,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_26.pt
llama32_3b,down,26,C_top1pct,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.38370818925064787,0.38370817471407026,-1,False,0.7850425534640476,0.6643186882079988,0.005019660622548012,0.94573075358187,0.7024395534267567,0.2975604465732433,-0.004518904790778672,13.91017190435853,18.62186939751731,58.19460620331303,67.72876959496077,71.76830612127405,86.05603184977896,86.96580666481927,89.76868411963093,61.62678073195661,activations/llama32_3b/e27/factors/C_top1pct/down_layer_26.pt
llama32_3b,down,26,C_top1pct,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3837081893225634,0.38370817471407026,-1,False,0.7850425534182441,0.6643825445627272,0.005019132459018811,0.9456205180608777,0.7025889686965899,0.29741103130341007,-0.004516414669407152,13.91017190435853,18.62186939751731,58.19460620331303,67.72876959496077,71.76830612127405,86.05603184977896,86.96580666481927,89.76868411963093,61.62678073195661,activations/llama32_3b/e27/factors/C_top1pct/down_layer_26.pt
llama32_3b,down,26,C_top1pct,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3837081893858562,0.38370817471407026,-1,False,0.7850425533779324,0.6643248211999833,0.005018891029855702,0.9451283962225148,0.7028937273021887,0.2971062726978113,-0.004513216507347071,13.91017190435853,18.62186939751731,58.19460620331303,67.72876959496077,71.76830612127405,86.05603184977896,86.96580666481927,89.76868411963093,61.62678073195661,activations/llama32_3b/e27/factors/C_top1pct/down_layer_26.pt
llama32_3b,down,26,C_top1pct_no_bos,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.32870354140327757,0.3287035296693614,-1,False,0.8193268325868026,0.6712318250140754,0.00515442858061848,0.94573075358187,0.7097493895295732,0.2902506104704268,-0.004384136832708204,13.727397344803244,18.37956520975435,48.88700449522831,66.46107750094605,69.57791092033409,86.02616329776399,87.23577075865161,89.54019885099017,59.97938604730898,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_26.pt
llama32_3b,down,26,C_top1pct_no_bos,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.32870354130914214,0.3287035296693614,-1,False,0.8193268326442494,0.6714282934712514,0.005160101313698473,0.9456205180608777,0.7100398951242151,0.28996010487578494,-0.00437544581472749,13.727397344803244,18.37956520975435,48.88700449522831,66.46107750094605,69.57791092033409,86.02616329776399,87.23577075865161,89.54019885099017,59.97938604730898,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_26.pt
llama32_3b,down,26,C_top1pct_no_bos,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.3287035412609816,0.3287035296693614,-1,False,0.8193268326736397,0.6713585176929655,0.0051325729702756395,0.9451283962225148,0.7103357812295646,0.28966421877043536,-0.004399534566927134,13.727397344803244,18.37956520975435,48.88700449522831,66.46107750094605,69.57791092033409,86.02616329776399,87.23577075865161,89.54019885099017,59.97938604730898,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_26.pt
llama32_3b,down,26,hadamard,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.006112021923925485,nan,-1,False,0.9969393051114368,0.94573075358187,0.009538565413326684,0.94573075358187,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,26,hadamard,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.006112021929358294,nan,-1,False,0.9969393051087121,0.9456205180608777,0.009535547128425963,0.9456205180608777,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,26,hadamard,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.006112021929270817,nan,-1,False,0.996939305108756,0.9451283962225148,0.009532107537202773,0.9451283962225148,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,27,A_full,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.8223206287999232,0.8223206732611051,64,False,0.42152030935659174,0.8857281836428683,0.0015384787746039984,1.9154649245153905,0.46240898087285837,0.5375910191271416,-0.007681844677511939,0.0,0.0,1.2074182697257333e-06,3.818191820832846e-06,4.00455336570039e-06,4.7536104815230715e-06,5.193302344775283e-06,5.598568198963992e-06,3.071955560190164e-06,activations/llama32_3b/activation_factors/down_layer_27.pt
llama32_3b,down,27,A_full,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.8223206267404802,0.8223206732611051,64,False,0.42152031179946686,0.8857630364605029,0.0015383182611579346,1.9267283871124619,0.4597238730613053,0.5402761269386946,-0.007708036643228026,0.0,0.0,1.2074182697257333e-06,3.818191820832846e-06,4.00455336570039e-06,4.7536104815230715e-06,5.193302344775283e-06,5.598568198963992e-06,3.071955560190164e-06,activations/llama32_3b/activation_factors/down_layer_27.pt
llama32_3b,down,27,A_full,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.8223206274301046,0.8223206732611051,64,False,0.42152031098144654,0.8856413375403349,0.0015382582342584336,1.9197494480349633,0.46133173182931175,0.5386682681706882,-0.0076981591019011164,0.0,0.0,1.2074182697257333e-06,3.818191820832846e-06,4.00455336570039e-06,4.7536104815230715e-06,5.193302344775283e-06,5.598568198963992e-06,3.071955560190164e-06,activations/llama32_3b/activation_factors/down_layer_27.pt
llama32_3b,down,27,B_top1,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.4441004895022952,0.44410041233186537,4,True,0.7455866887879,1.4263024275696947,0.004051589358022713,1.9154649245153905,0.7446246649129046,0.2553753350870954,-0.005168734094093225,1.5590068966154775,22.56850544112202,78.97445868010357,84.0831334854,88.15609166155254,88.60294181269748,89.27858986107559,89.93576170093067,67.89481119243717,activations/llama32_3b/e27/factors/B_top1/down_layer_27.pt
llama32_3b,down,27,B_top1,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.44410048886870707,0.44410041233186537,4,True,0.7455866892127924,1.4244877068807544,0.004042757867498332,1.9267283871124619,0.7393297967730664,0.2606702032269336,-0.005203597036887628,1.5590068966154775,22.56850544112202,78.97445868010357,84.0831334854,88.15609166155254,88.60294181269748,89.27858986107559,89.93576170093067,67.89481119243717,activations/llama32_3b/e27/factors/B_top1/down_layer_27.pt
llama32_3b,down,27,B_top1,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.44410048868808405,0.44410041233186537,4,True,0.7455866893339204,1.4256863528823136,0.004055448903301364,1.9197494480349633,0.7426418871179424,0.25735811288205757,-0.005180968432858186,1.5590068966154775,22.56850544112202,78.97445868010357,84.0831334854,88.15609166155254,88.60294181269748,89.27858986107559,89.93576170093067,67.89481119243717,activations/llama32_3b/e27/factors/B_top1/down_layer_27.pt
llama32_3b,down,27,B_top1_no_bos,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2164715541965247,0.21647160074131963,128,False,0.8851714217051267,1.318294366628038,0.00394387113332258,1.9154649245153905,0.6882372784568552,0.31176272154314477,-0.005276452318793357,6.364023098774534,47.94899044211721,74.10794201229936,76.6118656776239,82.1378508393499,84.70173720171185,86.57657587781343,89.5872412590787,68.50452830109612,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_27.pt
llama32_3b,down,27,B_top1_no_bos,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.21647155418395594,0.21647160074131963,128,False,0.8851714217122264,1.3163435768217937,0.003968497026529652,1.9267283871124619,0.6832014235252764,0.31679857647472365,-0.005277857877856308,6.364023098774534,47.94899044211721,74.10794201229936,76.6118656776239,82.1378508393499,84.70173720171185,86.57657587781343,89.5872412590787,68.50452830109612,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_27.pt
llama32_3b,down,27,B_top1_no_bos,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.21647155434949505,0.21647160074131963,128,False,0.8851714216187195,1.3196642671102836,0.004084256871325637,1.9197494480349633,0.6874148438803194,0.31258515611968063,-0.005152160464833913,6.364023098774534,47.94899044211721,74.10794201229936,76.6118656776239,82.1378508393499,84.70173720171185,86.57657587781343,89.5872412590787,68.50452830109612,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_27.pt
llama32_3b,down,27,C_top1pct,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.6751874452213674,0.6751871904386888,-1,False,0.5699232885034903,1.1662880371841737,0.0026379351959366325,1.9154649245153905,0.6088798715430629,0.3911201284569371,-0.006582388256179305,1.4102758628517178,3.4705280345474687,35.30156410523806,71.97039969469074,76.9132861515114,80.50741598041661,85.47879522884796,87.28947522325957,55.29271753517044,activations/llama32_3b/e27/factors/C_top1pct/down_layer_27.pt
llama32_3b,down,27,C_top1pct,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.6751874461517694,0.6751871904386888,-1,False,0.5699232876872383,1.1675091327932705,0.0026435828576918735,1.9267283871124619,0.6059541866941538,0.3940458133058462,-0.006602772046694087,1.4102758628517178,3.4705280345474687,35.30156410523806,71.97039969469074,76.9132861515114,80.50741598041661,85.47879522884796,87.28947522325957,55.29271753517044,activations/llama32_3b/e27/factors/C_top1pct/down_layer_27.pt
llama32_3b,down,27,C_top1pct,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.6751875924540026,0.6751871904386888,-1,False,0.5699231593346575,1.1676408965468283,0.0026434448235379197,1.9197494480349633,0.6082256711895472,0.3917743288104528,-0.00659297251262163,1.4102758628517178,3.4705280345474687,35.30156410523806,71.97039969469074,76.9132861515114,80.50741598041661,85.47879522884796,87.28947522325957,55.29271753517044,activations/llama32_3b/e27/factors/C_top1pct/down_layer_27.pt
llama32_3b,down,27,C_top1pct_no_bos,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.29204567377858276,0.29204569084163085,-1,False,0.8414002176262003,1.2089720504819752,0.0034472280615353364,1.9154649245153905,0.6311637634334877,0.3688362365665123,-0.0057730953905806015,3.3617697721345126,32.23405036146021,70.62195198766396,76.54418012204907,80.19854168292186,81.52785567251622,86.14911590296161,89.9331451038867,65.07132632569926,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_27.pt
llama32_3b,down,27,C_top1pct_no_bos,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2920456743566093,0.29204569084163085,-1,False,0.8414002172827094,1.2102506397749835,0.00341088930208125,1.9267283871124619,0.6281376492245255,0.37186235077547447,-0.00583546560230471,3.3617697721345126,32.23405036146021,70.62195198766396,76.54418012204907,80.19854168292186,81.52785567251622,86.14911590296161,89.9331451038867,65.07132632569926,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_27.pt
llama32_3b,down,27,C_top1pct_no_bos,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2920456746549961,0.29204569084163085,-1,False,0.8414002171053938,1.2097457483341714,0.003390789491881477,1.9197494480349633,0.6301581435913188,0.36984185640868117,-0.005845627844278074,3.3617697721345126,32.23405036146021,70.62195198766396,76.54418012204907,80.19854168292186,81.52785567251622,86.14911590296161,89.9331451038867,65.07132632569926,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_27.pt
llama32_3b,down,27,hadamard,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.0035854786616682315,nan,-1,False,0.9982056508246844,1.9154649245153905,0.009220323452115937,1.9154649245153905,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,27,hadamard,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.003585478663336549,nan,-1,False,0.9982056508238487,1.9267283871124619,0.00924635490438596,1.9267283871124619,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,27,hadamard,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.003585478631006487,nan,-1,False,0.9982056508400429,1.9197494480349633,0.00923641733615955,1.9197494480349633,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,qkv,0,A_full,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.5805596929225202,0.5805597261587933,24,False,0.6476421134218187,0.3634694035191046,0.003675446676013148,0.6625740453432627,0.5485717499404922,0.4514282500595078,-0.006193043873341682,0.0,0.0,0.0,0.0,1.7075472925031877e-06,2.0913097891518726e-06,2.831646840510158e-06,3.6222548091772e-06,1.2815948414178024e-06,activations/llama32_3b/activation_factors/qkv_layer_00.pt
llama32_3b,qkv,0,A_full,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.5805596946411332,0.5805597261587933,24,False,0.6476421120949956,0.3634071090697262,0.0036790751479058143,0.6608519688916203,0.5499069779261335,0.4500930220738665,-0.006122496261598304,0.0,0.0,0.0,0.0,1.7075472925031877e-06,2.0913097891518726e-06,2.831646840510158e-06,3.6222548091772e-06,1.2815948414178024e-06,activations/llama32_3b/activation_factors/qkv_layer_00.pt
llama32_3b,qkv,0,A_full,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.5805596963515922,0.5805597261587933,24,False,0.6476421107744676,0.36325116155192444,0.0036707323182555212,0.6606399722522838,0.549847385579035,0.450152614420965,-0.0061208601526691895,0.0,0.0,0.0,0.0,1.7075472925031877e-06,2.0913097891518726e-06,2.831646840510158e-06,3.6222548091772e-06,1.2815948414178024e-06,activations/llama32_3b/activation_factors/qkv_layer_00.pt
llama32_3b,qkv,0,B_top1,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.01737825050645081,0.017378252430345527,1,True,0.9912727926729096,0.5717403139087649,0.0076413878606820885,0.6625740453432627,0.8629078031762636,0.1370921968237364,-0.002227102688672741,75.94582717474965,85.6966219768051,85.89029288426084,87.04744973534733,87.54760159457254,88.52803282707265,89.19623178693317,89.88960649309459,86.2177080591045,activations/llama32_3b/e27/factors/B_top1/qkv_layer_00.pt
llama32_3b,qkv,0,B_top1,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.017378250605406757,0.017378252430345527,1,True,0.991272792622996,0.5720721604970748,0.007650293383495466,0.6608519688916203,0.8656585550566689,0.1343414449433311,-0.0021512780260086522,75.94582717474965,85.6966219768051,85.89029288426084,87.04744973534733,87.54760159457254,88.52803282707265,89.19623178693317,89.88960649309459,86.2177080591045,activations/llama32_3b/e27/factors/B_top1/qkv_layer_00.pt
llama32_3b,qkv,0,B_top1,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.017378250629930498,0.017378252430345527,1,True,0.9912727926106262,0.5701941647088412,0.007566518500688428,0.6606399722522838,0.8630936495787704,0.13690635042122956,-0.002225073970236283,75.94582717474965,85.6966219768051,85.89029288426084,87.04744973534733,87.54760159457254,88.52803282707265,89.19623178693317,89.88960649309459,86.2177080591045,activations/llama32_3b/e27/factors/B_top1/qkv_layer_00.pt
llama32_3b,qkv,0,B_top1_no_bos,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.0778229403022125,0.07782293746809843,4,True,0.9603005048930192,0.5580102613560279,0.0072568568698606105,0.6625740453432627,0.8421855116086491,0.15781448839135093,-0.002611633679494219,41.19414445672281,51.366829406262035,64.2420840162275,73.94597567145645,86.80166390628264,88.28223581950856,88.84351182441888,89.86794813545379,73.06804915454158,activations/llama32_3b/e27/factors/B_top1_no_bos/qkv_layer_00.pt
llama32_3b,qkv,0,B_top1_no_bos,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.07782294059885146,0.07782293746809843,4,True,0.9603005047385681,0.5577796329236919,0.007271641126737245,0.6608519688916203,0.8440311282709785,0.15596887172902152,-0.002529930282766873,41.19414445672281,51.366829406262035,64.2420840162275,73.94597567145645,86.80166390628264,88.28223581950856,88.84351182441888,89.86794813545379,73.06804915454158,activations/llama32_3b/e27/factors/B_top1_no_bos/qkv_layer_00.pt
llama32_3b,qkv,0,B_top1_no_bos,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.07782294054560236,0.07782293746809843,4,True,0.9603005047662933,0.5569100418045139,0.007242997703549939,0.6606399722522838,0.8429856884164469,0.15701431158355306,-0.0025485947673747717,41.19414445672281,51.366829406262035,64.2420840162275,73.94597567145645,86.80166390628264,88.28223581950856,88.84351182441888,89.86794813545379,73.06804915454158,activations/llama32_3b/e27/factors/B_top1_no_bos/qkv_layer_00.pt
llama32_3b,qkv,0,C_top1pct,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.29730461354540216,0.2973046214581809,-1,False,0.8382692803953857,0.5119712689287446,0.006071804770835691,0.6625740453432627,0.7727004589555049,0.22729954104449512,-0.003796685778519138,27.495214901583918,33.32546860416295,39.21271431438098,53.05816264771047,70.54549289786101,79.97772951163714,82.81187853838742,86.47328558735282,59.11249337538459,activations/llama32_3b/e27/factors/C_top1pct/qkv_layer_00.pt
llama32_3b,qkv,0,C_top1pct,20260903,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2973046110463308,0.2973046214581809,-1,False,0.8382692818859994,0.5119858466535846,0.006087205033621188,0.6608519688916203,0.7747360539944919,0.22526394600550814,-0.00371436637588293,27.495214901583918,33.32546860416295,39.21271431438098,53.05816264771047,70.54549289786101,79.97772951163714,82.81187853838742,86.47328558735282,59.11249337538459,activations/llama32_3b/e27/factors/C_top1pct/qkv_layer_00.pt
llama32_3b,qkv,0,C_top1pct,20260904,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.29730461395957397,0.2973046214581809,-1,False,0.8382692801483459,0.5109365152301987,0.006038873427611154,0.6606399722522838,0.7733963076564846,0.2266036923435154,-0.0037527190433135566,27.495214901583918,33.32546860416295,39.21271431438098,53.05816264771047,70.54549289786101,79.97772951163714,82.81187853838742,86.47328558735282,59.11249337538459,activations/llama32_3b/e27/factors/C_top1pct/qkv_layer_00.pt
llama32_3b,qkv,0,C_top1pct_no_bos,20260902,3072,24,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2915254327223082,0.29152545572461963,-1,False,0.8417093128139261,0.5131704769345297,0.0060603594439203315,0.6625740453432627,0.7745103819583955,0.2254896180416045,-0.003808131105434498,25.05558141256942,31.117291109919815,38.98185974728725,51.07378434781081,71.67193684063906,79.646190057698,83.62014051293706,87.36463171060744,58.566426967433614,activations/llama32_3b/e27/factors/C_top1pct_no_bos/qkv_layer_00.pt
