model,method,layer,direction,s_i,top_magnitude_channel
llama32_3b,hadamard,25,v5,0.002940916921943426,2610
llama32_3b,hadamard,25,v6,0.0016734949313104153,2610
llama32_3b,hadamard,25,v7,0.002261412562802434,2610
llama32_3b,hadamard,25,v8,0.0032719001173973083,2610
llama32_3b,hadamard,25,top_magnitude_channel,0.0,2610
llama32_3b,smoothquant_hadamard,25,v1,0.00016046472592279315,2610
llama32_3b,smoothquant_hadamard,25,v2,0.0002707987150643021,2610
llama32_3b,smoothquant_hadamard,25,v3,0.0001655722298892215,2610
llama32_3b,smoothquant_hadamard,25,v4,0.00030150561360642314,2610
llama32_3b,smoothquant_hadamard,25,v5,0.00013986806152388453,2610
llama32_3b,smoothquant_hadamard,25,v6,8.219463052228093e-05,2610
llama32_3b,smoothquant_hadamard,25,v7,0.00010744053724920377,2610
llama32_3b,smoothquant_hadamard,25,v8,0.000152913125930354,2610
llama32_3b,smoothquant_hadamard,25,top_magnitude_channel,0.0,2610
llama32_3b,duquant_style,25,v1,0.30328235030174255,2610
llama32_3b,duquant_style,25,v2,0.06783569604158401,2610
llama32_3b,duquant_style,25,v3,0.2052517980337143,2610
llama32_3b,duquant_style,25,v4,0.14057466387748718,2610
llama32_3b,duquant_style,25,v5,0.29592373967170715,2610
llama32_3b,duquant_style,25,v6,0.17584896087646484,2610
llama32_3b,duquant_style,25,v7,0.33875367045402527,2610
llama32_3b,duquant_style,25,v8,0.22617128491401672,2610
llama32_3b,duquant_style,25,top_magnitude_channel,0.9999999403953552,2610
llama32_3b,nar,25,v1,1.000000238418579,2610
llama32_3b,nar,25,v2,0.9999995827674866,2610
llama32_3b,nar,25,v3,1.000000238418579,2610
llama32_3b,nar,25,v4,0.9999998807907104,2610
llama32_3b,nar,25,v5,0.9999999403953552,2610
llama32_3b,nar,25,v6,0.9999999403953552,2610
llama32_3b,nar,25,v7,1.000000238418579,2610
llama32_3b,nar,25,v8,0.9999999403953552,2610
llama32_3b,nar,25,top_magnitude_channel,0.47187772393226624,2610
llama32_3b,hadamard,26,v1,0.0038992285262793303,2610
llama32_3b,hadamard,26,v2,0.00604427931830287,2610
llama32_3b,hadamard,26,v3,0.0030482718721032143,2610
llama32_3b,hadamard,26,v4,0.006486730184406042,2610
llama32_3b,hadamard,26,v5,0.0017882921965792775,2610
llama32_3b,hadamard,26,v6,0.0017760468181222677,2610
llama32_3b,hadamard,26,v7,0.001642283401452005,2610
llama32_3b,hadamard,26,v8,0.005130349658429623,2610
llama32_3b,hadamard,26,top_magnitude_channel,0.0,2610
llama32_3b,smoothquant_hadamard,26,v1,0.00021764219854958355,2610
llama32_3b,smoothquant_hadamard,26,v2,0.0003263287362642586,2610
llama32_3b,smoothquant_hadamard,26,v3,0.00016397253784816712,2610
llama32_3b,smoothquant_hadamard,26,v4,0.0003330413601361215,2610
llama32_3b,smoothquant_hadamard,26,v5,0.00010466633830219507,2610
llama32_3b,smoothquant_hadamard,26,v6,9.948714432539418e-05,2610
llama32_3b,smoothquant_hadamard,26,v7,9.266444976674393e-05,2610
llama32_3b,smoothquant_hadamard,26,v8,0.0002950200578197837,2610
llama32_3b,smoothquant_hadamard,26,top_magnitude_channel,0.0,2610
llama32_3b,duquant_style,26,v1,0.3219292461872101,2610
llama32_3b,duquant_style,26,v2,0.09872422367334366,2610
llama32_3b,duquant_style,26,v3,0.2724161148071289,2610
llama32_3b,duquant_style,26,v4,0.1763109415769577,2610
llama32_3b,duquant_style,26,v5,0.38816913962364197,2610
llama32_3b,duquant_style,26,v6,0.2158149927854538,2610
llama32_3b,duquant_style,26,v7,0.30750370025634766,2610
llama32_3b,duquant_style,26,v8,0.19790199398994446,2610
llama32_3b,duquant_style,26,top_magnitude_channel,0.9999999403953552,2610
llama32_3b,nar,26,v1,0.9999998807907104,2610
llama32_3b,nar,26,v2,1.0000001192092896,2610
llama32_3b,nar,26,v3,0.9999999403953552,2610
llama32_3b,nar,26,v4,0.999999463558197,2610
llama32_3b,nar,26,v5,1.0000001192092896,2610
llama32_3b,nar,26,v6,1.000000238418579,2610
llama32_3b,nar,26,v7,0.9999998807907104,2610
llama32_3b,nar,26,v8,0.9999999403953552,2610
llama32_3b,nar,26,top_magnitude_channel,0.40791425108909607,2610
llama32_3b,hadamard,27,v1,0.006063705310225487,2610
llama32_3b,hadamard,27,v2,0.003916759509593248,2610
llama32_3b,hadamard,27,v3,0.006796264089643955,2610
llama32_3b,hadamard,27,v4,0.0055046118795871735,2610
llama32_3b,hadamard,27,v5,0.0031146046239882708,2610
llama32_3b,hadamard,27,v6,0.004270239733159542,2610
llama32_3b,hadamard,27,v7,0.003121741581708193,2610
llama32_3b,hadamard,27,v8,0.0027071975637227297,2610
llama32_3b,hadamard,27,top_magnitude_channel,0.0,2610
llama32_3b,smoothquant_hadamard,27,v1,0.00039091697544790804,2610
llama32_3b,smoothquant_hadamard,27,v2,0.00023123699065763503,2610
llama32_3b,smoothquant_hadamard,27,v3,0.0003967941738665104,2610
llama32_3b,smoothquant_hadamard,27,v4,0.00032157034729607403,2610
llama32_3b,smoothquant_hadamard,27,v5,0.00017766417295206338,2610
llama32_3b,smoothquant_hadamard,27,v6,0.00027470357599668205,2610
llama32_3b,smoothquant_hadamard,27,v7,0.00017022939573507756,2610
llama32_3b,smoothquant_hadamard,27,v8,0.00016466771194245666,2610
llama32_3b,smoothquant_hadamard,27,top_magnitude_channel,0.0,2610
llama32_3b,duquant_style,27,v1,0.15675196051597595,2610
llama32_3b,duquant_style,27,v2,0.08548128604888916,2610
llama32_3b,duquant_style,27,v3,0.10906612873077393,2610
llama32_3b,duquant_style,27,v4,0.08138115704059601,2610
llama32_3b,duquant_style,27,v5,0.17627155780792236,2610
llama32_3b,duquant_style,27,v6,0.09583834558725357,2610
llama32_3b,duquant_style,27,v7,0.1353103220462799,2610
llama32_3b,duquant_style,27,v8,0.11157797276973724,2610
llama32_3b,duquant_style,27,top_magnitude_channel,0.9999999403953552,2610
llama32_3b,nar,27,v1,1.0000001192092896,2610
llama32_3b,nar,27,v2,0.9999999403953552,2610
llama32_3b,nar,27,v3,0.9999995231628418,2610
llama32_3b,nar,27,v4,0.9999999403953552,2610
llama32_3b,nar,27,v5,1.0000001192092896,2610
llama32_3b,nar,27,v6,1.0,2610
llama32_3b,nar,27,v7,1.0000003576278687,2610
llama32_3b,nar,27,v8,0.9999996423721313,2610
llama32_3b,nar,27,top_magnitude_channel,0.11336959898471832,2610
