model,row,site,layer,direction,captured_share,energy_fraction
llama32_3b,nar_g128_m1,down,4,37,1.0000001192092896,0.0017980029806494713
llama32_3b,nar_g128_m1,down,4,38,0.9999999403953552,0.0017926322761923075
llama32_3b,nar_g128_m1,down,4,39,0.9999999403953552,0.00176497851498425
llama32_3b,nar_g128_m1,down,4,40,1.0000001192092896,0.0017009777948260307
llama32_3b,nar_g128_m1,down,4,41,0.9999999403953552,0.0016940835630521178
llama32_3b,nar_g128_m1,down,4,42,0.9999999403953552,0.0016844100318849087
llama32_3b,nar_g128_m1,down,4,43,0.9999998807907104,0.0016324262833222747
llama32_3b,nar_g128_m1,down,4,44,1.0000001192092896,0.0016093909507617354
llama32_3b,nar_g128_m1,down,4,45,0.9999998807907104,0.0016026211669668555
llama32_3b,nar_g128_m1,down,4,46,0.9999999403953552,0.001565048936754465
llama32_3b,nar_g128_m1,down,4,47,1.0000004768371582,0.0015473866369575262
llama32_3b,nar_g128_m1,down,4,48,1.0000001192092896,0.0015281981322914362
llama32_3b,nar_g128_m1,down,4,49,0.9999998807907104,0.0014666842762380838
llama32_3b,nar_g128_m1,down,4,50,1.0000001192092896,0.0014584347372874618
llama32_3b,nar_g128_m1,down,4,51,0.9999997615814209,0.0014220996527001262
llama32_3b,nar_g128_m1,down,4,52,0.9999999403953552,0.0013974743196740746
llama32_3b,nar_g128_m1,down,4,53,1.0000001192092896,0.0013765385374426842
llama32_3b,nar_g128_m1,down,4,54,0.9999999403953552,0.0013382924953475595
llama32_3b,nar_g128_m1,down,4,55,1.0000001192092896,0.0013331397203728557
llama32_3b,nar_g128_m1,down,4,56,1.0000001192092896,0.0013108233688399196
llama32_3b,nar_g128_m1,down,4,57,0.9999998807907104,0.001305165933445096
llama32_3b,nar_g128_m1,down,4,58,0.9999999403953552,0.001280430587939918
llama32_3b,nar_g128_m1,down,4,59,0.9999999403953552,0.0012622623471543193
llama32_3b,nar_g128_m1,down,4,60,1.000000238418579,0.0012535774149000645
llama32_3b,nar_g128_m1,down,4,61,1.0000004768371582,0.001222663908265531
llama32_3b,nar_g128_m1,down,4,62,1.000000238418579,0.0012085678754374385
llama32_3b,nar_g128_m1,down,4,63,0.9999999403953552,0.0011748123215511441
llama32_3b,nar_g128_m1,down,4,64,8.510575395998844e-15,0.0011610491201281548
llama32_3b,nar_g128_m1,down,4,65,1.4588599222425426e-14,0.001154282595962286
llama32_3b,nar_g128_m1,down,4,66,1.2244998817809074e-14,0.001145361689850688
llama32_3b,nar_g128_m1,down,4,67,8.466413639227847e-15,0.0011298742610961199
llama32_3b,nar_g128_m1,down,4,68,9.914387663438867e-15,0.0011220279848203063
llama32_3b,nar_g128_m1,down,4,69,8.546260894066668e-15,0.0011077260132879019
llama32_3b,nar_g128_m1,down,4,70,1.1515052081886683e-14,0.0010746113257482648
llama32_3b,nar_g128_m1,down,4,71,8.172787126963302e-15,0.0010679957922548056
llama32_3b,nar_g128_m1,down,4,72,6.634161519154759e-15,0.0010550571605563164
llama32_3b,nar_g128_m1,down,4,73,7.603588609704937e-15,0.0010519768111407757
llama32_3b,nar_g128_m1,down,4,74,6.0340471463545594e-15,0.0010216813534498215
llama32_3b,nar_g128_m1,down,4,75,1.1421246571110058e-14,0.0010170107707381248
llama32_3b,nar_g128_m1,down,4,76,5.895549636181956e-15,0.0010047112591564655
llama32_3b,nar_g128_m1,down,4,77,6.191333117846684e-15,0.0010012575658038259
llama32_3b,nar_g128_m1,down,4,78,7.934094089459987e-15,0.0009868713095784187
llama32_3b,nar_g128_m1,down,4,79,7.77022709548417e-15,0.0009783742716535926
llama32_3b,nar_g128_m1,down,4,80,7.916457169432258e-15,0.000960651901550591
llama32_3b,nar_g128_m1,down,4,81,8.044643747537935e-15,0.0009563032072037458
llama32_3b,nar_g128_m1,down,4,82,4.6407003944943376e-15,0.0009456162806600332
llama32_3b,nar_g128_m1,down,4,83,8.085993354924048e-15,0.0009285026462748647
llama32_3b,nar_g128_m1,down,4,84,5.158733886573806e-15,0.0009235613397322595
llama32_3b,nar_g128_m1,down,4,85,1.0149575678606443e-14,0.0009147765813395381
llama32_3b,nar_g128_m1,down,4,86,9.574669006316532e-15,0.0009033374954015017
llama32_3b,nar_g128_m1,down,4,87,8.090812972393925e-15,0.0008926242007873952
llama32_3b,nar_g128_m1,down,4,88,7.984451045207203e-15,0.0008830457227304578
llama32_3b,nar_g128_m1,down,4,89,7.494894800814424e-15,0.0008768796687945724
llama32_3b,nar_g128_m1,down,4,90,8.746072578192168e-15,0.0008650304516777396
llama32_3b,nar_g128_m1,down,4,91,6.6366073267899554e-15,0.0008576129330322146
llama32_3b,nar_g128_m1,down,4,92,9.207437025001482e-15,0.0008495287038385868
llama32_3b,nar_g128_m1,down,4,93,6.145238855406526e-15,0.0008394205942749977
llama32_3b,nar_g128_m1,down,4,94,8.369197126772629e-15,0.0008333752048201859
llama32_3b,nar_g128_m1,down,4,95,7.422066060976552e-15,0.0008292606798931956
llama32_3b,nar_g128_m1,down,5,0,1.0000001192092896,0.04939012601971626
llama32_3b,nar_g128_m1,down,5,1,1.0,0.011608551256358624
llama32_3b,nar_g128_m1,down,5,2,1.0,0.009403158910572529
llama32_3b,nar_g128_m1,down,5,3,1.0,0.00664103776216507
llama32_3b,nar_g128_m1,down,5,4,1.0000001192092896,0.00548601383343339
llama32_3b,nar_g128_m1,down,5,5,0.9999998807907104,0.005020554643124342
llama32_3b,nar_g128_m1,down,5,6,1.000000238418579,0.0047317142598330975
llama32_3b,nar_g128_m1,down,5,7,0.9999998807907104,0.004511101637035608
llama32_3b,nar_g128_m1,down,5,8,1.0000001192092896,0.004290458280593157
llama32_3b,nar_g128_m1,down,5,9,1.0000001192092896,0.004090634640306234
llama32_3b,nar_g128_m1,down,5,10,0.9999998807907104,0.003963893745094538
llama32_3b,nar_g128_m1,down,5,11,1.0000001192092896,0.0037682289257645607
llama32_3b,nar_g128_m1,down,5,12,0.9999998807907104,0.0035579693503677845
llama32_3b,nar_g128_m1,down,5,13,0.9999998807907104,0.003418580163270235
llama32_3b,nar_g128_m1,down,5,14,1.000000238418579,0.0032642411533743143
llama32_3b,nar_g128_m1,down,5,15,0.9999998807907104,0.0029354668222367764
llama32_3b,nar_g128_m1,down,5,16,1.0000001192092896,0.00279927346855402
llama32_3b,nar_g128_m1,down,5,17,1.000000238418579,0.0027571232058107853
llama32_3b,nar_g128_m1,down,5,18,0.9999998807907104,0.00254368525929749
llama32_3b,nar_g128_m1,down,5,19,0.9999998807907104,0.002532827202230692
llama32_3b,nar_g128_m1,down,5,20,1.0000001192092896,0.002489832229912281
llama32_3b,nar_g128_m1,down,5,21,1.000000238418579,0.0023951977491378784
llama32_3b,nar_g128_m1,down,5,22,1.0000001192092896,0.002346204360947013
llama32_3b,nar_g128_m1,down,5,23,0.9999998807907104,0.0023161352146416903
llama32_3b,nar_g128_m1,down,5,24,0.9999999403953552,0.002276931656524539
llama32_3b,nar_g128_m1,down,5,25,0.9999999403953552,0.002186624798923731
llama32_3b,nar_g128_m1,down,5,26,0.9999998807907104,0.002172627253457904
llama32_3b,nar_g128_m1,down,5,27,1.0000001192092896,0.00212545832619071
llama32_3b,nar_g128_m1,down,5,28,0.9999998807907104,0.002074914751574397
llama32_3b,nar_g128_m1,down,5,29,0.9999999403953552,0.0020352171268314123
llama32_3b,nar_g128_m1,down,5,30,0.9999997615814209,0.0019746003672480583
llama32_3b,nar_g128_m1,down,5,31,1.0000005960464478,0.0019035526784136891
llama32_3b,nar_g128_m1,down,5,32,0.9999998807907104,0.0018823181744664907
llama32_3b,nar_g128_m1,down,5,33,1.0000001192092896,0.0018574872519820929
llama32_3b,nar_g128_m1,down,5,34,0.9999999403953552,0.0018064010655507445
llama32_3b,nar_g128_m1,down,5,35,1.000000238418579,0.0017963387072086334
llama32_3b,nar_g128_m1,down,5,36,0.9999998807907104,0.0017475299537181854
llama32_3b,nar_g128_m1,down,5,37,0.9999998807907104,0.001709321397356689
llama32_3b,nar_g128_m1,down,5,38,1.0000001192092896,0.001684810034930706
llama32_3b,nar_g128_m1,down,5,39,1.0000001192092896,0.0016649886965751648
llama32_3b,nar_g128_m1,down,5,40,1.0000007152557373,0.0016547507839277387
llama32_3b,nar_g128_m1,down,5,41,0.9999998807907104,0.0016227377345785499
llama32_3b,nar_g128_m1,down,5,42,0.9999998807907104,0.0015744003467261791
llama32_3b,nar_g128_m1,down,5,43,0.9999997615814209,0.0015396589878946543
llama32_3b,nar_g128_m1,down,5,44,0.9999998807907104,0.001517611090093851
llama32_3b,nar_g128_m1,down,5,45,1.0000001192092896,0.0015053245006129146
llama32_3b,nar_g128_m1,down,5,46,0.9999997615814209,0.0014813161687925458
llama32_3b,nar_g128_m1,down,5,47,0.9999999403953552,0.0014612264931201935
llama32_3b,nar_g128_m1,down,5,48,0.9999998807907104,0.0014458062360063195
llama32_3b,nar_g128_m1,down,5,49,1.0000001192092896,0.0013910251436755061
llama32_3b,nar_g128_m1,down,5,50,0.9999999403953552,0.0013850966934114695
llama32_3b,nar_g128_m1,down,5,51,0.9999998807907104,0.0013777718413621187
llama32_3b,nar_g128_m1,down,5,52,1.0000001192092896,0.0013587994035333395
llama32_3b,nar_g128_m1,down,5,53,1.000000238418579,0.0013511106371879578
llama32_3b,nar_g128_m1,down,5,54,0.9999998807907104,0.001312918378971517
llama32_3b,nar_g128_m1,down,5,55,1.0000001192092896,0.00129707099404186
llama32_3b,nar_g128_m1,down,5,56,1.0000001192092896,0.001288539613597095
llama32_3b,nar_g128_m1,down,5,57,0.9999998807907104,0.0012550035025924444
llama32_3b,nar_g128_m1,down,5,58,1.000000238418579,0.0012518431758508086
llama32_3b,nar_g128_m1,down,5,59,0.9999997615814209,0.0012282665120437741
llama32_3b,nar_g128_m1,down,5,60,0.9999998807907104,0.001215453608892858
llama32_3b,nar_g128_m1,down,5,61,0.9999999403953552,0.0012112415861338377
llama32_3b,nar_g128_m1,down,5,62,0.9999999403953552,0.001189353410154581
llama32_3b,nar_g128_m1,down,5,63,1.0000001192092896,0.0011644294718280435
llama32_3b,nar_g128_m1,down,5,64,1.1047915952574778e-14,0.0011591893853619695
llama32_3b,nar_g128_m1,down,5,65,1.1787930522108234e-14,0.0011517390375956893
llama32_3b,nar_g128_m1,down,5,66,9.08232178836255e-15,0.0011323163053020835
llama32_3b,nar_g128_m1,down,5,67,7.90277504623526e-15,0.00111443514470011
llama32_3b,nar_g128_m1,down,5,68,1.0575643415470723e-14,0.0011016197968274355
llama32_3b,nar_g128_m1,down,5,69,9.42012615102409e-15,0.001093380618840456
llama32_3b,nar_g128_m1,down,5,70,1.3794924268650463e-14,0.0010874001309275627
llama32_3b,nar_g128_m1,down,5,71,4.362236195502118e-15,0.0010689537739381194
llama32_3b,nar_g128_m1,down,5,72,8.386215712748862e-15,0.0010507050901651382
llama32_3b,nar_g128_m1,down,5,73,6.7474348116746026e-15,0.0010454704752191901
llama32_3b,nar_g128_m1,down,5,74,8.639545479580731e-15,0.001028512604534626
llama32_3b,nar_g128_m1,down,5,75,9.63979567556502e-15,0.0010138547513633966
llama32_3b,nar_g128_m1,down,5,76,5.222972865293572e-15,0.0010101547231897712
llama32_3b,nar_g128_m1,down,5,77,7.431469820756969e-15,0.0009978683665394783
llama32_3b,nar_g128_m1,down,5,78,4.696938723510813e-15,0.0009898687712848186
llama32_3b,nar_g128_m1,down,5,79,6.811976604673012e-15,0.000978205120190978
llama32_3b,nar_g128_m1,down,5,80,6.4211356975356175e-15,0.000967315339948982
llama32_3b,nar_g128_m1,down,5,81,1.015440461343874e-14,0.0009570225374773145
llama32_3b,nar_g128_m1,down,5,82,6.193327033404521e-15,0.0009524425258859992
llama32_3b,nar_g128_m1,down,5,83,6.32764867114716e-15,0.0009439706918783486
llama32_3b,nar_g128_m1,down,5,84,8.032727688035961e-15,0.0009291739552281797
llama32_3b,nar_g128_m1,down,5,85,8.32588409701478e-15,0.0009164193761534989
llama32_3b,nar_g128_m1,down,5,86,9.816141158919788e-15,0.0009115511202253401
llama32_3b,nar_g128_m1,down,5,87,5.705338223480636e-15,0.0008979031117632985
llama32_3b,nar_g128_m1,down,5,88,9.652742574163802e-15,0.0008952079806476831
llama32_3b,nar_g128_m1,down,5,89,1.08680569765548e-14,0.000886090041603893
llama32_3b,nar_g128_m1,down,5,90,9.239087258108587e-15,0.0008781802607700229
llama32_3b,nar_g128_m1,down,5,91,8.10741481816011e-15,0.0008698735618963838
llama32_3b,nar_g128_m1,down,5,92,6.454183958522165e-15,0.0008650692761875689
llama32_3b,nar_g128_m1,down,5,93,6.703389945450326e-15,0.0008589209755882621
llama32_3b,nar_g128_m1,down,5,94,6.293645804029057e-15,0.0008537911926396191
llama32_3b,nar_g128_m1,down,5,95,1.0430871932257807e-14,0.00085137301357463
llama32_3b,nar_g128_m1,down,6,0,1.0000001192092896,0.06032582372426987
llama32_3b,nar_g128_m1,down,6,1,0.9999997615814209,0.010229331441223621
llama32_3b,nar_g128_m1,down,6,2,1.0,0.00933158677071333
llama32_3b,nar_g128_m1,down,6,3,1.0,0.00713043287396431
llama32_3b,nar_g128_m1,down,6,4,1.0,0.005827173124998808
llama32_3b,nar_g128_m1,down,6,5,1.0000001192092896,0.005457386374473572
llama32_3b,nar_g128_m1,down,6,6,1.000000238418579,0.004805245902389288
llama32_3b,nar_g128_m1,down,6,7,0.9999998807907104,0.0045782532542943954
llama32_3b,nar_g128_m1,down,6,8,0.9999998807907104,0.004488782957196236
llama32_3b,nar_g128_m1,down,6,9,0.9999999403953552,0.004196451511234045
llama32_3b,nar_g128_m1,down,6,10,1.0,0.004068917594850063
llama32_3b,nar_g128_m1,down,6,11,1.0000001192092896,0.0037471987307071686
llama32_3b,nar_g128_m1,down,6,12,1.0000001192092896,0.00359102850779891
llama32_3b,nar_g128_m1,down,6,13,1.0000001192092896,0.0033474259544163942
llama32_3b,nar_g128_m1,down,6,14,0.9999999403953552,0.00324933510273695
llama32_3b,nar_g128_m1,down,6,15,0.9999999403953552,0.0030821855179965496
llama32_3b,nar_g128_m1,down,6,16,1.0000001192092896,0.002988776657730341
llama32_3b,nar_g128_m1,down,6,17,0.9999997615814209,0.002837881911545992
llama32_3b,nar_g128_m1,down,6,18,0.9999997615814209,0.0027526980265975
llama32_3b,nar_g128_m1,down,6,19,0.9999998807907104,0.0026575757656246424
llama32_3b,nar_g128_m1,down,6,20,1.0000001192092896,0.002611976582556963
llama32_3b,nar_g128_m1,down,6,21,1.0000007152557373,0.0024337535724043846
llama32_3b,nar_g128_m1,down,6,22,0.9999997615814209,0.0023078101221472025
llama32_3b,nar_g128_m1,down,6,23,0.9999997615814209,0.002269054064527154
llama32_3b,nar_g128_m1,down,6,24,0.9999998807907104,0.0022428289521485567
llama32_3b,nar_g128_m1,down,6,25,1.0000001192092896,0.002219351241365075
llama32_3b,nar_g128_m1,down,6,26,1.0000001192092896,0.002162752440199256
llama32_3b,nar_g128_m1,down,6,27,1.000000238418579,0.0021300825756043196
llama32_3b,nar_g128_m1,down,6,28,1.0000001192092896,0.0020730358082801104
llama32_3b,nar_g128_m1,down,6,29,0.9999999403953552,0.002015969716012478
llama32_3b,nar_g128_m1,down,6,30,0.9999998807907104,0.001972692785784602
llama32_3b,nar_g128_m1,down,6,31,0.9999999403953552,0.0019188146106898785
llama32_3b,nar_g128_m1,down,6,32,1.0000003576278687,0.0018970584496855736
llama32_3b,nar_g128_m1,down,6,33,1.000000238418579,0.001884225639514625
llama32_3b,nar_g128_m1,down,6,34,1.0000001192092896,0.0018399900291115046
llama32_3b,nar_g128_m1,down,6,35,1.000000238418579,0.0018084789626300335
llama32_3b,nar_g128_m1,down,6,36,0.9999998807907104,0.001785774016752839
llama32_3b,nar_g128_m1,down,6,37,0.9999998807907104,0.001761081162840128
llama32_3b,nar_g128_m1,down,6,38,0.9999999403953552,0.0017180880531668663
llama32_3b,nar_g128_m1,down,6,39,0.9999999403953552,0.0016718077240511775
llama32_3b,nar_g128_m1,down,6,40,1.0000001192092896,0.0016262577846646309
llama32_3b,nar_g128_m1,down,6,41,0.9999998807907104,0.0016192145412787795
llama32_3b,nar_g128_m1,down,6,42,1.0000001192092896,0.0015856879763305187
llama32_3b,nar_g128_m1,down,6,43,1.0000001192092896,0.0015461588045582175
llama32_3b,nar_g128_m1,down,6,44,1.0000001192092896,0.0015410842606797814
llama32_3b,nar_g128_m1,down,6,45,1.0000001192092896,0.0014983047731220722
llama32_3b,nar_g128_m1,down,6,46,1.0000001192092896,0.0014911022735759616
llama32_3b,nar_g128_m1,down,6,47,0.9999996423721313,0.0014468743465840816
llama32_3b,nar_g128_m1,down,6,48,0.9999999403953552,0.001413336955010891
llama32_3b,nar_g128_m1,down,6,49,1.0000004768371582,0.0014021835522726178
llama32_3b,nar_g128_m1,down,6,50,1.000000238418579,0.001384712290018797
llama32_3b,nar_g128_m1,down,6,51,0.9999997615814209,0.0013571770396083593
llama32_3b,nar_g128_m1,down,6,52,0.9999997615814209,0.0013479858171194792
llama32_3b,nar_g128_m1,down,6,53,0.9999997615814209,0.0013302558800205588
llama32_3b,nar_g128_m1,down,6,54,0.9999999403953552,0.0012837672838941216
llama32_3b,nar_g128_m1,down,6,55,1.0000001192092896,0.001262675621546805
llama32_3b,nar_g128_m1,down,6,56,1.0000001192092896,0.0012510971864685416
llama32_3b,nar_g128_m1,down,6,57,1.0000001192092896,0.001236757030710578
llama32_3b,nar_g128_m1,down,6,58,0.9999999403953552,0.00122646929230541
llama32_3b,nar_g128_m1,down,6,59,0.9999999403953552,0.0012127981754019856
llama32_3b,nar_g128_m1,down,6,60,0.9999999403953552,0.0011969490442425013
llama32_3b,nar_g128_m1,down,6,61,1.0000004768371582,0.0011843381216749549
llama32_3b,nar_g128_m1,down,6,62,1.0000001192092896,0.0011734894942492247
llama32_3b,nar_g128_m1,down,6,63,1.0000001192092896,0.0011637447169050574
llama32_3b,nar_g128_m1,down,6,64,7.94971845920504e-15,0.0011472796322777867
llama32_3b,nar_g128_m1,down,6,65,5.764755467148157e-15,0.001130091492086649
llama32_3b,nar_g128_m1,down,6,66,9.130084282192325e-15,0.0011254395358264446
llama32_3b,nar_g128_m1,down,6,67,7.977637512179489e-15,0.0011037035146728158
llama32_3b,nar_g128_m1,down,6,68,7.510229485291516e-15,0.0010893292492255569
llama32_3b,nar_g128_m1,down,6,69,5.89879843105115e-15,0.0010844436474144459
llama32_3b,nar_g128_m1,down,6,70,6.067761598754122e-15,0.0010786624625325203
llama32_3b,nar_g128_m1,down,6,71,1.2348191994740118e-14,0.0010547870770096779
llama32_3b,nar_g128_m1,down,6,72,1.720770302236687e-14,0.0010396373691037297
llama32_3b,nar_g128_m1,down,6,73,7.142513001130637e-15,0.001026898855343461
llama32_3b,nar_g128_m1,down,6,74,6.84345446657535e-15,0.001018495298922062
llama32_3b,nar_g128_m1,down,6,75,6.9362393026505334e-15,0.0010037262691184878
llama32_3b,nar_g128_m1,down,6,76,1.3116221331971063e-14,0.0009992546401917934
llama32_3b,nar_g128_m1,down,6,77,7.958271797906414e-15,0.0009764154674485326
llama32_3b,nar_g128_m1,down,6,78,6.563945028926219e-15,0.0009688434656709433
llama32_3b,nar_g128_m1,down,6,79,5.052263962686309e-15,0.0009670172003097832
llama32_3b,nar_g128_m1,down,6,80,1.2319397109698208e-14,0.0009546077344566584
llama32_3b,nar_g128_m1,down,6,81,7.650989420466235e-15,0.0009366199374198914
llama32_3b,nar_g128_m1,down,6,82,5.828462932693521e-15,0.0009339925600215793
llama32_3b,nar_g128_m1,down,6,83,5.135833080295365e-15,0.0009119669557549059
llama32_3b,nar_g128_m1,down,6,84,1.4346862795542627e-14,0.0009086179197765887
llama32_3b,nar_g128_m1,down,6,85,6.520434216975186e-15,0.0009035292896442115
llama32_3b,nar_g128_m1,down,6,86,4.79260220105724e-15,0.0008930228650569916
llama32_3b,nar_g128_m1,down,6,87,5.2664010915322475e-15,0.0008837038767524064
llama32_3b,nar_g128_m1,down,6,88,4.90878124010264e-15,0.0008780457428656518
llama32_3b,nar_g128_m1,down,6,89,6.90349978517326e-15,0.0008626504568383098
llama32_3b,nar_g128_m1,down,6,90,6.997258709137786e-15,0.0008572463411837816
llama32_3b,nar_g128_m1,down,6,91,7.37089680063292e-15,0.0008492317865602672
llama32_3b,nar_g128_m1,down,6,92,8.98808598484872e-15,0.0008364709210582078
llama32_3b,nar_g128_m1,down,6,93,6.649016359467231e-15,0.0008301977650262415
llama32_3b,nar_g128_m1,down,6,94,7.23452957832266e-15,0.0008167175110429525
llama32_3b,nar_g128_m1,down,6,95,6.6807275789465374e-15,0.0008133947267197073
llama32_3b,nar_g128_m1,down,7,0,0.9999999403953552,0.05197485163807869
llama32_3b,nar_g128_m1,down,7,1,0.9999995231628418,0.010190147906541824
llama32_3b,nar_g128_m1,down,7,2,1.0,0.008599634282290936
llama32_3b,nar_g128_m1,down,7,3,0.9999999403953552,0.00701496796682477
llama32_3b,nar_g128_m1,down,7,4,0.9999999403953552,0.005643004551529884
llama32_3b,nar_g128_m1,down,7,5,0.9999999403953552,0.005422527436167002
llama32_3b,nar_g128_m1,down,7,6,1.0000001192092896,0.004887227900326252
llama32_3b,nar_g128_m1,down,7,7,0.9999995231628418,0.004575180821120739
llama32_3b,nar_g128_m1,down,7,8,0.9999998807907104,0.004364478401839733
llama32_3b,nar_g128_m1,down,7,9,0.9999997615814209,0.004329388495534658
llama32_3b,nar_g128_m1,down,7,10,0.9999999403953552,0.004046575631946325
llama32_3b,nar_g128_m1,down,7,11,1.0,0.003824074985459447
llama32_3b,nar_g128_m1,down,7,12,0.9999998807907104,0.0035476633347570896
llama32_3b,nar_g128_m1,down,7,13,0.9999999403953552,0.003291109809651971
llama32_3b,nar_g128_m1,down,7,14,0.9999998807907104,0.0031657188665121794
llama32_3b,nar_g128_m1,down,7,15,1.0000001192092896,0.00304472167044878
llama32_3b,nar_g128_m1,down,7,16,1.0000008344650269,0.002873336197808385
llama32_3b,nar_g128_m1,down,7,17,0.9999998807907104,0.0027576808352023363
llama32_3b,nar_g128_m1,down,7,18,0.9999998807907104,0.0027395053766667843
llama32_3b,nar_g128_m1,down,7,19,0.9999998807907104,0.0026168504264205694
llama32_3b,nar_g128_m1,down,7,20,1.000000238418579,0.0024907542392611504
llama32_3b,nar_g128_m1,down,7,21,0.9999999403953552,0.0024590559769421816
llama32_3b,nar_g128_m1,down,7,22,0.9999999403953552,0.0024027565959841013
llama32_3b,nar_g128_m1,down,7,23,0.9999997615814209,0.0023436646442860365
llama32_3b,nar_g128_m1,down,7,24,1.0000001192092896,0.002296475227922201
llama32_3b,nar_g128_m1,down,7,25,1.0000003576278687,0.002227017655968666
llama32_3b,nar_g128_m1,down,7,26,1.000000238418579,0.0021648071706295013
llama32_3b,nar_g128_m1,down,7,27,0.9999999403953552,0.0021505355834960938
llama32_3b,nar_g128_m1,down,7,28,0.9999992847442627,0.0020851700101047754
llama32_3b,nar_g128_m1,down,7,29,0.9999998807907104,0.002054795389994979
llama32_3b,nar_g128_m1,down,7,30,1.0000001192092896,0.0019212971674278378
llama32_3b,nar_g128_m1,down,7,31,0.9999999403953552,0.001901860348880291
llama32_3b,nar_g128_m1,down,7,32,1.0000001192092896,0.001886060112155974
llama32_3b,nar_g128_m1,down,7,33,1.0000001192092896,0.001866589649580419
llama32_3b,nar_g128_m1,down,7,34,1.000000238418579,0.0018084343755617738
llama32_3b,nar_g128_m1,down,7,35,0.9999999403953552,0.001788166118785739
llama32_3b,nar_g128_m1,down,7,36,1.0000004768371582,0.001732527045533061
llama32_3b,nar_g128_m1,down,7,37,1.0000001192092896,0.0016679438995197415
llama32_3b,nar_g128_m1,down,7,38,1.0000001192092896,0.0016551099251955748
llama32_3b,nar_g128_m1,down,7,39,1.000000238418579,0.0016209345776587725
llama32_3b,nar_g128_m1,down,7,40,0.9999997615814209,0.0015953689580783248
llama32_3b,nar_g128_m1,down,7,41,0.9999997615814209,0.0015792518388479948
llama32_3b,nar_g128_m1,down,7,42,1.0000001192092896,0.0015511831734329462
llama32_3b,nar_g128_m1,down,7,43,1.0000001192092896,0.0015284245600923896
llama32_3b,nar_g128_m1,down,7,44,0.9999999403953552,0.001499467995017767
llama32_3b,nar_g128_m1,down,7,45,0.9999999403953552,0.0014746377710253
llama32_3b,nar_g128_m1,down,7,46,0.9999996423721313,0.0014644492184743285
llama32_3b,nar_g128_m1,down,7,47,1.0000001192092896,0.0014176230179145932
llama32_3b,nar_g128_m1,down,7,48,0.9999997615814209,0.0013742591254413128
llama32_3b,nar_g128_m1,down,7,49,0.9999998807907104,0.001371206482872367
llama32_3b,nar_g128_m1,down,7,50,1.000000238418579,0.0013497514883056283
llama32_3b,nar_g128_m1,down,7,51,0.9999999403953552,0.0013199792010709643
llama32_3b,nar_g128_m1,down,7,52,0.9999998807907104,0.0013099180068820715
llama32_3b,nar_g128_m1,down,7,53,0.9999998807907104,0.0012759033124893904
llama32_3b,nar_g128_m1,down,7,54,1.0000001192092896,0.0012583474162966013
llama32_3b,nar_g128_m1,down,7,55,0.9999999403953552,0.0012525463243946433
llama32_3b,nar_g128_m1,down,7,56,0.9999998807907104,0.0012359775137156248
llama32_3b,nar_g128_m1,down,7,57,1.000000238418579,0.0012183524668216705
llama32_3b,nar_g128_m1,down,7,58,0.9999998807907104,0.0012048790231347084
llama32_3b,nar_g128_m1,down,7,59,0.9999998807907104,0.001195398042909801
llama32_3b,nar_g128_m1,down,7,60,0.9999997615814209,0.0011726069496944547
llama32_3b,nar_g128_m1,down,7,61,1.0000001192092896,0.0011644078185781837
llama32_3b,nar_g128_m1,down,7,62,1.000000238418579,0.0011484050191938877
llama32_3b,nar_g128_m1,down,7,63,0.9999998807907104,0.0011454855557531118
llama32_3b,nar_g128_m1,down,7,64,4.041171321460691e-15,0.001121883513405919
llama32_3b,nar_g128_m1,down,7,65,6.919368100407122e-15,0.0011044226121157408
llama32_3b,nar_g128_m1,down,7,66,5.0657550799537016e-15,0.0010786365019157529
llama32_3b,nar_g128_m1,down,7,67,1.1656354118147645e-14,0.0010720313293859363
llama32_3b,nar_g128_m1,down,7,68,5.9432871425397875e-15,0.0010661770356819034
llama32_3b,nar_g128_m1,down,7,69,3.543478902093061e-15,0.0010568021098151803
llama32_3b,nar_g128_m1,down,7,70,7.703135309798052e-15,0.0010453308932483196
llama32_3b,nar_g128_m1,down,7,71,8.58700910806023e-15,0.0010373068507760763
llama32_3b,nar_g128_m1,down,7,72,6.984144521531921e-15,0.0010116739431396127
llama32_3b,nar_g128_m1,down,7,73,8.645050346704937e-15,0.0010018129833042622
llama32_3b,nar_g128_m1,down,7,74,7.295720932498206e-15,0.0009910399094223976
llama32_3b,nar_g128_m1,down,7,75,7.284689175393166e-15,0.000985834514722228
llama32_3b,nar_g128_m1,down,7,76,4.112347076501996e-15,0.0009677897323854268
llama32_3b,nar_g128_m1,down,7,77,1.0792635468865382e-14,0.0009549407986924052
llama32_3b,nar_g128_m1,down,7,78,6.717346507322235e-15,0.000947695632930845
llama32_3b,nar_g128_m1,down,7,79,3.653777414902148e-15,0.0009375175577588379
llama32_3b,nar_g128_m1,down,7,80,5.727668553069101e-15,0.0009294018964283168
llama32_3b,nar_g128_m1,down,7,81,4.68268739417326e-15,0.0009184500086121261
llama32_3b,nar_g128_m1,down,7,82,7.819724312789923e-15,0.0009057604474946856
llama32_3b,nar_g128_m1,down,7,83,8.286438619694095e-15,0.0008932785713113844
llama32_3b,nar_g128_m1,down,7,84,3.783166779792926e-15,0.0008808435522951186
llama32_3b,nar_g128_m1,down,7,85,8.958092548186445e-15,0.0008692095289006829
llama32_3b,nar_g128_m1,down,7,86,6.348802895488363e-15,0.0008650558884255588
