model,row,method,group,m,seed,chunk,nll,tokens_scored,effective_bits,slots,coeff,bit_accounted
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,14,2.1987621784210205,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,15,2.424116849899292,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,16,2.1331546306610107,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,17,2.1729612350463867,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,18,1.9709796905517578,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,19,2.125796318054199,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,20,2.2379260063171387,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,21,2.165989875793457,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,22,2.218769073486328,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,23,2.248440980911255,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,24,2.2974741458892822,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,25,2.339125633239746,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,26,2.443974494934082,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,27,2.2369298934936523,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,28,2.017200231552124,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,29,1.8205522298812866,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,30,1.7085157632827759,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,31,1.734774112701416,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,32,2.0308802127838135,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,33,1.9899507761001587,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,34,2.1676342487335205,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,35,1.4863998889923096,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,36,1.450323224067688,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,37,1.4995346069335938,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,38,1.4786322116851807,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,39,1.6781103610992432,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,40,2.2916066646575928,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,41,2.7064568996429443,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,42,2.6926395893096924,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,43,2.3301196098327637,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,44,2.327739715576172,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,45,2.289330244064331,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,46,2.381099224090576,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,47,2.1711039543151855,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,48,2.0422656536102295,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,49,2.0346741676330566,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,50,1.7786729335784912,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,51,1.8521599769592285,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,52,1.6854851245880127,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,53,1.914211392402649,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,54,1.641259789466858,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,55,1.616139531135559,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,56,1.8363004922866821,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,57,1.8067419528961182,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,58,2.197317361831665,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,59,2.355766773223877,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,60,2.366391658782959,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,61,2.4756832122802734,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,62,1.524556279182434,2047,4.125,0,,
llama32_3b,hadamard_g256_m1,hadamard,256,1,2,63,1.9221020936965942,2047,4.125,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,0,1.8452606201171875,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,1,2.442692995071411,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,2,2.5148444175720215,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,3,2.0316522121429443,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,4,1.9390788078308105,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,5,1.5737583637237549,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,6,1.6763410568237305,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,7,1.9331820011138916,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,8,2.266810894012451,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,9,1.9786267280578613,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,10,1.9239479303359985,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,11,2.2636771202087402,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,12,2.126044273376465,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,13,2.289872169494629,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,14,2.2042953968048096,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,15,2.4085936546325684,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,16,2.1404523849487305,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,17,2.1505632400512695,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,18,1.9625236988067627,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,19,2.1244332790374756,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,20,2.2392139434814453,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,21,2.1584107875823975,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,22,2.2290947437286377,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,23,2.261461019515991,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,24,2.2917063236236572,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,25,2.3450357913970947,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,26,2.4345407485961914,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,27,2.226884603500366,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,28,2.0059866905212402,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,29,1.8305339813232422,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,30,1.714398741722107,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,31,1.7372708320617676,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,32,2.0329556465148926,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,33,1.9907870292663574,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,34,2.174955368041992,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,35,1.484845757484436,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,36,1.4645768404006958,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,37,1.5068615674972534,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,38,1.4962304830551147,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,39,1.676500678062439,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,40,2.288695812225342,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,41,2.7043447494506836,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,42,2.707733392715454,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,43,2.330355644226074,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,44,2.3228375911712646,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,45,2.289851665496826,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,46,2.387831687927246,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,47,2.1661486625671387,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,48,2.0559298992156982,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,49,2.037993907928467,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,50,1.768387794494629,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,51,1.8521466255187988,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,52,1.6997002363204956,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,53,1.9199044704437256,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,54,1.6397258043289185,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,55,1.6170856952667236,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,56,1.8549959659576416,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,57,1.827992558479309,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,58,2.1842570304870605,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,59,2.368795871734619,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,60,2.3558428287506104,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,61,2.470203161239624,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,62,1.517703890800476,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,0,63,1.9105308055877686,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,0,1.8491333723068237,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,1,2.440608501434326,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,2,2.516688346862793,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,3,2.0318682193756104,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,4,1.9604535102844238,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,5,1.5642768144607544,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,6,1.6754359006881714,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,7,1.930986762046814,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,8,2.2673099040985107,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,9,1.984445333480835,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,10,1.913118839263916,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,11,2.276757001876831,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,12,2.1374356746673584,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,13,2.2810535430908203,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,14,2.2192814350128174,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,15,2.4169046878814697,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,16,2.1507256031036377,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,17,2.154757022857666,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,18,1.9671151638031006,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,19,2.123572587966919,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,20,2.2427213191986084,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,21,2.1666085720062256,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,22,2.219804286956787,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,23,2.2654647827148438,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,24,2.2934069633483887,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,25,2.356740713119507,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,26,2.44264817237854,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,27,2.2456657886505127,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,28,2.0096428394317627,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,29,1.8246829509735107,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,30,1.722021222114563,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,31,1.7398271560668945,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,32,2.0216317176818848,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,33,1.9886078834533691,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,34,2.169968605041504,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,35,1.491504192352295,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,36,1.4580812454223633,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,37,1.500457763671875,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,38,1.4890018701553345,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,39,1.6924641132354736,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,40,2.2897489070892334,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,41,2.6996910572052,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,42,2.705364465713501,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,43,2.3208444118499756,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,44,2.312925100326538,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,45,2.294459342956543,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,46,2.3827502727508545,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,47,2.176121950149536,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,48,2.0491902828216553,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,49,2.0410969257354736,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,50,1.7704684734344482,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,51,1.8491315841674805,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,52,1.687300205230713,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,53,1.9105218648910522,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,54,1.6403695344924927,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,55,1.61831533908844,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,56,1.843493103981018,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,57,1.8120149374008179,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,58,2.1908438205718994,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,59,2.367156505584717,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,60,2.3700568675994873,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,61,2.4729726314544678,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,62,1.5343307256698608,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,1,63,1.9150046110153198,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,0,1.839115023612976,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,1,2.4363439083099365,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,2,2.5172677040100098,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,3,2.0230772495269775,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,4,1.9375320672988892,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,5,1.5602737665176392,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,6,1.6777563095092773,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,7,1.9277125597000122,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,8,2.271336555480957,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,9,1.9855115413665771,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,10,1.9055794477462769,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,11,2.2763452529907227,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,12,2.130221366882324,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,13,2.279212474822998,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,14,2.2104594707489014,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,15,2.410041093826294,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,16,2.139995813369751,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,17,2.1510636806488037,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,18,1.9689103364944458,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,19,2.122973918914795,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,20,2.2449707984924316,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,21,2.1662323474884033,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,22,2.2213213443756104,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,23,2.2623579502105713,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,24,2.290990114212036,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,25,2.3425421714782715,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,26,2.4277634620666504,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,27,2.2444000244140625,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,28,2.017359733581543,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,29,1.8229767084121704,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,30,1.7148497104644775,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,31,1.7390128374099731,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,32,2.0416419506073,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,33,1.9950954914093018,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,34,2.170422315597534,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,35,1.4839041233062744,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,36,1.4435925483703613,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,37,1.4924157857894897,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,38,1.487613558769226,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,39,1.6709892749786377,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,40,2.2837932109832764,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,41,2.6996679306030273,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,42,2.6955456733703613,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,43,2.322657346725464,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,44,2.3221681118011475,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,45,2.2904555797576904,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,46,2.3851613998413086,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,47,2.1786513328552246,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,48,2.0556840896606445,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,49,2.0499107837677,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,50,1.7664177417755127,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,51,1.8592166900634766,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,52,1.6849620342254639,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,53,1.9139204025268555,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,54,1.6428085565567017,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,55,1.6169353723526,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,56,1.850985050201416,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,57,1.8171576261520386,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,58,2.1967480182647705,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,59,2.367097854614258,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,60,2.368746280670166,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,61,2.47946834564209,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,62,1.5213061571121216,2047,4.1875,0,,
llama32_3b,hadamard_g256_m2,hadamard,256,2,2,63,1.9204204082489014,2047,4.1875,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,0,1.8410159349441528,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,1,2.4403159618377686,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,2,2.5101094245910645,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,3,2.0265440940856934,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,4,1.9414546489715576,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,5,1.5641664266586304,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,6,1.6745434999465942,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,7,1.9359809160232544,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,8,2.256930351257324,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,9,1.9825379848480225,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,10,1.911237359046936,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,11,2.2678768634796143,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,12,2.121182441711426,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,13,2.2753794193267822,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,14,2.2020883560180664,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,15,2.424553155899048,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,16,2.140279769897461,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,17,2.1455869674682617,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,18,1.9719535112380981,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,19,2.1252553462982178,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,20,2.2445948123931885,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,21,2.1665685176849365,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,22,2.2219409942626953,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,23,2.2573297023773193,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,24,2.303831100463867,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,25,2.354189157485962,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,26,2.439887762069702,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,27,2.23903226852417,2047,4.25,0,,
llama32_3b,hadamard_g256_m3,hadamard,256,3,0,28,2.0071187019348145,2047,4.25,0,,
