model,row,seed,chunk,nll,tokens,quantized_input_positions,token_sha256,unmasked_bf16_bit_identical
llama32_3b,M1_had_asym,0,16,2.1210923194885254,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,17,2.1377644538879395,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,18,1.946642279624939,2047,8,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,19,2.105478286743164,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,20,2.224480628967285,2047,3,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,21,2.1536717414855957,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,22,2.2050445079803467,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,23,2.240368127822876,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,24,2.2726120948791504,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,25,2.3297111988067627,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,26,2.419224977493286,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,27,2.2155802249908447,2047,7,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,28,1.9858001470565796,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,29,1.7958638668060303,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,30,1.6800861358642578,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,31,1.708939790725708,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,32,2.008399486541748,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,33,1.972792625427246,2047,8,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,34,2.1492347717285156,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,35,1.4669948816299438,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,36,1.4363645315170288,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,37,1.4816243648529053,2047,5,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,38,1.4622763395309448,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,39,1.6631758213043213,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,40,2.2615365982055664,2047,3,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,41,2.686034917831421,2047,3,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,42,2.681750774383545,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,43,2.3026123046875,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,44,2.299741506576538,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,45,2.2727293968200684,2047,5,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,46,2.3621561527252197,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,47,2.154388427734375,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,48,2.028197765350342,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,49,2.0198376178741455,2047,5,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,50,1.73800528049469,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,51,1.8339359760284424,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,52,1.6718151569366455,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,53,1.8987332582473755,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,54,1.6255643367767334,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,55,1.6030433177947998,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,56,1.8212857246398926,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,57,1.8015657663345337,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,58,2.177703619003296,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,59,2.3419837951660156,2047,3,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,60,2.352555274963379,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,61,2.4570908546447754,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,62,1.4993972778320312,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,0,63,1.8953713178634644,2047,9,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,0,1.8277944326400757,2047,25,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,1,2.425524950027466,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,2,2.494141101837158,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,3,2.0135719776153564,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,4,1.9202009439468384,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,5,1.5433874130249023,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,6,1.6590590476989746,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,7,1.9178732633590698,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,8,2.241281509399414,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,9,1.9648916721343994,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,10,1.8909717798233032,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,11,2.250777244567871,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,12,2.1103503704071045,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,13,2.2744922637939453,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,14,2.193007707595825,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,15,2.395305633544922,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,16,2.1243715286254883,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,17,2.1407532691955566,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,18,1.9491527080535889,2047,8,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,19,2.1100380420684814,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,20,2.22052264213562,2047,3,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,21,2.1526260375976562,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,22,2.204902172088623,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,23,2.2416932582855225,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,24,2.27046799659729,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,25,2.3306100368499756,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,26,2.421196460723877,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,27,2.218675136566162,2047,7,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,28,1.9904106855392456,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,29,1.799347162246704,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,30,1.6862207651138306,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,31,1.7118339538574219,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,32,2.0129430294036865,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,33,1.977845549583435,2047,8,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,34,2.1571996212005615,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,35,1.4695526361465454,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,36,1.4399288892745972,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,37,1.4816545248031616,2047,5,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,38,1.4640629291534424,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,39,1.6664252281188965,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,40,2.268200159072876,2047,3,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,41,2.6843008995056152,2047,3,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,42,2.676483392715454,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,43,2.302366018295288,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,44,2.298238515853882,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,45,2.2705092430114746,2047,5,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,46,2.366831064224243,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,47,2.1569430828094482,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,48,2.028907299041748,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,49,2.026458501815796,2047,5,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,50,1.7388665676116943,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,51,1.8373709917068481,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,52,1.6721575260162354,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,53,1.8971861600875854,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,54,1.6244217157363892,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,55,1.6018376350402832,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,56,1.8186520338058472,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,57,1.8000038862228394,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,58,2.1706349849700928,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,59,2.345700263977051,2047,3,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,60,2.350184679031372,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,61,2.4564764499664307,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,62,1.5008286237716675,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,1,63,1.8985307216644287,2047,9,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,0,1.8292367458343506,2047,25,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,1,2.4290130138397217,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,2,2.490894079208374,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,3,2.0100483894348145,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,4,1.918168067932129,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,5,1.5415143966674805,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,6,1.6595946550369263,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,7,1.9151986837387085,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,8,2.24172043800354,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,9,1.9677238464355469,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,10,1.8945515155792236,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,11,2.2504422664642334,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,12,2.1118526458740234,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,13,2.267512321472168,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,14,2.1887080669403076,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,15,2.3930606842041016,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,16,2.1175014972686768,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,17,2.1403844356536865,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,18,1.9460899829864502,2047,8,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,19,2.106931447982788,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,20,2.225433826446533,2047,3,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,21,2.1492013931274414,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,22,2.2051315307617188,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,23,2.243818521499634,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,24,2.276198387145996,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,25,2.3306057453155518,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,26,2.4176971912384033,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,27,2.220396041870117,2047,7,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,28,1.9885443449020386,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,29,1.7994105815887451,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,30,1.6803319454193115,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,31,1.710259199142456,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,32,2.004582643508911,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,33,1.9761033058166504,2047,8,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,34,2.1530511379241943,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,35,1.476426124572754,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,36,1.4363476037979126,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,37,1.4809982776641846,2047,5,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,38,1.4642051458358765,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,39,1.6633446216583252,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,40,2.2675621509552,2047,3,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,41,2.683992624282837,2047,3,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,42,2.6829326152801514,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,43,2.3031797409057617,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,44,2.2956502437591553,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,45,2.2717223167419434,2047,5,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,46,2.3647985458374023,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,47,2.152836561203003,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,48,2.0302419662475586,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,49,2.0277862548828125,2047,5,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,50,1.7393916845321655,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,51,1.836864709854126,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,52,1.6740899085998535,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,53,1.8937712907791138,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,54,1.6265653371810913,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,55,1.6019980907440186,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,56,1.8161393404006958,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,57,1.8011013269424438,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,58,2.1751656532287598,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,59,2.345834255218506,2047,3,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,60,2.352135419845581,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,61,2.457606315612793,2047,4,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,62,1.5031183958053589,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_had_asym,2,63,1.8965173959732056,2047,9,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_pq_sym,0,0,1.823855996131897,2047,25,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_pq_sym,0,1,2.423236846923828,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_pq_sym,0,2,2.491969108581543,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_pq_sym,0,3,2.006122589111328,2047,6,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_pq_sym,0,4,1.9182865619659424,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_pq_sym,0,5,1.542335867881775,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_pq_sym,0,6,1.6573138236999512,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_pq_sym,0,7,1.908363699913025,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_pq_sym,0,8,2.2405929565429688,2047,2,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
llama32_3b,M1_pq_sym,0,9,1.966997504234314,2047,1,7a7b7dc6f6f242742c30f5194894a13f9225c540c5568a1c1839849368debd08,True
