model,row,quantizer,seed,site,layer,group,group_class,observations,mean_range,scope
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,48,other,131072,0.24458082410455972,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,49,other,131072,0.24347268161005786,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,50,other,131072,0.24478783282398808,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,51,other,131072,0.24481325268772025,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,52,other,131072,0.24343379963642064,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,53,other,131072,0.24437436107689336,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,54,other,131072,0.24385016572784934,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,55,other,131072,0.24587720387245326,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,56,other,131072,0.2450676913205143,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,57,other,131072,0.24421779443764535,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,58,other,131072,0.24446616744046423,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,59,other,131072,0.24286699745533724,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,60,other,131072,0.2446129422202148,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,61,other,131072,0.24475861287021417,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,62,other,131072,0.24397626082145507,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,8,63,other,131072,0.24406222160484958,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,0,other,131072,0.2477361150096158,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,1,other,131072,0.2474189078152449,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,2,other,131072,0.24905066762710248,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,3,other,131072,0.24746209858415114,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,4,other,131072,0.2476703951667787,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,5,other,131072,0.2492070492565972,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,6,other,131072,0.24797999336715293,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,7,other,131072,0.24730009116694873,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,8,other,131072,0.24777359066388271,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,9,other,131072,0.24894017895235265,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,10,other,131072,0.24904239399251082,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,11,other,131072,0.2479495471988571,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,12,other,131072,0.24661797349779135,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,13,other,131072,0.24705757360584357,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,14,other,131072,0.24894237023789856,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,15,other,131072,0.24818001588488414,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,16,other,131072,0.2477843716260395,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,17,other,131072,0.24736006465423088,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,18,other,131072,0.24822037415685827,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,19,other,131072,0.24954705501636454,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,20,other,131072,0.2484635806491724,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,21,other,131072,0.2470903808964522,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,22,other,131072,0.2463322246211419,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,23,other,131072,0.24842746407119876,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,24,other,131072,0.25042533735847883,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,25,other,131072,0.24729572971057223,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,26,other,131072,0.2476805460896685,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,27,other,131072,0.24836645369532562,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,28,other,131072,0.2501028929951872,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,29,other,131072,0.24584327998957178,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,30,other,131072,0.2471543102610667,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,31,other,131072,0.24856213755754197,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,32,other,131072,0.2485218409521508,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,33,other,131072,0.2466213195623368,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,34,other,131072,0.2469325358883907,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,35,other,131072,0.24856904061437035,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,36,other,131072,0.2492071186686644,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,37,other,131072,0.2474209216024974,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,38,other,131072,0.24634087830611406,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,39,other,131072,0.2489088024922239,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,40,other,131072,0.2489757170460507,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,41,other,131072,0.24670044738854813,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,42,other,131072,0.24703425345046526,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,43,other,131072,0.24803146904241657,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,44,other,131072,0.2498402023663857,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,45,other,131072,0.24620966613701967,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,46,other,131072,0.2477284619086504,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,47,other,131072,0.25028499152688255,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,48,other,131072,0.2476764354066745,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,49,other,131072,0.24793055963914412,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,50,other,131072,0.2474342912296379,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,51,other,131072,0.2478594223626942,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,52,other,131072,0.24681875101026662,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,53,other,131072,0.24740158172915017,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,54,other,131072,0.24757137320409583,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,55,other,131072,0.2467999098743121,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,56,other,131072,0.24808251674767234,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,57,other,131072,0.24615091090703345,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,58,other,131072,0.24740857922904524,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,59,other,131072,0.2482667854541205,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,60,other,131072,0.24727271137129492,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,61,other,131072,0.2450650148425666,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,62,other,131072,0.24778177468522244,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,9,63,other,131072,0.2479993267276086,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,0,other,131072,0.2596053490164536,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,1,other,131072,0.2597643177072655,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,2,other,131072,0.2584005442722628,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,3,other,131072,0.2585154010733959,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,4,other,131072,0.2580967594960839,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,5,other,131072,0.2589686142937353,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,6,other,131072,0.25823168716704004,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,7,other,131072,0.25745435688946827,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,8,other,131072,0.25745386926342917,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,9,other,131072,0.25927067024781536,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,10,other,131072,0.2590620289276444,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,11,other,131072,0.2592143982174093,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,12,other,131072,0.2566242453361838,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,13,other,131072,0.25728743448348723,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,14,other,131072,0.25766723046024254,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,15,other,131072,0.2568122277100997,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,16,other,131072,0.26022484083421205,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,17,other,131072,0.25685677932074213,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,18,other,131072,0.2580871681886947,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,19,other,131072,0.2579488875122138,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,20,other,131072,0.259487644455362,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,21,other,131072,0.258605870297572,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,22,other,131072,0.25891761544107794,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,23,other,131072,0.2582770000219057,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,24,other,131072,0.2566313218385403,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,25,other,131072,0.2570045331113988,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,26,other,131072,0.25781827837579385,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,27,other,131072,0.25506579053330825,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,28,other,131072,0.25977031091036906,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,29,other,131072,0.25889902181120306,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,30,other,131072,0.257463115655014,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,31,other,131072,0.25921794405996934,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,32,other,131072,0.258503623393608,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,33,other,131072,0.2576569374834321,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,34,other,131072,0.2574055101677004,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,35,other,131072,0.25775153724958955,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,36,other,131072,0.2571908428798224,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,37,other,131072,0.25811512231933875,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,38,other,131072,0.25793510393071983,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,39,other,131072,0.2586470106896286,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,40,other,131072,0.2577675762703393,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,41,other,131072,0.2569943121116012,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,42,other,131072,0.25615603199298675,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,43,other,131072,0.2579550603502412,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,44,other,131072,0.2585954274297819,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,45,other,131072,0.25807680815569256,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,46,other,131072,0.2596266111315799,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,47,other,131072,0.2595281813313477,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,48,other,131072,0.25895482850876306,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,49,other,131072,0.2576556951742077,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,50,other,131072,0.2579534633286471,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,51,other,131072,0.2605482925757201,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,52,other,131072,0.26079885460990226,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,53,other,131072,0.25722870698342604,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,54,other,131072,0.25831344729590455,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,55,other,131072,0.2594351732641371,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,56,other,131072,0.2602731740240074,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,57,other,131072,0.2581905418186352,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,58,other,131072,0.25904716173909037,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,59,other,131072,0.25866105108093507,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,60,other,131072,0.25919131727312106,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,61,other,131072,0.25901495517348394,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,62,other,131072,0.25735388238081214,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,10,63,other,131072,0.2572389667492416,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,0,other,131072,0.26453769126840143,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,1,other,131072,0.26341980510443364,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,2,other,131072,0.264634756107057,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,3,other,131072,0.2648186753492041,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,4,other,131072,0.2642829050550404,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,5,other,131072,0.2646047962920193,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,6,other,131072,0.2648099825429995,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,7,other,131072,0.26568733162019953,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,8,other,131072,0.26495742126599,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,9,other,131072,0.2644637533127252,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,10,other,131072,0.2623235379510902,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,11,other,131072,0.264764481838597,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,12,other,131072,0.2649571641301236,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,13,other,131072,0.2655230916071787,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,14,other,131072,0.2654388535650014,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,15,other,131072,0.2654036530415169,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,16,other,131072,0.2644587951173776,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,17,other,131072,0.2645803713786563,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,18,other,131072,0.26400055495946617,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,19,other,131072,0.26430869902833365,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,20,other,131072,0.2674523807908713,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,21,other,131072,0.26538999602360036,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,22,other,131072,0.2649609695327513,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,23,other,131072,0.26370360740054366,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,24,other,131072,0.264300228126217,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,25,other,131072,0.26383488094484164,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,26,other,131072,0.26402500463206025,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,27,other,131072,0.2647301716289121,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,28,other,131072,0.2662563322354572,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,29,other,131072,0.2652894388735376,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,30,other,131072,0.2637271633997784,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,31,other,131072,0.2626909207774588,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,32,other,131072,0.2640558175460228,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,33,other,131072,0.2646091626326097,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,34,other,131072,0.26475667524709934,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,35,other,131072,0.26372289794733206,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,36,other,131072,0.26522475968181425,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,37,other,131072,0.2640746016626281,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,38,other,131072,0.2642138149448101,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,39,other,131072,0.2650791991394499,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,40,other,131072,0.26577568747029545,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,41,other,131072,0.2635698697833959,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,42,other,131072,0.26543057412521875,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,43,other,131072,0.26491825801622326,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,44,other,131072,0.2649896063254005,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,45,other,131072,0.264245386944026,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,46,other,131072,0.2649368765043505,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,47,other,131072,0.26554573967843,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,48,other,131072,0.2638512038498675,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,49,other,131072,0.26452069812125956,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,50,other,131072,0.26534734002393634,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,51,other,131072,0.26519302809765577,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,52,other,131072,0.2650776828149901,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,53,other,131072,0.2645424809672363,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,54,other,131072,0.2638602180557541,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,55,other,131072,0.2639360743546604,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,56,other,131072,0.2638652335476763,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,57,other,131072,0.2656608881776492,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,58,other,131072,0.2638336916794515,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,59,other,131072,0.2637756244207594,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,60,other,131072,0.2639926515994375,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,61,other,131072,0.2655550188667348,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,62,other,131072,0.2644433271879052,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,11,63,other,131072,0.2640042302898564,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,0,other,131072,0.29037212317291505,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,1,other,131072,0.2883034142244014,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,2,other,131072,0.2876545237197661,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,3,other,131072,0.28848107400631307,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,4,other,131072,0.2887570856031516,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,5,other,131072,0.2866524611730483,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,6,other,131072,0.28595131543579555,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,7,other,131072,0.2877143278275298,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,8,other,131072,0.2883091593619156,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,9,other,131072,0.2883271052951386,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,10,other,131072,0.2887317913229026,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,11,other,131072,0.29245816955472037,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,12,other,131072,0.28819355513201117,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,13,other,131072,0.28656193852975775,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,14,other,131072,0.28629153487452186,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,15,other,131072,0.2867417812487929,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,16,other,131072,0.286571630489334,common_unquantized_bf16_forward
