model,model_id,site,method,seed,sequence,nll,tokens_scored,rotation_only_nll,weight_fold_max_relative_error
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,57,2.982633113861084,2047,1.4104293584823608,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,58,3.4251413345336914,2047,1.0228561162948608,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,59,3.5818493366241455,2047,1.5696359872817993,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,60,3.3444650173187256,2047,1.8800715208053589,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,61,4.024278163909912,2047,1.8365137577056885,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,62,2.104581832885742,2047,0.5687699913978577,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_k8,20260902,63,2.931863784790039,2047,0.7275722026824951,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,0,0.8956986665725708,2047,0.8074259757995605,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,1,0.5376468896865845,2047,0.32979512214660645,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,2,0.6012174487113953,2047,0.29951488971710205,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,3,1.2634365558624268,2047,1.0423970222473145,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,4,1.229430913925171,2047,1.127101182937622,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,5,0.8820963501930237,2047,0.7603278756141663,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,6,0.7069117426872253,2047,0.6383429169654846,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,7,1.25115168094635,2047,1.1673595905303955,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,8,1.6146222352981567,2047,1.4644219875335693,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,9,1.621402621269226,2047,1.537270188331604,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,10,1.5128031969070435,2047,1.4379820823669434,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,11,1.2984466552734375,2047,1.2353894710540771,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,12,1.5236397981643677,2047,1.2712262868881226,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,13,1.6979564428329468,2047,1.6288068294525146,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,14,1.64879310131073,2047,1.5461560487747192,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,15,1.8449580669403076,2047,1.7746425867080688,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,16,1.4571340084075928,2047,1.342594027519226,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,17,1.0721853971481323,2047,0.8772277235984802,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,18,0.877435564994812,2047,0.6651970744132996,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,19,0.48993635177612305,2047,0.2758972942829132,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,20,0.7383989691734314,2047,0.46846091747283936,0.0
llama31_70b,unsloth/Meta-Llama-3.1-70B,both,nar_kmax,20260902,21,0.6772624850273132,2047,0.3449203670024872,0.0
