model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize
qwen3_8b_base,hadamard,20,0,self_attn.v_proj,4096,1024,128,0,40.959983825683594,-1,128
qwen3_8b_base,hadamard,20,0,self_attn.q_proj,4096,4096,128,0,40.959983825683594,-1,128
qwen3_8b_base,hadamard,20,1,self_attn.o_proj,4096,4096,128,0,2.7563841342926025,-1,128
qwen3_8b_base,hadamard,20,2,mlp.up_proj,4096,12288,128,0,40.959983825683594,-1,128
qwen3_8b_base,hadamard,20,2,mlp.gate_proj,4096,12288,128,0,40.959983825683594,-1,128
qwen3_8b_base,hadamard,20,3,mlp.down_proj,12288,4096,128,0,1.1870168447494507,-1,128
qwen3_8b_base,hadamard,21,0,self_attn.k_proj,4096,1024,128,0,40.959983825683594,-1,128
qwen3_8b_base,hadamard,21,0,self_attn.v_proj,4096,1024,128,0,40.959983825683594,-1,128
qwen3_8b_base,hadamard,21,0,self_attn.q_proj,4096,4096,128,0,40.959983825683594,-1,128
qwen3_8b_base,hadamard,21,1,self_attn.o_proj,4096,4096,128,0,3.4688918590545654,-1,128
qwen3_8b_base,hadamard,21,2,mlp.up_proj,4096,12288,128,0,40.959983825683594,-1,128
qwen3_8b_base,hadamard,21,2,mlp.gate_proj,4096,12288,128,0,40.959983825683594,-1,128
qwen3_8b_base,hadamard,21,3,mlp.down_proj,12288,4096,128,0,1.6153531074523926,-1,128
qwen3_8b_base,hadamard,22,0,self_attn.k_proj,4096,1024,128,0,40.95998764038086,-1,128
qwen3_8b_base,hadamard,22,0,self_attn.v_proj,4096,1024,128,0,40.95998764038086,-1,128
qwen3_8b_base,hadamard,22,0,self_attn.q_proj,4096,4096,128,0,40.95998764038086,-1,128
qwen3_8b_base,hadamard,22,1,self_attn.o_proj,4096,4096,128,0,5.809014320373535,-1,128
qwen3_8b_base,hadamard,22,2,mlp.up_proj,4096,12288,128,0,40.959983825683594,-1,128
qwen3_8b_base,hadamard,22,2,mlp.gate_proj,4096,12288,128,0,40.959983825683594,-1,128
qwen3_8b_base,hadamard,22,3,mlp.down_proj,12288,4096,128,0,2.8132903575897217,-1,128
qwen3_8b_base,hadamard,23,0,self_attn.k_proj,4096,1024,128,0,40.95998764038086,-1,128
qwen3_8b_base,hadamard,23,0,self_attn.v_proj,4096,1024,128,0,40.95998764038086,-1,128
qwen3_8b_base,hadamard,23,0,self_attn.q_proj,4096,4096,128,0,40.95998764038086,-1,128
qwen3_8b_base,hadamard,23,1,self_attn.o_proj,4096,4096,128,0,6.9623308181762695,-1,128
qwen3_8b_base,hadamard,23,2,mlp.up_proj,4096,12288,128,0,40.95998764038086,-1,128
qwen3_8b_base,hadamard,23,2,mlp.gate_proj,4096,12288,128,0,40.95998764038086,-1,128
qwen3_8b_base,hadamard,23,3,mlp.down_proj,12288,4096,128,0,4.16091775894165,-1,128
qwen3_8b_base,hadamard,24,0,self_attn.k_proj,4096,1024,128,0,40.95998764038086,-1,128
