model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual,source_commit,source_file
llama32_3b,down_input,18,26,0.1182523528785553,0.0024903593895289,0.1894238675586081,0.1525792864540859,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,27,0.1164774345636109,0.0024529801375845,0.1918768476961926,0.1407198781243247,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,28,0.1131516192828719,0.0023829394566964,0.1942597871528891,0.1455775713083992,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,29,0.1089168020477076,0.0022937554649381,0.1965535426178272,0.1444771615139078,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,30,0.1030888011624412,0.0021710194992384,0.1987245621170656,0.1646660426064354,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,31,0.0995607454505362,0.0020967196950058,0.2008212818120715,0.1914769784359287,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,32,0.0982593659547717,0.0020693130297875,0.2028905948418591,0.1823678679112194,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,33,0.096700679546054,0.0020364875574921,0.2049270823993512,0.1940824804828775,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,34,0.0944091923092272,0.0019882295176535,0.2069153119170047,0.1780282903192973,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,35,0.0920701696351865,0.0019389703956418,0.2088542823126466,0.1844408877730899,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,36,0.0906859378858856,0.0019098188866,0.2107641011992466,0.2051337101400174,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,37,0.0888955374921588,0.00187211358668,0.2126362147859266,0.1938629393301404,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,38,0.0875000774973344,0.0018427256141261,0.2144789404000527,0.182816573532719,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,39,0.0854496473040191,0.0017995441639461,0.2162784845639989,0.2010796138350336,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,40,0.0837338974173367,0.0017634109815072,0.2180418955455062,0.2087515736213354,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,41,0.0826405388623796,0.0017403851754478,0.219782280720954,0.2226094049464901,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,42,0.0799205969130364,0.0016831040067637,0.2214653847277178,0.2069047293201275,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,43,0.0777975206372575,0.0016383926516882,0.223103777379406,0.1741346588093075,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,44,0.0761182431425389,0.0016030275669791,0.2247068049463851,0.2695019550476966,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,45,0.0728727372706969,0.0015346781783626,0.2262414831247478,0.220945458762295,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,46,0.072191813101601,0.0015203381178328,0.2277618212425807,0.2319441159216293,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,47,0.0706506868238457,0.001487882456674,0.2292497036992548,0.2249839764720561,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,48,0.0684981663689071,0.0014425510159405,0.2306922547151954,0.2352462744091649,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,49,0.0679822543439075,0.0014316860620994,0.2321239407772949,0.2547042318259889,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,50,0.0669861866906326,0.0014107091735001,0.2335346499507951,0.2806731714291536,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,51,0.0647238895446846,0.0013630658682959,0.2348977158190909,0.2295756694265365,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,52,0.0633698611254941,0.0013345504324053,0.2362322662514963,0.2721837708273631,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,53,0.0626883776013668,0.0013201985920249,0.2375524648435212,0.2804972368262686,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,54,0.0621047366438594,0.0013079072870042,0.2388603721305254,0.2272975583985662,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,55,0.0591709597854526,0.0012461228187186,0.2401064949492441,0.2868684825460256,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,56,0.058620767269949,0.0012345359279407,0.2413410308771849,0.2761811139125865,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,57,0.0577919310950045,0.0012170808845491,0.2425581117617341,0.2442425022033591,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,58,0.0565664295391702,0.0011912721861836,0.2437493839479177,0.2641302964662911,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,59,0.0556503056453938,0.0011719788893883,0.2449213628373061,0.2680551941265878,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,60,0.0547503859496718,0.0011530268481856,0.2460743896854917,0.2711641446241752,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,61,0.053326604846433,0.0011230424415098,0.2471974321270016,0.2584730178325307,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,62,0.0528285578354893,0.0011125537195526,0.2483099858465542,0.2769739094809408,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,63,0.0516134284090188,0.0010869634551473,0.2493969493017015,0.3015182513233269,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,18,64,0.050691609866119,0.0010675502307347,0.2504644995324364,0.2841595820190591,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,1,5.226239661037552,0.0757949910278399,0.0757949910278399,0.0003082481471642,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,2,1.3369220816885627,0.0193890835014612,0.0951840745293012,0.0038463091057452,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,3,0.967754057944145,0.014035121788592,0.1092191963178933,0.0061687088797058,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,4,0.7122845141767374,0.0103301038342694,0.1195493001521628,0.0161219668836292,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,5,0.5876643756471881,0.0085227656916745,0.1280720658438374,0.0194623912858366,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,6,0.53516147205207,0.0077613277621063,0.1358333936059438,0.0296900444320046,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,7,0.4503263143375637,0.0065309823445868,0.1423643759505306,0.0374341609548379,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,8,0.4302906350281851,0.0062404093452633,0.148604785295794,0.037746725865744,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,9,0.392001739157195,0.0056851140072705,0.1542898993030645,0.0444785775178266,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,10,0.3645912326830881,0.0052875855303883,0.1595774848334529,0.0474292089153566,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,11,0.3583249264184656,0.0051967066848111,0.164774191518264,0.0467704413877211,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,12,0.3361431837314851,0.0048750098057958,0.1696492013240599,0.0504603745838927,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,13,0.3055153924138111,0.004430821762635,0.174080023086695,0.069224609293183,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,14,0.2734080001775996,0.0039651753965463,0.1780451984832413,0.0694706899154996,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,15,0.271964760197947,0.0039442444082251,0.1819894428914665,0.0789823134647513,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,16,0.2592792736571844,0.0037602696192944,0.185749712510761,0.0656939845937403,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,17,0.2503239260921783,0.0036303922060175,0.1893801047167785,0.088706765388172,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,18,0.245468988647978,0.0035599821284301,0.1929400868452086,0.0822481850276419,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,19,0.2385315169472671,0.0034593695198596,0.1963994563650683,0.0837024010701016,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,20,0.2285020785811329,0.0033139148066664,0.1997133711717347,0.0906850713922066,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,21,0.2172830452960072,0.0031512076630337,0.2028645788347685,0.1210235143012378,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,22,0.2126445413610724,0.0030839364724774,0.2059485153072459,0.1157147830159216,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,23,0.1914187150988253,0.00277610303669,0.2087246183439359,0.1141110075248755,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,24,0.1911435361571553,0.002772112177723,0.2114967305216589,0.1140825476756724,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,25,0.1859689026117303,0.0026970656187081,0.2141937961403671,0.1563619347919738,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,26,0.1755629296620978,0.0025461501082248,0.216739946248592,0.1484053766357051,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,27,0.1710015423575246,0.0024799973230011,0.2192199435715931,0.1627825232882629,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,28,0.1663058720510299,0.0024118970612768,0.2216318406328699,0.1638007726821042,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,29,0.1634786101616174,0.0023708939111268,0.2240027345439968,0.1566343326160093,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,30,0.1608648804983492,0.0023329875713442,0.226335722115341,0.1687258886636546,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,31,0.155828748557344,0.0022599496702833,0.2285956717856243,0.1780907468608459,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,32,0.153035507301194,0.0022194399138083,0.2308151116994327,0.1645271971645039,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,33,0.1453779506601342,0.0021083840735583,0.2329234957729911,0.1624972555915123,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,34,0.1446136705209245,0.0020972998887426,0.2350207956617337,0.1972941377954052,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,35,0.1407076669712037,0.0020406519883003,0.2370614476500341,0.2260962002661543,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,36,0.1352112495070389,0.0019609386687051,0.2390223863187393,0.1947508382238518,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,37,0.1307818465556551,0.0018967000231907,0.24091908634193,0.1792185295442157,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,38,0.129650987252449,0.001880299422319,0.2427993857642491,0.2086278330374882,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,39,0.1262961833071726,0.0018316454471047,0.2446310312113538,0.2028760716417064,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,40,0.1241235232650775,0.0018001358419052,0.2464311670532591,0.2070642469507861,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,41,0.122168997977921,0.0017717897965242,0.2482029568497833,0.2187198074439289,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,42,0.1216865995420784,0.0017647936793371,0.2499677505291204,0.2148399138128084,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,43,0.1170699693799927,0.0016978397192417,0.2516655902483622,0.1996351239349833,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,44,0.1152538304916011,0.0016715006610127,0.2533370909093749,0.2080547299311507,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,45,0.1146395879208509,0.0016625924376707,0.2549996833470457,0.216315394654839,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,46,0.1122304601545845,0.0016276533936789,0.2566273367407246,0.2107109277598564,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,47,0.1108919385922524,0.0016082411132655,0.2582355778539902,0.2122512519959535,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,48,0.1086652209523941,0.0015759475227528,0.259811525376743,0.2370769809056687,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,49,0.1056248953664259,0.0015318543572158,0.2613433797339589,0.2621075436130078,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,50,0.1038250793035752,0.001505752025294,0.2628491317592529,0.2118162906084026,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,51,0.1018897515662026,0.0014776843977063,0.2643268161569592,0.241838713675154,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,52,0.0979745705577193,0.0014209033986215,0.2657477195555807,0.2239004660806493,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,53,0.0970680566975988,0.0014077564297967,0.2671554759853775,0.2140012006287788,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,54,0.0958466556001347,0.0013900427214274,0.268545518706805,0.2425899464062209,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,55,0.0921406305607099,0.0013362950648271,0.2698818137716321,0.2163156508141978,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,56,0.091249599662837,0.0013233726419591,0.2712051864135912,0.2630700162323011,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,57,0.0886082934944504,0.0012850663662582,0.2724902527798494,0.2828961670177942,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,58,0.0866581597198209,0.0012567840100063,0.2737470367898558,0.2636243125343738,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,59,0.0855021460688496,0.0012400186012255,0.2749870553910814,0.249707178805104,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,60,0.084077996493845,0.0012193644767956,0.2762064198678771,0.2496713669590107,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,61,0.0805334254826436,0.0011679583520451,0.2773743782199221,0.2703389406332106,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,62,0.0790716427699557,0.0011467584425922,0.2785211366625144,0.2686084903649571,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,63,0.077893354684887,0.0011296699926496,0.279650806655164,0.2696762421598909,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,22,64,0.0772428718434408,0.0011202361847248,0.2807710428398888,0.27337236886789,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,1,359.9639277508708,0.3375368170448466,0.3375368170448466,8.552621987153011e-06,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,2,98.06909973279645,0.0919590248419875,0.4294958418868342,9.119633643605016e-05,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,3,45.39113313237967,0.0425630942947317,0.4720589361815659,0.0005866591423292,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,4,26.64471269574417,0.0249846465744209,0.4970435827559868,0.0014641059903664,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,5,23.40642763493944,0.0219481188897236,0.5189917016457105,0.0017272694386848,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,6,20.433671849697088,0.01916057700498,0.5381522786506906,0.0027098540545187,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,7,16.596450722914827,0.0155624292307738,0.5537147078814644,0.0036663767325254,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,8,12.816159750063155,0.0120176646471324,0.565732372528597,0.0044623700924665,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,9,10.521124239703523,0.0098656185073653,0.5755979910359622,0.0092415610550174,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,10,9.834806937491129,0.0092220613622952,0.5848200523982575,0.007762936728425,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,11,8.412465075079107,0.0078883367638669,0.5927083891621244,0.0105659213262214,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,12,7.323665662158569,0.0068673736619978,0.5995757628241223,0.0179659091692129,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,13,7.008606636821081,0.0065719440025369,0.6061477068266593,0.0179116398322684,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,14,6.228213312950216,0.0058401721268707,0.61198787895353,0.0203644750118464,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,15,5.975807842405539,0.0056034924693709,0.617591371422901,0.0177016838874291,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,16,5.337266028567707,0.0050047342195109,0.6225961056424119,0.0282939489479919,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,17,4.574943663008956,0.0042899074132791,0.626886013055691,0.0313565252853063,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,18,4.442193068415638,0.0041654276815465,0.6310514407372375,0.0326810000900576,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,19,4.285217931470177,0.0040182326878403,0.6350696734250778,0.041932951856237,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,20,4.0125352193492505,0.0037625391374128,0.6388322125624907,0.0430502430245946,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,21,3.584534838828953,0.0033612047952817,0.6421934173577725,0.0524183324772422,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,22,3.442814205398116,0.0032283138919717,0.6454217312497443,0.0652476022128683,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,23,3.415343931546228,0.0032025551198157,0.64862428636956,0.0507471745236536,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,24,3.270697418543037,0.003066920630269,0.6516912069998291,0.0524412689505169,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,25,3.118136741652624,0.0029238650591023,0.6546150720589314,0.0755842187317651,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,26,2.9061642881576053,0.0027250992891516,0.657340171348083,0.0711889910082214,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,27,2.754459164854113,0.0025828459673557,0.6599230173154388,0.0851735729522583,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,28,2.7514013807841247,0.0025799786947691,0.6625029960102079,0.0836146909462402,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,29,2.5621142669285693,0.0024024848822151,0.6649054808924231,0.1005912418552478,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,30,2.5326687063259463,0.002374873891125,0.6672803547835481,0.1053129751730754,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,31,2.448268883833398,0.0022957324959822,0.6695760872795302,0.1148835208994021,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,32,2.3945148415227995,0.0022453275333011,0.6718214148128314,0.1118759882300625,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,33,2.3475948289147497,0.0022013308144899,0.6740227456273213,0.0884170233369144,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,34,2.289983150685407,0.0021473085611612,0.6761700541884826,0.1104802359455429,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,35,2.262348605928863,0.0021213957527976,0.6782914499412803,0.1063680779176834,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,36,2.177819508774347,0.002042133137292,0.6803335830785724,0.0881550248816457,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,37,2.066421225779791,0.0019376753875914,0.6822712584661639,0.1140598476941611,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,38,2.005064845450368,0.0018801417412308,0.6841514002073948,0.1137704713564207,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,39,1.949248342223928,0.0018278028167299,0.6859792030241247,0.1524371981455842,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,40,1.867637331963722,0.0017512764802962,0.6877304795044209,0.132852931607574,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
llama32_3b,down_input,27,41,1.773751400408475,0.0016632399964728,0.6893937195008937,0.1324434810702394,519ddad56370051e59afbc83d18aa35db0456d55,results/llama32_3b/e1c_eigenspace.csv
