model,source_family,source_artifact,site,layer,expert,routed_rows,group_size,configuration,method,absorbed_energy_fraction,sqrt_one_minus_f,range_ratio_vs_hadamard,range
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,32,256,128,nar_k6_per_expert,nar,0.192466925976436,0.8986284404711238,0.6405864138795715,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,33,256,128,nar_k6_per_expert,nar,0.1386249669266233,0.9281029215951088,0.8528262873778351,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,34,242,128,nar_k6_per_expert,nar,0.123290813175747,0.9363274997693131,0.307990438408565,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,35,256,128,nar_k6_per_expert,nar,0.1447836874417524,0.92477906148347,0.788981826995343,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,36,256,128,nar_k6_per_expert,nar,0.06818731256722,0.9653044532336832,0.8611304790160957,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,37,256,128,nar_k6_per_expert,nar,0.1932718140176738,0.8981804863068036,0.8168046953874091,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,39,256,128,nar_k6_per_expert,nar,0.1940215078807662,0.8977630489829896,0.8149001411358832,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,40,256,128,nar_k6_per_expert,nar,0.1555872960419766,0.9189193130835935,0.8081935701528294,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,41,256,128,nar_k6_per_expert,nar,0.075202209029135,0.9616640738692825,0.7501403190171598,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,42,256,128,nar_k6_per_expert,nar,0.596609272222454,0.6351304809073062,0.5568628069212298,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,43,256,128,nar_k6_per_expert,nar,0.1057815967148121,0.9456312194958392,0.8519714957636351,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,44,256,128,nar_k6_per_expert,nar,0.1720348821178913,0.909925885928139,0.8605369221879235,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,45,256,128,nar_k6_per_expert,nar,0.1441199784313731,0.9251378392264727,0.8507069630400863,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,46,168,128,nar_k6_per_expert,nar,0.0244777766226146,0.9876852855932325,0.9237095806979956,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,48,256,128,nar_k6_per_expert,nar,0.3582998134897536,0.8010619117835065,0.7448398815508547,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,49,182,128,nar_k6_per_expert,nar,0.0304750966298526,0.9846445568681865,0.7804894679642949,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,50,256,128,nar_k6_per_expert,nar,0.3257118194608568,0.8211505224617124,0.8120931881116075,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,51,256,128,nar_k6_per_expert,nar,0.2171386666960437,0.8847945147343287,0.8021248291530847,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,52,256,128,nar_k6_per_expert,nar,0.1610479241386353,0.9159432710934475,0.8622152986488314,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,53,256,128,nar_k6_per_expert,nar,0.0307761444052032,0.9844916737051649,0.9021440373850564,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,54,256,128,nar_k6_per_expert,nar,0.1809672530165962,0.9050042800912069,0.8093718728687538,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,55,256,128,nar_k6_per_expert,nar,0.2233941450867461,0.88125243540841,0.8289918323764595,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,57,256,128,nar_k6_per_expert,nar,0.1485889364714222,0.9227193850399903,0.8793283547711542,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,58,256,128,nar_k6_per_expert,nar,0.2633498014464803,0.8582832857241947,0.4982295835969927,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,59,68,128,nar_k6_per_expert,nar,0.0249443367877252,0.9874490686674806,0.8911002867909407,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,60,256,128,nar_k6_per_expert,nar,0.1641746641258933,0.9142348362833844,0.8288396137894711,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,62,256,128,nar_k6_per_expert,nar,0.0880486357540585,0.9549614464709775,0.8886142213305851,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,63,256,128,nar_k6_per_expert,nar,0.1781027427210501,0.9065854936402578,0.8270700438871514,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,64,179,128,nar_k6_per_expert,nar,0.0465991760790383,0.9764224618068563,0.193584240116536,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,65,256,128,nar_k6_per_expert,nar,0.2016966803950769,0.893478214398607,0.8489400310584321,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,67,82,128,nar_k6_per_expert,nar,0.0268228246375879,0.9864974279552948,0.8137603996736761,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,68,153,128,nar_k6_per_expert,nar,0.0363765363779228,0.9816432466135939,0.7109471892646692,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,70,256,128,nar_k6_per_expert,nar,0.0498989226312504,0.9747312846978646,0.7943125824537625,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,71,256,128,nar_k6_per_expert,nar,0.0294803209963483,0.9851495718943655,0.8296568456732073,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,72,256,128,nar_k6_per_expert,nar,0.2772412125060592,0.8501522143086735,0.8089407039154505,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,73,256,128,nar_k6_per_expert,nar,0.2356040718967889,0.8742973911108343,0.8183168808728302,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,74,256,128,nar_k6_per_expert,nar,0.1630534083501426,0.9148478516397452,0.9252313266935293,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,75,256,128,nar_k6_per_expert,nar,0.1188824869611042,0.938678599435875,0.8689125352089035,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,76,256,128,nar_k6_per_expert,nar,0.1391735121462157,0.9278073549254632,0.653695218301736,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,77,256,128,nar_k6_per_expert,nar,0.1553223075348339,0.9190634866347189,0.8411009668779865,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,78,256,128,nar_k6_per_expert,nar,0.179919728664103,0.9055828351597092,0.7755996927681286,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,79,256,128,nar_k6_per_expert,nar,0.1272171512239944,0.9342284778232816,0.8667092881346158,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,80,256,128,nar_k6_per_expert,nar,0.1730128102789897,0.9093883602295613,0.8436835551095788,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,81,256,128,nar_k6_per_expert,nar,0.3972717263135611,0.7763557648954755,0.6943475492715057,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,82,256,128,nar_k6_per_expert,nar,0.1326335203045724,0.9313251202965738,0.8475246790320333,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,83,256,128,nar_k6_per_expert,nar,0.1616742048146059,0.9156013298294154,0.8407685508385553,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,84,256,128,nar_k6_per_expert,nar,0.1551281307055493,0.9191691189843416,0.6717980672966399,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,85,256,128,nar_k6_per_expert,nar,0.1815305056314917,0.9046930387532051,0.860370820905689,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,87,256,128,nar_k6_per_expert,nar,0.0389139456650452,0.9803499652343314,0.6465793455095613,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,89,256,128,nar_k6_per_expert,nar,0.3782237387299969,0.7885279077306034,0.7999158185644727,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,90,256,128,nar_k6_per_expert,nar,0.1690086202201733,0.9115872858809664,0.8293558800922367,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,91,256,128,nar_k6_per_expert,nar,0.1021065632074875,0.9475723913203216,0.8369381717856382,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,92,256,128,nar_k6_per_expert,nar,0.0804707228882429,0.958920891998791,0.8259738811968071,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,93,256,128,nar_k6_per_expert,nar,0.1335038440929873,0.9308577527780562,0.8377040843656911,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,94,256,128,nar_k6_per_expert,nar,0.0994412722360456,0.9489777277491577,0.9013295696645542,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,95,191,128,nar_k6_per_expert,nar,0.0558561818420231,0.9716706325488986,0.7662826662569875,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,97,256,128,nar_k6_per_expert,nar,0.2335732871136956,0.8754580017832405,0.8508962393544799,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,99,256,128,nar_k6_per_expert,nar,0.1901758464217799,0.89990230224076,0.6002717002147874,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,100,256,128,nar_k6_per_expert,nar,0.1703393093668682,0.9108571186707232,0.8594597446253156,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,101,256,128,nar_k6_per_expert,nar,0.201966210352517,0.8933273698076662,0.8465461169021447,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,102,256,128,nar_k6_per_expert,nar,0.1108339796621177,0.9429560012735919,0.8526246672324896,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,103,256,128,nar_k6_per_expert,nar,0.4302442156916224,0.7548216904066666,0.6990313849652997,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,105,256,128,nar_k6_per_expert,nar,0.1457801584606554,0.924240142787222,0.8810965385226732,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,106,256,128,nar_k6_per_expert,nar,0.222129334276544,0.8819697646311102,0.8727948709448639,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,107,256,128,nar_k6_per_expert,nar,0.2664417282839059,0.8564801642280422,0.7955541376457226,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,108,256,128,nar_k6_per_expert,nar,0.1317541117020534,0.9317971282945374,0.8314382824256286,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,109,256,128,nar_k6_per_expert,nar,0.0757796245584683,0.9613638101372091,0.7564673132380313,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,110,256,128,nar_k6_per_expert,nar,0.1404265508257419,0.9271318402332315,0.8545989897717119,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,111,256,128,nar_k6_per_expert,nar,0.1639301951982008,0.9143685278933211,0.7581695811181092,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,112,256,128,nar_k6_per_expert,nar,0.1983292177793148,0.8953606995064533,0.8465681742303914,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,113,256,128,nar_k6_per_expert,nar,0.2490433996126522,0.8665775212797455,0.7974221416616113,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,114,256,128,nar_k6_per_expert,nar,0.1294093314482745,0.9330544831636176,0.8686126492676862,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,115,256,128,nar_k6_per_expert,nar,0.2814171142654731,0.8476926835442942,0.7655957839524405,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,117,256,128,nar_k6_per_expert,nar,0.110500223003604,0.9431329582812786,0.882267593713644,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,118,256,128,nar_k6_per_expert,nar,0.1473127365208212,0.9234106689221101,0.6450330362527642,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,119,256,128,nar_k6_per_expert,nar,0.2285380670476091,0.8783290573312436,0.784043330501947,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,121,256,128,nar_k6_per_expert,nar,0.2222685332703571,0.8818908474009938,0.7916633259254078,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,123,256,128,nar_k6_per_expert,nar,0.1590560151688013,0.9170299803339031,0.8002479630385296,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,124,256,128,nar_k6_per_expert,nar,0.2538936525555171,0.863774477189783,0.7730663017336669,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,126,256,128,nar_k6_per_expert,nar,0.157791238837621,0.9177193259174501,0.6193432955385687,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,40,127,256,128,nar_k6_per_expert,nar,0.1114182753066729,0.9426461290926341,0.868365450817603,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,0,256,128,nar_k6_per_expert,nar,0.3297290708411114,0.8187007567841187,0.7710926361321926,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,1,256,128,nar_k6_per_expert,nar,0.1373920323051408,0.9287669070842582,0.8666220117613722,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,2,256,128,nar_k6_per_expert,nar,0.2073042558874986,0.8903346247970487,0.7981047379662678,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,5,256,128,nar_k6_per_expert,nar,0.1867534710057501,0.9018018235700401,0.8210632640152835,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,6,256,128,nar_k6_per_expert,nar,0.0899989195516265,0.953939767725601,0.8402989116855206,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,7,256,128,nar_k6_per_expert,nar,0.2078668058318208,0.890018648213721,0.7999763167152698,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,9,256,128,nar_k6_per_expert,nar,0.1208121076246306,0.9376501972352853,0.8633760480210264,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,10,256,128,nar_k6_per_expert,nar,0.2371142519595113,0.8734333105855814,0.8817236732483904,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,11,256,128,nar_k6_per_expert,nar,0.114325770141478,0.9411026670127558,0.8167972871697745,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,13,256,128,nar_k6_per_expert,nar,0.0667562784598491,0.9660454034568722,0.8922558390344075,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,14,256,128,nar_k6_per_expert,nar,0.154830615135217,0.9193309441462215,0.8415916746537228,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,15,256,128,nar_k6_per_expert,nar,0.1480990853463821,0.9229847857108034,0.8685297993066444,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,16,77,128,nar_k6_per_expert,nar,0.0360252123409567,0.9818221772088077,0.9232278792026992,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,17,256,128,nar_k6_per_expert,nar,0.1432987731662907,0.9255815614162316,0.8648618417076698,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,18,256,128,nar_k6_per_expert,nar,0.1328485222906493,0.9312096851458058,0.8277307947285555,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
