metric,model,method,baseline,backend,mode,phase,batch,tokens,k,unit,formula,source_commit,source_run,source_file,source_key,numerator,denominator,session,statistic,value
decode_overhead,8b,nar,hadamard,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,%,100 * (latency_PrismQuant / latency_Hadamard - 1),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_nar_eager_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_nar_eager_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_nar_eager_sequence_decode_s3.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_eager_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_eager_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_eager_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median"", ""/samples/*/ms_per_token"", ""/summary/median""]",49.99124213742713,52.31052556191571,2,paired session ratio,-3.022116665760355
decode_overhead,8b,nar,hadamard,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,%,100 * (latency_PrismQuant / latency_Hadamard - 1),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_nar_eager_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_nar_eager_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_nar_eager_sequence_decode_s3.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_eager_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_eager_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_eager_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median"", ""/samples/*/ms_per_token"", ""/summary/median""]",49.99124213742713,52.31052556191571,3,paired session ratio,-6.420527289858214
peak_memory,8b,fp16,,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,GB,inference_peak.peak_allocated / 1e9,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/21/inference_peak/peak_allocated"", ""/rows/22/inference_peak/peak_allocated"", ""/rows/23/inference_peak/peak_allocated""]","[18749507584, 18749507584, 18749507584]",1000000000.0,0,maximum of 3 independent-session inference peaks,18.749507584
peak_memory,8b,fp16,,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,GB,inference_peak.peak_allocated / 1e9,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/21/inference_peak/peak_allocated"", ""/rows/22/inference_peak/peak_allocated"", ""/rows/23/inference_peak/peak_allocated""]","[18749507584, 18749507584, 18749507584]",1000000000.0,1,session inference peak,18.749507584
peak_memory,8b,fp16,,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,GB,inference_peak.peak_allocated / 1e9,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/21/inference_peak/peak_allocated"", ""/rows/22/inference_peak/peak_allocated"", ""/rows/23/inference_peak/peak_allocated""]","[18749507584, 18749507584, 18749507584]",1000000000.0,2,session inference peak,18.749507584
peak_memory,8b,fp16,,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,GB,inference_peak.peak_allocated / 1e9,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/21/inference_peak/peak_allocated"", ""/rows/22/inference_peak/peak_allocated"", ""/rows/23/inference_peak/peak_allocated""]","[18749507584, 18749507584, 18749507584]",1000000000.0,3,session inference peak,18.749507584
peak_memory,8b,hadamard,,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,GB,inference_peak.peak_allocated / 1e9,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/27/inference_peak/peak_allocated"", ""/rows/28/inference_peak/peak_allocated"", ""/rows/29/inference_peak/peak_allocated""]","[8131827712, 8131827712, 8131827712]",1000000000.0,0,maximum of 3 independent-session inference peaks,8.131827712
peak_memory,8b,hadamard,,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,GB,inference_peak.peak_allocated / 1e9,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/27/inference_peak/peak_allocated"", ""/rows/28/inference_peak/peak_allocated"", ""/rows/29/inference_peak/peak_allocated""]","[8131827712, 8131827712, 8131827712]",1000000000.0,1,session inference peak,8.131827712
peak_memory,8b,hadamard,,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,GB,inference_peak.peak_allocated / 1e9,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/27/inference_peak/peak_allocated"", ""/rows/28/inference_peak/peak_allocated"", ""/rows/29/inference_peak/peak_allocated""]","[8131827712, 8131827712, 8131827712]",1000000000.0,2,session inference peak,8.131827712
peak_memory,8b,hadamard,,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,GB,inference_peak.peak_allocated / 1e9,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/27/inference_peak/peak_allocated"", ""/rows/28/inference_peak/peak_allocated"", ""/rows/29/inference_peak/peak_allocated""]","[8131827712, 8131827712, 8131827712]",1000000000.0,3,session inference peak,8.131827712
peak_memory,8b,nar,,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,GB,inference_peak.peak_allocated / 1e9,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/33/inference_peak/peak_allocated"", ""/rows/34/inference_peak/peak_allocated"", ""/rows/35/inference_peak/peak_allocated""]","[8175966720, 8175966720, 8175966720]",1000000000.0,0,maximum of 3 independent-session inference peaks,8.17596672
peak_memory,8b,nar,,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,GB,inference_peak.peak_allocated / 1e9,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/33/inference_peak/peak_allocated"", ""/rows/34/inference_peak/peak_allocated"", ""/rows/35/inference_peak/peak_allocated""]","[8175966720, 8175966720, 8175966720]",1000000000.0,1,session inference peak,8.17596672
peak_memory,8b,nar,,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,GB,inference_peak.peak_allocated / 1e9,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/33/inference_peak/peak_allocated"", ""/rows/34/inference_peak/peak_allocated"", ""/rows/35/inference_peak/peak_allocated""]","[8175966720, 8175966720, 8175966720]",1000000000.0,2,session inference peak,8.17596672
peak_memory,8b,nar,,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,GB,inference_peak.peak_allocated / 1e9,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/33/inference_peak/peak_allocated"", ""/rows/34/inference_peak/peak_allocated"", ""/rows/35/inference_peak/peak_allocated""]","[8175966720, 8175966720, 8175966720]",1000000000.0,3,session inference peak,8.17596672
memory_saving,8b,hadamard,fp16,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,%,100 * (1 - peak_bytes_method / peak_bytes_FP16),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/[key=8b_hadamard_eager_sequence_decode_s*]/inference_peak/peak_allocated"", ""/rows/[key=8b_fp16_eager_sequence_decode_s*]/inference_peak/peak_allocated""]","[8131827712, 8131827712, 8131827712]","[18749507584, 18749507584, 18749507584]",0,ratio of maximum independent-session inference peaks,56.62911318834132
memory_saving,8b,hadamard,fp16,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,%,100 * (1 - peak_bytes_method / peak_bytes_FP16),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/[key=8b_hadamard_eager_sequence_decode_s*]/inference_peak/peak_allocated"", ""/rows/[key=8b_fp16_eager_sequence_decode_s*]/inference_peak/peak_allocated""]","[8131827712, 8131827712, 8131827712]","[18749507584, 18749507584, 18749507584]",1,paired session ratio,56.62911318834132
memory_saving,8b,hadamard,fp16,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,%,100 * (1 - peak_bytes_method / peak_bytes_FP16),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/[key=8b_hadamard_eager_sequence_decode_s*]/inference_peak/peak_allocated"", ""/rows/[key=8b_fp16_eager_sequence_decode_s*]/inference_peak/peak_allocated""]","[8131827712, 8131827712, 8131827712]","[18749507584, 18749507584, 18749507584]",2,paired session ratio,56.62911318834132
memory_saving,8b,hadamard,fp16,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,%,100 * (1 - peak_bytes_method / peak_bytes_FP16),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/[key=8b_hadamard_eager_sequence_decode_s*]/inference_peak/peak_allocated"", ""/rows/[key=8b_fp16_eager_sequence_decode_s*]/inference_peak/peak_allocated""]","[8131827712, 8131827712, 8131827712]","[18749507584, 18749507584, 18749507584]",3,paired session ratio,56.62911318834132
memory_saving,8b,nar,fp16,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,%,100 * (1 - peak_bytes_method / peak_bytes_FP16),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/[key=8b_nar_eager_sequence_decode_s*]/inference_peak/peak_allocated"", ""/rows/[key=8b_fp16_eager_sequence_decode_s*]/inference_peak/peak_allocated""]","[8175966720, 8175966720, 8175966720]","[18749507584, 18749507584, 18749507584]",0,ratio of maximum independent-session inference peaks,56.393698963182324
memory_saving,8b,nar,fp16,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,%,100 * (1 - peak_bytes_method / peak_bytes_FP16),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/[key=8b_nar_eager_sequence_decode_s*]/inference_peak/peak_allocated"", ""/rows/[key=8b_fp16_eager_sequence_decode_s*]/inference_peak/peak_allocated""]","[8175966720, 8175966720, 8175966720]","[18749507584, 18749507584, 18749507584]",1,paired session ratio,56.393698963182324
memory_saving,8b,nar,fp16,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,%,100 * (1 - peak_bytes_method / peak_bytes_FP16),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/[key=8b_nar_eager_sequence_decode_s*]/inference_peak/peak_allocated"", ""/rows/[key=8b_fp16_eager_sequence_decode_s*]/inference_peak/peak_allocated""]","[8175966720, 8175966720, 8175966720]","[18749507584, 18749507584, 18749507584]",2,paired session ratio,56.393698963182324
memory_saving,8b,nar,fp16,private current-stream; uniform0..255 cohort,eager_sequence,decode,1,1,8,%,100 * (1 - peak_bytes_method / peak_bytes_FP16),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/graph_memory_breakdown.json""]","[""/rows/[key=8b_nar_eager_sequence_decode_s*]/inference_peak/peak_allocated"", ""/rows/[key=8b_fp16_eager_sequence_decode_s*]/inference_peak/peak_allocated""]","[8175966720, 8175966720, 8175966720]","[18749507584, 18749507584, 18749507584]",3,paired session ratio,56.393698963182324
decode_latency,8b,fp16,,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ms/token,median(elapsed_s * 1000 / 120),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median""]",null,null,0,pooled median of 150 samples,28.829901032925896
decode_latency,8b,fp16,,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ms/token,median(elapsed_s * 1000 / 120),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median""]",null,null,1,session median,28.82969851101128
decode_latency,8b,fp16,,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ms/token,median(elapsed_s * 1000 / 120),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median""]",null,null,2,session median,28.833626909181476
decode_latency,8b,fp16,,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ms/token,median(elapsed_s * 1000 / 120),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median""]",null,null,3,session median,28.827303124126047
decode_speedup,8b,fp16,fp16,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ratio,latency_FP16 / latency_method,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median"", ""/samples/*/ms_per_token"", ""/summary/median""]",28.829901032925896,28.829901032925896,0,ratio of pooled medians (150 samples per method),1.0
decode_speedup,8b,fp16,fp16,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ratio,latency_FP16 / latency_method,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median"", ""/samples/*/ms_per_token"", ""/summary/median""]",28.829901032925896,28.829901032925896,1,paired session ratio,1.0
decode_speedup,8b,fp16,fp16,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ratio,latency_FP16 / latency_method,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median"", ""/samples/*/ms_per_token"", ""/summary/median""]",28.829901032925896,28.829901032925896,2,paired session ratio,1.0
decode_speedup,8b,fp16,fp16,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ratio,latency_FP16 / latency_method,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median"", ""/samples/*/ms_per_token"", ""/summary/median""]",28.829901032925896,28.829901032925896,3,paired session ratio,1.0
decode_latency,8b,hadamard,,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ms/token,median(elapsed_s * 1000 / 120),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median""]",null,null,0,pooled median of 150 samples,23.09984522483622
decode_latency,8b,hadamard,,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ms/token,median(elapsed_s * 1000 / 120),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median""]",null,null,1,session median,23.106618376914412
decode_latency,8b,hadamard,,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ms/token,median(elapsed_s * 1000 / 120),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median""]",null,null,2,session median,23.09984522483622
decode_latency,8b,hadamard,,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ms/token,median(elapsed_s * 1000 / 120),6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median""]",null,null,3,session median,23.096733553878344
decode_speedup,8b,hadamard,fp16,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ratio,latency_FP16 / latency_method,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median"", ""/samples/*/ms_per_token"", ""/summary/median""]",28.829901032925896,23.09984522483622,0,ratio of pooled medians (150 samples per method),1.248056026017391
decode_speedup,8b,hadamard,fp16,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ratio,latency_FP16 / latency_method,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median"", ""/samples/*/ms_per_token"", ""/summary/median""]",28.829901032925896,23.09984522483622,1,paired session ratio,1.2476814235965719
decode_speedup,8b,hadamard,fp16,private current-stream; uniform0..255 cohort,cuda_graph_sequence,decode,1,1,8,ratio,latency_FP16 / latency_method,6747960b96b0b03e626e98eaeeccf0d1abc34e79,results/e28_v2/20260912_a40_v2_full_int4,"[""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_fp16_cuda_graph_sequence_decode_s3.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s1.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s2.json"", ""results/e28_v2/20260912_a40_v2_full_int4/raw_graph_runs/8b_hadamard_cuda_graph_sequence_decode_s3.json""]","[""/samples/*/ms_per_token"", ""/summary/median"", ""/samples/*/ms_per_token"", ""/summary/median""]",28.829901032925896,23.09984522483622,2,paired session ratio,1.2482173204424971
