record_type,model,site,layer,method,token,group,relative_channel,signed_value,group_mean,group_range,ecdf_probability,source
activation,llama32_3b,down_input,1,nar,50,0,95.0,-0.008076919242739677,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,96.0,0.010144023224711418,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,97.0,-0.008494227193295956,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,98.0,0.011835946701467037,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,99.0,0.014174528419971466,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,100.0,-0.00039389802259393036,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,101.0,0.012314907275140285,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,102.0,0.006147090345621109,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,103.0,0.024848997592926025,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,104.0,-0.006866795010864735,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,105.0,-0.009664074517786503,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,106.0,0.013898903504014015,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,107.0,0.025570014491677284,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,108.0,0.002894431585446,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,109.0,0.025771144777536392,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,110.0,0.00731805432587862,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,111.0,0.012606634758412838,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,112.0,0.012055475264787674,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,113.0,0.005707269534468651,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,114.0,0.019403746351599693,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,115.0,-0.001448073540814221,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,116.0,-0.0020032403990626335,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,117.0,0.004589572083204985,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,118.0,0.005218811333179474,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,119.0,0.010366560891270638,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,120.0,-0.0022102559451013803,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,121.0,-0.009847511537373066,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,122.0,0.025011057034134865,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,123.0,0.005168026778846979,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,124.0,0.025227101519703865,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,125.0,0.01143759023398161,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,126.0,-0.01010836660861969,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,50,0,127.0,0.02759348601102829,0.008722051978111267,0.05762694031000137,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,0.0,0.005555228795856237,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,1.0,0.024005847051739693,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,2.0,-0.0042327940464019775,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,3.0,0.021160835400223732,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,4.0,0.008927898481488228,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,5.0,0.029915764927864075,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,6.0,-0.02072025276720524,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,7.0,0.019186589866876602,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,8.0,-0.0038562812842428684,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,9.0,-0.021063532680273056,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,10.0,0.024986254051327705,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,11.0,0.018112121149897575,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,12.0,0.004969307687133551,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,13.0,0.02993202768266201,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,14.0,0.030585918575525284,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,15.0,-0.010749776847660542,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,16.0,-0.01904790848493576,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,17.0,0.0039304327219724655,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,18.0,0.010204240679740906,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,19.0,0.02734421007335186,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,20.0,0.011139491572976112,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,21.0,0.02204490825533867,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,22.0,-0.0024786298163235188,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,23.0,0.020002467557787895,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,24.0,0.009756245650351048,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,25.0,0.010605809278786182,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,26.0,0.004044025670737028,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,27.0,-0.011129898019134998,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,28.0,-0.004383567254990339,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,29.0,-0.003392743645235896,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,30.0,-0.0021785811986774206,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,31.0,0.0265307929366827,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,32.0,-0.00425315834581852,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,33.0,-0.0012577383313328028,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,34.0,0.007194409146904945,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,35.0,0.007783147972077131,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,36.0,0.0047980910167098045,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,37.0,0.004226449877023697,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,38.0,0.0035966853611171246,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,39.0,-0.002215401967987418,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,40.0,0.008027482777833939,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,41.0,0.005338356830179691,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,42.0,-0.027971554547548294,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,43.0,0.0047093783505260944,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,44.0,-0.01141421776264906,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,45.0,0.035342276096343994,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,46.0,0.0013856017030775547,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,47.0,0.0002141968725482002,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,48.0,0.0059596034698188305,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,49.0,0.0015702019445598125,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,50.0,0.03263673558831215,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,51.0,0.0016815147828310728,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,52.0,0.0025599885266274214,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,53.0,0.00788561999797821,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,54.0,0.026556240394711494,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,55.0,-0.0019570363219827414,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,56.0,-0.021424194797873497,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,57.0,0.010802662931382656,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,58.0,0.010241399519145489,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,59.0,0.019115500152111053,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,60.0,0.008961671032011509,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,61.0,0.0244736485183239,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,62.0,0.00048629759112372994,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,63.0,0.02001912333071232,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,64.0,-0.006453551817685366,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,65.0,0.021106591448187828,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,66.0,-0.0032762810587882996,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,67.0,0.012179571203887463,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,68.0,-0.011811420321464539,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,69.0,0.01696702092885971,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,70.0,-0.0025007175281643867,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,71.0,0.03162346035242081,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,72.0,-0.0064759464003145695,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,73.0,-0.008955467492341995,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,74.0,0.0084653589874506,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,75.0,0.00167410250287503,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,76.0,0.0015480642905458808,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,77.0,0.01682088151574135,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,78.0,0.024245616048574448,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,79.0,-0.01113084051758051,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,80.0,0.00426303967833519,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,81.0,0.01697452738881111,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,82.0,0.003289662767201662,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,83.0,0.017137276008725166,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,84.0,0.04037903621792793,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,85.0,0.045907434076070786,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,86.0,-0.006874514743685722,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,87.0,0.01627696119248867,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,88.0,0.013848946429789066,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,89.0,0.01733025535941124,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,90.0,0.003619180293753743,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,91.0,0.014922263100743294,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,92.0,0.011709669604897499,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,93.0,0.004893680103123188,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,94.0,0.020636603236198425,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,95.0,0.020371071994304657,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,96.0,0.020221395418047905,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,97.0,0.00958203710615635,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,98.0,0.02200356125831604,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,99.0,0.015262923203408718,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,100.0,0.003952313680201769,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,101.0,0.005603167228400707,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,102.0,0.013816151767969131,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,103.0,0.0025953769218176603,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,104.0,0.004208926577121019,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,105.0,0.01660790480673313,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,106.0,-0.001706122886389494,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,107.0,0.03584204241633415,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,108.0,-0.00834453571587801,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,109.0,0.03369719535112381,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,110.0,0.01023892406374216,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,111.0,0.0279066301882267,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,112.0,0.009288234636187553,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,113.0,0.0037434659898281097,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,114.0,0.01672014594078064,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,115.0,0.005716167856007814,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,116.0,-0.0020866713020950556,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,117.0,0.01577070914208889,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,118.0,0.031768329441547394,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,119.0,-0.009074090048670769,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,120.0,-0.006185231264680624,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,121.0,0.008932188153266907,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,122.0,0.010959991253912449,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,123.0,-0.0009676705813035369,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,124.0,0.026248091831803322,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,125.0,0.03394810110330582,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,126.0,-0.011791105382144451,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,51,0,127.0,0.01633015088737011,0.008861716836690903,0.07387898862361908,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,0.0,0.02697351947426796,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,1.0,0.02945028431713581,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,2.0,0.022109568119049072,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,3.0,-0.006825292482972145,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,4.0,0.022683247923851013,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,5.0,0.019547898322343826,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,6.0,0.022900758311152458,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,7.0,0.008609783835709095,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,8.0,0.017202213406562805,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,9.0,0.01016747672110796,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,10.0,0.029327653348445892,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,11.0,0.013867518864572048,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,12.0,0.008537249639630318,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,13.0,-0.001338994363322854,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,14.0,0.024818694218993187,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,15.0,0.025005098432302475,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,16.0,0.016019275411963463,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,17.0,0.00398219283670187,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,18.0,0.013888204470276833,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,19.0,0.016874020919203758,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,20.0,0.014490285888314247,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,21.0,0.022125715389847755,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,22.0,0.017021125182509422,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,23.0,0.02890004962682724,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,24.0,0.028201300650835037,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,25.0,-0.005460343323647976,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,26.0,0.01127665862441063,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,27.0,0.02055898867547512,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,28.0,0.020960204303264618,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,29.0,0.021754780784249306,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,30.0,0.009480476379394531,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,31.0,0.014390623196959496,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,32.0,0.0021783369593322277,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,33.0,-0.007053856737911701,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,34.0,0.016134312376379967,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,35.0,0.02045668102800846,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,36.0,0.0011503255227580667,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,37.0,0.020805377513170242,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,38.0,0.008525850251317024,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,39.0,-0.009068740531802177,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
