layer,expert,routed_tokens,share_of_tokens
36,35,6510,0.02483367919921875
36,36,35311,0.13470077514648438
36,37,2020,0.0077056884765625
36,38,31293,0.11937332153320312
36,39,7049,0.026889801025390625
36,40,28052,0.1070098876953125
36,41,1683,0.006420135498046875
36,42,45568,0.173828125
36,43,15904,0.0606689453125
36,44,4774,0.01821136474609375
36,45,1478,0.00563812255859375
36,46,103341,0.3942146301269531
36,47,2202,0.00839996337890625
36,48,5,1.9073486328125e-05
36,49,3860,0.0147247314453125
36,50,2527,0.009639739990234375
36,51,1753,0.006687164306640625
36,52,31533,0.12028884887695312
36,53,33908,0.1293487548828125
36,54,735,0.002803802490234375
36,55,1021,0.003894805908203125
36,56,4208,0.01605224609375
36,57,164,0.0006256103515625
36,58,8081,0.030826568603515625
36,59,170,0.00064849853515625
36,60,2522,0.00962066650390625
36,61,40511,0.15453720092773438
36,62,1808,0.00689697265625
36,63,29295,0.11175155639648438
36,64,23867,0.09104537963867188
36,65,24345,0.09286880493164062
36,66,9456,0.03607177734375
36,67,16003,0.061046600341796875
36,68,40141,0.15312576293945312
36,69,31697,0.12091445922851562
36,70,25,9.5367431640625e-05
36,71,6462,0.02465057373046875
36,72,6,2.288818359375e-05
36,73,40854,0.15584564208984375
36,74,8231,0.031398773193359375
36,75,34394,0.13120269775390625
36,76,17275,0.06589889526367188
36,77,2429,0.009265899658203125
36,78,603,0.002300262451171875
36,79,17947,0.06846237182617188
36,80,31201,0.11902236938476562
36,81,13,4.9591064453125e-05
36,82,33,0.000125885009765625
36,83,928,0.0035400390625
36,84,58,0.00022125244140625
36,85,2802,0.01068878173828125
36,86,4,1.52587890625e-05
36,87,57092,0.2177886962890625
36,88,0,0.0
36,89,2873,0.010959625244140625
36,90,8529,0.032535552978515625
36,91,4534,0.01729583740234375
36,92,25241,0.09628677368164062
36,93,337,0.001285552978515625
36,94,5107,0.019481658935546875
36,95,8266,0.03153228759765625
36,96,16702,0.06371307373046875
36,97,15652,0.0597076416015625
36,98,6,2.288818359375e-05
36,99,27809,0.10608291625976562
36,100,23568,0.08990478515625
36,101,6761,0.025791168212890625
36,102,35554,0.13562774658203125
36,103,39541,0.15083694458007812
36,104,16115,0.061473846435546875
36,105,5074,0.01935577392578125
36,106,28,0.0001068115234375
36,107,21431,0.08175277709960938
36,108,5222,0.01992034912109375
36,109,176,0.00067138671875
36,110,3613,0.013782501220703125
36,111,6088,0.023223876953125
36,112,21262,0.08110809326171875
36,113,88,0.000335693359375
36,114,21587,0.08234786987304688
36,115,17331,0.06611251831054688
36,116,3179,0.012126922607421875
36,117,13099,0.049968719482421875
36,118,17515,0.06681442260742188
36,119,98,0.00037384033203125
36,120,27288,0.104095458984375
36,121,34303,0.13085556030273438
36,122,527,0.002010345458984375
36,123,12791,0.048793792724609375
36,124,10316,0.0393524169921875
36,125,2686,0.01024627685546875
36,126,3303,0.012599945068359375
36,127,59451,0.22678756713867188
37,0,7707,0.029399871826171875
37,1,8385,0.031986236572265625
37,2,31829,0.12141799926757812
37,3,2,7.62939453125e-06
37,4,18720,0.0714111328125
37,5,85,0.000324249267578125
37,6,32362,0.12345123291015625
37,7,4,1.52587890625e-05
37,8,13708,0.0522918701171875
37,9,8,3.0517578125e-05
37,10,101207,0.3860740661621094
37,11,1077,0.004108428955078125
37,12,18623,0.07104110717773438
37,13,914,0.00348663330078125
37,14,41,0.000156402587890625
37,15,23617,0.09009170532226562
37,16,27683,0.10560226440429688
37,17,2,7.62939453125e-06
37,18,22629,0.08632278442382812
37,19,5358,0.02043914794921875
37,20,17829,0.06801223754882812
37,21,21666,0.08264923095703125
37,22,0,0.0
37,23,15278,0.05828094482421875
37,24,28398,0.10832977294921875
37,25,4724,0.0180206298828125
37,26,10432,0.039794921875
37,27,1008,0.00384521484375
37,28,22931,0.08747482299804688
37,29,2226,0.00849151611328125
37,30,24,9.1552734375e-05
37,31,5192,0.019805908203125
37,32,12618,0.04813385009765625
37,33,8423,0.032131195068359375
37,34,1731,0.006603240966796875
37,35,407,0.001552581787109375
37,36,18526,0.07067108154296875
37,37,40,0.000152587890625
37,38,9489,0.036197662353515625
37,39,27,0.000102996826171875
37,40,56012,0.2136688232421875
37,41,33933,0.12944412231445312
37,42,6600,0.025177001953125
37,43,85,0.000324249267578125
37,44,32400,0.12359619140625
37,45,36951,0.14095687866210938
37,46,0,0.0
37,47,37413,0.14271926879882812
37,48,10,3.814697265625e-05
37,49,21234,0.08100128173828125
37,50,73,0.000278472900390625
37,51,44,0.0001678466796875
37,52,23774,0.09069061279296875
37,53,376,0.001434326171875
37,54,0,0.0
37,55,36556,0.1394500732421875
37,56,16,6.103515625e-05
37,57,38274,0.14600372314453125
37,58,18209,0.06946182250976562
37,59,5095,0.019435882568359375
37,60,1165,0.004444122314453125
37,61,22612,0.0862579345703125
37,62,30248,0.115386962890625
37,63,4354,0.01660919189453125
37,64,1,3.814697265625e-06
37,65,22588,0.0861663818359375
37,66,32840,0.125274658203125
37,67,16558,0.06316375732421875
37,68,5122,0.01953887939453125
37,69,7,2.6702880859375e-05
37,70,34,0.00012969970703125
37,71,15274,0.05826568603515625
37,72,80,0.00030517578125
37,73,26111,0.09960556030273438
37,74,459,0.001750946044921875
37,75,31807,0.12133407592773438
37,76,23097,0.08810806274414062
37,77,3500,0.0133514404296875
37,78,46648,0.177947998046875
37,79,43992,0.167816162109375
37,80,17163,0.06547164916992188
37,81,6304,0.0240478515625
37,82,17915,0.06834030151367188
37,83,14329,0.054660797119140625
37,84,3549,0.013538360595703125
37,85,1687,0.006435394287109375
37,86,138,0.00052642822265625
37,87,9300,0.0354766845703125
37,88,731,0.002788543701171875
37,89,10253,0.039112091064453125
37,90,57,0.000217437744140625
37,91,11411,0.043529510498046875
37,92,39411,0.15034103393554688
37,93,51215,0.19536972045898438
37,94,5,1.9073486328125e-05
37,95,31299,0.11939620971679688
37,96,2,7.62939453125e-06
37,97,3113,0.011875152587890625
37,98,31362,0.11963653564453125
37,99,46574,0.17766571044921875
37,100,1,3.814697265625e-06
37,101,46452,0.1772003173828125
37,102,32920,0.125579833984375
37,103,24485,0.09340286254882812
37,104,7281,0.027774810791015625
37,105,18541,0.07072830200195312
37,106,155998,0.5950851440429688
37,107,23296,0.0888671875
37,108,61,0.000232696533203125
37,109,32567,0.12423324584960938
37,110,299,0.001140594482421875
37,111,11,4.1961669921875e-05
37,112,56326,0.21486663818359375
37,113,32332,0.1233367919921875
37,114,396,0.0015106201171875
37,115,7828,0.0298614501953125
37,116,4,1.52587890625e-05
37,117,19963,0.07615280151367188
37,118,14356,0.0547637939453125
37,119,1676,0.0063934326171875
37,120,27195,0.10374069213867188
37,121,34877,0.13304519653320312
37,122,114,0.00043487548828125
37,123,38229,0.14583206176757812
37,124,11396,0.0434722900390625
37,125,9944,0.037933349609375
37,126,83,0.000316619873046875
37,127,36221,0.13817214965820312
38,0,422,0.00160980224609375
38,1,8327,0.031764984130859375
38,2,58,0.00022125244140625
38,3,150137,0.5727272033691406
38,4,12414,0.04735565185546875
38,5,53,0.000202178955078125
38,6,1639,0.006252288818359375
38,7,14362,0.05478668212890625
38,8,16122,0.06150054931640625
38,9,14,5.340576171875e-05
38,10,27604,0.1053009033203125
38,11,7515,0.028667449951171875
38,12,4072,0.015533447265625
38,13,2,7.62939453125e-06
38,14,13875,0.052928924560546875
38,15,43700,0.1667022705078125
38,16,30504,0.116363525390625
38,17,19002,0.07248687744140625
38,18,36068,0.1375885009765625
38,19,242,0.00092315673828125
38,20,21036,0.0802459716796875
38,21,6561,0.025028228759765625
38,22,44014,0.16790008544921875
38,23,92631,0.3533592224121094
38,24,6140,0.0234222412109375
38,25,22,8.392333984375e-05
38,26,15856,0.06048583984375
38,27,494,0.00188446044921875
38,28,35060,0.1337432861328125
38,29,481,0.001834869384765625
38,30,14568,0.055572509765625
38,31,1542,0.00588226318359375
38,32,8767,0.033443450927734375
38,33,14576,0.05560302734375
38,34,43213,0.16484451293945312
38,35,29,0.000110626220703125
38,36,4973,0.018970489501953125
38,37,5594,0.02133941650390625
38,38,70632,0.269439697265625
38,39,52723,0.20112228393554688
38,40,12305,0.046939849853515625
38,41,1,3.814697265625e-06
38,42,261,0.000995635986328125
38,43,166,0.00063323974609375
38,44,48031,0.18322372436523438
38,45,6,2.288818359375e-05
38,46,3461,0.013202667236328125
38,47,20774,0.07924652099609375
38,48,27314,0.10419464111328125
38,49,14640,0.05584716796875
38,50,3482,0.01328277587890625
38,51,13917,0.053089141845703125
38,52,4113,0.015689849853515625
38,53,54505,0.20792007446289062
38,54,15,5.7220458984375e-05
38,55,109376,0.417236328125
38,56,1,3.814697265625e-06
38,57,64983,0.24789047241210938
38,58,15209,0.058017730712890625
38,59,468,0.0017852783203125
38,60,38654,0.14745330810546875
38,61,3938,0.01502227783203125
38,62,23913,0.09122085571289062
38,63,3300,0.0125885009765625
38,64,22221,0.08476638793945312
38,65,1,3.814697265625e-06
38,66,28087,0.10714340209960938
38,67,16564,0.0631866455078125
38,68,33973,0.12959671020507812
38,69,58921,0.22476577758789062
38,70,136,0.000518798828125
38,71,26931,0.10273361206054688
38,72,51,0.000194549560546875
38,73,17970,0.06855010986328125
38,74,2654,0.01012420654296875
38,75,1231,0.004695892333984375
38,76,13085,0.049915313720703125
38,77,463,0.001766204833984375
38,78,375,0.001430511474609375
38,79,26632,0.101593017578125
38,80,28567,0.10897445678710938
38,81,8549,0.032611846923828125
38,82,16153,0.061618804931640625
38,83,18,6.866455078125e-05
38,84,28504,0.108734130859375
38,85,3392,0.012939453125
38,86,27924,0.1065216064453125
38,87,12950,0.04940032958984375
38,88,2429,0.009265899658203125
38,89,640,0.00244140625
38,90,13090,0.04993438720703125
38,91,11,4.1961669921875e-05
38,92,30062,0.11467742919921875
38,93,1827,0.006969451904296875
38,94,268,0.0010223388671875
38,95,13539,0.051647186279296875
38,96,10659,0.040660858154296875
38,97,247,0.000942230224609375
38,98,18359,0.07003402709960938
38,99,21308,0.0812835693359375
38,100,13484,0.0514373779296875
38,101,36729,0.14011001586914062
38,102,20766,0.07921600341796875
38,103,0,0.0
38,104,147,0.000560760498046875
38,105,23814,0.09084320068359375
38,106,33,0.000125885009765625
38,107,755,0.002880096435546875
38,108,15401,0.058750152587890625
38,109,13508,0.0515289306640625
38,110,19880,0.075836181640625
38,111,31668,0.1208038330078125
38,112,104,0.000396728515625
38,113,14,5.340576171875e-05
38,114,8961,0.034183502197265625
38,115,93807,0.3578453063964844
38,116,183,0.000698089599609375
38,117,1820,0.0069427490234375
38,118,2568,0.009796142578125
38,119,15730,0.06000518798828125
38,120,66,0.00025177001953125
38,121,2979,0.011363983154296875
38,122,15,5.7220458984375e-05
38,123,7,2.6702880859375e-05
38,124,94,0.00035858154296875
38,125,11732,0.0447540283203125
38,126,7211,0.027507781982421875
38,127,8,3.0517578125e-05
39,0,24412,0.0931243896484375
39,1,43461,0.16579055786132812
39,2,7379,0.028148651123046875
39,3,60784,0.23187255859375
39,4,34430,0.13134002685546875
39,5,44,0.0001678466796875
39,6,55689,0.21243667602539062
39,7,39541,0.15083694458007812
39,8,17926,0.06838226318359375
39,9,18130,0.06916046142578125
39,10,284,0.0010833740234375
39,11,4578,0.01746368408203125
39,12,590,0.00225067138671875
39,13,531,0.002025604248046875
39,14,1024,0.00390625
39,15,24,9.1552734375e-05
39,16,91757,0.3500251770019531
39,17,135771,0.5179252624511719
39,18,4387,0.016735076904296875
39,19,90,0.00034332275390625
39,20,45024,0.1717529296875
39,21,190,0.00072479248046875
39,22,18,6.866455078125e-05
39,23,27520,0.10498046875
39,24,4133,0.015766143798828125
39,25,28246,0.10774993896484375
39,26,879,0.003353118896484375
39,27,2406,0.00917816162109375
39,28,7973,0.030414581298828125
39,29,20017,0.07635879516601562
39,30,36489,0.13919448852539062
39,31,5192,0.019805908203125
39,32,52933,0.20192337036132812
39,33,4847,0.018489837646484375
39,34,31504,0.12017822265625
39,35,5754,0.02194976806640625
39,36,990,0.00377655029296875
39,37,22253,0.08488845825195312
39,38,138,0.00052642822265625
39,39,3587,0.013683319091796875
39,40,154191,0.5881919860839844
39,41,9966,0.03801727294921875
39,42,4,1.52587890625e-05
39,43,25,9.5367431640625e-05
39,44,15,5.7220458984375e-05
39,45,20182,0.07698822021484375
39,46,5422,0.02068328857421875
39,47,44,0.0001678466796875
39,48,5061,0.019306182861328125
39,49,11021,0.042041778564453125
39,50,3386,0.01291656494140625
39,51,33213,0.12669754028320312
39,52,18608,0.07098388671875
39,53,269,0.001026153564453125
39,54,23600,0.09002685546875
39,55,14683,0.056011199951171875
39,56,14999,0.057216644287109375
39,57,17154,0.06543731689453125
39,58,17822,0.06798553466796875
39,59,2376,0.009063720703125
39,60,30927,0.11797714233398438
39,61,17725,0.06761550903320312
39,62,6,2.288818359375e-05
39,63,3764,0.0143585205078125
39,64,423,0.001613616943359375
39,65,273,0.001041412353515625
39,66,110,0.00041961669921875
39,67,12,4.57763671875e-05
39,68,59,0.000225067138671875
39,69,13827,0.052745819091796875
39,70,17312,0.0660400390625
39,71,30728,0.117218017578125
39,72,10936,0.041717529296875
39,73,303,0.001155853271484375
39,74,1,3.814697265625e-06
39,75,6292,0.0240020751953125
39,76,352,0.0013427734375
39,77,41335,0.15768051147460938
39,78,16100,0.0614166259765625
39,79,273,0.001041412353515625
39,80,11402,0.04349517822265625
39,81,142,0.00054168701171875
39,82,16032,0.0611572265625
39,83,15241,0.058139801025390625
39,84,46,0.00017547607421875
39,85,28133,0.10731887817382812
39,86,8190,0.03124237060546875
39,87,27077,0.10329055786132812
39,88,81,0.000308990478515625
39,89,63122,0.24079132080078125
39,90,20158,0.07689666748046875
39,91,20877,0.07963943481445312
39,92,2,7.62939453125e-06
39,93,653,0.002490997314453125
39,94,41921,0.15991592407226562
39,95,34595,0.13196945190429688
39,96,9764,0.0372467041015625
39,97,6,2.288818359375e-05
39,98,32897,0.12549209594726562
39,99,28,0.0001068115234375
39,100,31913,0.12173843383789062
39,101,23393,0.08923721313476562
39,102,4746,0.01810455322265625
39,103,21081,0.08041763305664062
39,104,1707,0.006511688232421875
39,105,156,0.0005950927734375
39,106,28148,0.1073760986328125
39,107,34112,0.130126953125
39,108,24,9.1552734375e-05
39,109,19215,0.07329940795898438
39,110,12777,0.048740386962890625
39,111,7,2.6702880859375e-05
39,112,179,0.000682830810546875
39,113,57,0.000217437744140625
39,114,17,6.4849853515625e-05
39,115,2264,0.008636474609375
39,116,19953,0.07611465454101562
39,117,5076,0.0193634033203125
39,118,509,0.001941680908203125
39,119,96,0.0003662109375
39,120,28473,0.10861587524414062
39,121,73298,0.27960968017578125
39,122,266,0.00101470947265625
39,123,140,0.0005340576171875
39,124,71,0.000270843505859375
39,125,25785,0.09836196899414062
39,126,25323,0.09659957885742188
39,127,24275,0.09260177612304688
40,0,18475,0.07047653198242188
40,1,1807,0.006893157958984375
40,2,65,0.000247955322265625
40,3,10,3.814697265625e-05
40,4,13033,0.049716949462890625
40,5,3957,0.015094757080078125
40,6,6791,0.025905609130859375
40,7,20246,0.07723236083984375
40,8,27427,0.10462570190429688
40,9,8520,0.032501220703125
40,10,369,0.001407623291015625
40,11,17646,0.06731414794921875
40,12,14843,0.056621551513671875
40,13,31386,0.11972808837890625
40,14,110983,0.4233665466308594
40,15,29811,0.11371994018554688
40,16,38733,0.14775466918945312
40,17,2771,0.010570526123046875
40,18,4046,0.01543426513671875
40,19,7781,0.029682159423828125
40,20,34627,0.13209152221679688
40,21,58,0.00022125244140625
40,22,5505,0.020999908447265625
40,23,7959,0.030361175537109375
40,24,4758,0.01815032958984375
40,25,88,0.000335693359375
40,26,73799,0.2815208435058594
40,27,15388,0.0587005615234375
40,28,18606,0.07097625732421875
40,29,37459,0.14289474487304688
40,30,125689,0.4794654846191406
40,31,15,5.7220458984375e-05
40,32,1641,0.006259918212890625
40,33,6169,0.023532867431640625
40,34,242,0.00092315673828125
40,35,25590,0.09761810302734375
40,36,1717,0.006549835205078125
40,37,20503,0.07821273803710938
40,38,3,1.1444091796875e-05
40,39,24746,0.09439849853515625
40,40,19304,0.073638916015625
40,41,804,0.0030670166015625
40,42,7288,0.027801513671875
40,43,50207,0.19152450561523438
40,44,46213,0.17628860473632812
40,45,17713,0.06756973266601562
40,46,168,0.000640869140625
40,47,19,7.2479248046875e-05
40,48,17799,0.06789779663085938
40,49,182,0.00069427490234375
40,50,10366,0.03954315185546875
40,51,27794,0.10602569580078125
40,52,14813,0.056507110595703125
40,53,972,0.0037078857421875
40,54,31009,0.11828994750976562
40,55,25682,0.09796905517578125
40,56,16,6.103515625e-05
40,57,5022,0.01915740966796875
40,58,1620,0.0061798095703125
40,59,68,0.0002593994140625
40,60,19211,0.07328414916992188
40,61,2,7.62939453125e-06
40,62,4468,0.0170440673828125
40,63,5166,0.01970672607421875
40,64,179,0.000682830810546875
40,65,11915,0.045452117919921875
40,66,20,7.62939453125e-05
40,67,82,0.00031280517578125
40,68,153,0.000583648681640625
40,69,27,0.000102996826171875
40,70,1091,0.004161834716796875
40,71,259,0.000988006591796875
40,72,8274,0.03156280517578125
40,73,16378,0.06247711181640625
40,74,4323,0.016490936279296875
40,75,61806,0.23577117919921875
40,76,1746,0.00666046142578125
40,77,40398,0.15410614013671875
40,78,27883,0.10636520385742188
40,79,19846,0.07570648193359375
40,80,94300,0.3597259521484375
40,81,15436,0.0588836669921875
40,82,18984,0.072418212890625
40,83,35198,0.13426971435546875
40,84,1487,0.005672454833984375
40,85,3133,0.011951446533203125
40,86,0,0.0
40,87,346,0.00131988525390625
40,88,17,6.4849853515625e-05
40,89,6936,0.026458740234375
40,90,26019,0.09925460815429688
40,91,1532,0.0058441162109375
40,92,856,0.003265380859375
40,93,14277,0.054462432861328125
40,94,14776,0.056365966796875
40,95,191,0.000728607177734375
40,96,3,1.1444091796875e-05
40,97,6195,0.023632049560546875
40,98,47,0.000179290771484375
40,99,986,0.00376129150390625
40,100,21349,0.08143997192382812
40,101,29639,0.11306381225585938
40,102,46866,0.17877960205078125
40,103,3886,0.01482391357421875
40,104,10,3.814697265625e-05
40,105,45990,0.17543792724609375
40,106,10960,0.04180908203125
40,107,5179,0.019756317138671875
40,108,53321,0.20340347290039062
40,109,19914,0.07596588134765625
40,110,29480,0.112457275390625
40,111,11737,0.044773101806640625
40,112,20066,0.07654571533203125
40,113,5544,0.021148681640625
40,114,56689,0.21625137329101562
40,115,41093,0.15675735473632812
40,116,22,8.392333984375e-05
40,117,3382,0.01290130615234375
40,118,464,0.00177001953125
40,119,21915,0.08359909057617188
40,120,5,1.9073486328125e-05
40,121,36105,0.13772964477539062
40,122,24,9.1552734375e-05
40,123,24358,0.09291839599609375
40,124,31443,0.11994552612304688
40,125,2,7.62939453125e-06
40,126,1223,0.004665374755859375
40,127,72219,0.2754936218261719
41,0,40832,0.15576171875
41,1,76482,0.29175567626953125
41,2,36733,0.14012527465820312
41,3,37,0.000141143798828125
41,4,0,0.0
41,5,29808,0.11370849609375
41,6,29925,0.11415481567382812
41,7,19386,0.07395172119140625
41,8,4,1.52587890625e-05
41,9,103286,0.39400482177734375
41,10,9351,0.035671234130859375
41,11,32456,0.123809814453125
41,12,56,0.000213623046875
41,13,1146,0.00437164306640625
41,14,35845,0.13673782348632812
41,15,36865,0.14062881469726562
41,16,77,0.000293731689453125
41,17,24643,0.09400558471679688
41,18,31206,0.11904144287109375
41,19,28107,0.10721969604492188
41,20,32169,0.12271499633789062
41,21,17414,0.06642913818359375
41,22,1083,0.004131317138671875
41,23,50,0.00019073486328125
41,24,13,4.9591064453125e-05
41,25,3557,0.013568878173828125
41,26,6992,0.02667236328125
41,27,1,3.814697265625e-06
41,28,48,0.00018310546875
41,29,208,0.00079345703125
41,30,13479,0.051418304443359375
41,31,9,3.4332275390625e-05
41,32,21,8.0108642578125e-05
41,33,521,0.001987457275390625
41,34,6490,0.02475738525390625
41,35,37729,0.14392471313476562
41,36,35825,0.13666152954101562
41,37,169,0.000644683837890625
41,38,2071,0.007900238037109375
41,39,5121,0.019535064697265625
41,40,378,0.00144195556640625
41,41,444,0.0016937255859375
41,42,23306,0.08890533447265625
41,43,18,6.866455078125e-05
41,44,11207,0.042751312255859375
41,45,35214,0.13433074951171875
41,46,24473,0.09335708618164062
41,47,5795,0.022106170654296875
41,48,21739,0.08292770385742188
41,49,25699,0.09803390502929688
41,50,17338,0.06613922119140625
41,51,1255,0.004787445068359375
41,52,26680,0.101776123046875
41,53,31406,0.11980438232421875
41,54,18310,0.06984710693359375
41,55,13251,0.050548553466796875
41,56,21,8.0108642578125e-05
41,57,22456,0.085662841796875
41,58,7001,0.026706695556640625
41,59,6187,0.023601531982421875
41,60,5,1.9073486328125e-05
41,61,23211,0.08854293823242188
41,62,19208,0.073272705078125
41,63,37287,0.14223861694335938
41,64,31855,0.12151718139648438
41,65,42558,0.16234588623046875
41,66,41229,0.15727615356445312
41,67,4,1.52587890625e-05
41,68,29459,0.11237716674804688
41,69,32150,0.12264251708984375
41,70,34,0.00012969970703125
41,71,111,0.000423431396484375
41,72,19313,0.07367324829101562
41,73,22881,0.08728408813476562
41,74,798,0.00304412841796875
41,75,5866,0.02237701416015625
41,76,232,0.000885009765625
41,77,70327,0.2682762145996094
41,78,5357,0.020435333251953125
41,79,21974,0.08382415771484375
41,80,34462,0.13146209716796875
41,81,23389,0.08922195434570312
41,82,45705,0.17435073852539062
41,83,4521,0.017246246337890625
41,84,27618,0.10535430908203125
41,85,28538,0.10886383056640625
41,86,159,0.000606536865234375
41,87,12159,0.046382904052734375
41,88,10577,0.040348052978515625
41,89,7895,0.030117034912109375
41,90,9225,0.035190582275390625
41,91,50,0.00019073486328125
41,92,36347,0.13865280151367188
41,93,18146,0.06922149658203125
41,94,28,0.0001068115234375
41,95,432,0.00164794921875
41,96,4,1.52587890625e-05
41,97,37093,0.14149856567382812
41,98,6,2.288818359375e-05
41,99,18468,0.0704498291015625
41,100,31930,0.12180328369140625
41,101,72,0.000274658203125
41,102,7531,0.028728485107421875
41,103,74720,0.2850341796875
41,104,0,0.0
41,105,2477,0.009449005126953125
41,106,47105,0.17969131469726562
41,107,11,4.1961669921875e-05
41,108,665,0.002536773681640625
41,109,1449,0.005527496337890625
41,110,32,0.0001220703125
41,111,28,0.0001068115234375
41,112,56804,0.2166900634765625
41,113,448,0.001708984375
41,114,34,0.00012969970703125
41,115,10956,0.0417938232421875
41,116,684,0.0026092529296875
41,117,17764,0.0677642822265625
41,118,7278,0.02776336669921875
41,119,174,0.00066375732421875
41,120,2854,0.01088714599609375
41,121,75965,0.2897834777832031
41,122,22635,0.08634567260742188
41,123,6482,0.02472686767578125
41,124,1584,0.00604248046875
41,125,7,2.6702880859375e-05
41,126,17149,0.06541824340820312
41,127,240,0.00091552734375
42,0,20,7.62939453125e-05
42,1,54,0.00020599365234375
42,2,21985,0.08386611938476562
42,3,60287,0.22997665405273438
42,4,23466,0.08951568603515625
42,5,15197,0.057971954345703125
42,6,4021,0.015338897705078125
42,7,9246,0.03527069091796875
42,8,29968,0.11431884765625
42,9,5133,0.019580841064453125
42,10,4293,0.016376495361328125
42,11,0,0.0
42,12,33860,0.1291656494140625
42,13,35,0.000133514404296875
42,14,42552,0.162322998046875
42,15,0,0.0
42,16,99610,0.37998199462890625
42,17,25483,0.09720993041992188
42,18,46964,0.1791534423828125
42,19,7020,0.0267791748046875
42,20,7959,0.030361175537109375
42,21,23098,0.08811187744140625
42,22,34872,0.133026123046875
42,23,103341,0.3942146301269531
42,24,79443,0.3030509948730469
42,25,17901,0.06828689575195312
42,26,0,0.0
42,27,23042,0.08789825439453125
42,28,21948,0.0837249755859375
42,29,57,0.000217437744140625
42,30,8292,0.0316314697265625
42,31,34716,0.1324310302734375
42,32,9563,0.036479949951171875
42,33,11219,0.042797088623046875
42,34,46,0.00017547607421875
42,35,703,0.002681732177734375
42,36,3094,0.01180267333984375
42,37,26698,0.10184478759765625
42,38,4388,0.0167388916015625
42,39,17033,0.06497573852539062
42,40,3,1.1444091796875e-05
42,41,7625,0.029087066650390625
42,42,34,0.00012969970703125
42,43,28594,0.10907745361328125
42,44,34,0.00012969970703125
42,45,15,5.7220458984375e-05
42,46,17,6.4849853515625e-05
42,47,2932,0.0111846923828125
42,48,5,1.9073486328125e-05
42,49,48427,0.18473434448242188
42,50,8901,0.033954620361328125
42,51,0,0.0
42,52,11591,0.044216156005859375
42,53,73,0.000278472900390625
42,54,96,0.0003662109375
42,55,59904,0.228515625
42,56,10206,0.03893280029296875
42,57,24,9.1552734375e-05
42,58,8335,0.031795501708984375
42,59,22799,0.08697128295898438
42,60,48,0.00018310546875
42,61,2255,0.008602142333984375
42,62,145,0.000553131103515625
42,63,782,0.00298309326171875
42,64,23955,0.09138107299804688
42,65,34755,0.13257980346679688
42,66,16708,0.0637359619140625
42,67,64,0.000244140625
42,68,9261,0.035327911376953125
42,69,34063,0.12994003295898438
42,70,23605,0.09004592895507812
42,71,52665,0.20090103149414062
42,72,10,3.814697265625e-05
42,73,34145,0.13025283813476562
42,74,38531,0.14698410034179688
42,75,45281,0.17273330688476562
42,76,4001,0.015262603759765625
42,77,12655,0.048274993896484375
42,78,3267,0.012462615966796875
42,79,6579,0.025096893310546875
42,80,43541,0.16609573364257812
42,81,1566,0.00597381591796875
42,82,139,0.000530242919921875
42,83,580,0.0022125244140625
42,84,7089,0.027042388916015625
42,85,13,4.9591064453125e-05
42,86,43284,0.1651153564453125
42,87,1151,0.004390716552734375
42,88,137,0.000522613525390625
42,89,98,0.00037384033203125
42,90,25421,0.09697341918945312
42,91,2335,0.008907318115234375
42,92,10172,0.0388031005859375
42,93,32659,0.12458419799804688
42,94,1553,0.005924224853515625
42,95,60,0.0002288818359375
42,96,2733,0.010425567626953125
42,97,1460,0.0055694580078125
42,98,31688,0.120880126953125
42,99,14586,0.05564117431640625
42,100,7702,0.02938079833984375
42,101,41261,0.15739822387695312
42,102,32642,0.12451934814453125
42,103,14,5.340576171875e-05
42,104,2040,0.007781982421875
42,105,64,0.000244140625
42,106,25062,0.09560394287109375
42,107,28,0.0001068115234375
42,108,21117,0.08055496215820312
42,109,7392,0.0281982421875
42,110,436,0.0016632080078125
42,111,12970,0.04947662353515625
42,112,2622,0.01000213623046875
42,113,9810,0.03742218017578125
42,114,19179,0.07316207885742188
42,115,102207,0.3898887634277344
42,116,14415,0.054988861083984375
42,117,29100,0.1110076904296875
42,118,90,0.00034332275390625
42,119,13965,0.053272247314453125
42,120,26,9.918212890625e-05
42,121,37,0.000141143798828125
42,122,15,5.7220458984375e-05
42,123,41644,0.1588592529296875
42,124,19,7.2479248046875e-05
42,125,32857,0.12533950805664062
42,126,51121,0.19501113891601562
42,127,55,0.000209808349609375
43,0,12868,0.0490875244140625
43,1,18,6.866455078125e-05
43,2,21610,0.08243560791015625
43,3,168,0.000640869140625
43,4,43040,0.1641845703125
43,5,57463,0.21920394897460938
43,6,27146,0.10355377197265625
43,7,15227,0.058086395263671875
43,8,67673,0.2581520080566406
43,9,78,0.00029754638671875
43,10,3322,0.01267242431640625
43,11,16,6.103515625e-05
43,12,30095,0.11480331420898438
43,13,49,0.000186920166015625
43,14,11,4.1961669921875e-05
43,15,1943,0.007411956787109375
43,16,35558,0.13564300537109375
43,17,44,0.0001678466796875
43,18,9307,0.035503387451171875
43,19,33718,0.12862396240234375
43,20,472,0.001800537109375
43,21,48,0.00018310546875
43,22,2,7.62939453125e-06
43,23,14,5.340576171875e-05
43,24,20471,0.07809066772460938
43,25,62,0.00023651123046875
43,26,30453,0.11616897583007812
43,27,3009,0.011478424072265625
43,28,577,0.002201080322265625
43,29,22490,0.08579254150390625
43,30,12183,0.046474456787109375
43,31,20445,0.07799148559570312
43,32,6233,0.023777008056640625
