layer,expert,routed_tokens,rows,f_at_k6,range_nar_over_hadamard,predicted_sqrt_1_minus_f
13,73,13504,256,0.08771053643707624,0.9366810176976803,0.9551384525622051
13,74,1290,256,0.07215945150403132,0.9050120660337576,0.9632448019563711
13,75,41565,256,0.0728823007330747,0.9076563168250957,0.9628695131049302
13,76,26651,256,0.07910366076349118,0.9237807619799622,0.9596334400366157
13,77,5923,256,0.0768977521720833,0.9271778242468296,0.9607821021584013
13,78,38809,256,0.41680924985635465,0.7722598047207759,0.7636692675128712
13,79,50027,256,0.06146117822252381,0.9259928605324613,0.9687821332877048
13,80,15438,256,0.17626020717093385,0.8576569154698652,0.9076011198919194
13,81,10765,256,0.3315232190167025,0.7946940166300756,0.8176042936428951
13,82,32886,256,0.13396752321747335,0.9163805769958198,0.930608659309877
13,83,10242,256,0.12964788830265775,0.9089859309321022,0.9329266378967546
13,84,3303,256,0.04799849587673252,0.9515883398570419,0.9757056441997594
13,85,11043,256,0.05270195777740129,0.9544288190660591,0.9732923724259832
13,86,1350,256,0.024938181032842222,0.9471443193,0.9874521856612389
13,87,8485,256,0.07261911843517492,0.9336682620763237,0.9630061690170136
13,88,756,256,0.09635270536334367,0.8282867281034744,0.9506036474980812
13,89,17464,256,0.0940069662936565,0.9262955873254659,0.9518366633547709
13,91,20268,256,0.21031293566340273,0.8599617669480272,0.8886433842304782
13,92,41720,256,0.11034994688176007,0.9166786964716912,0.943212623493897
13,93,20881,256,0.1508729215146991,0.9187582151826561,0.9214809159637007
13,95,39748,256,0.056090681995081285,0.9325940325669209,0.9715499565153193
13,97,2483,256,0.06855830763062903,0.9383931863848999,0.9651122693082763
13,98,40787,256,0.08597968493362018,0.9191692829411608,0.9560440968210514
13,101,64644,256,0.057078987599614606,0.9368230287151383,0.9710412001559899
13,102,32835,256,0.055163809672005015,0.9142948777494615,0.9720268465057922
13,103,27797,256,0.18173464506573292,0.8695313659993148,0.9045802092320322
13,104,1653,256,0.2172364848017637,0.7653478409729052,0.8847392357063386
13,105,17660,256,0.07116926210711258,0.9577617785460504,0.9637586512674672
13,106,153490,256,0.06425701278661616,0.928108338752967,0.9673380935398873
13,107,21018,256,0.046567708409924635,0.949062220878432,0.9764385754311816
13,108,202,202,0.022224303675788128,0.9318597166488113,0.9888254124587474
13,109,37590,256,0.06352846949896265,0.9428487265324157,0.9677145914478283
13,110,363,256,0.027865521177654014,0.9028253989115167,0.9859688021546857
13,112,50288,256,0.0829876658131538,0.9356016923116662,0.9576076097164465
13,113,32643,256,0.07683511757646078,0.921867243160564,0.9608146972353926
13,114,169,169,0.027062367412111446,0.8770331317130055,0.9863760097386233
13,115,10068,256,0.05018775059595888,0.9309804309536079,0.9745831156982154
13,117,8120,256,0.3120129206387095,0.779434287678342,0.8294498654899466
13,118,6087,256,0.1762754750119053,0.8729862224618331,0.9075927087565736
13,119,2170,256,0.07744343827271734,0.8720083583950359,0.9604980800226945
13,120,17672,256,0.0697795753206405,0.9397983588578073,0.9644793542006793
13,121,30027,256,0.08063934838450033,0.9157896018632564,0.9588329633546708
13,122,1173,256,0.16781965059849532,0.5700693728758693,0.9122391952780283
13,123,39851,256,0.06005580890065095,0.9368925182859005,0.9695071898131282
13,124,11962,256,0.14419763498807905,0.8999148726101176,0.925095868011484
13,125,12043,256,0.06277276624768208,0.9169680708073489,0.9681049704202112
13,126,485,256,0.02840942163673406,0.8998227520689461,0.9856929432451396
13,127,25325,256,0.09901483495033708,0.9200777553890782,0.9492023836093454
14,0,283,256,0.06401552210420114,0.8014227296987072,0.9674629077622557
14,1,9369,256,0.4495604349457531,0.759763077260872,0.7419161442199832
14,2,751,256,0.023390396586148873,0.9461453560097364,0.9882356011669743
14,3,163861,256,0.08118878710090838,0.894564211541222,0.9585464062313789
14,4,6854,256,0.2999884605532193,0.8613619227127746,0.8366669226441193
14,6,10205,256,0.06268666605518315,0.9282345737202541,0.9681494378167127
14,7,27802,256,0.07027726175843296,0.920846626116193,0.9642213118582098
14,8,22981,256,0.072658358619595,0.9305363358589156,0.9629857950044772
14,9,87,87,0.02093729802268594,0.8929075199792962,0.9894759734209386
14,10,27232,256,0.07303289074420684,0.9223640749667457,0.9627913113732348
14,11,3058,256,0.14885388194655846,0.8851586532369331,0.9225758061283862
14,12,1060,256,0.034907447458880525,0.9236695921896974,0.9823912420930468
14,14,21338,256,0.10477751489729806,0.9148691180523139,0.9461619761450478
14,15,36734,256,0.09797923642542716,0.9279915475430282,0.9497477368093976
14,16,37968,256,0.08168547085232929,0.913273538586543,0.9582872894636925
14,17,20595,256,0.38592200311027974,0.7843474387465738,0.7836312888659566
14,18,27778,256,0.07538830929509954,0.943949848923899,0.9615673095030324
14,19,1342,256,0.022890423901275422,0.9536160789901023,0.9884885310911425
14,20,26592,256,0.19269795674445866,0.8459036039729685,0.8984998849502104
14,21,2960,256,0.09429130762168117,0.9187971160606235,0.9516872870740256
14,22,18132,256,0.04986170176260642,0.896495641655504,0.9747503773979231
14,23,135084,256,0.059451187386356706,0.9221823161216254,0.9698189586792183
14,24,3430,256,0.060387342239031847,0.937279117824137,0.9693361943933426
14,26,2513,256,0.14539179279782616,0.8732638680936251,0.9244502188880556
14,27,2820,256,0.054268617812890135,0.918628805639319,0.9724872144080403
14,28,37471,256,0.06553609644375269,0.9361641129528885,0.9666767316720969
14,29,2956,256,0.05536462004984788,0.9465058855364633,0.9719235463503043
14,30,14016,256,0.07955765889852758,0.9085707755572345,0.9593968631913867
14,31,3947,256,0.09821969692975911,0.9162150652237283,0.9496211365961906
14,32,7478,256,0.42550990430131586,0.7145547978966585,0.7579512488931489
14,33,10982,256,0.2746449057022749,0.8267082824354374,0.8516778113217023
14,34,71885,256,0.07882603020323048,0.9237036623684721,0.9597780836197343
14,35,80,80,0.021065554159798605,0.9122767713802006,0.9894111611661763
14,36,4996,256,0.10183840190112729,0.8241870606595899,0.9477138798703292
14,37,8612,256,0.07636675833961631,0.9446745475539258,0.9610583965922069
14,38,68177,256,0.09760597357291784,0.903993102615653,0.9499442227978874
14,39,48620,256,0.07213867102055034,0.9312795579256884,0.9632555886053553
14,40,13766,256,0.08361790071663053,0.9316422900952057,0.9572784857518576
14,42,1574,256,0.06492672936196967,0.8468555395172291,0.9669918668934244
14,44,78190,256,0.05540905470688716,0.9373183703778973,0.9719006869496043
14,46,550,256,0.04091697800130438,0.9081329912623286,0.9793278419399173
14,47,11105,256,0.06972228282480915,0.8892065674470407,0.9645090549990657
14,48,29302,256,0.10328996041322744,0.9075472254668081,0.9469477491323228
14,49,10002,256,0.19176777936118244,0.8099141039964474,0.8990173639250899
14,50,5512,256,0.09904485244900439,0.9443441733630773,0.9491865715184742
14,51,14648,256,0.08322948582129132,0.9195355135785673,0.9574813388148663
14,52,2034,256,0.044061072781986135,0.9198256202702902,0.9777212932211377
14,53,70880,256,0.07726495613548587,0.9301118566648789,0.9605909867703913
14,55,56614,256,0.24921776678705584,0.868855643801291,0.8664769086438161
14,57,103487,256,0.07111358208826767,0.9290267062185379,0.9637875377445655
14,58,776,256,0.05938654904823057,0.8942408021340104,0.969852283057461
14,59,3164,256,0.03943393126998466,0.9494452862726389,0.9800847252814501
14,60,24758,256,0.0756968174383521,0.9366191863236607,0.9614068766977111
14,61,1756,256,0.14866116329607756,0.7371371535681386,0.922680246187119
14,62,22877,256,0.08819673151448874,0.8829580126172311,0.9548839031450427
14,63,716,256,0.036248999343693286,0.8335941258743467,0.9817082054543024
14,64,13998,256,0.08493442031707785,0.8889614095810052,0.9565906019206556
14,66,2937,256,0.224945190205405,0.8855104152661045,0.8803719724040487
14,67,9289,256,0.2762362810605742,0.7994561475170683,0.8507430393129443
14,68,34025,256,0.10252142891182726,0.8933159812316248,0.9473534562602137
14,69,61362,256,0.09270640571677155,0.9040334738660073,0.9525196030965601
14,71,5621,256,0.095942768678671,0.8961810983691358,0.9508192421913478
14,72,1601,256,0.05037844643077597,0.9604513050857635,0.9744852762198226
14,74,3348,256,0.131634201103332,0.883344909694404,0.9318614697993839
14,75,2383,256,0.09275484693737879,0.9119366673508095,0.9524941748182092
14,76,36812,256,0.08628515727600986,0.9357065729623212,0.9558843249703335
14,77,2616,256,0.2514085889377896,0.7463903842714326,0.8652117723784221
14,78,333,256,0.026219927169919874,0.8656940879976223,0.9868029554222465
14,79,30459,256,0.0960666004277367,0.9002822064657882,0.9507541215121096
14,80,19709,256,0.11491233164827466,0.8772744539249195,0.9407909801606972
14,81,9907,256,0.35602240357725196,0.7256672782572225,0.8024821471053099
14,82,16667,256,0.06322633983487996,0.8885646525764066,0.9678706835962746
14,83,7034,256,0.03568573919990079,0.9644086320456551,0.9819950411280595
14,84,22345,256,0.08339313131183847,0.9050069564131888,0.9573958787712434
14,85,4958,256,0.3574675338829341,0.7426973148056366,0.8015812286456476
14,86,10353,256,0.1950040733660222,0.8898056518061684,0.8972156522453104
14,87,12022,256,0.05167797631041954,0.9355260877742014,0.9738182703613546
14,88,1593,256,0.06778475278702902,0.9025725418677917,0.965512945129671
14,89,1933,256,0.03225851928562782,0.9446792688015493,0.9837385225324726
14,90,2022,256,0.09412077852163733,0.8391737407955946,0.9517768758897027
14,91,137,137,0.02050199444201788,0.9364659310238704,0.9896959157023849
14,92,23697,256,0.13942800010709286,0.8785310046899601,0.9276701999595045
14,93,5043,256,0.28747788332252444,0.8477879398840693,0.8441102514941253
14,94,2313,256,0.09557505342287355,0.9168700683346561,0.9510125901254549
14,95,21280,256,0.06736437962137826,0.9219457286824322,0.965730614808613
14,96,6957,256,0.07022373287663211,0.9197699789696108,0.9642490690290387
14,97,2398,256,0.048225777016159356,0.9481977979936699,0.9755891671107468
14,98,3679,256,0.32472408382310397,0.7699441177677145,0.821751736339447
14,99,35497,256,0.07252085958563186,0.9344537250225643,0.9630571843947628
14,100,12228,256,0.46597361792773795,0.7147106429542183,0.7307710873264364
14,101,52501,256,0.06424955942006019,0.8975609514137156,0.9673419460459367
14,102,7306,256,0.10888478282380924,0.8590937928050811,0.9439889920842249
14,104,123,123,0.022279596698918203,0.8737274195365606,0.988797453122267
14,105,22965,256,0.15198933687357036,0.8683847568331579,0.9208749443471843
14,107,1053,256,0.11799465237468791,0.7320199425469278,0.9391513976060049
14,108,16784,256,0.17334839673438796,0.8767314023738945,0.9092038293285022
14,109,17468,256,0.08433884057492706,0.9420771097888997,0.9569018546460619
14,110,43583,256,0.11263461231471426,0.8833814023337748,0.9420007365630272
14,111,40355,256,0.05452433900610246,0.9254118772335306,0.9723557275986487
14,112,131,131,0.030481718616941947,0.8289457705218087,0.9846411942342541
14,113,254,254,0.019752244439537405,0.9515666249779937,0.9900746212081505
14,114,6968,256,0.10410849821665986,0.9255602216926608,0.9465154524799583
14,115,81933,256,0.06959355836049225,0.9141590863229971,0.9645757832537097
14,116,798,256,0.04184534052590528,0.9591397283748337,0.9788537477448277
14,117,2474,256,0.6159060810792089,0.6124795066926721,0.6197531112635024
14,118,874,256,0.03251515720242622,0.9210814092265989,0.9836080737761224
14,119,10158,256,0.17532873576706004,0.8933748571564385,0.9081141251147566
14,121,5394,256,0.15424664203813565,0.8705163527192048,0.9196484969605857
14,122,197,197,0.04547000956009755,0.5945818779109827,0.9770005068780172
14,123,149,149,0.01976703187969594,0.973295463660256,0.9900671533387541
14,125,13014,256,0.2988965735150398,0.8424804665965939,0.8373191903240724
14,126,4082,256,0.1908371095864418,0.867381004842993,0.8995348189000569
15,0,19770,256,0.15647875708106584,0.8578020612129129,0.9184341255195901
15,1,57205,256,0.055654671587050834,0.9204963264264786,0.9717743196920513
15,2,3718,256,0.48373508637641216,0.7792219370803036,0.7185157713116587
15,3,65497,256,0.06038352683783462,0.9426285052523137,0.9693381624397985
15,4,2152,256,0.07144107946817828,0.9315385319811514,0.9636176215345077
15,5,98,98,0.02657313964739468,0.9189564220624434,0.9866239711017594
15,6,82209,256,0.056400319486002465,0.9303752940593805,0.9713905911187309
15,7,43415,256,0.07088606936549105,0.9426577050404827,0.9639055610559102
15,8,24280,256,0.06778858955772811,0.942538079703797,0.9655109582196734
15,9,13016,256,0.09843812085422608,0.918894650655667,0.9495061238063575
15,10,201,201,0.06275203571697453,0.6009158802627834,0.9681156771187137
15,11,6791,256,0.09037972854078496,0.9018278847901057,0.953740148813719
15,12,668,256,0.08426707199579109,0.5925869453610102,0.9569393544024662
15,13,833,256,0.027634194821970052,0.938350799069081,0.9860861043428357
15,14,496,256,0.02775993270288593,0.9369114091377652,0.9860223462463282
15,15,569,256,0.03265116870344765,0.9209992088745499,0.9835389322729184
15,16,86329,256,0.10016970678016802,0.9058033364580029,0.9485938505070713
15,17,168036,256,0.05307103313697226,0.926464698032399,0.9731027524691459
15,18,4263,256,0.2715490270079345,0.7358242821045504,0.8534933936428949
15,19,1407,256,0.03098747444746254,0.9459857767507954,0.9843843383315978
15,20,29200,256,0.05675206768627314,0.9357945347274944,0.9712095202960723
15,21,208,208,0.02571230505294532,0.9482005050927504,0.9870601273210536
15,23,20505,256,0.06595954447468637,0.9281680553480242,0.966457684291099
15,24,4875,256,0.11348293446100129,0.8997670421676184,0.9415503520996626
15,25,6605,256,0.3289965971645391,0.8001632984656087,0.8191479737113807
15,26,172,172,0.027593475172604322,0.9193008444349553,0.9861067512330476
15,27,2842,256,0.047486805697723775,0.951328310285413,0.9759678244195739
15,28,4379,256,0.2365292759973073,0.8520097835872898,0.8737681179825072
15,29,9184,256,0.25892145718125614,0.8389838985935308,0.8608591887287629
15,30,20202,256,0.10869186113626297,0.9014536675813264,0.9440911708430161
15,31,4721,256,0.5955080831280097,0.6577093445864547,0.6359967899856023
15,32,64372,256,0.1302175296867229,0.900612451641532,0.9326212898670484
15,33,3397,256,0.14381263610008335,0.8626544540759112,0.9253039305546673
15,34,34202,256,0.07328493621969431,0.927934433906097,0.9626604093761755
15,35,6196,256,0.05959078555829934,0.9288856082206904,0.9697469847551478
15,36,208,208,0.03491313590415645,0.854082959189933,0.9823883468852038
15,37,27475,256,0.07597422833963771,0.9295654109818797,0.9612625924586695
15,38,2216,256,0.18040161414461342,0.8854022441959928,0.9053167323403376
15,39,3875,256,0.09996897483550975,0.9416423880106617,0.9486996496070241
15,40,154115,256,0.08602787706198115,0.8648266862969909,0.9560188925633315
15,41,12234,256,0.47366196772554603,0.7048995601517353,0.7254915797405604
15,44,120,120,0.02626813442459466,0.9425525722858815,0.9867785291418766
15,45,11905,256,0.2195957559455224,0.8563558865657377,0.8834049151179076
15,46,87,87,0.029497858157353483,0.8812772252418951,0.9851406710935482
15,48,5437,256,0.26796552765067544,0.8177468577112493,0.8555901310495141
15,49,18144,256,0.2983127976324788,0.8137236019195528,0.8376677159635085
15,50,36113,256,0.0661396497749103,0.9202231764054359,0.9663645017409785
15,51,11390,256,0.06987280631030199,0.8568518696093226,0.9644310207006502
15,52,15376,256,0.5877316752616353,0.6323166313707832,0.6420812446555068
15,53,168,168,0.042691819589919244,0.8567138449129474,0.97842126939784
15,54,10147,256,0.07589864994247804,0.9331978417786522,0.9613019037001446
15,55,24725,256,0.05717291932114309,0.9285872873957308,0.9709928324549347
15,56,12996,256,0.05896912340262585,0.9358863931789503,0.9700674598178078
15,57,13100,256,0.08749403041445472,0.9010971077580582,0.9552517833459121
15,58,13845,256,0.14160724563164145,0.8832105376208809,0.9264948755219095
15,59,1286,256,0.11680003184218872,0.7534106374047459,0.9397871930164888
15,60,22933,256,0.0795297814964743,0.919186415762029,0.9594113916894701
15,61,11277,256,0.11646082796987796,0.8926965577729015,0.9399676441400108
15,63,2136,256,0.0650364598800177,0.8159104638883535,0.9669351271517559
15,64,2153,256,0.058247122731657074,0.9382295741477507,0.9704395278781377
15,65,81,81,0.029420425428877045,0.8481260006627747,0.985179970650603
15,66,361,256,0.06358982893022418,0.7366046047211666,0.9676828876598862
15,68,614,256,0.030840060484812713,0.9151487663772189,0.9844592117072131
15,69,19307,256,0.06633444955690139,0.9241701785365282,0.9662637064710123
15,70,12300,256,0.29706768177798065,0.8136781163131437,0.8384105904758237
15,71,19459,256,0.08973535976937919,0.9198475889182957,0.9540779005042622
15,72,25978,256,0.08932748749964908,0.9094860902860616,0.9542916286441745
15,73,1069,256,0.043867878868913066,0.8890812606569587,0.9778200862792127
15,75,2621,256,0.17861241756601823,0.8676027734489873,0.9063043541956431
15,76,1073,256,0.04556138848760025,0.928523214623071,0.9769537407228654
15,77,45098,256,0.044976058610584534,0.9213944197062018,0.9772532636882906
15,78,7790,256,0.06835375858830488,0.920559799256528,0.9652182351218274
15,79,1337,256,0.04274434805106128,0.9415011160887792,0.97839442555083
15,80,7935,256,0.2552097918375158,0.7824173308189826,0.8630122873763062
15,81,85,85,0.02723244728198267,0.9105674820829939,0.9862897914497631
15,82,39071,256,0.059710598854425,0.9442188321594949,0.9696852072428325
15,83,7591,256,0.10128935643983941,0.9303936470468088,0.9480035039809508
15,84,284,256,0.025776652779766145,0.9474954259922573,0.9870275311359019
15,85,29744,256,0.11113570086291445,0.9098479892988397,0.9427960008066886
15,86,9218,256,0.07019844692141665,0.9148485723235757,0.9642621806742103
15,87,56968,256,0.07650654556018677,0.8931172764377708,0.9609856681760729
15,88,172,172,0.02553503144186451,0.9592355362247433,0.987149922027113
15,89,65221,256,0.08461068782752372,0.9052951753985741,0.9567597985766733
15,90,14394,256,0.07446603461925304,0.919901775643089,0.9620467584170465
15,91,46756,256,0.055271745960079235,0.9231031695455384,0.9719713236715992
15,93,1363,256,0.18378202934054702,0.6967285805216062,0.9034478239829088
15,94,51369,256,0.05628813368690435,0.923468513008212,0.9714483343508782
15,95,38509,256,0.060757199527725375,0.9316573120135825,0.9691453969721336
15,96,11392,256,0.07386717339642443,0.9412289043888681,0.9623579513900093
15,98,59039,256,0.05617111209348954,0.9177100937887233,0.971508562960981
15,99,141,141,0.02811973550577661,0.9067007258340861,0.9858398777155565
15,100,39724,256,0.078437395923125,0.9197072691743478,0.9599805227591208
15,101,18046,256,0.23851325430713743,0.8400566536165563,0.872632079225181
15,102,8118,256,0.15767826982621844,0.9018199412165173,0.9177808726345202
15,103,10982,256,0.10853567560340045,0.9075221479428229,0.9441738846190354
15,104,740,256,0.047106180704063916,0.8819769880482775,0.976162803683861
15,106,21075,256,0.06911858218663706,0.8985241019245288,0.9648219617179964
15,107,5306,256,0.07425631336330749,0.9252647234994509,0.9621557496770949
15,109,19604,256,0.1368351193583957,0.9162907810878242,0.9290666717957352
15,110,8393,256,0.059630585595578656,0.9531653584373387,0.9697264637022243
15,111,417,256,0.029940094343012553,0.8871124141573783,0.9849161921996142
15,112,1285,256,0.03195932684457936,0.9482246310485836,0.9838905798692356
15,115,2844,256,0.061697599447122144,0.9389938692987903,0.9686601057919532
15,116,16707,256,0.0830529021764697,0.9370738160054612,0.9575735469526768
15,117,2852,256,0.3339002219206719,0.5980575325467565,0.816149360153721
15,118,3197,256,0.06765562889698949,0.9360378833347522,0.9655798108406215
15,119,933,256,0.040913401789072414,0.8869941357336338,0.979329667788599
15,120,34909,256,0.10748862214036846,0.9166401661699682,0.9447282031672557
15,121,90459,256,0.056557581161514034,0.9177934670168297,0.9713096410715205
15,122,1858,256,0.027612561608294915,0.9498612948599862,0.9860970735134067
15,123,422,256,0.07745979127467023,0.7133180597955573,0.9604895672131634
15,125,15437,256,0.061500207116111864,0.9178206709458953,0.9687619898013589
15,126,6649,256,0.07932096991262257,0.94337375988235,0.9595202082746238
15,127,5164,256,0.7976480055926661,0.529775315555812,0.4498355192815857
16,0,15173,256,0.19402206470057387,0.8499976072670514,0.8977627388678069
16,1,7395,256,0.1878016478541444,0.8341701403234028,0.9012204792090865
16,4,14706,256,0.08068804979458429,0.9119795455629759,0.9588075668273669
16,5,1639,256,0.15180257884284962,0.7214151984698977,0.9209763412580968
16,6,2358,256,0.12077940005131522,0.8671562473871349,0.9376676383179089
16,7,14999,256,0.09902975294675895,0.8917082654483267,0.9491945254020595
16,8,29267,256,0.08314250920814993,0.9238892317039896,0.9575267572197917
16,9,13147,256,0.0716926064456548,0.9360411155624251,0.9634871008759511
16,10,1514,256,0.029637184240371223,0.9306040271390215,0.985069954754295
16,11,41557,256,0.08794793074513069,0.9157008589007498,0.9550141722795894
16,12,9180,256,0.08131105969990801,0.9246861503807642,0.9584826238905387
16,13,21302,256,0.08457297614047068,0.9188724836513406,0.9567795063960814
16,14,157548,256,0.09327454188945362,0.9192186732703804,0.9522213283215969
16,15,16487,256,0.0837445885566667,0.9206443313012658,0.9572123126262707
16,16,41177,256,0.13797371816764123,0.8904213234352023,0.9284537047329602
16,17,361,256,0.07902264454828323,0.7565041788158446,0.9596756511716429
16,18,8547,256,0.06091993031077849,0.9321600569996151,0.9690614375204606
16,19,8272,256,0.11286652083740156,0.9310608618739433,0.941877634920056
16,20,28583,256,0.07237529984871648,0.9327421460594728,0.9631327531297457
16,21,158,158,0.20587332181588658,0.0840225505365148,0.8911378558809593
16,22,2244,256,0.2290270797776339,0.8413958466192623,0.8780506364796771
16,23,1369,256,0.06787795282840911,0.8471077561194352,0.9654646794013704
16,24,20885,256,0.1118235315184865,0.8951966991180147,0.9424311478731555
16,25,1214,256,0.035991398782969274,0.9454532066598524,0.9818393968552244
16,26,104103,256,0.12794199509093612,0.9147132501608772,0.9338404600942625
16,27,9377,256,0.07499973188162969,0.960312794733368,0.9617693424716606
16,28,9696,256,0.06620010563755092,0.9344670526136557,0.9663332211832775
16,29,25969,256,0.07249259471848334,0.9110052632319738,0.9630718588358382
16,30,141036,256,0.10184592499041183,0.9194967395106304,0.9477099107899992
16,32,3737,256,0.2662599761908519,0.8087629002052853,0.8565862617443429
16,33,11502,256,0.07989948340382137,0.9159078229997147,0.9592187011292986
16,34,901,256,0.026846960577210418,0.9253419832500555,0.9864851947306608
16,35,14882,256,0.1613869728320818,0.87049354313088,0.915758170680403
16,36,1151,256,0.06788169550133177,0.855835527824035,0.9654627411240002
16,37,29658,256,0.10951475139696588,0.9142295816493369,0.9436552594051676
16,39,30304,256,0.2674935984021622,0.8261739551249322,0.8558658782764025
16,40,31786,256,0.07638685040166586,0.9100165762650311,0.9610479434442041
16,41,469,256,0.26169089336398405,0.5165892544990488,0.8592491528282212
16,42,856,256,0.052820592479477235,0.74317104019818,0.973231425469052
16,43,46132,256,0.05332650846667679,0.9176319802383515,0.9729714751899581
16,44,9961,256,0.09322105111398711,0.9285490995312947,0.9522494152720772
16,45,25612,256,0.0759383111698753,0.9186855803293297,0.9612812745654233
16,46,2719,256,0.041058725364145995,0.9595170887960203,0.9792554695460496
16,48,3739,256,0.5371724677597223,0.6642616909721863,0.6803142893106668
16,49,350,256,0.02784942897752512,0.8873268003354816,0.9859769627240157
16,50,17031,256,0.21934083290032919,0.873607330593585,0.8835491877081155
16,51,28638,256,0.07907358247862374,0.9222428596898425,0.9596491116660174
16,52,13719,256,0.10790242332785759,0.9228589319653645,0.9445091723599842
16,53,2730,256,0.05403754982104753,0.9368254186247928,0.9726060097382456
16,54,12225,256,0.0715568653543255,0.9288716034339369,0.9635575409105958
16,55,22678,256,0.09094380652965572,0.9158931977257849,0.9534443840467803
16,56,145,145,0.023532146097769067,0.8884137979618332,0.9881638800837799
16,57,9407,256,0.08105175826414159,0.9218592678270802,0.9586178809806639
16,58,257,256,0.05890986464496954,0.5149794194197301,0.9700980029641493
16,60,21837,256,0.07343642795481645,0.9231095555399591,0.9625817222683919
16,62,3635,256,0.09401427485720443,0.9399122379622948,0.9518328241570553
16,63,6407,256,0.17106196522095754,0.9463686074203508,0.9104603422330061
16,65,12451,256,0.18717268067557502,0.8667360221802016,0.9015693646771861
16,68,488,256,0.10072591024616936,0.6253095411400635,0.9483006325811613
16,69,134,134,0.033099873449289656,0.6867506039737123,0.983310798552884
16,70,2397,256,0.07109660057528984,0.9164848618479202,0.9637963474846282
16,72,9387,256,0.13462191060886586,0.8676760104257158,0.9302570017963498
16,73,12981,256,0.1392326221828448,0.8932965593956959,0.9277754996857565
16,74,2409,256,0.10232074486939688,0.9071021779446677,0.9474593685908663
16,75,85678,256,0.08788785970661432,0.9425179231415309,0.9550456221005286
16,76,4419,256,0.5336679066070626,0.6309053216249316,0.68288512459486
16,77,27959,256,0.05952146246388197,0.9413387501555055,0.9697827269734793
16,78,57577,256,0.08483169129831916,0.9163577890284458,0.9566442958078415
16,79,25603,256,0.06382106681501133,0.9360184542491359,0.9675634000854872
16,80,92118,256,0.08244329869258737,0.8985280943505759,0.9578918004176739
16,81,13747,256,0.32260280637690786,0.8097487918190968,0.8230414288619329
16,82,10418,256,0.1262827850041374,0.8855802996793932,0.9347284177748436
16,83,37567,256,0.07148985870047778,0.9141847880220058,0.9635923107307998
16,84,1787,256,0.099760311219801,0.8045703683623397,0.9488096167199187
16,85,822,256,0.04762205720157165,0.9102242657591731,0.9758985309951175
16,89,10478,256,0.24902898472186213,0.8749720318431221,0.8665858383784828
16,90,20695,256,0.13845675867483176,0.88531057932146,0.9281935365672227
16,91,1950,256,0.10054484435672074,0.871961906649688,0.9483960963876218
16,92,157,157,0.022373861565519203,0.8762677174700865,0.9887497855547078
16,93,7734,256,0.1681639686227097,0.8617551878711123,0.9120504544033133
16,94,18318,256,0.06967003932605627,0.9354448517240382,0.964536137567662
16,97,5898,256,0.12821723506176744,0.9482822570117831,0.9336930785532431
16,98,942,256,0.040426830932200515,0.9376520388513822,0.9795780566487795
16,99,1727,256,0.2233931378003872,0.6554681745795272,0.8812530069166362
16,100,7761,256,0.11152526104047168,0.9497804374950621,0.942589379825345
16,101,28778,256,0.18070240810759042,0.8854549291499856,0.9051505907264324
16,102,60569,256,0.05770642604522353,0.8953345221606064,0.9707180713032886
16,103,9207,256,0.41865745544039007,0.734191745514508,0.7624582247963556
16,105,30768,256,0.20152993014502346,0.8422578604054198,0.8935715247561196
16,106,2610,256,0.16058972967951135,0.9198682872560491,0.9161933585878521
16,107,1258,256,0.06466582953387476,0.8859744890298095,0.9671267602884976
16,108,50338,256,0.07547675056666475,0.9222312324849173,0.9615213203217781
16,109,7245,256,0.06233723181385162,0.8651399843149535,0.9683298860337568
16,110,21645,256,0.07729794862704628,0.9194933707497968,0.9605738135994306
16,111,7967,256,0.07476844754051157,0.8975935606654897,0.9618895739426062
16,112,6575,256,0.22057187271693543,0.9035059055194262,0.8828522680964604
16,113,12341,256,0.1904143267104666,0.9250388454519827,0.8997697890513625
16,114,62519,256,0.07451938118787561,0.9021200231486305,0.9620190324583627
16,115,11585,256,0.5141742211577841,0.7282089080701641,0.6970120363682509
16,117,9030,256,0.07799857180512018,0.9301251441243954,0.9602090544224626
16,118,425,256,0.09452075806164777,0.6857494754753886,0.951566730155249
16,119,21673,256,0.12381358802877321,0.8831944789956613,0.9360482957471943
16,121,28691,256,0.08967911312116449,0.9082784462263869,0.9541073770173017
16,122,689,256,0.29206387944489876,0.5444338486724171,0.8413893988844293
16,123,31112,256,0.07390704461911027,0.9058345998673847,0.9623372357863379
16,124,29650,256,0.09578683485760577,0.9103284026606603,0.9509012383746244
16,126,1374,256,0.20801743166870154,0.7536287995883345,0.8899340247070557
16,127,85353,256,0.06846303351178576,0.9224644821801083,0.9651616271320644
17,0,23239,256,0.07849972830771186,0.9464226184131707,0.9599480567678066
17,1,100387,256,0.08185369725501375,0.9305913178759329,0.9581995109292147
17,2,34392,256,0.09551007257188386,0.9241745936727518,0.9510467535448066
17,3,1539,256,0.037309297194759616,0.9496543745402309,0.9811680298528078
17,5,23714,256,0.16907209469712833,0.8662757570394889,0.9115524698572604
17,6,53417,256,0.06784684740443031,0.9329109962588303,0.965480788309933
17,7,11806,256,0.21952710364437195,0.8696935768579297,0.8834437709077064
17,9,113212,256,0.08595935031935954,0.9154053909314009,0.9560547315298641
17,10,5425,256,0.1675380378489506,0.9526721022204769,0.9123935346938016
