model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,null_space_dc_share,hessian_participation_ratio,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
qwen3_8b_base,nar_kmax,21,1,self_attn.o_proj,4096,4096,128,0,3.4244494438171387,128,128,False,4.183186316731638,1.113238399041887,0.011132383990418871,0.007137274973541239,0.0078125,0.026755820392691143,67.5995161692006,4096,0.6523290872573853,0.007642091251909733,nan
qwen3_8b_base,nar_kmax,21,2,mlp.up_proj,4096,12288,128,0,40.959983825683594,128,128,False,17.0046273752882,1.5379248605187354,0.015379248605187355,0.007859897816740685,0.0078125,0.46538310005060435,5.80990983269559,12288,0.6660441160202026,0.007828169502317905,nan
qwen3_8b_base,nar_kmax,21,2,mlp.gate_proj,4096,12288,128,0,40.959983825683594,128,128,False,17.0046273752882,1.5379248605187354,0.015379248605187355,0.007859897816740685,0.0078125,0.46538310005060435,5.80990983269559,12288,0.6664543151855469,0.007797363214194775,nan
qwen3_8b_base,nar_kmax,21,3,mlp.down_proj,12288,4096,128,0,1.6119779348373413,128,128,False,2.242959775914777,1.0401117472444705,0.010401117472444705,0.007801284904799756,0.0078125,0.15445912658455668,982.3203040783059,4096,0.6229052543640137,0.007826738059520721,nan
qwen3_8b_base,nar_kmax,22,0,self_attn.k_proj,4096,1024,128,0,40.959983825683594,128,128,False,15.618499054491949,1.4767944077399713,0.014767944077399713,0.007871517001336932,0.0078125,0.4418459326669929,6.772924295719366,1024,0.6647753715515137,0.007824939675629139,nan
qwen3_8b_base,nar_kmax,22,0,self_attn.v_proj,4096,1024,128,0,40.959983825683594,128,128,False,15.618499054491949,1.4767944077399713,0.014767944077399713,0.007871517001336932,0.0078125,0.4418459326669929,6.772924295719366,1024,0.6661914587020874,0.007895960472524166,nan
qwen3_8b_base,nar_kmax,22,0,self_attn.q_proj,4096,4096,128,0,40.959983825683594,128,128,False,15.618499054491949,1.4767944077399713,0.014767944077399713,0.007871517001336932,0.0078125,0.4418459326669929,6.772924295719366,4096,0.6651513576507568,0.007871024310588837,nan
qwen3_8b_base,nar_kmax,22,1,self_attn.o_proj,4096,4096,128,0,5.77691125869751,128,128,False,9.619807034610451,1.293720211803483,0.012937202118034829,0.007879286287682944,0.0078125,0.041588998057241436,60.03389587998982,4096,0.6473437547683716,0.007805805653333664,nan
qwen3_8b_base,nar_kmax,22,2,mlp.up_proj,4096,12288,128,0,40.95998764038086,128,128,False,17.899723823097325,1.5593587015056911,0.015593587015056911,0.007747775859600511,0.0078125,0.4738183257146658,5.565013063621107,12288,0.6659554243087769,0.007796871941536665,nan
qwen3_8b_base,nar_kmax,22,2,mlp.gate_proj,4096,12288,128,0,40.95998764038086,128,128,False,17.899723823097325,1.5593587015056911,0.015593587015056911,0.007747775859600511,0.0078125,0.4738183257146658,5.565013063621107,12288,0.6658203601837158,0.007820053026080132,nan
