model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,null_space_dc_share,hessian_participation_ratio,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
qwen3_8b_base,nar_kmax,10,0,self_attn.k_proj,4096,1024,128,0,40.95994567871094,-1,128,True,13.221762974665102,1.427271137971209,0.01427271137971209,0.00803026399259614,0.0078125,0.3343144866775696,6.7040206429247915,1024,0.663027286529541,0.0078276377171278,nan
qwen3_8b_base,nar_kmax,10,0,self_attn.v_proj,4096,1024,128,0,40.95994567871094,-1,128,True,13.221762974665102,1.427271137971209,0.01427271137971209,0.00803026399259614,0.0078125,0.3343144866775696,6.7040206429247915,1024,0.6652538776397705,0.007908984087407589,nan
qwen3_8b_base,nar_kmax,10,0,self_attn.q_proj,4096,4096,128,0,40.95994567871094,-1,128,True,13.221762974665102,1.427271137971209,0.01427271137971209,0.00803026399259614,0.0078125,0.3343144866775696,6.7040206429247915,4096,0.6641039848327637,0.00790383294224739,nan
qwen3_8b_base,nar_kmax,10,1,self_attn.o_proj,4096,4096,128,0,0.6920683979988098,-1,128,True,5.498646531960544,1.2462482014324243,0.012462482014324244,0.007595191036004761,0.0078125,0.025386525862747516,71.80272731156147,4096,0.646166980266571,0.007862466387450695,nan
qwen3_8b_base,nar_kmax,10,2,mlp.up_proj,4096,12288,128,0,40.9599494934082,-1,128,True,13.966689431462866,1.454230581237341,0.014542305812373412,0.007975746616165574,0.0078125,0.34900166565388313,6.21231170619121,12288,0.6656584143638611,0.007789204828441143,nan
qwen3_8b_base,nar_kmax,10,2,mlp.gate_proj,4096,12288,128,0,40.9599494934082,-1,128,True,13.966689431462866,1.454230581237341,0.014542305812373412,0.007975746616165574,0.0078125,0.34900166565388313,6.21231170619121,12288,0.6659822463989258,0.007810063660144806,nan
qwen3_8b_base,nar_kmax,10,3,mlp.down_proj,12288,4096,128,0,0.6048038601875305,-1,128,True,1.5643467344101605,1.0176010921456142,0.010176010921456142,0.007754278093349821,0.0078125,0.11150520590150743,747.0158094854762,4096,0.6238501071929932,0.007771517615765333,nan
qwen3_8b_base,nar_kmax,11,0,self_attn.k_proj,4096,1024,128,0,40.95995330810547,-1,128,True,13.765369837893108,1.4425204854075595,0.014425204854075595,0.008134608987425015,0.0078125,0.3561000684440911,6.320835809308663,1024,0.6664843559265137,0.007851988077163696,nan
qwen3_8b_base,nar_kmax,11,0,self_attn.v_proj,4096,1024,128,0,40.95995330810547,-1,128,True,13.765369837893108,1.4425204854075595,0.014425204854075595,0.008134608987425015,0.0078125,0.3561000684440911,6.320835809308663,1024,0.6668164730072021,0.007807178422808647,nan
qwen3_8b_base,nar_kmax,11,0,self_attn.q_proj,4096,4096,128,0,40.95995330810547,-1,128,True,13.765369837893108,1.4425204854075595,0.014425204854075595,0.008134608987425015,0.0078125,0.3561000684440911,6.320835809308663,4096,0.6641552448272705,0.007926013320684433,nan
qwen3_8b_base,nar_kmax,11,1,self_attn.o_proj,4096,4096,128,0,0.6053715944290161,-1,128,True,7.777907758475543,1.112846441472186,0.01112846441472186,0.007693137434028921,0.0078125,0.0192425787774425,76.56383763543218,4096,0.6578759551048279,0.007786663249135017,nan
qwen3_8b_base,nar_kmax,11,2,mlp.up_proj,4096,12288,128,0,40.95995330810547,-1,128,True,13.791589176688857,1.4442488806493077,0.014442488806493079,0.008323041338607317,0.0078125,0.35686859033314144,6.454386926869107,12288,0.6662077307701111,0.007761114742606878,nan
qwen3_8b_base,nar_kmax,11,2,mlp.gate_proj,4096,12288,128,0,40.95995330810547,-1,128,True,13.791589176688857,1.4442488806493077,0.014442488806493079,0.008323041338607317,0.0078125,0.35686859033314144,6.454386926869107,12288,0.6659375429153442,0.0077977473847568035,nan
