model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
llama31_8b,qkv,3,16,2.605194063571286,0.004902351192179439,0.3455119937126543,0.10666254701732139
llama31_8b,qkv,3,17,2.567896533926606,0.004832166175456235,0.3503441598881106,0.1335761495372412
llama31_8b,qkv,3,18,2.4850143951584136,0.004676201843477204,0.35502036173158774,0.14894570438954557
llama31_8b,qkv,3,19,2.4147785577233463,0.004544034821373862,0.35956439655296163,0.16980681065455386
llama31_8b,qkv,3,20,2.2903013095980276,0.0043097984570740575,0.36387419501003565,0.13444932642795698
llama31_8b,qkv,3,21,2.265072482337318,0.004262323847359461,0.36813651885739507,0.16388250566509058
llama31_8b,qkv,3,22,2.091397781510421,0.003935509661592816,0.3720720285189879,0.14689941136239457
llama31_8b,qkv,3,23,2.025335530062179,0.0038111963285962767,0.3758832248475842,0.1676699039238126
llama31_8b,qkv,3,24,1.949523190798917,0.0036685356658202827,0.3795517605134045,0.15852925047518057
llama31_8b,qkv,3,25,1.8718505025888625,0.0035223742719453256,0.38307413478534985,0.21059259126040422
llama31_8b,qkv,3,26,1.7990678954069164,0.003385414839219143,0.386459549624569,0.1738486301818394
llama31_8b,qkv,3,27,1.720642914442802,0.0032378378105815775,0.38969738743515064,0.1639665759890504
llama31_8b,qkv,3,28,1.6161710788506847,0.00304124684067045,0.39273863427582106,0.23617992724565123
llama31_8b,qkv,3,29,1.5079634657034096,0.0028376260322504248,0.39557626030807147,0.2627572163084201
llama31_8b,qkv,3,30,1.49729390787097,0.0028175484801435443,0.39839380878821495,0.19647954288653333
llama31_8b,qkv,3,31,1.425206373881468,0.002681897008671104,0.40107570579688606,0.18031791870021813
llama31_8b,qkv,3,32,1.3228045044161298,0.0024892012191809992,0.40356490701606706,0.22646029892696562
llama31_8b,qkv,4,1,119.12828469910454,0.22776981540164806,0.22776981540164806,0.0001078420535081308
llama31_8b,qkv,4,2,15.457984986011887,0.029555217685190427,0.2573250330868385,0.006942798681173771
llama31_8b,qkv,4,3,10.938440173758714,0.02091397945879868,0.2782390125456372,0.011257632499592676
llama31_8b,qkv,4,4,8.6462143043059,0.01653131026765843,0.2947703228132956,0.01758795708728671
llama31_8b,qkv,4,5,6.8890736727684505,0.013171708488023065,0.3079420313013187,0.029080745391445062
llama31_8b,qkv,4,6,6.24047938317806,0.01193161507121861,0.31987364637253735,0.040169411467133945
llama31_8b,qkv,4,7,5.106481809549544,0.009763444693682526,0.3296370910662198,0.04600333609142163
llama31_8b,qkv,4,8,4.831764406482705,0.009238193009397808,0.33887528407561757,0.046320599879550936
llama31_8b,qkv,4,9,4.517807127077528,0.008637915822877902,0.34751319989849544,0.07652909772281609
llama31_8b,qkv,4,10,4.238277572606164,0.008103463445073069,0.35561666334356856,0.06566111046422086
