model,model_id,site,method,seed,sequence,nll,tokens_scored,nll_dtype,weight_fold_max_relative_error,source,protocol_sha256
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,C_top1pct,20260903,52,1.5191431045532227,2047,fp32,0.002809214871376753,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,C_top1pct,20260903,53,1.7117315530776978,2047,fp32,0.002809214871376753,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,C_top1pct,20260903,54,1.4548991918563843,2047,fp32,0.002809214871376753,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,C_top1pct,20260903,55,1.4274290800094604,2047,fp32,0.002809214871376753,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,C_top1pct,20260903,56,1.4838531017303467,2047,fp32,0.002809214871376753,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,C_top1pct,20260903,57,1.6422511339187622,2047,fp32,0.002809214871376753,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,C_top1pct,20260903,58,1.9390650987625122,2047,fp32,0.002809214871376753,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,C_top1pct,20260903,59,2.1575119495391846,2047,fp32,0.002809214871376753,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,C_top1pct,20260903,60,2.1895904541015625,2047,fp32,0.002809214871376753,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,C_top1pct,20260903,61,2.2974624633789062,2047,fp32,0.002809214871376753,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,C_top1pct,20260903,62,1.2768902778625488,2047,fp32,0.002809214871376753,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,both,C_top1pct,20260903,63,1.7316588163375854,2047,fp32,0.002809214871376753,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,0,1.5736608505249023,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,1,2.2074179649353027,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,2,2.2728312015533447,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,3,1.84690523147583,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,4,1.7300913333892822,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,5,1.306682825088501,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,6,1.3436400890350342,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,7,1.7101354598999023,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,8,2.016160488128662,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,9,1.8494421243667603,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,10,1.7475149631500244,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,11,2.068031072616577,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,12,1.9657020568847656,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,13,2.0799479484558105,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,14,1.9931175708770752,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,15,2.225842237472534,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,16,1.9339313507080078,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,17,1.918025016784668,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,18,1.5684864521026611,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,19,1.8654874563217163,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,20,1.989564299583435,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,21,1.945446491241455,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,22,1.9446221590042114,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,23,2.010955810546875,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,24,2.0590388774871826,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,25,2.1757681369781494,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,26,2.2458012104034424,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,27,2.0827646255493164,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,28,1.7809375524520874,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,29,1.6072521209716797,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,30,1.4375736713409424,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,31,1.473779320716858,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,32,1.8289202451705933,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,33,1.8011672496795654,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,34,1.9581270217895508,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,35,1.2971638441085815,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,36,1.307444453239441,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,37,1.3128482103347778,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,38,1.3036997318267822,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,39,1.5156404972076416,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,40,2.061708927154541,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,41,2.5407140254974365,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,42,2.5378172397613525,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,43,2.035537004470825,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,44,2.051006555557251,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,45,2.100069522857666,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,46,2.188977003097534,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,47,2.0431995391845703,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,48,1.8282510042190552,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,49,1.8429018259048462,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,50,1.5353710651397705,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,51,1.6760882139205933,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,52,1.513824701309204,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,53,1.7174979448318481,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,54,1.4510853290557861,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,55,1.4272199869155884,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,56,1.4797642230987549,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,57,1.6422330141067505,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,58,1.937310814857483,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,59,2.1616504192352295,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,60,2.1800906658172607,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,61,2.2849230766296387,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,62,1.278340220451355,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,down_only,C_top1pct,20260903,63,1.732526183128357,2047,fp32,0.002016361802816391,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,0,1.5554033517837524,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,1,2.1987082958221436,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,2,2.2644214630126953,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,3,1.8379766941070557,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,4,1.718105673789978,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,5,1.3016769886016846,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,6,1.3281221389770508,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,7,1.7023828029632568,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,8,2.0126657485961914,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,9,1.8349614143371582,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,10,1.7419053316116333,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,11,2.0585737228393555,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,12,1.9561210870742798,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,13,2.069617748260498,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,14,1.9903217554092407,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,15,2.2212886810302734,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,16,1.9266459941864014,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,17,1.9125397205352783,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,18,1.5362486839294434,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,19,1.8687907457351685,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,20,1.9782146215438843,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,21,1.9416316747665405,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,22,1.93119478225708,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,23,2.0033576488494873,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,24,2.0512232780456543,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,25,2.1708998680114746,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,26,2.2429871559143066,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,27,2.0692381858825684,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,28,1.7741962671279907,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,29,1.5979758501052856,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
llama31_8b,unsloth/Meta-Llama-3.1-8B,qkv_only,C_top1pct,20260904,30,1.42720627784729,2047,fp32,0.0028433341067284346,E27 matched hardware evaluation,67673aa1f9ba3b60045686c4bc3bcd8eb51911c56d9a2b0c2ce278c137001f4e
