model,row,site,layer,direction,captured_share,energy_fraction
llama31_8b,hadamard_g256_m2,qkv,13,59,0.003882593708112836,0.001178862527012825
llama31_8b,hadamard_g256_m2,qkv,13,60,0.01013928186148405,0.001150519005022943
llama31_8b,hadamard_g256_m2,qkv,13,61,0.0060890959575772285,0.0011295003350824118
llama31_8b,hadamard_g256_m2,qkv,13,62,0.005862925201654434,0.0010976857738569379
llama31_8b,hadamard_g256_m2,qkv,13,63,0.007399955298751593,0.0010733644012361765
llama31_8b,hadamard_g256_m2,qkv,14,0,0.001221603131853044,0.1863745152950287
llama31_8b,hadamard_g256_m2,qkv,14,1,0.0013301981380209327,0.024144427850842476
llama31_8b,hadamard_g256_m2,qkv,14,2,0.0012724313419312239,0.020170019939541817
llama31_8b,hadamard_g256_m2,qkv,14,3,0.0008872572798281908,0.018549788743257523
llama31_8b,hadamard_g256_m2,qkv,14,4,0.0015484606847167015,0.015759302303195
llama31_8b,hadamard_g256_m2,qkv,14,5,0.0010746412444859743,0.015128009021282196
llama31_8b,hadamard_g256_m2,qkv,14,6,0.002027359092608094,0.014580880291759968
llama31_8b,hadamard_g256_m2,qkv,14,7,0.0007305078906938434,0.01413766760379076
llama31_8b,hadamard_g256_m2,qkv,14,8,0.0013503406662493944,0.013036702759563923
llama31_8b,hadamard_g256_m2,qkv,14,9,0.003024047939106822,0.012212968431413174
llama31_8b,hadamard_g256_m2,qkv,14,10,0.001089512836188078,0.011223474517464638
llama31_8b,hadamard_g256_m2,qkv,14,11,0.0017431792803108692,0.01047545950859785
llama31_8b,hadamard_g256_m2,qkv,14,12,0.0038305632770061493,0.01022238191217184
llama31_8b,hadamard_g256_m2,qkv,14,13,0.0019190108869224787,0.008928786963224411
llama31_8b,hadamard_g256_m2,qkv,14,14,0.002750903367996216,0.008797947317361832
llama31_8b,hadamard_g256_m2,qkv,14,15,0.002740066032856703,0.008502272889018059
llama31_8b,hadamard_g256_m2,qkv,14,16,0.0009423960582353175,0.008273610845208168
llama31_8b,hadamard_g256_m2,qkv,14,17,0.0015267631970345974,0.007603381760418415
llama31_8b,hadamard_g256_m2,qkv,14,18,0.0007917804759927094,0.00748484069481492
llama31_8b,hadamard_g256_m2,qkv,14,19,0.004622458014637232,0.00708754500374198
llama31_8b,hadamard_g256_m2,qkv,14,20,0.003388592740520835,0.006455062422901392
llama31_8b,hadamard_g256_m2,qkv,14,21,0.001300254836678505,0.006013037171214819
llama31_8b,hadamard_g256_m2,qkv,14,22,0.0020848403219133615,0.005931295454502106
llama31_8b,hadamard_g256_m2,qkv,14,23,0.000986451399512589,0.005765740294009447
llama31_8b,hadamard_g256_m2,qkv,14,24,0.0014269774546846747,0.005373259074985981
llama31_8b,hadamard_g256_m2,qkv,14,25,0.007061594165861607,0.004671926144510508
llama31_8b,hadamard_g256_m2,qkv,14,26,0.0027279986534267664,0.004470231011509895
llama31_8b,hadamard_g256_m2,qkv,14,27,0.004067538771778345,0.004420353099703789
llama31_8b,hadamard_g256_m2,qkv,14,28,0.0030714753083884716,0.004110793117433786
llama31_8b,hadamard_g256_m2,qkv,14,29,0.0020297530572861433,0.003926037810742855
llama31_8b,hadamard_g256_m2,qkv,14,30,0.0028857842553406954,0.0038096311036497355
llama31_8b,hadamard_g256_m2,qkv,14,31,0.003882824908941984,0.003407758893445134
llama31_8b,hadamard_g256_m2,qkv,14,32,0.004076988901942968,0.0033482194412499666
llama31_8b,hadamard_g256_m2,qkv,14,33,0.006057373713701963,0.003259574994444847
llama31_8b,hadamard_g256_m2,qkv,14,34,0.00314658903516829,0.0031409631483256817
llama31_8b,hadamard_g256_m2,qkv,14,35,0.0018384865252301097,0.0030442308634519577
llama31_8b,hadamard_g256_m2,qkv,14,36,0.006636249367147684,0.0028800040017813444
llama31_8b,hadamard_g256_m2,qkv,14,37,0.005337276495993137,0.002830964745953679
llama31_8b,hadamard_g256_m2,qkv,14,38,0.004655167926102877,0.00277525931596756
llama31_8b,hadamard_g256_m2,qkv,14,39,0.008004611358046532,0.002733680885285139
llama31_8b,hadamard_g256_m2,qkv,14,40,0.00934969075024128,0.0024849760811775923
llama31_8b,hadamard_g256_m2,qkv,14,41,0.00828683003783226,0.00244412780739367
llama31_8b,hadamard_g256_m2,qkv,14,42,0.00398407643660903,0.0023350866977125406
llama31_8b,hadamard_g256_m2,qkv,14,43,0.005209588911384344,0.002222146838903427
llama31_8b,hadamard_g256_m2,qkv,14,44,0.004057368729263544,0.0021709303837269545
llama31_8b,hadamard_g256_m2,qkv,14,45,0.002655680989846587,0.0020930918399244547
llama31_8b,hadamard_g256_m2,qkv,14,46,0.004460200667381287,0.002085978165268898
llama31_8b,hadamard_g256_m2,qkv,14,47,0.005257556680589914,0.0019610447343438864
llama31_8b,hadamard_g256_m2,qkv,14,48,0.003855011658743024,0.001889361534267664
llama31_8b,hadamard_g256_m2,qkv,14,49,0.0026073548942804337,0.001816287636756897
llama31_8b,hadamard_g256_m2,qkv,14,50,0.004313045646995306,0.0017662877216935158
llama31_8b,hadamard_g256_m2,qkv,14,51,0.0032831321004778147,0.0017431279411539435
llama31_8b,hadamard_g256_m2,qkv,14,52,0.0029927403666079044,0.0016391725512221456
llama31_8b,hadamard_g256_m2,qkv,14,53,0.01717331074178219,0.001601726864464581
llama31_8b,hadamard_g256_m2,qkv,14,54,0.005547287408262491,0.0015632871072739363
llama31_8b,hadamard_g256_m2,qkv,14,55,0.0076115550473332405,0.0015418281545862556
llama31_8b,hadamard_g256_m2,qkv,14,56,0.0047297170385718346,0.0014820289798080921
llama31_8b,hadamard_g256_m2,qkv,14,57,0.011253404431045055,0.0014262296026572585
llama31_8b,hadamard_g256_m2,qkv,14,58,0.01313272025436163,0.0013888394460082054
llama31_8b,hadamard_g256_m2,qkv,14,59,0.018574250862002373,0.0013561949599534273
llama31_8b,hadamard_g256_m2,qkv,14,60,0.01421106606721878,0.0013165369164198637
llama31_8b,hadamard_g256_m2,qkv,14,61,0.004483331926167011,0.001277170144021511
llama31_8b,hadamard_g256_m2,qkv,14,62,0.016364000737667084,0.0012690540170297027
llama31_8b,hadamard_g256_m2,qkv,14,63,0.007283950224518776,0.0012397404061630368
llama31_8b,hadamard_g256_m2,qkv,15,0,0.0012679598294198513,0.1581857055425644
llama31_8b,hadamard_g256_m2,qkv,15,1,0.0016293367370963097,0.02355552837252617
llama31_8b,hadamard_g256_m2,qkv,15,2,0.002012396464124322,0.01889033056795597
llama31_8b,hadamard_g256_m2,qkv,15,3,0.001644480274990201,0.0164297204464674
llama31_8b,hadamard_g256_m2,qkv,15,4,0.002119962126016617,0.014024168252944946
llama31_8b,hadamard_g256_m2,qkv,15,5,0.001202711253426969,0.013327856548130512
llama31_8b,hadamard_g256_m2,qkv,15,6,0.0025048686657100916,0.012392116710543633
llama31_8b,hadamard_g256_m2,qkv,15,7,0.0015361824771389365,0.011656586080789566
llama31_8b,hadamard_g256_m2,qkv,15,8,0.0011681498726829886,0.011277284473180771
llama31_8b,hadamard_g256_m2,qkv,15,9,0.0020348713733255863,0.010271157138049603
llama31_8b,hadamard_g256_m2,qkv,15,10,0.0019012433476746082,0.00984763540327549
llama31_8b,hadamard_g256_m2,qkv,15,11,0.007195763289928436,0.00922471471130848
llama31_8b,hadamard_g256_m2,qkv,15,12,0.001529002794995904,0.008864972740411758
llama31_8b,hadamard_g256_m2,qkv,15,13,0.0024873996153473854,0.008329595439136028
llama31_8b,hadamard_g256_m2,qkv,15,14,0.001106582349166274,0.007720927242189646
llama31_8b,hadamard_g256_m2,qkv,15,15,0.0006348186288960278,0.007687315810471773
llama31_8b,hadamard_g256_m2,qkv,15,16,0.0017926404252648354,0.00720525998622179
llama31_8b,hadamard_g256_m2,qkv,15,17,0.003510685870423913,0.006885163951665163
llama31_8b,hadamard_g256_m2,qkv,15,18,0.0022285880986601114,0.006683139596134424
llama31_8b,hadamard_g256_m2,qkv,15,19,0.0019427314400672913,0.0064132967963814735
llama31_8b,hadamard_g256_m2,qkv,15,20,0.001227902015671134,0.0060830931179225445
llama31_8b,hadamard_g256_m2,qkv,15,21,0.0013455637963488698,0.00589326536282897
llama31_8b,hadamard_g256_m2,qkv,15,22,0.0010897456668317318,0.005668239668011665
llama31_8b,hadamard_g256_m2,qkv,15,23,0.0012257004855200648,0.005240784026682377
llama31_8b,hadamard_g256_m2,qkv,15,24,0.004937140736728907,0.004900497850030661
llama31_8b,hadamard_g256_m2,qkv,15,25,0.0025693096686154604,0.004880825523287058
llama31_8b,hadamard_g256_m2,qkv,15,26,0.004859201144427061,0.0042450218461453915
llama31_8b,hadamard_g256_m2,qkv,15,27,0.0015989617677405477,0.004119562450796366
llama31_8b,hadamard_g256_m2,qkv,15,28,0.0020980953704565763,0.004000504035502672
llama31_8b,hadamard_g256_m2,qkv,15,29,0.003460192121565342,0.003787785302847624
llama31_8b,hadamard_g256_m2,qkv,15,30,0.0033839542884379625,0.00373158254660666
llama31_8b,hadamard_g256_m2,qkv,15,31,0.006580285262316465,0.0034271685872226954
llama31_8b,hadamard_g256_m2,qkv,15,32,0.0016171999741345644,0.003272242844104767
llama31_8b,hadamard_g256_m2,qkv,15,33,0.006520099937915802,0.0032288869842886925
llama31_8b,hadamard_g256_m2,qkv,15,34,0.0032233204692602158,0.0031791506335139275
llama31_8b,hadamard_g256_m2,qkv,15,35,0.011438372544944286,0.0030216381419450045
llama31_8b,hadamard_g256_m2,qkv,15,36,0.005231585819274187,0.0029550485778599977
llama31_8b,hadamard_g256_m2,qkv,15,37,0.007372905965894461,0.0027844845317304134
llama31_8b,hadamard_g256_m2,qkv,15,38,0.003698368091136217,0.002726182108744979
llama31_8b,hadamard_g256_m2,qkv,15,39,0.006264588795602322,0.0026257112622261047
llama31_8b,hadamard_g256_m2,qkv,15,40,0.0037360412534326315,0.002567439107224345
llama31_8b,hadamard_g256_m2,qkv,15,41,0.003440988715738058,0.0024129978846758604
llama31_8b,hadamard_g256_m2,qkv,15,42,0.003754125675186515,0.002344383392482996
llama31_8b,hadamard_g256_m2,qkv,15,43,0.002990569220855832,0.002304602414369583
llama31_8b,hadamard_g256_m2,qkv,15,44,0.006549512967467308,0.002178129041567445
llama31_8b,hadamard_g256_m2,qkv,15,45,0.014608392491936684,0.002117498777806759
llama31_8b,hadamard_g256_m2,qkv,15,46,0.013043511658906937,0.002072528935968876
llama31_8b,hadamard_g256_m2,qkv,15,47,0.0033443679567426443,0.002007956150919199
llama31_8b,hadamard_g256_m2,qkv,15,48,0.004052434116601944,0.001971315825358033
llama31_8b,hadamard_g256_m2,qkv,15,49,0.005736603867262602,0.00191379408352077
llama31_8b,hadamard_g256_m2,qkv,15,50,0.0051993015222251415,0.001850225729867816
llama31_8b,hadamard_g256_m2,qkv,15,51,0.0030929367057979107,0.0018299533985555172
llama31_8b,hadamard_g256_m2,qkv,15,52,0.003296168055385351,0.0017496527871116996
llama31_8b,hadamard_g256_m2,qkv,15,53,0.01302249077707529,0.0016697351820766926
llama31_8b,hadamard_g256_m2,qkv,15,54,0.003324284451082349,0.0016091767465695739
llama31_8b,hadamard_g256_m2,qkv,15,55,0.004919304046779871,0.0015992785338312387
llama31_8b,hadamard_g256_m2,qkv,15,56,0.008534487336874008,0.0015309697482734919
llama31_8b,hadamard_g256_m2,qkv,15,57,0.018709272146224976,0.0015191873535513878
llama31_8b,hadamard_g256_m2,qkv,15,58,0.004401700105518103,0.0014647935749962926
llama31_8b,hadamard_g256_m2,qkv,15,59,0.006132876500487328,0.001438126782886684
llama31_8b,hadamard_g256_m2,qkv,15,60,0.0042106411419808865,0.0013710024068132043
llama31_8b,hadamard_g256_m2,qkv,15,61,0.009367546997964382,0.0013239431427791715
llama31_8b,hadamard_g256_m2,qkv,15,62,0.002763663185760379,0.0012881932780146599
llama31_8b,hadamard_g256_m2,qkv,15,63,0.008251610212028027,0.0012602141359820962
llama31_8b,hadamard_g256_m2,qkv,16,0,0.0011687378864735365,0.16206784546375275
llama31_8b,hadamard_g256_m2,qkv,16,1,0.0014036557404324412,0.02525518089532852
llama31_8b,hadamard_g256_m2,qkv,16,2,0.0008942276472225785,0.02007659524679184
llama31_8b,hadamard_g256_m2,qkv,16,3,0.0016862615011632442,0.018254850059747696
llama31_8b,hadamard_g256_m2,qkv,16,4,0.002038183156400919,0.01611403562128544
llama31_8b,hadamard_g256_m2,qkv,16,5,0.0009945414494723082,0.014800230972468853
llama31_8b,hadamard_g256_m2,qkv,16,6,0.0015216439496725798,0.014098613522946835
llama31_8b,hadamard_g256_m2,qkv,16,7,0.0009567922679707408,0.012962098233401775
llama31_8b,hadamard_g256_m2,qkv,16,8,0.0014533746289089322,0.012431028299033642
llama31_8b,hadamard_g256_m2,qkv,16,9,0.001916648936457932,0.012171473354101181
llama31_8b,hadamard_g256_m2,qkv,16,10,0.0037144869565963745,0.01115633174777031
llama31_8b,hadamard_g256_m2,qkv,16,11,0.0035804330836981535,0.01082648616284132
llama31_8b,hadamard_g256_m2,qkv,16,12,0.000810991448815912,0.010336104780435562
llama31_8b,hadamard_g256_m2,qkv,16,13,0.0021322169341146946,0.009432882070541382
llama31_8b,hadamard_g256_m2,qkv,16,14,0.0017465029377490282,0.008930593729019165
llama31_8b,hadamard_g256_m2,qkv,16,15,0.0010201395489275455,0.008619881235063076
llama31_8b,hadamard_g256_m2,qkv,16,16,0.000981123885139823,0.00832365546375513
llama31_8b,hadamard_g256_m2,qkv,16,17,0.0011836282210424542,0.007972775027155876
llama31_8b,hadamard_g256_m2,qkv,16,18,0.001829872839152813,0.0076406872831285
llama31_8b,hadamard_g256_m2,qkv,16,19,0.0017810785211622715,0.00742897717282176
llama31_8b,hadamard_g256_m2,qkv,16,20,0.001971225254237652,0.006826349068433046
llama31_8b,hadamard_g256_m2,qkv,16,21,0.0010827591177076101,0.006585824768990278
llama31_8b,hadamard_g256_m2,qkv,16,22,0.0017443071119487286,0.006480007898062468
llama31_8b,hadamard_g256_m2,qkv,16,23,0.0019478758331388235,0.006122824270278215
llama31_8b,hadamard_g256_m2,qkv,16,24,0.001225225511007011,0.005574241280555725
llama31_8b,hadamard_g256_m2,qkv,16,25,0.003562348894774914,0.005478293169289827
llama31_8b,hadamard_g256_m2,qkv,16,26,0.0019819324370473623,0.004856056533753872
llama31_8b,hadamard_g256_m2,qkv,16,27,0.002096920507028699,0.004765981808304787
llama31_8b,hadamard_g256_m2,qkv,16,28,0.0012170019326731563,0.004565565846860409
llama31_8b,hadamard_g256_m2,qkv,16,29,0.0012964218622073531,0.004401172511279583
llama31_8b,hadamard_g256_m2,qkv,16,30,0.0023639111313968897,0.004054865334182978
llama31_8b,hadamard_g256_m2,qkv,16,31,0.011724610812962055,0.003961510956287384
llama31_8b,hadamard_g256_m2,qkv,16,32,0.0031252652406692505,0.003682621754705906
llama31_8b,hadamard_g256_m2,qkv,16,33,0.0009731182362884283,0.003514109877869487
llama31_8b,hadamard_g256_m2,qkv,16,34,0.012957246974110603,0.0034572510048747063
llama31_8b,hadamard_g256_m2,qkv,16,35,0.0036387143190950155,0.003329826518893242
llama31_8b,hadamard_g256_m2,qkv,16,36,0.007535663899034262,0.0031740244012326
llama31_8b,hadamard_g256_m2,qkv,16,37,0.0021760074887424707,0.0031432840041816235
llama31_8b,hadamard_g256_m2,qkv,16,38,0.004341244697570801,0.0031034972053021193
llama31_8b,hadamard_g256_m2,qkv,16,39,0.0025088863912969828,0.003040875541046262
llama31_8b,hadamard_g256_m2,qkv,16,40,0.0035646092146635056,0.002903764834627509
llama31_8b,hadamard_g256_m2,qkv,16,41,0.0018316511996090412,0.0026849329005926847
llama31_8b,hadamard_g256_m2,qkv,16,42,0.007399202790111303,0.002600036095827818
llama31_8b,hadamard_g256_m2,qkv,16,43,0.004238525405526161,0.0025559451896697283
llama31_8b,hadamard_g256_m2,qkv,16,44,0.0032959822565317154,0.0024411664344370365
llama31_8b,hadamard_g256_m2,qkv,16,45,0.006268025375902653,0.002361828926950693
llama31_8b,hadamard_g256_m2,qkv,16,46,0.009770895354449749,0.0023331418633461
llama31_8b,hadamard_g256_m2,qkv,16,47,0.004275954328477383,0.0022019646130502224
llama31_8b,hadamard_g256_m2,qkv,16,48,0.007419055327773094,0.002144644735381007
llama31_8b,hadamard_g256_m2,qkv,16,49,0.005780939944088459,0.0021192182321101427
llama31_8b,hadamard_g256_m2,qkv,16,50,0.004948154557496309,0.002082132501527667
llama31_8b,hadamard_g256_m2,qkv,16,51,0.0033514744136482477,0.002060451777651906
llama31_8b,hadamard_g256_m2,qkv,16,52,0.005268112290650606,0.0019429184030741453
llama31_8b,hadamard_g256_m2,qkv,16,53,0.006089255213737488,0.0018949222285300493
llama31_8b,hadamard_g256_m2,qkv,16,54,0.005509813781827688,0.001811716821976006
llama31_8b,hadamard_g256_m2,qkv,16,55,0.005940875504165888,0.0017365162493661046
llama31_8b,hadamard_g256_m2,qkv,16,56,0.004720340948551893,0.0016727122711017728
llama31_8b,hadamard_g256_m2,qkv,16,57,0.0062988512217998505,0.001654763356782496
llama31_8b,hadamard_g256_m2,qkv,16,58,0.004189352039247751,0.0016035086009651423
llama31_8b,hadamard_g256_m2,qkv,16,59,0.006369349546730518,0.0015796233201399446
llama31_8b,hadamard_g256_m2,qkv,16,60,0.00426773726940155,0.0015314097981899977
llama31_8b,hadamard_g256_m2,qkv,16,61,0.0022911885753273964,0.0014924738788977265
llama31_8b,hadamard_g256_m2,qkv,16,62,0.0033304106909781694,0.001466967398300767
llama31_8b,hadamard_g256_m2,qkv,16,63,0.01688395068049431,0.0014064746210351586
llama31_8b,hadamard_g256_m2,qkv,17,0,0.0014664179179817438,0.1483193039894104
llama31_8b,hadamard_g256_m2,qkv,17,1,0.0021904567256569862,0.02326013892889023
llama31_8b,hadamard_g256_m2,qkv,17,2,0.0019877918530255556,0.018522683531045914
llama31_8b,hadamard_g256_m2,qkv,17,3,0.0019892470445483923,0.01583140157163143
llama31_8b,hadamard_g256_m2,qkv,17,4,0.001376383937895298,0.014087892137467861
llama31_8b,hadamard_g256_m2,qkv,17,5,0.0015684840036556125,0.013185073621571064
llama31_8b,hadamard_g256_m2,qkv,17,6,0.0015143962809816003,0.012509625405073166
llama31_8b,hadamard_g256_m2,qkv,17,7,0.005624657496809959,0.011365674436092377
llama31_8b,hadamard_g256_m2,qkv,17,8,0.0028490000404417515,0.010503331199288368
llama31_8b,hadamard_g256_m2,qkv,17,9,0.0013410878600552678,0.010094846598803997
llama31_8b,hadamard_g256_m2,qkv,17,10,0.0015285767149180174,0.009469946846365929
llama31_8b,hadamard_g256_m2,qkv,17,11,0.0023409484419971704,0.009024440310895443
llama31_8b,hadamard_g256_m2,qkv,17,12,0.0011448545847088099,0.008406009525060654
llama31_8b,hadamard_g256_m2,qkv,17,13,0.0013792148092761636,0.007919305004179478
llama31_8b,hadamard_g256_m2,qkv,17,14,0.001457676524296403,0.007825290784239769
llama31_8b,hadamard_g256_m2,qkv,17,15,0.0008438262739218771,0.007546033710241318
llama31_8b,hadamard_g256_m2,qkv,17,16,0.0016818103613331914,0.007262140512466431
llama31_8b,hadamard_g256_m2,qkv,17,17,0.002837040927261114,0.006873773876577616
llama31_8b,hadamard_g256_m2,qkv,17,18,0.0024267733097076416,0.006523030810058117
llama31_8b,hadamard_g256_m2,qkv,17,19,0.0020408309064805508,0.006429639644920826
llama31_8b,hadamard_g256_m2,qkv,17,20,0.0009567143279127777,0.006059364881366491
llama31_8b,hadamard_g256_m2,qkv,17,21,0.0009094507549889386,0.005702449940145016
llama31_8b,hadamard_g256_m2,qkv,17,22,0.0012372734490782022,0.005628553219139576
llama31_8b,hadamard_g256_m2,qkv,17,23,0.0016936133615672588,0.005515768192708492
llama31_8b,hadamard_g256_m2,qkv,17,24,0.002477731555700302,0.005161568056792021
llama31_8b,hadamard_g256_m2,qkv,17,25,0.006093142554163933,0.005007742438465357
llama31_8b,hadamard_g256_m2,qkv,17,26,0.0025874669663608074,0.004571191035211086
llama31_8b,hadamard_g256_m2,qkv,17,27,0.0016468385001644492,0.004415919538587332
llama31_8b,hadamard_g256_m2,qkv,17,28,0.0018679182976484299,0.004306300543248653
llama31_8b,hadamard_g256_m2,qkv,17,29,0.0016840276075527072,0.004090768285095692
llama31_8b,hadamard_g256_m2,qkv,17,30,0.0024051805958151817,0.0038792539853602648
llama31_8b,hadamard_g256_m2,qkv,17,31,0.001979273743927479,0.0037741295527666807
llama31_8b,hadamard_g256_m2,qkv,17,32,0.012713758274912834,0.0036122098099440336
llama31_8b,hadamard_g256_m2,qkv,17,33,0.0034568391274660826,0.003467472502961755
llama31_8b,hadamard_g256_m2,qkv,17,34,0.006200683303177357,0.003439154475927353
llama31_8b,hadamard_g256_m2,qkv,17,35,0.008848954923450947,0.00327800284139812
llama31_8b,hadamard_g256_m2,qkv,17,36,0.006002320442348719,0.003194265766069293
llama31_8b,hadamard_g256_m2,qkv,17,37,0.0049116346053779125,0.0030954868998378515
llama31_8b,hadamard_g256_m2,qkv,17,38,0.004401208367198706,0.002846842398867011
llama31_8b,hadamard_g256_m2,qkv,17,39,0.002947149332612753,0.0028366504702717066
llama31_8b,hadamard_g256_m2,qkv,17,40,0.004582985304296017,0.002697520423680544
llama31_8b,hadamard_g256_m2,qkv,17,41,0.00287057226523757,0.002609122544527054
llama31_8b,hadamard_g256_m2,qkv,17,42,0.0099455201998353,0.0025791549123823643
llama31_8b,hadamard_g256_m2,qkv,17,43,0.003608306869864464,0.0025595086626708508
llama31_8b,hadamard_g256_m2,qkv,17,44,0.017402948811650276,0.002396773314103484
llama31_8b,hadamard_g256_m2,qkv,17,45,0.003172573633491993,0.0023858698550611734
llama31_8b,hadamard_g256_m2,qkv,17,46,0.002628197195008397,0.0023390480782836676
llama31_8b,hadamard_g256_m2,qkv,17,47,0.0023063241969794035,0.002281392924487591
llama31_8b,hadamard_g256_m2,qkv,17,48,0.014591432176530361,0.0021877603139728308
llama31_8b,hadamard_g256_m2,qkv,17,49,0.0022275324445217848,0.0021166387014091015
llama31_8b,hadamard_g256_m2,qkv,17,50,0.0039750635623931885,0.0019825962372124195
llama31_8b,hadamard_g256_m2,qkv,17,51,0.004117662087082863,0.0019466266967356205
llama31_8b,hadamard_g256_m2,qkv,17,52,0.006008725613355637,0.0019189597805961967
llama31_8b,hadamard_g256_m2,qkv,17,53,0.0072595225647091866,0.0018674795283004642
llama31_8b,hadamard_g256_m2,qkv,17,54,0.003305133432149887,0.001832453883253038
llama31_8b,hadamard_g256_m2,qkv,17,55,0.008470826782286167,0.001781522878445685
llama31_8b,hadamard_g256_m2,qkv,17,56,0.0030346140265464783,0.001725002657622099
llama31_8b,hadamard_g256_m2,qkv,17,57,0.004886115435510874,0.0016851320397108793
llama31_8b,hadamard_g256_m2,qkv,17,58,0.004525208845734596,0.0016045565716922283
llama31_8b,hadamard_g256_m2,qkv,17,59,0.006876380182802677,0.001556344679556787
llama31_8b,hadamard_g256_m2,qkv,17,60,0.005318829324096441,0.0015299924416467547
llama31_8b,hadamard_g256_m2,qkv,17,61,0.004206274636089802,0.001480570645071566
llama31_8b,hadamard_g256_m2,qkv,17,62,0.006957257632166147,0.0014573895605280995
llama31_8b,hadamard_g256_m2,qkv,17,63,0.005911584012210369,0.0014417999191209674
llama31_8b,hadamard_g256_m2,qkv,18,0,0.0016364322509616613,0.14114293456077576
llama31_8b,hadamard_g256_m2,qkv,18,1,0.0026980219408869743,0.02277800627052784
llama31_8b,hadamard_g256_m2,qkv,18,2,0.0022971048019826412,0.018206732347607613
llama31_8b,hadamard_g256_m2,qkv,18,3,0.0013861028710380197,0.01542141567915678
llama31_8b,hadamard_g256_m2,qkv,18,4,0.001152839744463563,0.013938069343566895
llama31_8b,hadamard_g256_m2,qkv,18,5,0.0015872525982558727,0.012310919351875782
llama31_8b,hadamard_g256_m2,qkv,18,6,0.0019128818530589342,0.01197318360209465
llama31_8b,hadamard_g256_m2,qkv,18,7,0.0037745554000139236,0.011296677403151989
llama31_8b,hadamard_g256_m2,qkv,18,8,0.004571286961436272,0.010390444658696651
llama31_8b,hadamard_g256_m2,qkv,18,9,0.0025334914680570364,0.00987529568374157
llama31_8b,hadamard_g256_m2,qkv,18,10,0.0017609081696718931,0.009084914810955524
llama31_8b,hadamard_g256_m2,qkv,18,11,0.002497197827324271,0.008845390751957893
llama31_8b,hadamard_g256_m2,qkv,18,12,0.0007106640841811895,0.008378750644624233
llama31_8b,hadamard_g256_m2,qkv,18,13,0.002263672649860382,0.007786313071846962
llama31_8b,hadamard_g256_m2,qkv,18,14,0.0014956758823245764,0.007414781488478184
llama31_8b,hadamard_g256_m2,qkv,18,15,0.0011988430051133037,0.007120126858353615
llama31_8b,hadamard_g256_m2,qkv,18,16,0.0013414706336334348,0.0068319207057356834
llama31_8b,hadamard_g256_m2,qkv,18,17,0.0012228206032887101,0.006535934284329414
llama31_8b,hadamard_g256_m2,qkv,18,18,0.0024939225986599922,0.00627794349566102
llama31_8b,hadamard_g256_m2,qkv,18,19,0.004444403108209372,0.006095576100051403
llama31_8b,hadamard_g256_m2,qkv,18,20,0.0013691398780792952,0.005872413050383329
llama31_8b,hadamard_g256_m2,qkv,18,21,0.0038398965261876583,0.005575199611485004
llama31_8b,hadamard_g256_m2,qkv,18,22,0.0017495006322860718,0.005488061811774969
llama31_8b,hadamard_g256_m2,qkv,18,23,0.0019305490422993898,0.005327470600605011
llama31_8b,hadamard_g256_m2,qkv,18,24,0.0025976798497140408,0.005078952759504318
llama31_8b,hadamard_g256_m2,qkv,18,25,0.003408116288483143,0.004940507933497429
llama31_8b,hadamard_g256_m2,qkv,18,26,0.00446654949337244,0.004709778819233179
llama31_8b,hadamard_g256_m2,qkv,18,27,0.002564491704106331,0.004283033777028322
llama31_8b,hadamard_g256_m2,qkv,18,28,0.0014319440815597773,0.0041269576177001
llama31_8b,hadamard_g256_m2,qkv,18,29,0.0034503317438066006,0.004004376940429211
llama31_8b,hadamard_g256_m2,qkv,18,30,0.0017697061412036419,0.003940918482840061
llama31_8b,hadamard_g256_m2,qkv,18,31,0.01268239039927721,0.003730110125616193
llama31_8b,hadamard_g256_m2,qkv,18,32,0.0029207130428403616,0.003559372154995799
llama31_8b,hadamard_g256_m2,qkv,18,33,0.002293114084750414,0.00349290925078094
llama31_8b,hadamard_g256_m2,qkv,18,34,0.003459275234490633,0.003329214174300432
llama31_8b,hadamard_g256_m2,qkv,18,35,0.002403675578534603,0.003277459880337119
llama31_8b,hadamard_g256_m2,qkv,18,36,0.002255166880786419,0.0031907183583825827
llama31_8b,hadamard_g256_m2,qkv,18,37,0.002149723470211029,0.003068174934014678
llama31_8b,hadamard_g256_m2,qkv,18,38,0.002871596720069647,0.0028966667596250772
llama31_8b,hadamard_g256_m2,qkv,18,39,0.0018832618370652199,0.0028202831745147705
llama31_8b,hadamard_g256_m2,qkv,18,40,0.0032793472055345774,0.0027611423283815384
llama31_8b,hadamard_g256_m2,qkv,18,41,0.008716645650565624,0.0026971250772476196
llama31_8b,hadamard_g256_m2,qkv,18,42,0.002837703563272953,0.002607133472338319
llama31_8b,hadamard_g256_m2,qkv,18,43,0.002252939622849226,0.0025230583269149065
llama31_8b,hadamard_g256_m2,qkv,18,44,0.0026981288101524115,0.0024834333453327417
llama31_8b,hadamard_g256_m2,qkv,18,45,0.012273084372282028,0.0024599935859441757
llama31_8b,hadamard_g256_m2,qkv,18,46,0.00792592205107212,0.0023814851883798838
llama31_8b,hadamard_g256_m2,qkv,18,47,0.00906626507639885,0.002249134937301278
llama31_8b,hadamard_g256_m2,qkv,18,48,0.004018442239612341,0.002224244177341461
llama31_8b,hadamard_g256_m2,qkv,18,49,0.007513353601098061,0.0021354996133595705
llama31_8b,hadamard_g256_m2,qkv,18,50,0.012393987737596035,0.0020891884341835976
