model,row,site,layer,seed,round_trip,tolerance
llama31_8b,E20_nar_g128_m1,qkv,17,2,1.401012212909336e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,17,0,1.2442012575775152e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,17,1,1.2341971000751073e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,17,2,1.2432913365501008e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,17,0,1.3754325323134253e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,17,1,1.3706623747111735e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,17,2,1.3743597548909747e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,17,0,1.5400813424548687e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,17,1,1.5210250126074243e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,17,2,1.5301637290576764e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,17,0,1.5670485709051718e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,17,1,1.5867418312609516e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,17,2,1.5792574004080961e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,17,0,1.5670485709051718e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,17,1,1.5867418312609516e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,17,2,1.5792574004080961e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,17,0,1.5400813424548687e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,17,1,1.5210250126074243e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,17,2,1.5301637290576764e-07,1e-06
llama31_8b,E11_g64_kmax,down,17,0,1.5780814521804132e-07,1e-06
llama31_8b,E11_g64_kmax,down,17,1,1.5751697901578154e-07,1e-06
llama31_8b,E11_g64_kmax,down,17,2,1.5980324974407267e-07,1e-06
llama31_8b,E11_g128_k8,down,17,0,1.1685779099934734e-07,1e-06
llama31_8b,E11_g128_k8,down,17,1,1.1689778744994328e-07,1e-06
llama31_8b,E11_g128_k8,down,17,2,1.1721785142526642e-07,1e-06
llama31_8b,E11_g128_k16,down,17,0,1.190574820952861e-07,1e-06
llama31_8b,E11_g128_k16,down,17,1,1.194609922094969e-07,1e-06
llama31_8b,E11_g128_k16,down,17,2,1.1862226045877833e-07,1e-06
llama31_8b,E11_g128_k32,down,17,0,1.2290585971186374e-07,1e-06
llama31_8b,E11_g128_k32,down,17,1,1.2260971971045365e-07,1e-06
llama31_8b,E11_g128_k32,down,17,2,1.2354394129943103e-07,1e-06
llama31_8b,E11_g128_kmax,down,17,0,1.4359123667873064e-07,1e-06
llama31_8b,E11_g128_kmax,down,17,1,1.4294542438619828e-07,1e-06
llama31_8b,E11_g128_kmax,down,17,2,1.4302165141089063e-07,1e-06
llama31_8b,E11_g256_kmax,down,17,0,1.2578878738622734e-07,1e-06
llama31_8b,E11_g256_kmax,down,17,1,1.258334378917425e-07,1e-06
llama31_8b,E11_g256_kmax,down,17,2,1.2557057971207541e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,17,0,1.9419486818605947e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,17,1,1.942443503821778e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,17,2,1.950965184960296e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,17,0,1.9419486818605947e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,17,1,1.942443503821778e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,17,2,1.950965184960296e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,17,0,1.9419486818605947e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,17,1,1.942443503821778e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,17,2,1.950965184960296e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,17,0,1.9419486818605947e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,17,1,1.942443503821778e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,17,2,1.950965184960296e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,17,0,1.9419486818605947e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,17,1,1.942443503821778e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,17,2,1.950965184960296e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,17,0,1.9419486818605947e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,17,1,1.942443503821778e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,17,2,1.950965184960296e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,17,0,1.5740538117370306e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,17,1,1.6002536540327128e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,17,2,1.5875933456754865e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,17,0,1.407466925229528e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,17,1,1.405220615424696e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,17,2,1.4005711079789762e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,17,0,1.2457834941415058e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,17,1,1.2499971546731103e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,17,2,1.2477137545374717e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,17,0,1.3587055036623497e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,17,1,1.3641812302012113e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,17,2,1.3609827931304608e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,17,0,1.4629462441462238e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,17,1,1.4505449996704556e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,17,2,1.454620104368587e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,17,0,1.7146953723568004e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,17,1,1.7054907175406697e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,17,2,1.7162490451028134e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,17,0,1.7146953723568004e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,17,1,1.7054907175406697e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,17,2,1.7162490451028134e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,17,0,1.4629462441462238e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,17,1,1.4505449996704556e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,17,2,1.454620104368587e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,18,0,1.4930267866475333e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,18,1,1.4917647206402762e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,18,2,1.4883593735248724e-07,1e-06
llama31_8b,E11_g128_k8,qkv,18,0,1.2115931724565598e-07,1e-06
llama31_8b,E11_g128_k8,qkv,18,1,1.2095574675186072e-07,1e-06
llama31_8b,E11_g128_k8,qkv,18,2,1.2114375635974284e-07,1e-06
llama31_8b,E11_g128_k16,qkv,18,0,1.308229258256688e-07,1e-06
llama31_8b,E11_g128_k16,qkv,18,1,1.2956121508977958e-07,1e-06
llama31_8b,E11_g128_k16,qkv,18,2,1.3036343204930745e-07,1e-06
llama31_8b,E11_g128_k32,qkv,18,0,1.400487832370345e-07,1e-06
llama31_8b,E11_g128_k32,qkv,18,1,1.4237257062177378e-07,1e-06
llama31_8b,E11_g128_k32,qkv,18,2,1.3936592324625963e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,18,0,1.4075476428843103e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,18,1,1.405025358280909e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,18,2,1.4226121436422545e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,18,0,1.2519124936716253e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,18,1,1.2419233996752155e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,18,2,1.225030246132519e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,18,0,1.3466171822074102e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,18,1,1.3298564738306595e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,18,2,1.3329899672953616e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,18,0,1.3466171822074102e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,18,1,1.3298564738306595e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,18,2,1.3329899672953616e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,18,0,1.3466171822074102e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,18,1,1.3298564738306595e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,18,2,1.3329899672953616e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,18,0,1.3466171822074102e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,18,1,1.3298564738306595e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,18,2,1.3329899672953616e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,18,0,1.3466171822074102e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,18,1,1.3298564738306595e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,18,2,1.3329899672953616e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,18,0,1.3466171822074102e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,18,1,1.3298564738306595e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,18,2,1.3329899672953616e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,18,0,1.422444313448068e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,18,1,1.4363244815740472e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,18,2,1.4424858818529174e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,18,0,1.4273858539581852e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,18,1,1.43368623639617e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,18,2,1.4267065751027985e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,18,0,1.2663889492614544e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,18,1,1.2940688520757249e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,18,2,1.2756201783759025e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,18,0,1.3813038890475582e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,18,1,1.3858068825811642e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,18,2,1.3898866768613516e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,18,0,1.4569256734375813e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,18,1,1.4749210208719887e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,18,2,1.4807706349984073e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,18,0,1.5663155750189617e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,18,1,1.5673622044687363e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,18,2,1.5657815310987644e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,18,0,1.5663155750189617e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,18,1,1.5673622044687363e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,18,2,1.5657815310987644e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,18,0,1.4569256734375813e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,18,1,1.4749210208719887e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,18,2,1.4807706349984073e-07,1e-06
llama31_8b,E11_g64_kmax,down,18,0,1.5849228418574057e-07,1e-06
llama31_8b,E11_g64_kmax,down,18,1,1.5999870583982556e-07,1e-06
llama31_8b,E11_g64_kmax,down,18,2,1.6027445326471934e-07,1e-06
llama31_8b,E11_g128_k8,down,18,0,1.1848838710193377e-07,1e-06
llama31_8b,E11_g128_k8,down,18,1,1.1875521721549376e-07,1e-06
llama31_8b,E11_g128_k8,down,18,2,1.1842507063875019e-07,1e-06
llama31_8b,E11_g128_k16,down,18,0,1.2087380696357286e-07,1e-06
llama31_8b,E11_g128_k16,down,18,1,1.203359545343119e-07,1e-06
llama31_8b,E11_g128_k16,down,18,2,1.2086978529168846e-07,1e-06
llama31_8b,E11_g128_k32,down,18,0,1.2523443615464203e-07,1e-06
llama31_8b,E11_g128_k32,down,18,1,1.2459496190331265e-07,1e-06
llama31_8b,E11_g128_k32,down,18,2,1.2407940630509984e-07,1e-06
llama31_8b,E11_g128_kmax,down,18,0,1.4163832418034872e-07,1e-06
llama31_8b,E11_g128_kmax,down,18,1,1.4178043272750074e-07,1e-06
llama31_8b,E11_g128_kmax,down,18,2,1.4190943886660534e-07,1e-06
llama31_8b,E11_g256_kmax,down,18,0,1.257477180161004e-07,1e-06
llama31_8b,E11_g256_kmax,down,18,1,1.2574744800986082e-07,1e-06
llama31_8b,E11_g256_kmax,down,18,2,1.265975413389242e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,18,0,1.9501113968090067e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,18,1,1.9489762337343564e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,18,2,1.9363807268746314e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,18,0,1.9501113968090067e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,18,1,1.9489762337343564e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,18,2,1.9363807268746314e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,18,0,1.9501113968090067e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,18,1,1.9489762337343564e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,18,2,1.9363807268746314e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,18,0,1.9501113968090067e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,18,1,1.9489762337343564e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,18,2,1.9363807268746314e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,18,0,1.9501113968090067e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,18,1,1.9489762337343564e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,18,2,1.9363807268746314e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,18,0,1.9501113968090067e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,18,1,1.9489762337343564e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,18,2,1.9363807268746314e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,18,0,1.592157445884368e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,18,1,1.5987022550234542e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,18,2,1.6016537074392545e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,18,0,1.3964638867491885e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,18,1,1.3881037830287823e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,18,2,1.3941210852408403e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,18,0,1.2642195201806317e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,18,1,1.2622271583495603e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,18,2,1.2576299468491925e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,18,0,1.3541519194859575e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,18,1,1.3562457468196953e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,18,2,1.3619153094168723e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,18,0,1.446151713935251e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,18,1,1.4503328316095576e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,18,2,1.438336880710267e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,18,0,1.7243826277990593e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,18,1,1.728230927255936e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,18,2,1.7174889421767148e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,18,0,1.7243826277990593e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,18,1,1.728230927255936e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,18,2,1.7174889421767148e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,18,0,1.446151713935251e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,18,1,1.4503328316095576e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,18,2,1.438336880710267e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,19,0,1.4471663689619163e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,19,1,1.4836817285868165e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,19,2,1.4864572506212426e-07,1e-06
llama31_8b,E11_g128_k8,qkv,19,0,1.2250838210547954e-07,1e-06
llama31_8b,E11_g128_k8,qkv,19,1,1.2172570507118508e-07,1e-06
llama31_8b,E11_g128_k8,qkv,19,2,1.21387799367767e-07,1e-06
llama31_8b,E11_g128_k16,qkv,19,0,1.2715368313820363e-07,1e-06
llama31_8b,E11_g128_k16,qkv,19,1,1.2927019099606696e-07,1e-06
llama31_8b,E11_g128_k16,qkv,19,2,1.26691858781669e-07,1e-06
llama31_8b,E11_g128_k32,qkv,19,0,1.3993224001751514e-07,1e-06
llama31_8b,E11_g128_k32,qkv,19,1,1.397313127426969e-07,1e-06
llama31_8b,E11_g128_k32,qkv,19,2,1.4046807450540655e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,19,0,1.394655413378132e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,19,1,1.404672929083972e-07,1e-06
llama31_8b,E11_g128_kmax,qkv,19,2,1.3968474377179518e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,19,0,1.273147205438363e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,19,1,1.2605963206624438e-07,1e-06
llama31_8b,E11_g256_kmax,qkv,19,2,1.2418824724136357e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,19,0,1.3446481261780718e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,19,1,1.3375226615153224e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,qkv,19,2,1.3263012021980103e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,19,0,1.3446481261780718e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,19,1,1.3375226615153224e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,qkv,19,2,1.3263012021980103e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,19,0,1.3446481261780718e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,19,1,1.3375226615153224e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,qkv,19,2,1.3263012021980103e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,19,0,1.3446481261780718e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,19,1,1.3375226615153224e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,qkv,19,2,1.3263012021980103e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,19,0,1.3446481261780718e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,19,1,1.3375226615153224e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,qkv,19,2,1.3263012021980103e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,19,0,1.3446481261780718e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,19,1,1.3375226615153224e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,qkv,19,2,1.3263012021980103e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,19,0,1.4066739595364197e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,19,1,1.4359758893078833e-07,1e-06
llama31_8b,E20_nar_g64_m1,qkv,19,2,1.4361491196268616e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,19,0,1.3929685849234374e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,19,1,1.398514370976045e-07,1e-06
llama31_8b,E20_nar_g128_m1,qkv,19,2,1.405828271572318e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,19,0,1.244620904117255e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,19,1,1.245431207053116e-07,1e-06
llama31_8b,E20_nar_g256_m1,qkv,19,2,1.2417727646152343e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,19,0,1.3583370161995845e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,19,1,1.348797837863458e-07,1e-06
llama31_8b,E20_nar_g256_m2,qkv,19,2,1.3738193160861556e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,19,0,1.4612555787607562e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,19,1,1.4631912392815138e-07,1e-06
llama31_8b,E20_nar_g256_m3,qkv,19,2,1.4446194995798578e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,19,0,1.545005261505139e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,19,1,1.5596981484122807e-07,1e-06
llama31_8b,E20_nar_g128_m2,qkv,19,2,1.5747042425573454e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,19,0,1.545005261505139e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,19,1,1.5596981484122807e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,qkv,19,2,1.5747042425573454e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,19,0,1.4612555787607562e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,19,1,1.4631912392815138e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,qkv,19,2,1.4446194995798578e-07,1e-06
llama31_8b,E11_g64_kmax,down,19,0,1.6147977532909863e-07,1e-06
llama31_8b,E11_g64_kmax,down,19,1,1.6302335836826387e-07,1e-06
llama31_8b,E11_g64_kmax,down,19,2,1.618884368781437e-07,1e-06
llama31_8b,E11_g128_k8,down,19,0,1.17671170585254e-07,1e-06
llama31_8b,E11_g128_k8,down,19,1,1.172901846757668e-07,1e-06
llama31_8b,E11_g128_k8,down,19,2,1.185446407703239e-07,1e-06
llama31_8b,E11_g128_k16,down,19,0,1.2024750617456448e-07,1e-06
llama31_8b,E11_g128_k16,down,19,1,1.203054864618025e-07,1e-06
llama31_8b,E11_g128_k16,down,19,2,1.2001677873740846e-07,1e-06
llama31_8b,E11_g128_k32,down,19,0,1.2458926335057185e-07,1e-06
llama31_8b,E11_g128_k32,down,19,1,1.2599680587754847e-07,1e-06
llama31_8b,E11_g128_k32,down,19,2,1.250850374390211e-07,1e-06
llama31_8b,E11_g128_kmax,down,19,0,1.414801431565138e-07,1e-06
llama31_8b,E11_g128_kmax,down,19,1,1.4179079244058812e-07,1e-06
llama31_8b,E11_g128_kmax,down,19,2,1.4168297468586388e-07,1e-06
llama31_8b,E11_g256_kmax,down,19,0,1.2455664943900047e-07,1e-06
llama31_8b,E11_g256_kmax,down,19,1,1.248984489166105e-07,1e-06
llama31_8b,E11_g256_kmax,down,19,2,1.2437295993095177e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,19,0,1.94958829524694e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,19,1,1.9369407766589575e-07,1e-06
llama31_8b,E20_hadamard_g64_m1,down,19,2,1.9514337168402562e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,19,0,1.94958829524694e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,19,1,1.9369407766589575e-07,1e-06
llama31_8b,E20_hadamard_g128_m1,down,19,2,1.9514337168402562e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,19,0,1.94958829524694e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,19,1,1.9369407766589575e-07,1e-06
llama31_8b,E20_hadamard_g256_m1,down,19,2,1.9514337168402562e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,19,0,1.94958829524694e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,19,1,1.9369407766589575e-07,1e-06
llama31_8b,E20_hadamard_g256_m2,down,19,2,1.9514337168402562e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,19,0,1.94958829524694e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,19,1,1.9369407766589575e-07,1e-06
llama31_8b,E20_hadamard_g256_m3,down,19,2,1.9514337168402562e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,19,0,1.94958829524694e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,19,1,1.9369407766589575e-07,1e-06
llama31_8b,E20_hadamard_g128_m2,down,19,2,1.9514337168402562e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,19,0,1.6128629454215115e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,19,1,1.6202321262426267e-07,1e-06
llama31_8b,E20_nar_g64_m1,down,19,2,1.609834612281702e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,19,0,1.381383185616869e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,19,1,1.3815078148127213e-07,1e-06
llama31_8b,E20_nar_g128_m1,down,19,2,1.3814930355238175e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,19,0,1.279046841773379e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,19,1,1.2725811870950565e-07,1e-06
llama31_8b,E20_nar_g256_m1,down,19,2,1.2765879375820077e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,19,0,1.3317945501967188e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,19,1,1.3421200151242374e-07,1e-06
llama31_8b,E20_nar_g256_m2,down,19,2,1.334732928626181e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,19,0,1.4470812459421722e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,19,1,1.4363516243065533e-07,1e-06
llama31_8b,E20_nar_g256_m3,down,19,2,1.4336271192405547e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,19,0,1.742134259075101e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,19,1,1.7341544378268736e-07,1e-06
llama31_8b,E20_nar_g128_m2,down,19,2,1.7458192758113e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,19,0,1.742134259075101e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,19,1,1.7341544378268736e-07,1e-06
llama31_8b,E20_nar_g128_m2_c32,down,19,2,1.7458192758113e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,19,0,1.4470812459421722e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,19,1,1.4363516243065533e-07,1e-06
llama31_8b,E20_nar_g256_m3_c32,down,19,2,1.4336271192405547e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,20,0,1.4894104083396087e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,20,1,1.4874633791350789e-07,1e-06
llama31_8b,E11_g64_kmax,qkv,20,2,1.483870022411793e-07,1e-06
llama31_8b,E11_g128_k8,qkv,20,0,1.1981512670899974e-07,1e-06
llama31_8b,E11_g128_k8,qkv,20,1,1.19189891734095e-07,1e-06
llama31_8b,E11_g128_k8,qkv,20,2,1.2023259898796823e-07,1e-06
llama31_8b,E11_g128_k16,qkv,20,0,1.2858879472332774e-07,1e-06
