model,method,seed,sequence,nll,tokens_scored,source,weight_fold_max_relative_error
llama31_8b,hadamard_token_symmetric,20260904,21,1.9904204607009888,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,22,1.9923577308654785,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,23,2.0646135807037354,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,24,2.102634906768799,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,25,2.224370002746582,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,26,2.2861180305480957,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,27,2.12573504447937,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,28,1.8261950016021729,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,29,1.6702601909637451,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,30,1.516634464263916,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,31,1.5539946556091309,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,32,1.8825820684432983,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,33,1.846226453781128,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,34,1.998783826828003,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,35,1.3484680652618408,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,36,1.3510940074920654,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,37,1.36150324344635,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,38,1.3450961112976074,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,39,1.591200351715088,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,40,2.1181488037109375,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,41,2.5723159313201904,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,42,2.583240032196045,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,43,2.114410400390625,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,44,2.119109869003296,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,45,2.131138563156128,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,46,2.217463254928589,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,47,2.0586647987365723,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,48,1.8876317739486694,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,49,1.9002354145050049,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,50,1.6089811325073242,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,51,1.7134757041931152,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,52,1.5620198249816895,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,53,1.7501182556152344,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,54,1.4862509965896606,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,55,1.482557773590088,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,56,1.6119273900985718,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,57,1.6749897003173828,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,58,1.993819236755371,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,59,2.2101614475250244,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,60,2.1991186141967773,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,61,2.338717222213745,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,62,1.34478759765625,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_symmetric,20260904,63,1.760712742805481,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260902,0,1.6309922933578491,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,1,2.2426564693450928,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,2,2.3132359981536865,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,3,1.8752847909927368,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,4,1.7766684293746948,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,5,1.3389064073562622,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,6,1.3950165510177612,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,7,1.7622437477111816,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,8,2.052839756011963,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,9,1.8572982549667358,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,10,1.7760952711105347,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,11,2.094264268875122,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,12,2.0078330039978027,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,13,2.1093616485595703,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,14,2.0249009132385254,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,15,2.2663238048553467,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,16,1.9668856859207153,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,17,1.9699853658676147,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,18,1.648874044418335,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,19,1.912392258644104,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,20,2.0240728855133057,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,21,1.9742592573165894,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,22,1.969035029411316,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,23,2.055551528930664,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,24,2.1046876907348633,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,25,2.2162771224975586,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,26,2.285020351409912,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,27,2.103445529937744,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,28,1.821319341659546,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,29,1.6432651281356812,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,30,1.4874497652053833,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,31,1.5190956592559814,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,32,1.8584498167037964,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,33,1.8469574451446533,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,34,1.9865976572036743,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,35,1.325657844543457,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,36,1.332391381263733,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,37,1.3471593856811523,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,38,1.3296653032302856,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,39,1.5553404092788696,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,40,2.1029253005981445,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,41,2.557629108428955,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,42,2.567113161087036,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,43,2.0878219604492188,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,44,2.089094877243042,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,45,2.146798849105835,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,46,2.2098774909973145,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,47,2.0681333541870117,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,48,1.8693311214447021,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,49,1.8956037759780884,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,50,1.5874987840652466,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,51,1.7025080919265747,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,52,1.554937720298767,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,53,1.736290693283081,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,54,1.4742845296859741,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,55,1.4484697580337524,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,56,1.5567432641983032,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,57,1.6692734956741333,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,58,1.9747384786605835,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,59,2.19291090965271,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,60,2.2218217849731445,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,61,2.3147661685943604,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,62,1.321331262588501,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260902,63,1.7657719850540161,2047,e11_new,0.002712063491344452
llama31_8b,hadamard_token_asymmetric,20260903,0,1.63472580909729,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,1,2.239255905151367,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,2,2.3099098205566406,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,3,1.8827409744262695,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,4,1.767781138420105,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,5,1.347104549407959,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,6,1.3915027379989624,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,7,1.7621958255767822,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,8,2.0489211082458496,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,9,1.8775733709335327,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,10,1.770775318145752,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,11,2.1040701866149902,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,12,2.010455846786499,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,13,2.108309268951416,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,14,2.0505969524383545,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,15,2.2582216262817383,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,16,1.9678046703338623,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,17,1.9705451726913452,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,18,1.6262611150741577,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,19,1.908547043800354,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,20,2.0248870849609375,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,21,1.9794955253601074,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,22,1.9701383113861084,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,23,2.0415151119232178,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,24,2.1044769287109375,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,25,2.215561628341675,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,26,2.2821030616760254,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,27,2.114161729812622,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,28,1.8210667371749878,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,29,1.6507023572921753,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,30,1.496435523033142,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,31,1.501957654953003,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,32,1.85630202293396,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,33,1.8353652954101562,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,34,1.9817506074905396,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,35,1.327195405960083,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,36,1.3362059593200684,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,37,1.3513455390930176,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,38,1.3367948532104492,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,39,1.5513793230056763,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,40,2.117736339569092,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,41,2.557734251022339,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,42,2.5622763633728027,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,43,2.070735216140747,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,44,2.102445602416992,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,45,2.1227171421051025,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,46,2.21748685836792,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,47,2.0657217502593994,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,48,1.8706971406936646,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,49,1.892736792564392,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,50,1.5943690538406372,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,51,1.7037369012832642,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,52,1.5538848638534546,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,53,1.7416064739227295,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,54,1.4987598657608032,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,55,1.4503298997879028,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,56,1.5591099262237549,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,57,1.6508142948150635,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,58,1.9851378202438354,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,59,2.202436685562134,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,60,2.21098256111145,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,61,2.3368756771087646,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,62,1.3350828886032104,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260903,63,1.7649223804473877,2047,e11_new,0.002732634311541915
llama31_8b,hadamard_token_asymmetric,20260904,0,1.6302729845046997,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,1,2.2315797805786133,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,2,2.3148250579833984,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,3,1.8830598592758179,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,4,1.7799444198608398,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,5,1.3559322357177734,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,6,1.3937824964523315,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,7,1.7520779371261597,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,8,2.055189847946167,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,9,1.863318681716919,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,10,1.7853823900222778,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,11,2.097935914993286,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,12,1.9960222244262695,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,13,2.1082887649536133,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,14,2.0171782970428467,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,15,2.2438299655914307,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,16,1.9664386510849,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,17,1.9747103452682495,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,18,1.6489111185073853,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,19,1.8991633653640747,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,20,2.0149333477020264,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,21,1.9846158027648926,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,22,1.973050832748413,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,23,2.0429720878601074,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,24,2.1131415367126465,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,25,2.219470739364624,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,26,2.2685298919677734,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,27,2.124300956726074,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,28,1.8353221416473389,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,29,1.6401509046554565,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,30,1.4857629537582397,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,31,1.5206115245819092,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,32,1.8543885946273804,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,33,1.8296804428100586,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,34,1.97841477394104,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,35,1.3357397317886353,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,36,1.3352593183517456,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,37,1.3470059633255005,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,38,1.3360199928283691,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,39,1.558526873588562,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,40,2.102180242538452,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,41,2.5665283203125,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,42,2.582136869430542,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,43,2.0930960178375244,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,44,2.089212656021118,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,45,2.131636619567871,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,46,2.210068702697754,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,47,2.0658581256866455,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,48,1.8728448152542114,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,49,1.8973075151443481,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,50,1.5984594821929932,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,51,1.695086121559143,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,52,1.5507707595825195,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,53,1.7342617511749268,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,54,1.4922702312469482,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,55,1.461989164352417,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,56,1.561421513557434,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,57,1.6734344959259033,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,58,1.9857028722763062,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,59,2.186302900314331,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,60,2.200453519821167,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,61,2.34226393699646,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,62,1.3148398399353027,2047,e11_new,0.002984254388138652
llama31_8b,hadamard_token_asymmetric,20260904,63,1.7612311840057373,2047,e11_new,0.002984254388138652
llama31_8b,nar_b64_kmax,20260902,0,1.5734878778457642,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,1,2.198112964630127,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,2,2.270150899887085,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,3,1.8459995985031128,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,4,1.7316298484802246,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,5,1.298862099647522,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,6,1.340476155281067,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,7,1.7092355489730835,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,8,2.0106546878814697,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,9,1.8448983430862427,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,10,1.7429473400115967,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,11,2.0648279190063477,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,12,1.9654794931411743,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,13,2.0821046829223633,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,14,1.990335464477539,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,15,2.2170794010162354,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,16,1.940087914466858,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,17,1.922085165977478,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,18,1.5505540370941162,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,19,1.8657448291778564,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,20,1.9877175092697144,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,21,1.9490749835968018,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,22,1.9428189992904663,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,23,2.0043013095855713,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,24,2.0523993968963623,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,25,2.1761181354522705,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,26,2.242631196975708,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,27,2.0755934715270996,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,28,1.78556227684021,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,29,1.602481484413147,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,30,1.4304248094558716,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,31,1.4664156436920166,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,32,1.8258906602859497,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,33,1.7900384664535522,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,34,1.953482985496521,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,35,1.2970598936080933,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,36,1.3044840097427368,2047,e11_new,0.003291889326646924
llama31_8b,nar_b64_kmax,20260902,37,1.310698390007019,2047,e11_new,0.003291889326646924
