model,row,method,group,m,seed,chunk,nll,tokens_scored,effective_bits,slots,coeff,bit_accounted
llama31_8b,nar_g128_m1,nar,128,1,1,29,1.6035726070404053,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,30,1.44342041015625,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,31,1.4724189043045044,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,32,1.8301509618759155,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,33,1.7997431755065918,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,34,1.957418441772461,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,35,1.293615460395813,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,36,1.305729866027832,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,37,1.3113336563110352,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,38,1.3028537034988403,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,39,1.5278658866882324,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,40,2.0659682750701904,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,41,2.5406954288482666,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,42,2.544424295425415,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,43,2.040771961212158,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,44,2.0545969009399414,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,45,2.0991528034210205,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,46,2.1844418048858643,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,47,2.0385148525238037,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,48,1.830304503440857,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,49,1.8486464023590088,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,50,1.5441642999649048,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,51,1.6789270639419556,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,52,1.5242620706558228,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,53,1.714240550994873,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,54,1.451204776763916,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,55,1.424136757850647,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,56,1.5010517835617065,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,57,1.6445567607879639,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,58,1.9341026544570923,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,59,2.1572816371917725,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,60,2.1835718154907227,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,61,2.2960622310638428,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,62,1.2804685831069946,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,1,63,1.7391467094421387,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,0,1.5807067155838013,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,1,2.2035739421844482,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,2,2.274919271469116,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,3,1.842802882194519,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,4,1.7247085571289062,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,5,1.313018560409546,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,6,1.3385982513427734,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,7,1.7112425565719604,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,8,2.011709213256836,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,9,1.8408887386322021,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,10,1.7473405599594116,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,11,2.0691161155700684,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,12,1.9731144905090332,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,13,2.080923557281494,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,14,1.9972764253616333,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,15,2.226790428161621,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,16,1.9394572973251343,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,17,1.9169254302978516,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,18,1.5749951601028442,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,19,1.865939974784851,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,20,1.9894026517868042,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,21,1.9549504518508911,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,22,1.9485797882080078,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,23,2.0139119625091553,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,24,2.065746545791626,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,25,2.178065538406372,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,26,2.245849847793579,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,27,2.080247402191162,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,28,1.7919254302978516,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,29,1.6066163778305054,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,30,1.438714623451233,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,31,1.4772669076919556,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,32,1.8293572664260864,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,33,1.7976293563842773,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,34,1.960951805114746,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,35,1.3000277280807495,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,36,1.3079320192337036,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,37,1.3138576745986938,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,38,1.3095393180847168,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,39,1.5188013315200806,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,40,2.0736167430877686,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,41,2.5412628650665283,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,42,2.5417518615722656,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,43,2.028311252593994,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,44,2.056779146194458,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,45,2.0962936878204346,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,46,2.187039613723755,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,47,2.0364015102386475,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,48,1.8330754041671753,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,49,1.845436930656433,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,50,1.5381662845611572,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,51,1.681626796722412,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,52,1.5197184085845947,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,53,1.723037838935852,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,54,1.4538367986679077,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,55,1.4250338077545166,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,56,1.4957555532455444,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,57,1.6387922763824463,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,58,1.945298433303833,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,59,2.1601667404174805,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,60,2.183007001876831,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,61,2.2961480617523193,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,62,1.2730804681777954,2047,4.25,112,,
llama31_8b,nar_g128_m1,nar,128,1,2,63,1.7355425357818604,2047,4.25,112,,
llama31_8b,nar_g256_m1,nar,256,1,0,0,1.575947642326355,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,1,2.2119967937469482,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,2,2.2746689319610596,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,3,1.8457973003387451,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,4,1.7276396751403809,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,5,1.3209384679794312,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,6,1.3455356359481812,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,7,1.71653413772583,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,8,2.026784658432007,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,9,1.8500839471817017,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,10,1.7567462921142578,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,11,2.0690629482269287,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,12,1.9748458862304688,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,13,2.0817148685455322,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,14,2.004255771636963,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,15,2.228341817855835,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,16,1.9381541013717651,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,17,1.9263099431991577,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,18,1.5759491920471191,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,19,1.8760135173797607,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,20,1.9898371696472168,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,21,1.948480248451233,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,22,1.9451355934143066,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,23,2.015845537185669,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,24,2.0628483295440674,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,25,2.176378011703491,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,26,2.2493982315063477,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,27,2.078660249710083,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,28,1.7866570949554443,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,29,1.6066983938217163,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,30,1.450054407119751,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,31,1.475055456161499,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,32,1.82848060131073,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,33,1.8032433986663818,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,34,1.9636199474334717,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,35,1.2952467203140259,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,36,1.3220447301864624,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,37,1.3147326707839966,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,38,1.3105719089508057,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,39,1.5235373973846436,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,40,2.0709989070892334,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,41,2.542717695236206,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,42,2.539477586746216,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,43,2.0384559631347656,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,44,2.0554146766662598,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,45,2.1056694984436035,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,46,2.1843457221984863,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,47,2.041454553604126,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,48,1.8353514671325684,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,49,1.8552072048187256,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,50,1.5412585735321045,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,51,1.6828099489212036,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,52,1.5232986211776733,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,53,1.7109490633010864,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,54,1.4520306587219238,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,55,1.4344956874847412,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,56,1.5065966844558716,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,57,1.642924189567566,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,58,1.944553017616272,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,59,2.162564277648926,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,60,2.1844546794891357,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,61,2.3062384128570557,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,62,1.289179801940918,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,0,63,1.7411479949951172,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,0,1.580256700515747,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,1,2.2106773853302,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,2,2.275137186050415,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,3,1.8493136167526245,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,4,1.7277113199234009,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,5,1.314551591873169,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,6,1.3480682373046875,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,7,1.7174080610275269,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,8,2.0187485218048096,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,9,1.8471583127975464,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,10,1.7572870254516602,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,11,2.074979066848755,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,12,1.9720549583435059,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,13,2.082604169845581,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,14,1.989388108253479,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,15,2.2239909172058105,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,16,1.940593957901001,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,17,1.922089695930481,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,18,1.5733798742294312,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,19,1.8762538433074951,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,20,1.988877296447754,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,21,1.9469307661056519,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,22,1.9525294303894043,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,23,2.01311993598938,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,24,2.0646634101867676,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,25,2.1845955848693848,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,26,2.2485098838806152,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,27,2.0831711292266846,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,28,1.7908027172088623,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,29,1.6064152717590332,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,30,1.4432692527770996,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,31,1.4753860235214233,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,32,1.8333731889724731,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,33,1.795689582824707,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,34,1.9553898572921753,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,35,1.3091007471084595,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,36,1.3178694248199463,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,37,1.3131831884384155,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,38,1.3053233623504639,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,39,1.5265822410583496,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,40,2.067230463027954,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,41,2.5450363159179688,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,42,2.536628484725952,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,43,2.0418319702148438,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,44,2.0515482425689697,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,45,2.1076791286468506,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,46,2.18397855758667,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,47,2.04333233833313,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,48,1.8329463005065918,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,49,1.8511266708374023,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,50,1.5452979803085327,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,51,1.6784162521362305,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,52,1.5236576795578003,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,53,1.7143596410751343,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,54,1.453599452972412,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,55,1.4319504499435425,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,56,1.493255853652954,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,57,1.6380704641342163,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,58,1.9438855648040771,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,59,2.160496473312378,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,60,2.187723159790039,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,61,2.293382167816162,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,62,1.291954755783081,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,1,63,1.7388615608215332,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,0,1.5834696292877197,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,1,2.21120023727417,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,2,2.276005983352661,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,3,1.8453161716461182,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,4,1.7331945896148682,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,5,1.3081287145614624,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,6,1.352732539176941,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,7,1.7124420404434204,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,8,2.0194830894470215,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,9,1.8485889434814453,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,10,1.7487223148345947,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,11,2.080256938934326,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,12,1.9753893613815308,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,13,2.0847010612487793,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,14,2.0034737586975098,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,15,2.2288172245025635,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,16,1.9440425634384155,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,17,1.9297120571136475,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,18,1.576461911201477,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,19,1.8809711933135986,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,20,1.9871985912322998,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,21,1.9607748985290527,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,22,1.9435760974884033,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,23,2.0126852989196777,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,24,2.064932107925415,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,25,2.1766037940979004,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,26,2.252628803253174,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,27,2.0786545276641846,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,28,1.7953238487243652,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,29,1.6113406419754028,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,30,1.439943790435791,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,31,1.4661295413970947,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,32,1.8316919803619385,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,33,1.794182300567627,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,34,1.951125144958496,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,35,1.3070670366287231,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,36,1.3171595335006714,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,37,1.3204749822616577,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,38,1.306610345840454,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,39,1.5276631116867065,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,40,2.0675792694091797,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,41,2.535950183868408,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,42,2.545825958251953,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,43,2.05159854888916,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,44,2.0636110305786133,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,45,2.097123861312866,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,46,2.178673028945923,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,47,2.037828207015991,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,48,1.8357270956039429,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,49,1.8500151634216309,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,50,1.5563641786575317,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,51,1.6772617101669312,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,52,1.5177401304244995,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,53,1.7189587354660034,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,54,1.4493882656097412,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,55,1.4270000457763672,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,56,1.4991527795791626,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,57,1.640796184539795,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,58,1.9532232284545898,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,59,2.163449764251709,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,60,2.180280923843384,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,61,2.302659034729004,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,62,1.284974217414856,2047,4.125,56,,
llama31_8b,nar_g256_m1,nar,256,1,2,63,1.7364532947540283,2047,4.125,56,,
llama31_8b,nar_g256_m2,nar,256,2,0,0,1.5793837308883667,2047,4.1875,112,,
llama31_8b,nar_g256_m2,nar,256,2,0,1,2.208050489425659,2047,4.1875,112,,
llama31_8b,nar_g256_m2,nar,256,2,0,2,2.2758076190948486,2047,4.1875,112,,
llama31_8b,nar_g256_m2,nar,256,2,0,3,1.8465479612350464,2047,4.1875,112,,
llama31_8b,nar_g256_m2,nar,256,2,0,4,1.733690857887268,2047,4.1875,112,,
llama31_8b,nar_g256_m2,nar,256,2,0,5,1.3089206218719482,2047,4.1875,112,,
llama31_8b,nar_g256_m2,nar,256,2,0,6,1.3464411497116089,2047,4.1875,112,,
