model,row,site,layer,seed,group,m,k,s_meas,s_hadamard,f_calibration,f_test_capture,s_pred,relative_error,observations,groups_measured,f_definition
llama31_8b,E20_hadamard_g128_m1,down,14,0,128,1,0,0.017344264168022434,0.017344264168022434,0.002040599472820759,0.007515784310598483,0.01732655878285107,-0.001020820773936707,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g128_m1,down,14,1,128,1,0,0.01734465798864258,0.01734465798864258,0.002040599472820759,0.007515784310377812,0.01732695220145095,-0.0010208207739365641,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g128_m1,down,14,2,128,1,0,0.01734501211194669,0.01734501211194669,0.002040599472820759,0.007515784312069485,0.017327305963258634,-0.0010208207739366316,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m1,down,14,0,256,1,0,0.018884574483987265,0.018884574483987265,0.0008449701126664877,0.003542283136032376,0.018876594347372082,-0.0004225743408700432,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m1,down,14,1,256,1,0,0.01888480844929243,0.01888480844929243,0.0008449701126664877,0.003542283135866375,0.018876828213809514,-0.0004225743408699811,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m1,down,14,2,256,1,0,0.018885724465780233,0.018885724465780233,0.0008449701126664877,0.003542283136525834,0.018877743843212252,-0.00042257434087007804,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m2,down,14,0,256,2,0,0.018846237944700434,0.018884574483987265,0.002040599472820759,0.007515784565308329,0.018865296718047056,0.0010112773383496977,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m2,down,14,1,256,2,0,0.01884681513595751,0.01888480844929243,0.002040599472820759,0.00751578457118315,0.01886553044451558,0.000993022344786725,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m2,down,14,2,256,2,0,0.01884722987322743,0.018885724465780233,0.002040599472820759,0.0075157845691550896,0.01886644552591472,0.0010195478495534803,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m3,down,14,0,256,3,0,0.018810597089262058,0.018884574483987265,0.002949380548670888,0.01119720134207247,0.018856705021073415,0.0024511679024626937,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m3,down,14,1,256,3,0,0.018810913959349054,0.01888480844929243,0.002949380548670888,0.011197201347125822,0.01885693864109744,0.002446700986876358,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m3,down,14,2,256,3,0,0.018811722442712484,0.018885724465780233,0.0029493803158402443,0.011197201345355857,0.018857853307948966,0.0024522403717662914,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g128_m2,down,14,0,128,2,0,0.01728044650341262,0.017344264168022434,0.0037207717541605234,0.01459335009679503,0.017311967073389074,0.0018240599263583993,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g128_m2,down,14,1,128,2,0,0.01728048369385138,0.01734465798864258,0.0037207717541605234,0.014593350094809355,0.017312360160668117,0.0018446513061483477,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g128_m2,down,14,2,128,2,0,0.017281370084698038,0.01734501211194669,0.0037207717541605234,0.014593350097859689,0.017312713624552275,0.001813718455227737,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g64_m1,down,14,0,64,1,224,0.012165459572167747,0.01568366257136698,0.2957533001899719,0.2794234860738128,0.013161636744324245,0.08188569993981663,131072,29360128,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g64_m1,down,14,1,64,1,224,0.012166243899260212,0.01568416739907454,0.2957533001899719,0.2794234860621306,0.013162060392746618,0.08185077512271134,131072,29360128,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g64_m1,down,14,2,64,1,224,0.012166031151652866,0.015684058760047113,0.2957533001899719,0.2794234860769555,0.01316196922351821,0.08186219971416367,131072,29360128,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m1,down,14,0,128,1,112,0.01401248589132052,0.017344264168022434,0.24010412395000458,0.2277615112087038,0.015119343130965923,0.0789907835219303,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m1,down,14,1,128,1,112,0.014011696439743648,0.01734465798864258,0.24010412395000458,0.2277615112446831,0.015119686432303492,0.07907607742750347,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m1,down,14,2,128,1,112,0.014011795772805234,0.01734501211194669,0.24010412395000458,0.22776151120669744,0.015119995128694047,0.07909045877186281,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m1,down,14,0,256,1,56,0.01584138834175405,0.018884574483987265,0.18885016441345215,0.1798754906474053,0.017008176177344205,0.07365439255818165,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m1,down,14,1,256,1,56,0.015840040955457928,0.01888480844929243,0.18885014951229095,0.17987549069828676,0.017008387051747897,0.073759032541352,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m1,down,14,2,256,1,56,0.015841021238901107,0.018885724465780233,0.18885014951229095,0.17987549061650585,0.01700921205153607,0.07374466551223435,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m2,down,14,0,256,2,112,0.015431821025411185,0.018884574483987265,0.24010415375232697,0.22776153237885405,0.016462062220728824,0.06676083098820071,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m2,down,14,1,256,2,112,0.015431148589152954,0.01888480844929243,0.24010413885116577,0.22776153224031043,0.016462266334384655,0.0668205441269943,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m2,down,14,2,256,2,112,0.015431896702488299,0.018885724465780233,0.24010413885116577,0.22776153230273297,0.01646306484433139,0.06682057051851704,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3,down,14,0,256,3,168,0.015161679840471707,0.018884574483987265,0.2729995548725128,0.2582934011775499,0.016101804224879484,0.06200661102856582,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3,down,14,1,256,3,168,0.015162793316455061,0.01888480844929243,0.2729995548725128,0.2582934011579043,0.016102003713808523,0.06194177931148123,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3,down,14,2,256,3,168,0.015161913339520503,0.018885724465780233,0.2729995846748352,0.2582934009657042,0.016102784418992853,0.06205490418019399,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2,down,14,0,128,2,224,0.013603021011741299,0.017344264168022434,0.2957533001899719,0.2794234584784287,0.01455520376942245,0.06999788920852841,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2,down,14,1,128,2,224,0.013602978811865831,0.01734465798864258,0.2957533001899719,0.2794234581961285,0.014555534261354497,0.07002550416808376,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2,down,14,2,128,2,224,0.013603353379717884,0.01734501211194669,0.2957533001899719,0.2794234583010079,0.014555831439534032,0.07001788700396912,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2_c32,down,14,0,128,2,224,0.013603021011741299,0.017344264168022434,0.2957533001899719,0.2794234584784287,0.01455520376942245,0.06999788920852841,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2_c32,down,14,1,128,2,224,0.013602978811865831,0.01734465798864258,0.2957533001899719,0.2794234581961285,0.014555534261354497,0.07002550416808376,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2_c32,down,14,2,128,2,224,0.013603353379717884,0.01734501211194669,0.2957533001899719,0.2794234583010079,0.014555831439534032,0.07001788700396912,131072,14680064,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3_c32,down,14,0,256,3,168,0.015161679840471707,0.018884574483987265,0.2729995548725128,0.2582934011775499,0.016101804224879484,0.06200661102856582,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3_c32,down,14,1,256,3,168,0.015162793316455061,0.01888480844929243,0.2729995548725128,0.2582934011579043,0.016102003713808523,0.06194177931148123,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3_c32,down,14,2,256,3,168,0.015161913339520503,0.018885724465780233,0.2729995846748352,0.2582934009657042,0.016102784418992853,0.06205490418019399,131072,7340032,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E11_g64_kmax,qkv,15,0,64,1,64,0.1093990375564573,0.15154661945180425,0.492039246922292,0.4810483582088717,0.10800934495184045,-0.012702969200251685,131072,8388608,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g64_kmax,qkv,15,1,64,1,64,0.1094111521941743,0.15157772384311752,0.492039246922292,0.48104835821246233,0.10803151347623924,-0.012609671777211402,131072,8388608,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g64_kmax,qkv,15,2,64,1,64,0.10940590165735031,0.151482228472954,0.492039246922292,0.48104835823606296,0.10796345262199779,-0.013184380490461554,131072,8388608,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k8,qkv,15,0,128,1,8,0.14021806240959567,0.16754745545257954,0.2684620083343807,0.2642627980762212,0.14330332901707263,0.022003346462344385,131072,4194304,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k8,qkv,15,1,128,1,8,0.1402713778218665,0.16760953726593542,0.2684620083343807,0.2642627979358446,0.14335642758846712,0.021993437396176367,131072,4194304,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k8,qkv,15,2,128,1,8,0.14026177453934885,0.16741527066248096,0.2684620083343807,0.26426279798286073,0.1431902713737,0.020878794981519285,131072,4194304,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k16,qkv,15,0,128,1,16,0.13497156585905756,0.16754745545257954,0.3416856120957794,0.33530431518422343,0.13594226764179287,0.007191898356939529,131072,4194304,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k16,qkv,15,1,128,1,16,0.1349819395169023,0.16760953726593542,0.3416856120957794,0.3353043151624313,0.13599263869913966,0.0074876623187860565,131072,4194304,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k16,qkv,15,2,128,1,16,0.1350031784701251,0.16741527066248096,0.3416856120957794,0.33530431521087506,0.13583501742981433,0.006161625001098002,131072,4194304,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k32,qkv,15,0,128,1,32,0.12783815627623873,0.16754745545257954,0.4248508033343525,0.4156189391526407,0.12706563037508062,-0.006042999395961296,131072,4194304,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k32,qkv,15,1,128,1,32,0.12783880273725856,0.16760953726593542,0.4248508033343525,0.41561893925770843,0.12711271234793173,-0.005679733960111742,131072,4194304,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k32,qkv,15,2,128,1,32,0.1278452741427829,0.16741527066248096,0.4248508033343525,0.41561893926359267,0.12696538329204074,-0.006882466768067366,131072,4194304,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_kmax,qkv,15,0,128,1,32,0.12800036174621,0.16754745545257954,0.42295291290760345,0.4138590566422671,0.12727510474179402,-0.005666054333924169,131072,4194304,saved factor eigenvalue sum / calibration trace
llama31_8b,E11_g128_kmax,qkv,15,1,128,1,32,0.1279952405642888,0.16760953726593542,0.42295291290760345,0.41385905658852395,0.1273222643317507,-0.005257822318792179,131072,4194304,saved factor eigenvalue sum / calibration trace
llama31_8b,E11_g128_kmax,qkv,15,2,128,1,32,0.12800059255128282,0.16741527066248096,0.42295291290760345,0.41385905654381316,0.12717469239617155,-0.006452315092060082,131072,4194304,saved factor eigenvalue sum / calibration trace
llama31_8b,E11_g256_kmax,qkv,15,0,256,1,16,0.147687237726295,0.18220036187020838,0.3416856120957794,0.3338943282627735,0.14783113411591978,0.0009743319181814537,131072,2097152,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g256_kmax,qkv,15,1,256,1,16,0.14765840148554332,0.18231556720982667,0.3416856120957794,0.33389432840686645,0.14792460778324493,0.0018028523607420176,131072,2097152,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g256_kmax,qkv,15,2,256,1,16,0.14763382575008777,0.18204394283109337,0.3416856120957794,0.3338943283128333,0.14770422106419837,0.00047682374789747445,131072,2097152,frozen E11 selected eigenvalue fractions
llama31_8b,E20_hadamard_g64_m1,qkv,15,0,64,1,0,0.15154257491381973,0.15154257491381973,0.003380149370059371,0.012083938266589675,0.15128623984819517,-0.001691505280086023,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g64_m1,qkv,15,1,64,1,0,0.15151636845560734,0.15151636845560734,0.003380149370059371,0.012083938266099603,0.15126007771834524,-0.0016915052800859285,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g64_m1,qkv,15,2,64,1,0,0.1515934708447384,0.1515934708447384,0.0033801496028900146,0.01208393826484096,0.15133704967070027,-0.0016915053966984487,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g128_m1,qkv,15,0,128,1,0,0.16751164463080315,0.16751164463080315,0.0011887126602232456,0.005402612582260459,0.16741205341931534,-0.0005945330648941404,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g128_m1,qkv,15,1,128,1,0,0.16746889876070448,0.16746889876070448,0.0011887126602232456,0.005402612582346424,0.16736933296304982,-0.0005945330648942139,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g128_m1,qkv,15,2,128,1,0,0.16759058983820907,0.16759058983820907,0.0011887126602232456,0.005402612581086806,0.16749095169118514,-0.0005945330648941797,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m1,qkv,15,0,256,1,0,0.18214446647991522,0.18214446647991522,0.0007545101689174771,0.0029484997068022958,0.18207573858740994,-0.00037732627201640006,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m1,qkv,15,1,256,1,0,0.18212495765986247,0.18212495765986247,0.0007545101107098162,0.0029484997069429307,0.18205623713385005,-0.00037732624290167424,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m1,qkv,15,2,256,1,0,0.182280428030424,0.182280428030424,0.0007545101689174771,0.002948499706565041,0.1822116488360537,-0.0003773262720164828,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m2,qkv,15,0,256,2,0,0.18190871940311482,0.18214446647991522,0.0011887126602232456,0.0054026127580574885,0.1820361755720054,0.000700660030529639,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m2,qkv,15,1,256,2,0,0.18189700494370342,0.18212495765986247,0.0011887126602232456,0.0054026127602004705,0.18201667835059124,0.0006579185123188497,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m2,qkv,15,2,256,2,0,0.18204315918275782,0.182280428030424,0.0011887126602232456,0.005402612758192652,0.18217205628887684,0.0007080579500909235,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m3,qkv,15,0,256,3,0,0.18158336197394576,0.18214446647991522,0.0023322484921664,0.008730939730414297,0.18193193941244457,0.0019196551639396597,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m3,qkv,15,1,256,3,0,0.18156829615933034,0.18212495765986247,0.0023322484921664,0.008730939732150236,0.18191245335537987,0.0018954696570348147,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g256_m3,qkv,15,2,256,3,0,0.1817241354689081,0.182280428030424,0.0023322482593357563,0.008730939729750186,0.18206774234358644,0.001890815844531245,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g128_m2,qkv,15,0,128,2,0,0.16693462191520148,0.16751164463080315,0.0033801496028900146,0.012083937851096413,0.1672282977799003,0.0017592268238281535,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g128_m2,qkv,15,1,128,2,0,0.16686124762692245,0.16746889876070448,0.003380149370059371,0.012083937849522018,0.16718562423420055,0.0019439900629495655,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g128_m2,qkv,15,2,128,2,0,0.16701335582812327,0.16759058983820907,0.003380149370059371,0.01208393784648548,0.167307109470605,0.0017588631820801795,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g64_m1,qkv,15,0,64,1,64,0.10797499473619787,0.15154257491381973,0.4920392334461212,0.4810483415474927,0.10800646378709614,0.00029144757983224273,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g64_m1,qkv,15,1,64,1,64,0.10797012993350696,0.15151636845560734,0.4920392334461212,0.48104834164623905,0.10798778608624861,0.00016352812349598026,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g64_m1,qkv,15,2,64,1,64,0.10797042720710204,0.1515934708447384,0.4920392334461212,0.48104834165413457,0.10804273801249321,0.0006697278806952796,131072,8388608,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m1,qkv,15,0,128,1,32,0.12524430578614254,0.16751164463080315,0.4248507618904114,0.41561893582902965,0.12703847652927816,0.014325367783180554,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m1,qkv,15,1,128,1,32,0.12524047639365588,0.16746889876070448,0.42485082149505615,0.41561893582737414,0.12700605208125404,0.014097484602730245,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m1,qkv,15,2,128,1,32,0.12524023909305182,0.16759058983820907,0.42485082149505615,0.41561893586529197,0.12709834087900543,0.014836300213169219,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m1,qkv,15,0,256,1,16,0.14284662484692845,0.18214446647991522,0.34168559312820435,0.33389432997214274,0.14778578463941694,0.034576664291376805,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m1,qkv,15,1,256,1,16,0.14284387692695155,0.18212495765986247,0.34168559312820435,0.3338943299222694,0.14776995585068345,0.034485754865439755,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m1,qkv,15,2,256,1,16,0.14286918588609332,0.182280428030424,0.34168559312820435,0.333894330045017,0.14789609918704524,0.03518542693285716,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m2,qkv,15,0,256,2,32,0.13626156061233985,0.18214446647991522,0.4248507618904114,0.41561897545237486,0.1381358029219157,0.013754739789807836,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m2,qkv,15,1,256,2,32,0.1362978369333252,0.18212495765986247,0.4248507618904114,0.41561897551042437,0.13812100770702873,0.013376373497368104,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m2,qkv,15,2,256,2,32,0.1362576080577167,0.182280428030424,0.4248507618904114,0.4156189755448137,0.13823891425057147,0.014540884880464981,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3,qkv,15,0,256,3,48,0.13239124154419812,0.18214446647991522,0.4666496813297272,0.45637618769187704,0.1330216288407429,0.004761548341053358,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3,qkv,15,1,256,3,48,0.13240468131340855,0.18212495765986247,0.4666496813297272,0.45637618784286293,0.13300738138612445,0.004551954407784714,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3,qkv,15,2,256,3,48,0.13238803121966747,0.182280428030424,0.4666496813297272,0.4563761876372386,0.1331209226993921,0.005535934577866557,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2,qkv,15,0,128,2,64,0.11929995930692794,0.16751164463080315,0.49203920364379883,0.48104829347419464,0.11938784147468878,0.0007366487656106089,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2,qkv,15,1,128,2,64,0.11930904773128503,0.16746889876070448,0.49203920364379883,0.48104829352342887,0.11935737590810513,0.0004050671574292345,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2,qkv,15,2,128,2,64,0.11930457442056319,0.16759058983820907,0.49203920364379883,0.48104829360382095,0.11944410680434833,0.0011695476427690998,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2_c32,qkv,15,0,128,2,64,0.11929995930692794,0.16751164463080315,0.49203920364379883,0.48104829347419464,0.11938784147468878,0.0007366487656106089,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2_c32,qkv,15,1,128,2,64,0.11930904773128503,0.16746889876070448,0.49203920364379883,0.48104829352342887,0.11935737590810513,0.0004050671574292345,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g128_m2_c32,qkv,15,2,128,2,64,0.11930457442056319,0.16759058983820907,0.49203920364379883,0.48104829360382095,0.11944410680434833,0.0011695476427690998,131072,4194304,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3_c32,qkv,15,0,256,3,48,0.13239124154419812,0.18214446647991522,0.4666496813297272,0.45637618769187704,0.1330216288407429,0.004761548341053358,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3_c32,qkv,15,1,256,3,48,0.13240468131340855,0.18212495765986247,0.4666496813297272,0.45637618784286293,0.13300738138612445,0.004551954407784714,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_nar_g256_m3_c32,qkv,15,2,256,3,48,0.13238803121966747,0.182280428030424,0.4666496813297272,0.4563761876372386,0.1331209226993921,0.005535934577866557,131072,2097152,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E11_g64_kmax,down,15,0,64,1,224,0.013676605181555057,0.01778711822390119,0.3082265692656271,0.2864436691712685,0.014794065274933661,0.08170595542859319,131072,29360128,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g64_kmax,down,15,1,64,1,224,0.01367661781128159,0.01778673194124306,0.3082265692656271,0.28644366919912434,0.01479374399237473,0.08168146514788496,131072,29360128,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g64_kmax,down,15,2,64,1,224,0.013676541113944047,0.01778495952557741,0.3082265692656271,0.2864436691564115,0.01479226982254453,0.08157974295583627,131072,29360128,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k8,down,15,0,128,1,8,0.01708600820766531,0.01967200543043595,0.09015249921136026,0.08829194566127598,0.01876432467562299,0.09822753492560878,131072,14680064,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k8,down,15,1,128,1,8,0.01708695501851817,0.019672193970809295,0.09015249921136026,0.08829194564735961,0.018764504516605267,0.09817720572618316,131072,14680064,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k8,down,15,2,128,1,8,0.0170873357633859,0.019670314492433887,0.09015249921136026,0.0882919456486221,0.018762711758740204,0.09804781848696614,131072,14680064,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k16,down,15,0,128,1,16,0.016851840336700268,0.01967200543043595,0.11892534104075275,0.11468298948841386,0.01846524145090875,0.09574035131906554,131072,14680064,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k16,down,15,1,128,1,16,0.016852087361958392,0.019672193970809295,0.11892534104075275,0.11468298953162505,0.018465418425418514,0.09573479111567075,131072,14680064,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k16,down,15,2,128,1,16,0.01685125419556042,0.019670314492433887,0.11892534104075275,0.11468298947747009,0.018463654242192436,0.09568427536134444,131072,14680064,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k32,down,15,0,128,1,32,0.016548859383593278,0.01967200543043595,0.15702994271398063,0.14682127105341022,0.018061537198098932,0.0914067718773017,131072,14680064,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k32,down,15,1,128,1,32,0.016549420539361925,0.019672193970809295,0.15702994271398063,0.14682127106794096,0.018061710303427646,0.0913802244899644,131072,14680064,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_k32,down,15,2,128,1,32,0.01655058710214322,0.019670314492433887,0.15702994271398063,0.1468212710390862,0.018059984690413228,0.09119903595894484,131072,14680064,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g128_kmax,down,15,0,128,1,112,0.015902736172883847,0.01967200543043595,0.24166904602014136,0.22350380407407783,0.017130815093694685,0.07722437871445455,131072,14680064,saved factor eigenvalue sum / calibration trace
llama31_8b,E11_g128_kmax,down,15,1,128,1,112,0.015902918525690226,0.019672193970809295,0.24166904602014136,0.2235038040331233,0.0171309792787995,0.07722235079840299,131072,14680064,saved factor eigenvalue sum / calibration trace
llama31_8b,E11_g128_kmax,down,15,2,128,1,112,0.015904011495459298,0.019670314492433887,0.24166904602014136,0.22350380406622677,0.017129342587683505,0.07704541037171957,131072,14680064,saved factor eigenvalue sum / calibration trace
llama31_8b,E11_g256_kmax,down,15,0,256,1,56,0.017992646124841766,0.02140285391700785,0.19475267460563755,0.17904506229041373,0.019205973830113857,0.0674346450685147,131072,7340032,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g256_kmax,down,15,1,256,1,56,0.01799199296395258,0.021403037029140797,0.19475267460563755,0.17904506228950232,0.01920613814683755,0.06748252877363514,131072,7340032,frozen E11 selected eigenvalue fractions
llama31_8b,E11_g256_kmax,down,15,2,256,1,56,0.017991335682867975,0.02140085450524725,0.19475267460563755,0.17904506232485903,0.01920417964649243,0.06741266935391416,131072,7340032,frozen E11 selected eigenvalue fractions
llama31_8b,E20_hadamard_g64_m1,down,15,0,64,1,0,0.017786234435957646,0.017786234435957646,0.005409450735896826,0.015405084431241054,0.01773806232196872,-0.00270839306444413,131072,29360128,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g64_m1,down,15,1,64,1,0,0.017787693784500402,0.017787693784500402,0.005409450735896826,0.015405084431730649,0.017739517718022006,-0.002708393064444092,131072,29360128,E11 energy-weighted P_N capture; frozen E20 construction
llama31_8b,E20_hadamard_g64_m1,down,15,2,64,1,0,0.017785297299728522,0.017785297299728522,0.0054094502702355385,0.015405084432579323,0.017737127728025066,-0.0027083928309813163,131072,29360128,E11 energy-weighted P_N capture; frozen E20 construction
