layer,expert,module,routed_tokens,pooled_hessian,relative_weight_error,hessian_diag_max_over_median
26,28,gate_up,31556,False,0.11438919603824615,9.47383225139824
26,29,gate_up,1062,False,0.14648886024951935,8.787402595631805
26,30,gate_up,17727,False,0.11718855053186417,9.192056565241613
26,31,gate_up,2459,False,0.13987308740615845,7.930539871422293
26,32,gate_up,8024,False,0.11821547150611877,10.693926529166635
26,33,gate_up,14076,False,0.11924974620342255,10.553896900706404
26,34,gate_up,69359,False,0.11410409212112427,9.817955496623464
26,35,gate_up,98,True,0.1129264310002327,9.346191817481039
26,36,gate_up,2923,False,0.13470429182052612,9.694098619439465
26,37,gate_up,7651,False,0.12232261896133423,9.115387919320465
26,38,gate_up,78632,False,0.11495759338140488,10.730560245311056
26,39,gate_up,34008,False,0.11502557247877121,9.179552523930509
26,40,gate_up,16039,False,0.11794257909059525,8.510148529391769
26,41,gate_up,7,True,0.11290007084608078,9.346191817481039
26,42,gate_up,2534,False,0.13501247763633728,9.5975289748611
26,43,gate_up,10,True,0.11268109083175659,9.346191817481039
26,44,gate_up,87742,False,0.11416607350111008,10.147644709795735
26,45,gate_up,6,True,0.11293032765388489,9.346191817481039
26,46,gate_up,318,True,0.11282304674386978,9.346191817481039
26,47,gate_up,11752,False,0.11761615425348282,8.804199215213247
26,48,gate_up,27329,False,0.11334487050771713,11.228794637681043
26,49,gate_up,6805,False,0.12336980551481247,10.639903241176254
26,50,gate_up,6804,False,0.12339432537555695,8.63733233385173
26,51,gate_up,17005,False,0.11785106360912323,8.930552854175458
26,52,gate_up,1340,False,0.1460820883512497,9.02443961940092
26,53,gate_up,72690,False,0.11445333063602448,9.668512196786024
26,54,gate_up,62,True,0.11272253841161728,9.346191817481039
26,55,gate_up,2505,False,0.1364760845899582,10.37370486539241
26,56,gate_up,4,True,0.11279952526092529,9.346191817481039
26,57,gate_up,103186,False,0.11372944712638855,9.621592535684263
26,58,gate_up,3930,False,0.1281943917274475,8.433235496189177
26,59,gate_up,2745,False,0.13767248392105103,7.6101154190580695
26,60,gate_up,35101,False,0.11475465446710587,9.916404860808429
26,61,gate_up,1443,False,0.1361805945634842,9.592216051159797
26,62,gate_up,21786,False,0.11588533967733383,9.247085089508627
26,63,gate_up,3483,False,0.12665121257305145,11.23047897434559
26,64,gate_up,16980,False,0.11750073730945587,8.566386247546795
26,65,gate_up,4,True,0.11254166811704636,9.346191817481039
26,66,gate_up,7860,False,0.1220012977719307,12.7289086168159
26,67,gate_up,10745,False,0.11879710853099823,12.430969338690801
26,68,gate_up,27111,False,0.11580748111009598,11.17163858216876
26,69,gate_up,61178,False,0.11480574309825897,10.78548086738388
26,70,gate_up,19,True,0.11288722604513168,9.346191817481039
26,71,gate_up,30476,False,0.11566166579723358,9.356384084218892
26,72,gate_up,590,False,0.13481928408145905,8.046281825640756
26,73,gate_up,15983,False,0.11769724637269974,10.912128367267456
26,74,gate_up,1916,False,0.14288289844989777,9.772584855213921
26,75,gate_up,3202,False,0.1339835524559021,9.662905197118961
26,76,gate_up,42037,False,0.11509542167186737,9.557877646180252
26,77,gate_up,1642,False,0.14446669816970825,10.211558388492856
26,78,gate_up,450,True,0.11284510791301727,9.346191817481039
26,79,gate_up,20144,False,0.11441754549741745,9.960659818779497
26,80,gate_up,17132,False,0.1149655431509018,10.873323101086637
26,81,gate_up,2661,False,0.1329483985900879,10.379088676011035
26,82,gate_up,17086,False,0.11754319071769714,8.9581810875877
26,83,gate_up,5065,False,0.12625634670257568,10.088702694152717
26,84,gate_up,16188,False,0.11568717658519745,9.790820841172945
26,85,gate_up,4320,False,0.12716224789619446,10.467317713979888
26,86,gate_up,17866,False,0.11609050631523132,11.187429844109555
26,87,gate_up,7458,False,0.12304046005010605,8.522716062145086
26,88,gate_up,1397,False,0.14566539227962494,10.356185099772265
26,89,gate_up,1910,False,0.1398882120847702,11.241939865969428
26,90,gate_up,1186,False,0.13827793300151825,10.528252793473484
26,91,gate_up,50,True,0.11286069452762604,9.346191817481039
26,92,gate_up,32450,False,0.117317333817482,9.728824169721598
26,93,gate_up,3097,False,0.1281326711177826,9.289592555473103
26,94,gate_up,1128,False,0.14797838032245636,8.981573065381081
26,95,gate_up,27269,False,0.11600781977176666,9.359258146877176
26,96,gate_up,2596,False,0.1367453783750534,7.9387440289583875
26,97,gate_up,2287,False,0.14230865240097046,7.534520873394915
26,98,gate_up,19197,False,0.11724301427602768,11.204927950647956
26,99,gate_up,27952,False,0.1165914386510849,8.91839229498636
26,100,gate_up,17429,False,0.1154443621635437,12.202755944166002
26,101,gate_up,45079,False,0.11436513066291809,10.104977163916207
26,102,gate_up,10311,False,0.11930638551712036,10.1781759329911
26,103,gate_up,4,True,0.11296944320201874,9.346191817481039
26,104,gate_up,83,True,0.11300992220640182,9.346191817481039
26,105,gate_up,21689,False,0.11317741125822067,10.68724122995783
26,106,gate_up,1,True,0.11265461891889572,9.346191817481039
26,107,gate_up,51,True,0.11274804919958115,9.346191817481039
26,108,gate_up,17765,False,0.11794678866863251,10.309145327606135
26,109,gate_up,26122,False,0.11643924564123154,11.072544584427773
26,110,gate_up,47743,False,0.11460556834936142,8.562053144934325
26,111,gate_up,36698,False,0.1140868216753006,9.711934069871917
26,112,gate_up,117,True,0.11289317160844803,9.346191817481039
26,113,gate_up,109,True,0.1129584014415741,9.346191817481039
26,114,gate_up,6360,False,0.1238461285829544,8.10281841532783
26,115,gate_up,91294,False,0.11395391821861267,10.392712112986574
26,116,gate_up,567,False,0.12725365161895752,13.07945718623149
26,117,gate_up,1556,False,0.11700879037380219,15.538232847907542
26,118,gate_up,715,False,0.13870622217655182,8.629471267375457
26,119,gate_up,10469,False,0.11985906213521957,11.485362002560361
26,120,gate_up,6,True,0.1126830205321312,9.346191817481039
26,121,gate_up,2887,False,0.13460545241832733,11.453519773896787
26,122,gate_up,7,True,0.11270807683467865,9.346191817481039
26,123,gate_up,11,True,0.11264518648386002,9.346191817481039
26,124,gate_up,134,True,0.11297840625047684,9.346191817481039
26,125,gate_up,9467,False,0.12015547603368759,12.407796379866113
26,126,gate_up,4462,False,0.12568064033985138,13.062295965295947
26,127,gate_up,6,True,0.11281391978263855,9.346191817481039
26,0,down,519,False,0.16093872487545013,2.140438999835026
