model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
qwen3_8b_base,nar_k8,16,0,self_attn.k_proj,4096,1024,128,0,40.959964752197266,-1,128,True,17.795742391775097,1.447707602689388,0.014477076026893881,0.0073153377679916155,0.0078125,1024,0.6664159893989563,0.007849639281630516,nan
qwen3_8b_base,nar_k8,16,0,self_attn.v_proj,4096,1024,128,0,40.959964752197266,-1,128,True,17.795742391775097,1.447707602689388,0.014477076026893881,0.0073153377679916155,0.0078125,1024,0.6651855707168579,0.0078109260648489,nan
qwen3_8b_base,nar_k8,16,0,self_attn.q_proj,4096,4096,128,0,40.959964752197266,-1,128,True,17.795742391775097,1.447707602689388,0.014477076026893881,0.0073153377679916155,0.0078125,4096,0.6649389266967773,0.007803383283317089,nan
qwen3_8b_base,nar_k8,16,1,self_attn.o_proj,4096,4096,128,0,1.2496501207351685,-1,128,True,9.134280467207066,1.1490288289581339,0.01149028828958134,0.007751605155105061,0.0078125,4096,0.6515477895736694,0.007781553082168102,nan
qwen3_8b_base,nar_k8,16,2,mlp.up_proj,4096,12288,128,0,40.95996856689453,-1,128,True,18.355037794531647,1.4728901348990124,0.014728901348990126,0.007405167619854894,0.0078125,12288,0.6662076711654663,0.007820488885045052,nan
qwen3_8b_base,nar_k8,16,2,mlp.gate_proj,4096,12288,128,0,40.95996856689453,-1,128,True,18.355037794531647,1.4728901348990124,0.014728901348990126,0.007405167619854894,0.0078125,12288,0.6656502485275269,0.007786641828715801,nan
qwen3_8b_base,nar_k8,16,3,mlp.down_proj,12288,4096,128,0,31.93560028076172,-1,128,True,5350.425397588912,56.6853227878391,0.566853227878391,0.007755832272662593,0.0078125,4096,0.6220971345901489,0.007835786789655685,nan
qwen3_8b_base,nar_k8,17,0,self_attn.k_proj,4096,1024,128,0,40.95996856689453,-1,128,True,18.2831645170518,1.459629470708235,0.014596294707082349,0.007264784578514071,0.0078125,1024,0.6656543016433716,0.007777285762131214,nan
qwen3_8b_base,nar_k8,17,0,self_attn.v_proj,4096,1024,128,0,40.95996856689453,-1,128,True,18.2831645170518,1.459629470708235,0.014596294707082349,0.007264784578514071,0.0078125,1024,0.6665234565734863,0.007659230846911669,nan
qwen3_8b_base,nar_k8,17,0,self_attn.q_proj,4096,4096,128,0,40.95996856689453,-1,128,True,18.2831645170518,1.459629470708235,0.014596294707082349,0.007264784578514071,0.0078125,4096,0.6630321741104126,0.007815426215529442,nan
qwen3_8b_base,nar_k8,17,1,self_attn.o_proj,4096,4096,128,0,1.9439300298690796,-1,128,True,8.063406302616619,1.2058862839278393,0.012058862839278393,0.00755366548885613,0.0078125,4096,0.6496630907058716,0.0077607110142707825,nan
qwen3_8b_base,nar_k8,17,2,mlp.up_proj,4096,12288,128,0,40.9599723815918,-1,128,True,19.93248390184577,1.4950154578993902,0.014950154578993903,0.007337555880884562,0.0078125,12288,0.6661759614944458,0.007827021181583405,nan
qwen3_8b_base,nar_k8,17,2,mlp.gate_proj,4096,12288,128,0,40.9599723815918,-1,128,True,19.93248390184577,1.4950154578993902,0.014950154578993903,0.007337555880884562,0.0078125,12288,0.6655005216598511,0.007843483239412308,nan
qwen3_8b_base,nar_k8,17,3,mlp.down_proj,12288,4096,128,0,0.6449697017669678,-1,128,True,3.18520462875882,1.0439941041102103,0.010439941041102102,0.00784223656613505,0.0078125,4096,0.6239135265350342,0.0077923801727592945,nan
qwen3_8b_base,nar_k8,18,0,self_attn.k_proj,4096,1024,128,0,40.9599723815918,-1,128,True,19.96299896486667,1.4990628402325097,0.014990628402325097,0.007384276642580015,0.0078125,1024,0.6637011766433716,0.007768197916448116,nan
qwen3_8b_base,nar_k8,18,0,self_attn.v_proj,4096,1024,128,0,40.9599723815918,-1,128,True,19.96299896486667,1.4990628402325097,0.014990628402325097,0.007384276642580015,0.0078125,1024,0.6649121046066284,0.007867380976676941,nan
qwen3_8b_base,nar_k8,18,0,self_attn.q_proj,4096,4096,128,0,40.9599723815918,-1,128,True,19.96299896486667,1.4990628402325097,0.014990628402325097,0.007384276642580015,0.0078125,4096,0.6647045612335205,0.007786385715007782,nan
qwen3_8b_base,nar_k8,18,1,self_attn.o_proj,4096,4096,128,0,2.069117784500122,-1,128,True,5.167362306209423,1.2519451994593436,0.012519451994593436,0.007986863493367967,0.0078125,4096,0.6500219702720642,0.007827045395970345,nan
qwen3_8b_base,nar_k8,18,2,mlp.up_proj,4096,12288,128,0,40.95997619628906,-1,128,True,20.199793590865742,1.5115532805402856,0.015115532805402856,0.007358679743069257,0.0078125,12288,0.6662801504135132,0.007831496186554432,nan
qwen3_8b_base,nar_k8,18,2,mlp.gate_proj,4096,12288,128,0,40.95997619628906,-1,128,True,20.199793590865742,1.5115532805402856,0.015115532805402856,0.007358679743069257,0.0078125,12288,0.6655070185661316,0.007794423960149288,nan
qwen3_8b_base,nar_k8,18,3,mlp.down_proj,12288,4096,128,0,0.7639232277870178,-1,128,True,3.449654081333766,1.0478278300255373,0.010478278300255372,0.00782138021592424,0.0078125,4096,0.6221020817756653,0.007824024185538292,nan
qwen3_8b_base,nar_k8,19,0,self_attn.k_proj,4096,1024,128,0,40.95997619628906,-1,128,True,18.888391491764988,1.4851573285200792,0.014851573285200793,0.007475304681989361,0.0078125,1024,0.666015625,0.007817019708454609,nan
qwen3_8b_base,nar_k8,19,0,self_attn.v_proj,4096,1024,128,0,40.95997619628906,-1,128,True,18.888391491764988,1.4851573285200792,0.014851573285200793,0.007475304681989361,0.0078125,1024,0.6642773151397705,0.007865874096751213,nan
qwen3_8b_base,nar_k8,19,0,self_attn.q_proj,4096,4096,128,0,40.95997619628906,-1,128,True,18.888391491764988,1.4851573285200792,0.014851573285200793,0.007475304681989361,0.0078125,4096,0.664660632610321,0.007846551015973091,nan
qwen3_8b_base,nar_k8,19,1,self_attn.o_proj,4096,4096,128,0,2.4756407737731934,-1,128,True,7.29802781992641,1.2197416030540378,0.012197416030540377,0.0074235165323932656,0.0078125,4096,0.6494824290275574,0.007863185368478298,nan
qwen3_8b_base,nar_k8,19,2,mlp.up_proj,4096,12288,128,0,40.95998001098633,-1,128,True,19.338401067712454,1.507543329542282,0.01507543329542282,0.007425516170540186,0.0078125,12288,0.6658675074577332,0.007825938053429127,nan
qwen3_8b_base,nar_k8,19,2,mlp.gate_proj,4096,12288,128,0,40.95998001098633,-1,128,True,19.338401067712454,1.507543329542282,0.01507543329542282,0.007425516170540186,0.0078125,12288,0.66650390625,0.007796026766300201,nan
qwen3_8b_base,nar_k8,19,3,mlp.down_proj,12288,4096,128,0,1.0089722871780396,-1,128,True,3.299005328432879,1.0521616615379816,0.010521616615379818,0.007835642279778945,0.0078125,4096,0.6224267482757568,0.007794585544615984,nan
qwen3_8b_base,nar_k8,20,0,self_attn.k_proj,4096,1024,128,0,40.95998001098633,-1,128,True,19.36947611668767,1.5133169246122788,0.015133169246122789,0.007473426709318976,0.0078125,1024,0.6642187833786011,0.007824648171663284,nan
qwen3_8b_base,nar_k8,20,0,self_attn.v_proj,4096,1024,128,0,40.95998001098633,-1,128,True,19.36947611668767,1.5133169246122788,0.015133169246122789,0.007473426709318976,0.0078125,1024,0.6662793159484863,0.00787127111107111,nan
qwen3_8b_base,nar_k8,20,0,self_attn.q_proj,4096,4096,128,0,40.95998001098633,-1,128,True,19.36947611668767,1.5133169246122788,0.015133169246122789,0.007473426709318976,0.0078125,4096,0.6645776629447937,0.007855802774429321,nan
qwen3_8b_base,nar_k8,20,1,self_attn.o_proj,4096,4096,128,0,2.7585623264312744,-1,128,True,4.907707446109228,1.2860906119619673,0.012860906119619674,0.007724206307830389,0.0078125,4096,0.6523998975753784,0.007805896922945976,nan
qwen3_8b_base,nar_k8,20,2,mlp.up_proj,4096,12288,128,0,40.959983825683594,-1,128,True,19.9827614479752,1.5404085718257392,0.015404085718257392,0.0075368800913191225,0.0078125,12288,0.6651058197021484,0.007816328667104244,nan
qwen3_8b_base,nar_k8,20,2,mlp.gate_proj,4096,12288,128,0,40.959983825683594,-1,128,True,19.9827614479752,1.5404085718257392,0.015404085718257392,0.0075368800913191225,0.0078125,12288,0.6662125587463379,0.007802407257258892,nan
qwen3_8b_base,nar_k8,20,3,mlp.down_proj,12288,4096,128,0,1.1873462200164795,-1,128,True,2.854765796717694,1.0489984025857364,0.010489984025857364,0.007791005077669051,0.0078125,4096,0.6224877834320068,0.007808037102222443,nan
qwen3_8b_base,nar_k8,21,0,self_attn.k_proj,4096,1024,128,0,40.959983825683594,-1,128,True,19.56547985891014,1.5300003811957765,0.015300003811957766,0.007592757153901036,0.0078125,1024,0.6646875143051147,0.007839493453502655,nan
qwen3_8b_base,nar_k8,21,0,self_attn.v_proj,4096,1024,128,0,40.959983825683594,-1,128,True,19.56547985891014,1.5300003811957765,0.015300003811957766,0.007592757153901036,0.0078125,1024,0.666259765625,0.007913217879831791,nan
qwen3_8b_base,nar_k8,21,0,self_attn.q_proj,4096,4096,128,0,40.959983825683594,-1,128,True,19.56547985891014,1.5300003811957765,0.015300003811957766,0.007592757153901036,0.0078125,4096,0.6656372547149658,0.007858974859118462,nan
qwen3_8b_base,nar_k8,21,1,self_attn.o_proj,4096,4096,128,0,3.5124523639678955,-1,128,True,4.421472808276254,1.115383351841323,0.01115383351841323,0.007136703644408617,0.0078125,4096,0.6514697074890137,0.007644114084541798,nan
qwen3_8b_base,nar_k8,21,2,mlp.up_proj,4096,12288,128,0,40.959983825683594,-1,128,True,19.789873718030652,1.542750396096689,0.01542750396096689,0.007530880991237518,0.0078125,12288,0.6657039523124695,0.00780993839725852,nan
qwen3_8b_base,nar_k8,21,2,mlp.gate_proj,4096,12288,128,0,40.959983825683594,-1,128,True,19.789873718030652,1.542750396096689,0.01542750396096689,0.007530880991237518,0.0078125,12288,0.6663298010826111,0.007806150242686272,nan
qwen3_8b_base,nar_k8,21,3,mlp.down_proj,12288,4096,128,0,1.6172258853912354,-1,128,True,2.3588296188788394,1.0414640916958715,0.010414640916958715,0.007785356217941678,0.0078125,4096,0.6231421232223511,0.007811241317540407,nan
qwen3_8b_base,nar_k8,22,0,self_attn.k_proj,4096,1024,128,0,40.959983825683594,-1,128,True,17.916844321238806,1.4820610327265737,0.014820610327265739,0.007463439729344764,0.0078125,1024,0.6634179353713989,0.007863214239478111,nan
qwen3_8b_base,nar_k8,22,0,self_attn.v_proj,4096,1024,128,0,40.959983825683594,-1,128,True,17.916844321238806,1.4820610327265737,0.014820610327265739,0.007463439729344764,0.0078125,1024,0.6625585556030273,0.007910034619271755,nan
qwen3_8b_base,nar_k8,22,0,self_attn.q_proj,4096,4096,128,0,40.959983825683594,-1,128,True,17.916844321238806,1.4820610327265737,0.014820610327265739,0.007463439729344764,0.0078125,4096,0.6667260527610779,0.007733953185379505,nan
qwen3_8b_base,nar_k8,22,1,self_attn.o_proj,4096,4096,128,0,5.804244041442871,-1,128,True,9.429644590314934,1.303469114878493,0.01303469114878493,0.007878542944794953,0.0078125,4096,0.6477197408676147,0.007805347442626953,nan
qwen3_8b_base,nar_k8,22,2,mlp.up_proj,4096,12288,128,0,40.95998764038086,-1,128,True,20.60895235049397,1.5516413000181177,0.01551641300018118,0.007446144576482025,0.0078125,12288,0.6662777066230774,0.007827769964933395,nan
qwen3_8b_base,nar_k8,22,2,mlp.gate_proj,4096,12288,128,0,40.95998764038086,-1,128,True,20.60895235049397,1.5516413000181177,0.01551641300018118,0.007446144576482025,0.0078125,12288,0.665442705154419,0.007829191163182259,nan
qwen3_8b_base,nar_k8,22,3,mlp.down_proj,12288,4096,128,0,2.822296142578125,-1,128,True,4.742785096677918,1.0800370254364187,0.010800370254364188,0.007815262954913261,0.0078125,4096,0.6213549375534058,0.007807438727468252,nan
qwen3_8b_base,nar_k8,23,0,self_attn.k_proj,4096,1024,128,0,40.95998764038086,-1,128,True,19.421484433207148,1.514220104368583,0.01514220104368583,0.007777650366610376,0.0078125,1024,0.6639257669448853,0.007879944518208504,nan
qwen3_8b_base,nar_k8,23,0,self_attn.v_proj,4096,1024,128,0,40.95998764038086,-1,128,True,19.421484433207148,1.514220104368583,0.01514220104368583,0.007777650366610376,0.0078125,1024,0.6654883027076721,0.007895184680819511,nan
qwen3_8b_base,nar_k8,23,0,self_attn.q_proj,4096,4096,128,0,40.95998764038086,-1,128,True,19.421484433207148,1.514220104368583,0.01514220104368583,0.007777650366610376,0.0078125,4096,0.6653076410293579,0.0077835568226873875,nan
qwen3_8b_base,nar_k8,23,1,self_attn.o_proj,4096,4096,128,0,6.836816310882568,-1,128,True,5.968610157092777,1.200080009333708,0.012000800093337082,0.007942377274707538,0.0078125,4096,0.6370581388473511,0.007836023345589638,nan
qwen3_8b_base,nar_k8,23,2,mlp.up_proj,4096,12288,128,0,40.95998764038086,-1,128,True,18.734240903855902,1.5195302041870649,0.015195302041870647,0.007522175484967347,0.0078125,12288,0.6662296652793884,0.007818135432898998,nan
qwen3_8b_base,nar_k8,23,2,mlp.gate_proj,4096,12288,128,0,40.95998764038086,-1,128,True,18.734240903855902,1.5195302041870649,0.015195302041870647,0.007522175484967347,0.0078125,12288,0.666404664516449,0.007831535302102566,nan
qwen3_8b_base,nar_k8,23,3,mlp.down_proj,12288,4096,128,0,4.196913242340088,-1,128,True,4.78146802039688,1.0798532320383445,0.010798532320383445,0.007768782017336263,0.0078125,4096,0.6237890720367432,0.007809317670762539,nan
qwen3_8b_base,nar_k8,24,0,self_attn.k_proj,4096,1024,128,0,40.95998764038086,-1,128,True,18.370585625178098,1.5308204544664454,0.015308204544664455,0.007695828536648401,0.0078125,1024,0.664306640625,0.007791275158524513,nan
qwen3_8b_base,nar_k8,24,0,self_attn.v_proj,4096,1024,128,0,40.95998764038086,-1,128,True,18.370585625178098,1.5308204544664454,0.015308204544664455,0.007695828536648401,0.0078125,1024,0.6647754311561584,0.007899921387434006,nan
qwen3_8b_base,nar_k8,24,0,self_attn.q_proj,4096,4096,128,0,40.95998764038086,-1,128,True,18.370585625178098,1.5308204544664454,0.015308204544664455,0.007695828536648401,0.0078125,4096,0.6650805473327637,0.00780710531398654,nan
qwen3_8b_base,nar_k8,24,1,self_attn.o_proj,4096,4096,128,0,7.725405216217041,-1,128,True,7.697288901646166,1.1392713896733924,0.011392713896733925,0.007763785538373732,0.0078125,4096,0.6274071931838989,0.0076952651143074036,nan
qwen3_8b_base,nar_k8,24,2,mlp.up_proj,4096,12288,128,0,40.95998764038086,-1,128,True,19.519643676946497,1.577037545744506,0.01577037545744506,0.007635740066005003,0.0078125,12288,0.6657503843307495,0.007837127894163132,nan
qwen3_8b_base,nar_k8,24,2,mlp.gate_proj,4096,12288,128,0,40.95998764038086,-1,128,True,19.519643676946497,1.577037545744506,0.01577037545744506,0.007635740066005003,0.0078125,12288,0.6665470600128174,0.007812415715306997,nan
qwen3_8b_base,nar_k8,24,3,mlp.down_proj,12288,4096,128,0,5.814849853515625,-1,128,True,4.933952366245474,1.0660805324667768,0.010660805324667767,0.00781915648559673,0.0078125,4096,0.6216406226158142,0.00783909298479557,nan
qwen3_8b_base,nar_k8,25,0,self_attn.k_proj,4096,1024,128,0,40.95998764038086,-1,128,True,20.231764415788966,1.6293481709569115,0.016293481709569117,0.007602758680612884,0.0078125,1024,0.6672949194908142,0.007761710323393345,nan
qwen3_8b_base,nar_k8,25,0,self_attn.v_proj,4096,1024,128,0,40.95998764038086,-1,128,True,20.231764415788966,1.6293481709569115,0.016293481709569117,0.007602758680612884,0.0078125,1024,0.6660547256469727,0.007956350222229958,nan
qwen3_8b_base,nar_k8,25,0,self_attn.q_proj,4096,4096,128,0,40.95998764038086,-1,128,True,20.231764415788966,1.6293481709569115,0.016293481709569117,0.007602758680612884,0.0078125,4096,0.665820300579071,0.00777018815279007,nan
qwen3_8b_base,nar_k8,25,1,self_attn.o_proj,4096,4096,128,0,5.363478660583496,-1,128,True,4.953164353833651,1.1756118499477883,0.011756118499477884,0.007821155737384046,0.0078125,4096,0.6547460556030273,0.007883308455348015,nan
qwen3_8b_base,nar_k8,25,2,mlp.up_proj,4096,12288,128,0,40.95998764038086,-1,128,True,20.621861764006017,1.6321416848797121,0.01632141684879712,0.007668860222425514,0.0078125,12288,0.66603684425354,0.007827202789485455,nan
qwen3_8b_base,nar_k8,25,2,mlp.gate_proj,4096,12288,128,0,40.95998764038086,-1,128,True,20.621861764006017,1.6321416848797121,0.01632141684879712,0.007668860222425514,0.0078125,12288,0.6662288904190063,0.007815389893949032,nan
qwen3_8b_base,nar_k8,25,3,mlp.down_proj,12288,4096,128,0,6.9626946449279785,-1,128,True,3.858389757529759,1.050102569224446,0.01050102569224446,0.007854966827022594,0.0078125,4096,0.622143566608429,0.007814174517989159,nan
qwen3_8b_base,nar_k8,26,0,self_attn.k_proj,4096,1024,128,0,40.95998764038086,-1,128,True,19.30846286319516,1.6262136472854343,0.016262136472854342,0.007751620825766522,0.0078125,1024,0.6665234565734863,0.00779829453676939,nan
qwen3_8b_base,nar_k8,26,0,self_attn.v_proj,4096,1024,128,0,40.95998764038086,-1,128,True,19.30846286319516,1.6262136472854343,0.016262136472854342,0.007751620825766522,0.0078125,1024,0.6669531464576721,0.007795796729624271,nan
qwen3_8b_base,nar_k8,26,0,self_attn.q_proj,4096,4096,128,0,40.95998764038086,-1,128,True,19.30846286319516,1.6262136472854343,0.016262136472854342,0.007751620825766522,0.0078125,4096,0.6655175685882568,0.007871164008975029,nan
qwen3_8b_base,nar_k8,26,1,self_attn.o_proj,4096,4096,128,0,5.125392913818359,-1,128,True,3.7102345547891407,1.0794909113907845,0.010794909113907843,0.007939591313440138,0.0078125,4096,0.6449731588363647,0.00789712369441986,nan
qwen3_8b_base,nar_k8,26,2,mlp.up_proj,4096,12288,128,0,40.95998764038086,-1,128,True,19.608323150540542,1.6301419217028739,0.01630141921702874,0.007796001616657166,0.0078125,12288,0.6652539372444153,0.00781942903995514,nan
qwen3_8b_base,nar_k8,26,2,mlp.gate_proj,4096,12288,128,0,40.95998764038086,-1,128,True,19.608323150540542,1.6301419217028739,0.01630141921702874,0.007796001616657166,0.0078125,12288,0.6664095520973206,0.007856975309550762,nan
qwen3_8b_base,nar_k8,26,3,mlp.down_proj,12288,4096,128,0,8.442667961120605,-1,128,True,4.617625409324725,1.066384922973405,0.010663849229734053,0.007869541224269472,0.0078125,4096,0.6223584413528442,0.0078054796904325485,nan
qwen3_8b_base,nar_k8,27,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128,True,19.71510920013961,1.6611801981766559,0.01661180198176656,0.007778415452351028,0.0078125,1024,0.6655859351158142,0.007793403696268797,nan
qwen3_8b_base,nar_k8,27,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128,True,19.71510920013961,1.6611801981766559,0.01661180198176656,0.007778415452351028,0.0078125,1024,0.6676172018051147,0.007906277664005756,nan
qwen3_8b_base,nar_k8,27,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128,True,19.71510920013961,1.6611801981766559,0.01661180198176656,0.007778415452351028,0.0078125,4096,0.6639574766159058,0.007784578483551741,nan
qwen3_8b_base,nar_k8,27,1,self_attn.o_proj,4096,4096,128,0,8.09153938293457,-1,128,True,19.705246114869198,1.2502638750360258,0.012502638750360258,0.00607221400172797,0.0078125,4096,0.651538074016571,0.0077154068276286125,nan
qwen3_8b_base,nar_k8,27,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128,True,19.86103577261555,1.6564586652807236,0.016564586652807235,0.00763148997467577,0.0078125,12288,0.6665918231010437,0.007810312323272228,nan
qwen3_8b_base,nar_k8,27,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128,True,19.86103577261555,1.6564586652807236,0.016564586652807235,0.00763148997467577,0.0078125,12288,0.6667293310165405,0.007844211533665657,nan
qwen3_8b_base,nar_k8,27,3,mlp.down_proj,12288,4096,128,0,11.012372970581055,-1,128,True,4.900362563840406,1.0692766111179528,0.010692766111179529,0.007808432674679966,0.0078125,4096,0.6227172613143921,0.007831994444131851,nan
qwen3_8b_base,nar_k8,28,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128,True,19.138071108272825,1.6636898398903646,0.016636898398903647,0.007745281785164092,0.0078125,1024,0.6668164134025574,0.007810202427208424,nan
qwen3_8b_base,nar_k8,28,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128,True,19.138071108272825,1.6636898398903646,0.016636898398903647,0.007745281785164092,0.0078125,1024,0.6664160490036011,0.00791151449084282,nan
qwen3_8b_base,nar_k8,28,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128,True,19.138071108272825,1.6636898398903646,0.016636898398903647,0.007745281785164092,0.0078125,4096,0.6639599800109863,0.007813689298927784,nan
qwen3_8b_base,nar_k8,28,1,self_attn.o_proj,4096,4096,128,0,12.276089668273926,-1,128,True,8.333656050803185,1.3656352268694307,0.013656352268694308,0.007528116682679409,0.0078125,4096,0.6588842868804932,0.007774306461215019,nan
qwen3_8b_base,nar_k8,28,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128,True,19.162585642293262,1.6476331472809294,0.016476331472809295,0.007720875542864268,0.0078125,12288,0.6657446622848511,0.007837064564228058,nan
qwen3_8b_base,nar_k8,28,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128,True,19.162585642293262,1.6476331472809294,0.016476331472809295,0.007720875542864268,0.0078125,12288,0.6658048629760742,0.00786218885332346,nan
qwen3_8b_base,nar_k8,28,3,mlp.down_proj,12288,4096,128,0,15.574700355529785,-1,128,True,4.8628009983413065,1.0719746075958427,0.01071974607595843,0.007816649099261738,0.0078125,4096,0.6228491067886353,0.007789433002471924,nan
qwen3_8b_base,nar_k8,29,0,self_attn.k_proj,4096,1024,128,0,40.959999084472656,-1,128,True,18.793777093334672,1.64628906746382,0.0164628906746382,0.00764294293629783,0.0078125,1024,0.6642968654632568,0.007608839310705662,nan
qwen3_8b_base,nar_k8,29,0,self_attn.v_proj,4096,1024,128,0,40.959999084472656,-1,128,True,18.793777093334672,1.64628906746382,0.0164628906746382,0.00764294293629783,0.0078125,1024,0.6659277677536011,0.007871242240071297,nan
qwen3_8b_base,nar_k8,29,0,self_attn.q_proj,4096,4096,128,0,40.959999084472656,-1,128,True,18.793777093334672,1.64628906746382,0.0164628906746382,0.00764294293629783,0.0078125,4096,0.6650292873382568,0.00781701598316431,nan
qwen3_8b_base,nar_k8,29,1,self_attn.o_proj,4096,4096,128,0,10.244751930236816,-1,128,True,11.74824112979125,1.3488048232644014,0.013488048232644012,0.007497301385486877,0.0078125,4096,0.6534619331359863,0.00785469263792038,nan
qwen3_8b_base,nar_k8,29,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128,True,18.966950974553203,1.6578826785042151,0.01657882678504215,0.00763800691595756,0.0078125,12288,0.6659009456634521,0.00781296007335186,nan
qwen3_8b_base,nar_k8,29,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128,True,18.966950974553203,1.6578826785042151,0.01657882678504215,0.00763800691595756,0.0078125,12288,0.6663191318511963,0.007820207625627518,nan
qwen3_8b_base,nar_k8,29,3,mlp.down_proj,12288,4096,128,0,20.97186279296875,-1,128,True,5.433475702508381,1.0842820719732413,0.010842820719732414,0.007836603643732678,0.0078125,4096,0.6234033107757568,0.0077906036749482155,nan
qwen3_8b_base,nar_k8,30,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128,True,19.011781747517066,1.7008992134011751,0.017008992134011754,0.007615261222006228,0.0078125,1024,0.6661914587020874,0.007744188886135817,nan
qwen3_8b_base,nar_k8,30,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128,True,19.011781747517066,1.7008992134011751,0.017008992134011754,0.007615261222006228,0.0078125,1024,0.6657128930091858,0.007890807464718819,nan
qwen3_8b_base,nar_k8,30,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128,True,19.011781747517066,1.7008992134011751,0.017008992134011754,0.007615261222006228,0.0078125,4096,0.6647412180900574,0.007803918328136206,nan
qwen3_8b_base,nar_k8,30,1,self_attn.o_proj,4096,4096,128,0,19.447900772094727,-1,128,True,11.622545720789802,1.2125528674578487,0.012125528674578489,0.008651818118194394,0.0078125,4096,0.6559887528419495,0.00783209502696991,nan
qwen3_8b_base,nar_k8,30,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128,True,18.762312458403514,1.7010923678230472,0.017010923678230476,0.007601394292878425,0.0078125,12288,0.6663216352462769,0.00784708559513092,nan
qwen3_8b_base,nar_k8,30,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128,True,18.762312458403514,1.7010923678230472,0.017010923678230476,0.007601394292878425,0.0078125,12288,0.6662346124649048,0.007812323980033398,nan
qwen3_8b_base,nar_k8,30,3,mlp.down_proj,12288,4096,128,0,29.941511154174805,-1,128,True,5.994297017766901,1.084567971327321,0.010845679713273212,0.00786246992834989,0.0078125,4096,0.6232153177261353,0.007813910953700542,nan
qwen3_8b_base,nar_k8,31,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128,True,20.130590669218414,1.7669160278524003,0.017669160278524006,0.007481510245831042,0.0078125,1024,0.6692090034484863,0.00766497477889061,nan
qwen3_8b_base,nar_k8,31,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128,True,20.130590669218414,1.7669160278524003,0.017669160278524006,0.007481510245831042,0.0078125,1024,0.6673535108566284,0.007785945199429989,nan
qwen3_8b_base,nar_k8,31,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128,True,20.130590669218414,1.7669160278524003,0.017669160278524006,0.007481510245831042,0.0078125,4096,0.6641186475753784,0.007857171818614006,nan
qwen3_8b_base,nar_k8,31,1,self_attn.o_proj,4096,4096,128,0,20.985443115234375,-1,128,True,5.869659659358616,1.3787074874941105,0.013787074874941106,0.008148010835554033,0.0078125,4096,0.6571508646011353,0.00795084796845913,nan
qwen3_8b_base,nar_k8,31,2,mlp.up_proj,4096,12288,128,0,40.95999526977539,-1,128,True,20.565729272736547,1.7793717477721547,0.017793717477721547,0.0074046793838953235,0.0078125,12288,0.6662923693656921,0.00783673208206892,nan
qwen3_8b_base,nar_k8,31,2,mlp.gate_proj,4096,12288,128,0,40.95999526977539,-1,128,True,20.565729272736547,1.7793717477721547,0.017793717477721547,0.0074046793838953235,0.0078125,12288,0.6667212247848511,0.007797389291226864,nan
qwen3_8b_base,nar_k8,31,3,mlp.down_proj,12288,4096,128,0,40.31028747558594,-1,128,True,14.489817253610916,1.165663316612715,0.011656633166127152,0.007795947996983039,0.0078125,4096,0.6216113567352295,0.007818935438990593,nan
qwen3_8b_base,nar_k8,32,0,self_attn.k_proj,4096,1024,128,0,40.95999526977539,-1,128,True,21.020152703661932,1.831868959656486,0.018318689596564863,0.007459099362385197,0.0078125,1024,0.6687890291213989,0.007493201643228531,nan
qwen3_8b_base,nar_k8,32,0,self_attn.v_proj,4096,1024,128,0,40.95999526977539,-1,128,True,21.020152703661932,1.831868959656486,0.018318689596564863,0.007459099362385197,0.0078125,1024,0.6697363257408142,0.007840387523174286,nan
qwen3_8b_base,nar_k8,32,0,self_attn.q_proj,4096,4096,128,0,40.95999526977539,-1,128,True,21.020152703661932,1.831868959656486,0.018318689596564863,0.007459099362385197,0.0078125,4096,0.6659862995147705,0.007808089256286621,nan
