layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,symmetric,cholesky_float64,hessian_dtype,product_dtype,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,null_space_dc_share,hessian_participation_ratio,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
27,0,self_attn.k_proj,2048,512,128,0,40.95975112915039,128,128,False,False,False,torch.float32,torch.float32,8.847296378300946,1.4935723946768045,0.014935723946768046,0.007393362271314228,0.0078125,0.3770463515330258,5.686906034560214,512,0.7862499952316284,0.007811195217072964,nan
27,0,self_attn.v_proj,2048,512,128,0,40.95975112915039,128,128,False,False,False,torch.float32,torch.float32,8.847296378300946,1.4935723946768045,0.014935723946768046,0.007393362271314228,0.0078125,0.3770463515330258,5.686906034560214,512,0.7859765291213989,0.00786556489765644,nan
27,0,self_attn.q_proj,2048,4096,128,0,40.95975112915039,128,128,False,False,False,torch.float32,torch.float32,8.847296378300946,1.4935723946768045,0.014935723946768046,0.007393362271314228,0.0078125,0.3770463515330258,5.686906034560214,4096,0.7831152081489563,0.0077294553630054,nan
27,1,self_attn.o_proj,4096,2048,128,0,0.08389115333557129,128,128,False,False,False,torch.float32,torch.float32,6.474173711102878,1.236295744330393,0.01236295744330393,0.007734918754351811,0.0078125,0.017625627016043085,162.177945889723,2048,0.7233057022094727,0.007822612300515175,nan
28,0,self_attn.k_proj,2048,512,128,0,40.95977020263672,128,128,False,False,False,torch.float32,torch.float32,8.87856263445726,1.4900873546982305,0.014900873546982305,0.007379991398853069,0.0078125,0.3714244092983046,5.772735546600905,512,0.784863293170929,0.00783459097146988,nan
28,0,self_attn.v_proj,2048,512,128,0,40.95977020263672,128,128,False,False,False,torch.float32,torch.float32,8.87856263445726,1.4900873546982305,0.014900873546982305,0.007379991398853069,0.0078125,0.3714244092983046,5.772735546600905,512,0.7830663919448853,0.007891232147812843,nan
28,0,self_attn.q_proj,2048,4096,128,0,40.95977020263672,128,128,False,False,False,torch.float32,torch.float32,8.87856263445726,1.4900873546982305,0.014900873546982305,0.007379991398853069,0.0078125,0.3714244092983046,5.772735546600905,4096,0.7839306592941284,0.007638147100806236,nan
28,1,self_attn.o_proj,4096,2048,128,0,0.10865845531225204,128,128,False,False,False,torch.float32,torch.float32,5.077492077168274,1.2805630462067121,0.012805630462067123,0.0070798333986474065,0.0078125,0.0479057879971019,67.68576392313399,2048,0.7207226753234863,0.007750725373625755,nan
29,0,self_attn.k_proj,2048,512,128,0,40.959800720214844,128,128,False,False,False,torch.float32,torch.float32,9.941646414912581,1.5442173038755336,0.015442173038755336,0.007387949432367326,0.0078125,0.38479081797935105,5.1037490243651185,512,0.7835351228713989,0.007745776791125536,nan
29,0,self_attn.v_proj,2048,512,128,0,40.959800720214844,128,128,False,False,False,torch.float32,torch.float32,9.941646414912581,1.5442173038755336,0.015442173038755336,0.007387949432367326,0.0078125,0.38479081797935105,5.1037490243651185,512,0.7834179401397705,0.007956776767969131,nan
29,0,self_attn.q_proj,2048,4096,128,0,40.959800720214844,128,128,False,False,False,torch.float32,torch.float32,9.941646414912581,1.5442173038755336,0.015442173038755336,0.007387949432367326,0.0078125,0.38479081797935105,5.1037490243651185,4096,0.7852758765220642,0.007803366519510746,nan
29,1,self_attn.o_proj,4096,2048,128,0,0.0840168371796608,128,128,False,False,False,torch.float32,torch.float32,8.536669996385054,1.365650203472456,0.013656502034724561,0.00803773823316614,0.0078125,0.07609259808731272,67.55797780020036,2048,0.7243310213088989,0.008040150627493858,nan
30,0,self_attn.k_proj,2048,512,128,0,40.959808349609375,128,128,False,False,False,torch.float32,torch.float32,10.038972281511292,1.578820732153859,0.015788207321538593,0.007259274123512604,0.0078125,0.3961600601962027,4.702449948983669,512,0.7827929258346558,0.007838196121156216,nan
30,0,self_attn.v_proj,2048,512,128,0,40.959808349609375,128,128,False,False,False,torch.float32,torch.float32,10.038972281511292,1.578820732153859,0.015788207321538593,0.007259274123512604,0.0078125,0.3961600601962027,4.702449948983669,512,0.7833983898162842,0.007796210236847401,nan
30,0,self_attn.q_proj,2048,4096,128,0,40.959808349609375,128,128,False,False,False,torch.float32,torch.float32,10.038972281511292,1.578820732153859,0.015788207321538593,0.007259274123512604,0.0078125,0.3961600601962027,4.702449948983669,4096,0.7837304472923279,0.0076346127316355705,nan
30,1,self_attn.o_proj,4096,2048,128,0,0.09445848315954208,128,128,False,False,False,torch.float32,torch.float32,12.57220315797078,1.7865694295145638,0.01786569429514564,0.007231489734913461,0.0078125,0.08703911985130276,74.65152608890996,2048,0.7345361709594727,0.007732473313808441,nan
31,0,self_attn.k_proj,2048,512,128,0,40.959808349609375,128,128,False,False,False,torch.float32,torch.float32,9.507629184427548,1.5379776141164594,0.015379776141164595,0.007284249517110725,0.0078125,0.38574383187406575,5.215695372509241,512,0.785097599029541,0.007860775105655193,nan
31,0,self_attn.v_proj,2048,512,128,0,40.959808349609375,128,128,False,False,False,torch.float32,torch.float32,9.507629184427548,1.5379776141164594,0.015379776141164595,0.007284249517110725,0.0078125,0.38574383187406575,5.215695372509241,512,0.7815819978713989,0.00791708193719387,nan
31,0,self_attn.q_proj,2048,4096,128,0,40.959808349609375,128,128,False,False,False,torch.float32,torch.float32,9.507629184427548,1.5379776141164594,0.015379776141164595,0.007284249517110725,0.0078125,0.38574383187406575,5.215695372509241,4096,0.7835034132003784,0.007647695019841194,nan
31,1,self_attn.o_proj,4096,2048,128,0,0.08575471490621567,128,128,False,False,False,torch.float32,torch.float32,8.4945352340355,1.507238345661313,0.01507238345661313,0.008927929118984648,0.0078125,0.08337765960404508,44.479339799555696,2048,0.7255663871765137,0.00794847123324871,nan
